Plot Title: 10169140,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,10/15/2019 18:36,9.373,0,2.62,
2,10/16/2019 0:36,8.879,0,2.62,
3,10/16/2019 6:36,7.381,96.9,2.6,
4,10/16/2019 12:36,8.779,398.3,2.62,
5,10/16/2019 18:36,7.079,0,2.6,
6,10/17/2019 0:36,5.552,0,2.58,
7,10/17/2019 6:36,4.311,0,2.6,
8,10/17/2019 12:36,3.788,129.2,2.6,
9,10/17/2019 18:36,4.519,0,2.6,
10,10/18/2019 0:36,3.367,0,2.58,
11,10/18/2019 6:36,3.472,0,2.58,
12,10/18/2019 12:36,4.415,602.8,2.6,
13,10/18/2019 18:36,4.311,0,2.6,
14,10/19/2019 0:36,4.207,0,2.6,
15,10/19/2019 6:36,2.943,0,2.58,
16,10/19/2019 12:36,3.261,990.3,2.58,
17,10/19/2019 18:36,2.943,0,2.58,
18,10/20/2019 0:36,2.943,0,2.58,
19,10/20/2019 6:36,2.624,0,2.58,
20,10/20/2019 12:36,4.102,193.8,2.6,
21,10/20/2019 18:36,5.962,0,2.58,
22,10/21/2019 0:36,5.347,0,2.58,
23,10/21/2019 6:36,5.037,0,2.58,
24,10/21/2019 12:36,7.079,979.5,2.6,
25,10/21/2019 18:36,7.381,0,2.6,
26,10/22/2019 0:36,7.983,0,2.6,
27,10/22/2019 6:36,8.282,0,2.6,
28,10/22/2019 12:36,9.176,441.3,2.62,
29,10/22/2019 18:36,8.082,0,2.6,
30,10/23/2019 0:36,6.166,0,2.58,
31,10/23/2019 6:36,2.837,0,2.58,
32,10/23/2019 12:36,6.674,721.2,2.6,
33,10/23/2019 18:36,6.166,0,2.58,
34,10/24/2019 0:36,5.141,0,2.58,
35,10/24/2019 6:36,5.037,0,2.58,
36,10/24/2019 12:36,10.259,570.5,2.6,
37,10/24/2019 18:36,10.651,0,2.6,
38,10/25/2019 0:36,9.866,0,2.6,
39,10/25/2019 6:36,9.176,0,2.62,
40,10/25/2019 12:36,11.431,592,2.6,
41,10/25/2019 18:36,9.373,0,2.62,
42,10/26/2019 0:36,1.548,0,2.58,
43,10/26/2019 6:36,-0.102,0,2.55,
44,10/26/2019 12:36,3.261,1011.8,2.57,
45,10/26/2019 18:36,0.563,0,2.55,
46,10/27/2019 0:36,0.343,0,2.55,
47,10/27/2019 6:36,-0.325,0,2.55,
48,10/27/2019 12:36,1.98,613.5,2.57,
49,10/27/2019 18:36,0.232,0,2.55,
50,10/28/2019 0:36,-0.102,0,2.55,
51,10/28/2019 6:36,-0.213,0,2.55,
52,10/28/2019 12:36,3.155,602.8,2.57,
53,10/28/2019 18:36,0.563,0,2.55,
54,10/29/2019 0:36,-0.102,0,2.55,
55,10/29/2019 6:36,-3.434,0,2.55,
56,10/29/2019 12:36,-0.662,602.8,2.57,
57,10/29/2019 18:36,-1.228,0,2.57,
58,10/30/2019 0:36,-0.887,0,2.57,
59,10/30/2019 6:36,0.674,0,2.55,
60,10/30/2019 12:36,3.788,538.2,2.57,
61,10/30/2019 18:36,2.73,0,2.57,
62,10/31/2019 0:36,2.41,0,2.55,
63,10/31/2019 6:36,2.303,0,2.55,
64,10/31/2019 12:36,6.471,667.4,2.57,
65,10/31/2019 18:36,4.102,0,2.57,
66,11/1/2019 0:36,3.998,0,2.57,
67,11/1/2019 6:36,3.893,0,2.57,
68,11/1/2019 12:36,8.779,538.2,2.58,
69,11/1/2019 18:36,9.472,0,2.58,
70,11/2/2019 0:36,8.879,0,2.58,
71,11/2/2019 6:36,6.573,0,2.57,
72,11/2/2019 12:36,10.455,549,2.58,
73,11/2/2019 18:36,8.68,0,2.58,
74,11/3/2019 0:36,7.882,0,2.58,
75,11/3/2019 6:36,7.179,0,2.57,
76,11/3/2019 12:36,10.455,581.3,2.58,
77,11/3/2019 18:36,8.481,0,2.58,
78,11/4/2019 0:36,7.582,0,2.58,
79,11/4/2019 6:36,7.381,0,2.58,
80,11/4/2019 12:36,10.944,602.8,2.58,
81,11/4/2019 18:36,9.866,0,2.58,
82,11/5/2019 0:36,9.373,0,2.58,
83,11/5/2019 6:36,9.571,0,2.6,
84,11/5/2019 12:36,13.076,861.1,2.6,
85,11/5/2019 18:36,10.748,0,2.58,
86,11/6/2019 0:36,8.779,0,2.58,
87,11/6/2019 6:36,7.682,0,2.58,
88,11/6/2019 12:36,10.063,624.3,2.58,
89,11/6/2019 18:36,8.382,0,2.58,
90,11/7/2019 0:36,9.077,0,2.58,
91,11/7/2019 6:36,7.782,0,2.58,
92,11/7/2019 12:36,12.207,688.9,2.6,
93,11/7/2019 18:36,10.357,0,2.58,
94,11/8/2019 0:36,9.965,0,2.58,
95,11/8/2019 6:36,9.669,0,2.58,
96,11/8/2019 12:36,13.846,645.8,2.6,
97,11/8/2019 18:36,10.455,0,2.58,
98,11/9/2019 0:36,9.373,0,2.58,
99,11/9/2019 6:36,8.481,0,2.58,
100,11/9/2019 12:36,11.431,699.7,2.58,
101,11/9/2019 18:36,8.68,0,2.58,
102,11/10/2019 0:36,8.082,0,2.58,
103,11/10/2019 6:36,7.882,0,2.58,
104,11/10/2019 12:36,11.041,775,2.58,
105,11/10/2019 18:36,9.275,0,2.58,
106,11/11/2019 0:36,7.582,0,2.58,
107,11/11/2019 6:36,8.481,0,2.58,
