Plot Title: 10166265,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,10/15/2019 18:36,9.571,0,2.49,
2,10/16/2019 0:36,9.077,0,2.49,
3,10/16/2019 6:36,7.481,344.4,2.48,
4,10/16/2019 12:36,8.581,1636.1,2.48,
5,10/16/2019 18:36,6.978,0,2.46,
6,10/17/2019 0:36,5.552,0,2.46,
7,10/17/2019 6:36,4.311,0,2.46,
8,10/17/2019 12:36,3.788,688.9,2.46,
9,10/17/2019 18:36,4.415,0,2.46,
10,10/18/2019 0:36,3.367,0,2.46,
11,10/18/2019 6:36,3.367,0,2.46,
12,10/18/2019 12:36,4.831,2583.4,2.45,
13,10/18/2019 18:36,4.311,0,2.46,
14,10/19/2019 0:36,4.102,0,2.46,
15,10/19/2019 6:36,2.943,10.8,2.46,
16,10/19/2019 12:36,3.367,4305.6,2.46,
17,10/19/2019 18:36,2.837,0,2.46,
18,10/20/2019 0:36,2.837,0,2.46,
19,10/20/2019 6:36,2.517,0,2.46,
20,10/20/2019 12:36,4.102,914.9,2.46,
21,10/20/2019 18:36,5.962,0,2.46,
22,10/21/2019 0:36,5.347,0,2.46,
23,10/21/2019 6:36,5.037,0,2.46,
24,10/21/2019 12:36,7.582,2927.8,2.46,
25,10/21/2019 18:36,7.381,0,2.46,
26,10/22/2019 0:36,7.983,0,2.48,
27,10/22/2019 6:36,8.282,0,2.48,
28,10/22/2019 12:36,9.373,1550,2.48,
29,10/22/2019 18:36,7.983,0,2.48,
30,10/23/2019 0:36,6.166,0,2.46,
31,10/23/2019 6:36,2.837,21.5,2.46,
32,10/23/2019 12:36,7.079,2066.7,2.46,
33,10/23/2019 18:36,6.37,0,2.46,
34,10/24/2019 0:36,5.244,0,2.46,
35,10/24/2019 6:36,5.141,21.5,2.46,
36,10/24/2019 12:36,11.139,1550,2.48,
37,10/24/2019 18:36,11.528,0,2.48,
38,10/25/2019 0:36,10.259,0,2.48,
39,10/25/2019 6:36,9.472,10.8,2.49,
40,10/25/2019 12:36,11.722,1550,2.48,
41,10/25/2019 18:36,9.275,0,2.49,
42,10/26/2019 0:36,1.872,0,2.46,
43,10/26/2019 6:36,0.232,21.5,2.45,
44,10/26/2019 12:36,3.472,2927.8,2.46,
45,10/26/2019 18:36,0.453,0,2.45,
46,10/27/2019 0:36,0.121,0,2.45,
47,10/27/2019 6:36,-0.437,10.8,2.46,
48,10/27/2019 12:36,1.764,1463.9,2.45,
49,10/27/2019 18:36,0.121,0,2.45,
50,10/28/2019 0:36,-0.213,0,2.45,
51,10/28/2019 6:36,-0.325,0,2.45,
52,10/28/2019 12:36,3.155,1463.9,2.46,
53,10/28/2019 18:36,0.453,0,2.45,
54,10/29/2019 0:36,-0.325,0,2.43,
55,10/29/2019 6:36,-3.553,10.8,2.43,
56,10/29/2019 12:36,-0.662,1463.9,2.45,
57,10/29/2019 18:36,-1.57,0,2.45,
58,10/30/2019 0:36,-1.228,0,2.45,
59,10/30/2019 6:36,0.893,0,2.45,
60,10/30/2019 12:36,4.727,1377.8,2.46,
61,10/30/2019 18:36,3.683,0,2.45,
62,10/31/2019 0:36,2.624,0,2.45,
63,10/31/2019 6:36,2.41,0,2.45,
64,10/31/2019 12:36,6.471,1808.3,2.45,
65,10/31/2019 18:36,4.102,0,2.46,
66,11/1/2019 0:36,4.207,0,2.46,
67,11/1/2019 6:36,4.102,0,2.46,
68,11/1/2019 12:36,9.373,1377.8,2.48,
69,11/1/2019 18:36,9.965,0,2.46,
70,11/2/2019 0:36,9.176,0,2.48,
71,11/2/2019 6:36,6.877,0,2.46,
72,11/2/2019 12:36,11.236,1377.8,2.46,
73,11/2/2019 18:36,8.879,0,2.46,
74,11/3/2019 0:36,7.983,0,2.46,
75,11/3/2019 6:36,7.381,0,2.46,
76,11/3/2019 12:36,11.041,1377.8,2.46,
77,11/3/2019 18:36,8.581,0,2.46,
78,11/4/2019 0:36,7.682,0,2.46,
79,11/4/2019 6:36,7.481,0,2.46,
80,11/4/2019 12:36,11.819,1313.2,2.48,
81,11/4/2019 18:36,10.063,0,2.46,
82,11/5/2019 0:36,9.571,0,2.48,
83,11/5/2019 6:36,10.063,0,2.46,
84,11/5/2019 12:36,14.23,2755.6,2.49,
85,11/5/2019 18:36,11.236,0,2.48,
86,11/6/2019 0:36,8.978,0,2.48,
87,11/6/2019 6:36,7.782,0,2.46,
88,11/6/2019 12:36,10.553,1270.1,2.46,
89,11/6/2019 18:36,8.581,0,2.48,
90,11/7/2019 0:36,9.373,0,2.48,
91,11/7/2019 6:36,8.082,0,2.46,
92,11/7/2019 12:36,12.98,1463.9,2.48,
93,11/7/2019 18:36,10.651,0,2.46,
94,11/8/2019 0:36,10.161,0,2.46,
95,11/8/2019 6:36,9.866,0,2.46,
96,11/8/2019 12:36,14.421,1291.7,2.49,
97,11/8/2019 18:36,10.553,0,2.48,
98,11/9/2019 0:36,9.472,0,2.48,
99,11/9/2019 6:36,8.581,0,2.48,
100,11/9/2019 12:36,11.819,1463.9,2.48,
101,11/9/2019 18:36,8.879,0,2.48,
102,11/10/2019 0:36,8.182,0,2.48,
103,11/10/2019 6:36,7.983,0,2.48,
104,11/10/2019 12:36,11.625,1550,2.48,
105,11/10/2019 18:36,9.275,0,2.48,
106,11/11/2019 0:36,7.582,0,2.46,
107,11/11/2019 6:36,8.481,0,2.48,
108,11/11/2019 12:36,11.139,1377.8,2.46,
109,11/11/2019 18:36,9.571,0,2.48,
110,11/12/2019 0:36,9.669,0,2.46,
111,11/12/2019 6:36,9.373,0,2.48,
112,11/12/2019 12:36,10.553,2411.1,2.46,
113,11/12/2019 18:36,7.682,0,2.46,
114,11/13/2019 0:36,6.978,0,2.46,
115,11/13/2019 6:36,7.179,0,2.46,
116,11/13/2019 12:36,11.139,979.5,2.48,
117,11/13/2019 18:36,9.373,0,2.48,
118,11/14/2019 0:36,8.779,0,2.48,
119,11/14/2019 6:36,8.879,0,2.48,
120,11/14/2019 12:36,11.625,2066.7,2.48,
121,11/14/2019 18:36,8.382,0,2.48,
122,11/15/2019 0:36,7.381,0,2.48,
123,11/15/2019 6:36,6.573,0,2.46,
124,11/15/2019 12:36,7.28,882.6,2.48,
125,11/15/2019 18:36,6.268,0,2.46,
126,11/16/2019 0:36,4.934,0,2.46,
