Plot Title: 20400442,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, Lux",Bad Battery,End Of File
1,10/14/2019 15:00,12.98,28933.5,,
2,10/14/2019 21:00,8.879,0,,
3,10/15/2019 3:00,9.077,0,,
4,10/15/2019 9:00,9.866,1162.5,,
5,10/15/2019 15:00,13.942,9300.1,,
6,10/15/2019 21:00,10.944,0,,
7,10/16/2019 3:00,9.866,0,,
8,10/16/2019 9:00,9.965,1722.2,,
9,10/16/2019 15:00,7.28,1184,,
10,10/16/2019 21:00,6.268,0,,
11,10/17/2019 3:00,4.311,0,,
12,10/17/2019 9:00,3.683,301.4,,
13,10/17/2019 15:00,3.683,495.1,,
14,10/17/2019 21:00,3.998,0,,
15,10/18/2019 3:00,2.517,0,,
16,10/18/2019 9:00,3.049,398.3,,
17,10/18/2019 15:00,4.519,1980.6,,
18,10/18/2019 21:00,3.788,0,,
19,10/19/2019 3:00,3.367,0,,
20,10/19/2019 9:00,1.221,96.9,,
21,10/19/2019 15:00,3.049,4305.6,,
22,10/19/2019 21:00,1.656,0,,
23,10/20/2019 3:00,2.517,0,,
24,10/20/2019 9:00,2.517,419.8,,
25,10/20/2019 15:00,4.727,2152.8,,
26,10/20/2019 21:00,5.757,0,,
27,10/21/2019 3:00,4.623,0,,
28,10/21/2019 9:00,5.141,1280.9,,
29,10/21/2019 15:00,7.28,818.1,,
30,10/21/2019 21:00,7.079,0,,
31,10/22/2019 3:00,7.882,0,,
32,10/22/2019 9:00,8.282,409,,
33,10/22/2019 15:00,11.528,7577.8,,
34,10/22/2019 21:00,8.282,0,,
35,10/23/2019 3:00,4.934,0,,
36,10/23/2019 9:00,4.727,549,,
37,10/23/2019 15:00,12.98,28933.5,,
38,10/23/2019 21:00,7.582,0,,
39,10/24/2019 3:00,7.28,0,,
40,10/24/2019 9:00,8.082,581.3,,
41,10/24/2019 15:00,18.236,33066.9,,
42,10/24/2019 21:00,12.69,0,,
43,10/25/2019 3:00,11.819,0,,
44,10/25/2019 9:00,10.651,570.5,,
45,10/25/2019 15:00,15.76,3272.2,,
46,10/25/2019 21:00,7.481,0,,
47,10/26/2019 3:00,1.003,0,,
48,10/26/2019 9:00,0.232,699.7,,
49,10/26/2019 15:00,5.45,2411.1,,
50,10/26/2019 21:00,0.01,0,Logged,
51,10/27/2019 3:00,-0.325,0,,
52,10/27/2019 9:00,-0.887,656.6,,
53,10/27/2019 15:00,6.877,3444.5,,
54,10/27/2019 21:00,0.453,0,,
55,10/28/2019 3:00,0.893,0,,
56,10/28/2019 9:00,1.33,602.8,,
57,10/28/2019 15:00,7.782,4305.6,,
58,10/28/2019 21:00,0.784,0,,
59,10/29/2019 3:00,-2.494,0,,
60,10/29/2019 9:00,-6.499,699.7,,
61,10/29/2019 15:00,2.088,3444.5,,
62,10/29/2019 21:00,-2.844,0,,
