Plot Title: 10169174,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,10/14/2019 12:36,8.879,1894.5,2.48,
2,10/14/2019 18:36,7.882,0,2.46,
3,10/15/2019 0:36,8.382,0,2.48,
4,10/15/2019 6:36,7.983,43.1,2.46,
5,10/15/2019 12:36,11.916,2755.6,2.48,
6,10/15/2019 18:36,10.063,0,2.46,
7,10/16/2019 0:36,9.866,0,2.46,
8,10/16/2019 6:36,8.182,129.2,2.46,
9,10/16/2019 12:36,7.682,904.2,2.46,
10,10/16/2019 18:36,6.573,0,2.45,
11,10/17/2019 0:36,4.934,0,2.43,
12,10/17/2019 6:36,3.472,0,2.43,
13,10/17/2019 12:36,3.155,527.4,2.43,
14,10/17/2019 18:36,3.788,0,2.45,
15,10/18/2019 0:36,2.73,0,2.43,
16,10/18/2019 6:36,2.517,0,2.43,
17,10/18/2019 12:36,4.415,1184,2.45,
18,10/18/2019 18:36,3.683,0,2.43,
19,10/19/2019 0:36,3.472,0,2.43,
20,10/19/2019 6:36,1.98,0,2.42,
21,10/19/2019 12:36,1.98,301.4,2.42,
22,10/19/2019 18:36,1.872,0,2.42,
23,10/20/2019 0:36,2.088,0,2.42,
24,10/20/2019 6:36,2.088,0,2.42,
25,10/20/2019 12:36,3.683,1227.1,2.43,
26,10/20/2019 18:36,5.552,0,2.45,
27,10/21/2019 0:36,4.727,0,2.45,
28,10/21/2019 6:36,4.415,0,2.45,
29,10/21/2019 12:36,7.28,3100,2.45,
30,10/21/2019 18:36,6.775,0,2.45,
31,10/22/2019 0:36,7.782,0,2.46,
32,10/22/2019 6:36,7.983,0,2.46,
33,10/22/2019 12:36,10.748,4650,2.46,
34,10/22/2019 18:36,8.68,0,2.46,
35,10/23/2019 0:36,6.166,0,2.45,
36,10/23/2019 6:36,3.472,0,2.43,
37,10/23/2019 12:36,8.481,3100,2.46,
38,10/23/2019 18:36,7.079,0,2.45,
39,10/24/2019 0:36,6.064,0,2.43,
40,10/24/2019 6:36,6.064,0,2.43,
41,10/24/2019 12:36,11.819,1636.1,2.48,
42,10/24/2019 18:36,11.431,0,2.48,
43,10/25/2019 0:36,11.041,0,2.46,
44,10/25/2019 6:36,9.866,0,2.46,
45,10/25/2019 12:36,12.11,3100,2.48,
46,10/25/2019 18:36,8.779,0,2.46,
47,10/26/2019 0:36,0.563,0,2.39,
48,10/26/2019 6:36,-0.437,0,2.41,
49,10/26/2019 12:36,2.943,2583.4,2.42,
50,10/26/2019 18:36,0.232,0,2.39,
51,10/27/2019 0:36,-0.437,0,2.41,
52,10/27/2019 6:36,-1.341,0,2.39,
53,10/27/2019 12:36,1.872,2066.7,2.41,
54,10/27/2019 18:36,0.563,0,2.39,
55,10/28/2019 0:36,0.232,0,2.39,
56,10/28/2019 6:36,0.232,0,2.39,
57,10/28/2019 12:36,3.998,1894.5,2.43,
58,10/28/2019 18:36,1.003,0,2.41,
59,10/29/2019 0:36,-0.887,0,2.39,
60,10/29/2019 6:36,-7.138,0,2.34,
61,10/29/2019 12:36,-1.456,1808.3,2.39,
62,10/29/2019 18:36,-2.494,0,2.39,
63,10/30/2019 0:36,-2.377,0,2.39,
64,10/30/2019 6:36,-0.549,0,2.41,
65,10/30/2019 12:36,4.415,1636.1,2.43,
66,10/30/2019 18:36,3.261,0,2.42,
67,10/31/2019 0:36,2.73,0,2.42,
68,10/31/2019 6:36,2.624,0,2.42,
69,10/31/2019 12:36,6.471,1980.6,2.43,
70,10/31/2019 18:36,4.727,0,2.43,
71,11/1/2019 0:36,5.347,0,2.43,
72,11/1/2019 6:36,5.347,0,2.43,
73,11/1/2019 12:36,9.373,1550,2.46,
74,11/1/2019 18:36,7.28,0,2.45,
75,11/2/2019 0:36,7.28,0,2.45,
76,11/2/2019 6:36,7.28,0,2.45,
77,11/2/2019 12:36,11.334,1636.1,2.46,
78,11/2/2019 18:36,9.669,0,2.45,
79,11/3/2019 0:36,8.879,0,2.46,
80,11/3/2019 6:36,8.082,0,2.45,
81,11/3/2019 12:36,11.334,1636.1,2.46,
82,11/3/2019 18:36,9.472,0,2.46,
83,11/4/2019 0:36,8.68,0,2.45,
84,11/4/2019 6:36,8.481,0,2.45,
85,11/4/2019 12:36,12.401,1636.1,2.46,
86,11/4/2019 18:36,11.041,0,2.46,
87,11/5/2019 0:36,10.553,0,2.45,
88,11/5/2019 6:36,10.944,0,2.46,
89,11/5/2019 12:36,14.709,2927.8,2.49,
90,11/5/2019 18:36,11.625,0,2.46,
91,11/6/2019 0:36,9.965,0,2.45,
92,11/6/2019 6:36,8.581,0,2.45,
93,11/6/2019 12:36,12.11,2066.7,2.46,
94,11/6/2019 18:36,9.768,0,2.45,
95,11/7/2019 0:36,9.275,0,2.46,
96,11/7/2019 6:36,8.978,0,2.45,
97,11/7/2019 12:36,13.654,2411.1,2.48,
98,11/7/2019 18:36,11.819,0,2.46,
99,11/8/2019 0:36,11.528,0,2.46,
100,11/8/2019 6:36,11.139,0,2.46,
101,11/8/2019 12:36,14.804,2927.8,2.48,
102,11/8/2019 18:36,11.139,0,2.45,
103,11/9/2019 0:36,10.553,0,2.45,
104,11/9/2019 6:36,9.373,0,2.45,
105,11/9/2019 12:36,12.69,4650,2.46,
106,11/9/2019 18:36,8.68,0,2.45,
107,11/10/2019 0:36,8.382,0,2.45,
108,11/10/2019 6:36,8.481,0,2.45,
109,11/10/2019 12:36,12.98,5338.9,2.46,
110,11/10/2019 18:36,9.768,0,2.45,
111,11/11/2019 0:36,7.882,0,2.43,
112,11/11/2019 6:36,7.983,0,2.43,
113,11/11/2019 12:36,11.819,4133.4,2.43,
114,11/11/2019 18:36,10.357,0,2.45,
115,11/12/2019 0:36,10.944,0,2.45,
116,11/12/2019 6:36,9.373,0,2.45,
117,11/12/2019 12:36,9.965,3272.2,2.43,
118,11/12/2019 18:36,7.582,0,2.43,
119,11/13/2019 0:36,7.582,0,2.43,
120,11/13/2019 6:36,7.882,0,2.43,
121,11/13/2019 12:36,12.69,2583.4,2.46,
122,11/13/2019 18:36,10.553,0,2.45,
123,11/14/2019 0:36,9.866,0,2.43,
124,11/14/2019 6:36,9.965,0,2.43,
125,11/14/2019 12:36,12.497,2497.2,2.46,
126,11/14/2019 18:36,8.581,0,2.43,
127,11/15/2019 0:36,8.182,0,2.43,
128,11/15/2019 6:36,6.471,0,2.42,
129,11/15/2019 12:36,6.674,1065.6,2.42,
130,11/15/2019 18:36,5.552,0,2.41,
131,11/16/2019 0:36,4.831,0,2.41,
132,11/16/2019 6:36,3.049,0,2.39,
133,11/16/2019 12:36,7.983,1463.9,2.43,
134,11/16/2019 18:36,6.877,0,2.42,
135,11/17/2019 0:36,7.079,0,2.42,
136,11/17/2019 6:36,8.481,0,2.43,
137,11/17/2019 12:36,8.68,1054.9,2.43,
138,11/17/2019 18:36,7.682,0,2.42,
139,11/18/2019 0:36,7.983,0,2.43,
140,11/18/2019 6:36,7.582,0,2.42,
141,11/18/2019 12:36,9.472,1808.3,2.43,
142,11/18/2019 18:36,6.471,0,2.42,
143,11/19/2019 0:36,3.893,0,2.41,
144,11/19/2019 6:36,3.472,0,2.39,
145,11/19/2019 12:36,4.311,710.4,2.41,
146,11/19/2019 18:36,3.049,0,2.39,
147,11/20/2019 0:36,1.548,0,2.38,
148,11/20/2019 6:36,0.784,0,2.37,
149,11/20/2019 12:36,1.98,1722.2,2.38,
150,11/20/2019 18:36,-0.325,0,2.35,
151,11/21/2019 0:36,-0.437,0,2.37,
152,11/21/2019 6:36,-0.774,0,2.37,
153,11/21/2019 12:36,3.049,1722.2,2.39,
154,11/21/2019 18:36,2.303,0,2.38,
155,11/22/2019 0:36,2.303,0,2.38,
156,11/22/2019 6:36,1.98,0,2.38,
157,11/22/2019 12:36,6.268,1722.2,2.41,
158,11/22/2019 18:36,3.683,0,2.39,
159,11/23/2019 0:36,3.578,0,2.39,
160,11/23/2019 6:36,3.683,0,2.39,
161,11/23/2019 12:36,7.179,1894.5,2.41,
162,11/23/2019 18:36,4.207,0,2.39,
163,11/24/2019 0:36,3.261,0,2.39,
164,11/24/2019 6:36,2.41,0,2.38,
165,11/24/2019 12:36,3.893,1722.2,2.39,
166,11/24/2019 18:36,0.232,0,2.35,
167,11/25/2019 0:36,-0.102,0,2.35,
168,11/25/2019 6:36,-0.437,0,2.35,
169,11/25/2019 12:36,-0.213,43.1,2.35,
170,11/25/2019 18:36,-0.437,0,2.35,
171,11/26/2019 0:36,-0.213,0,2.34,
172,11/26/2019 6:36,-0.213,0,2.34,
173,11/26/2019 12:36,-0.549,0,2.35,
174,11/26/2019 18:36,-0.774,0,2.35,
175,11/27/2019 0:36,-1.114,0,2.35,
176,11/27/2019 6:36,-1.341,0,2.34,
177,11/27/2019 12:36,-1.228,0,2.34,
178,11/27/2019 18:36,-1.684,0,2.34,
179,11/28/2019 0:36,-2.494,0,2.33,
180,11/28/2019 6:36,-2.61,0,2.33,
181,11/28/2019 12:36,-2.261,0,2.34,
182,11/28/2019 18:36,-2.844,0,2.33,
183,11/29/2019 0:36,-3.553,0,2.31,
