Plot Title: 10166315,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,End Of File
1,10/14/2019 18:36,7.079,0,2.83,,
2,10/15/2019 0:36,7.381,0,2.89,,
3,10/15/2019 6:36,7.28,43.1,2.91,,
4,10/15/2019 12:36,9.669,1377.8,2.91,,
5,10/15/2019 18:36,9.176,0,2.93,,
6,10/16/2019 0:36,9.077,0,2.93,,
7,10/16/2019 6:36,7.782,183,2.91,,
8,10/16/2019 12:36,8.082,699.7,2.91,,
9,10/16/2019 18:36,6.877,0,2.89,,
10,10/17/2019 0:36,5.45,0,2.87,,
11,10/17/2019 6:36,4.207,0,2.89,,
12,10/17/2019 12:36,3.998,462.9,2.87,,
13,10/17/2019 18:36,4.311,0,2.87,,
14,10/18/2019 0:36,3.261,0,2.87,,
15,10/18/2019 6:36,3.155,0,2.85,,
16,10/18/2019 12:36,4.934,1722.2,2.85,,
17,10/18/2019 18:36,4.207,0,2.87,,
18,10/19/2019 0:36,3.998,0,2.85,,
19,10/19/2019 6:36,1.656,0,2.83,,
20,10/19/2019 12:36,2.943,441.3,2.83,,
21,10/19/2019 18:36,2.624,0,2.83,,
22,10/20/2019 0:36,2.73,0,2.83,,
23,10/20/2019 6:36,2.624,0,2.81,,
24,10/20/2019 12:36,4.415,979.5,2.83,,
25,10/20/2019 18:36,5.757,0,2.83,,
26,10/21/2019 0:36,5.037,0,2.83,,
27,10/21/2019 6:36,4.831,0,2.83,,
28,10/21/2019 12:36,7.682,2497.2,2.85,,
29,10/21/2019 18:36,6.978,0,2.85,,
30,10/22/2019 0:36,7.682,0,2.85,,
31,10/22/2019 6:36,7.983,10.8,2.85,,
32,10/22/2019 12:36,10.357,2755.6,2.85,,
33,10/22/2019 18:36,8.68,0,2.87,,
34,10/23/2019 0:36,6.166,0,2.83,,
35,10/23/2019 6:36,3.893,0,2.81,,
36,10/23/2019 12:36,6.268,1259.4,2.81,,
37,10/23/2019 18:36,6.471,0,2.81,,
38,10/24/2019 0:36,6.064,0,2.81,,
39,10/24/2019 6:36,5.757,0,2.81,,
40,10/24/2019 12:36,9.571,527.4,2.85,,
41,10/24/2019 18:36,10.748,0,2.85,,
42,10/25/2019 0:36,10.357,0,2.85,,
43,10/25/2019 6:36,9.472,0,2.85,,
44,10/25/2019 12:36,10.161,990.3,2.83,,
45,10/25/2019 18:36,8.978,0,2.85,,
46,10/26/2019 0:36,2.195,0,2.77,,
47,10/26/2019 6:36,0.563,0,2.74,Logged,
48,10/26/2019 12:36,3.472,1463.9,2.77,,
49,10/26/2019 18:36,0.563,0,2.74,,
50,10/27/2019 0:36,0.01,0,2.72,,
51,10/27/2019 6:36,-0.325,0,2.7,,
52,10/27/2019 12:36,0.121,495.1,2.7,,
53,10/27/2019 18:36,0.121,0,2.7,,
54,10/28/2019 0:36,-0.102,0,2.68,,
55,10/28/2019 6:36,0.121,0,2.68,,
56,10/28/2019 12:36,1.33,645.8,2.7,,
57,10/28/2019 18:36,0.674,0,2.7,,
58,10/29/2019 0:36,-0.325,0,2.68,,
59,10/29/2019 6:36,-4.514,0,2.63,,
60,10/29/2019 12:36,-2.261,688.9,2.65,,
61,10/29/2019 18:36,-3.197,0,2.65,,
62,10/30/2019 0:36,-2.844,0,2.65,,
63,10/30/2019 6:36,-1.799,0,2.65,,
64,10/30/2019 12:36,1.33,624.3,2.67,,
65,10/30/2019 18:36,2.195,0,2.68,,
66,10/31/2019 0:36,1.872,0,2.68,,
67,10/31/2019 6:36,2.088,0,2.68,,
68,10/31/2019 12:36,3.788,925.7,2.7,,
69,10/31/2019 18:36,3.788,0,2.7,,
70,11/1/2019 0:36,3.788,0,2.7,,
71,11/1/2019 6:36,3.367,0,2.7,,
72,11/1/2019 12:36,5.552,516.7,2.7,,
73,11/1/2019 18:36,5.141,0,2.7,,
74,11/2/2019 0:36,5.45,0,2.7,,
75,11/2/2019 6:36,6.268,0,2.7,,
76,11/2/2019 12:36,8.978,516.7,2.74,,
77,11/2/2019 18:36,8.581,0,2.74,,
78,11/3/2019 0:36,8.082,0,2.72,,
79,11/3/2019 6:36,7.582,0,2.72,,
80,11/3/2019 12:36,9.077,538.2,2.74,,
81,11/3/2019 18:36,8.581,0,2.72,,
82,11/4/2019 0:36,8.082,0,2.72,,
83,11/4/2019 6:36,7.882,0,2.72,,
84,11/4/2019 12:36,10.259,516.7,2.72,,
85,11/4/2019 18:36,10.259,0,2.72,,
86,11/5/2019 0:36,9.965,0,2.72,,
87,11/5/2019 6:36,10.357,0,2.72,,
88,11/5/2019 12:36,13.365,2238.9,2.75,,
89,11/5/2019 18:36,11.139,0,2.74,,
90,11/6/2019 0:36,9.571,0,2.74,,
91,11/6/2019 6:36,7.882,0,2.72,,
92,11/6/2019 12:36,8.382,516.7,2.72,,
93,11/6/2019 18:36,6.978,0,2.7,,
94,11/7/2019 0:36,6.877,0,2.7,,
95,11/7/2019 6:36,7.582,0,2.7,,
96,11/7/2019 12:36,11.139,688.9,2.72,,
97,11/7/2019 18:36,10.748,0,2.72,,
98,11/8/2019 0:36,10.553,0,2.72,,
99,11/8/2019 6:36,10.357,0,2.72,,
100,11/8/2019 12:36,11.819,581.3,2.72,,
101,11/8/2019 18:36,10.063,0,2.7,,
102,11/9/2019 0:36,10.161,0,2.7,,
103,11/9/2019 6:36,8.978,0,2.72,,
104,11/9/2019 12:36,9.275,645.8,2.72,,
105,11/9/2019 18:36,8.282,0,2.7,,
106,11/10/2019 0:36,7.983,0,2.7,,
107,11/10/2019 6:36,7.782,0,2.7,,
108,11/10/2019 12:36,10.063,775,2.7,,
109,11/10/2019 18:36,9.373,0,2.72,,
110,11/11/2019 0:36,7.381,0,2.68,,
111,11/11/2019 6:36,6.471,0,2.68,,
112,11/11/2019 12:36,8.779,473.6,2.7,,
113,11/11/2019 18:36,9.571,0,2.72,,
114,11/12/2019 0:36,10.161,0,2.7,,
115,11/12/2019 6:36,9.176,0,2.7,,
116,11/12/2019 12:36,10.259,1894.5,2.7,,
117,11/12/2019 18:36,7.682,0,2.7,,
118,11/13/2019 0:36,7.079,0,2.68,,
119,11/13/2019 6:36,7.481,0,2.68,,
120,11/13/2019 12:36,9.669,549,2.68,,
121,11/13/2019 18:36,9.768,0,2.7,,
122,11/14/2019 0:36,9.275,0,2.7,,
123,11/14/2019 6:36,9.275,0,2.7,,
124,11/14/2019 12:36,10.651,1550,2.7,,
125,11/14/2019 18:36,8.282,0,2.7,,
126,11/15/2019 0:36,7.983,0,2.7,,
127,11/15/2019 6:36,6.674,0,2.68,,
128,11/15/2019 12:36,7.079,1044.1,2.68,,
129,11/15/2019 18:36,6.064,0,2.67,,
130,11/16/2019 0:36,4.727,0,2.68,,
131,11/16/2019 6:36,3.261,0,2.67,,
132,11/16/2019 12:36,5.962,441.3,2.67,,
133,11/16/2019 18:36,6.674,0,2.67,,
134,11/17/2019 0:36,6.978,0,2.68,,
135,11/17/2019 6:36,8.382,0,2.68,,
136,11/17/2019 12:36,8.879,1162.5,2.7,,
137,11/17/2019 18:36,7.782,0,2.68,,
138,11/18/2019 0:36,7.682,0,2.68,,
139,11/18/2019 6:36,7.481,0,2.68,,
140,11/18/2019 12:36,9.472,1894.5,2.7,,
