Plot Title: 10760650,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²",Bad Battery,End Of File
1,2/8/2019 3:00,-0.887,2,,
2,2/8/2019 9:00,-0.774,13,,
3,2/8/2019 15:00,-0.774,0,,
4,2/8/2019 21:00,-0.887,0,,
5,2/9/2019 3:00,-0.887,4,,
6,2/9/2019 9:00,-0.213,14,,
7,2/9/2019 15:00,-0.549,0,,
8,2/9/2019 21:00,-0.437,0,,
9,2/10/2019 3:00,-0.437,2,,
10,2/10/2019 9:00,-0.437,4,,
11,2/10/2019 15:00,-0.437,0,,
12,2/10/2019 21:00,-0.325,0,,
13,2/11/2019 3:00,-0.102,0,,
14,2/11/2019 9:00,-0.102,0,,
15,2/11/2019 15:00,-0.213,0,,
16,2/11/2019 21:00,-0.325,0,,
17,2/12/2019 3:00,-0.213,0,,
18,2/12/2019 9:00,-0.213,0,,
19,2/12/2019 15:00,-0.213,0,,
20,2/12/2019 21:00,-0.213,0,,
21,2/13/2019 3:00,-0.102,0,,
22,2/13/2019 9:00,-0.102,0,,
23,2/13/2019 15:00,-0.102,0,,
24,2/13/2019 21:00,0.01,0,,
25,2/14/2019 3:00,0.01,0,,
26,2/14/2019 9:00,0.01,0,,
27,2/14/2019 15:00,0.01,0,,
28,2/14/2019 21:00,0.01,0,,
29,2/15/2019 3:00,0.01,0,,
30,2/15/2019 9:00,0.01,0,,
31,2/15/2019 15:00,0.121,0,,
32,2/15/2019 21:00,0.121,0,,
33,2/16/2019 3:00,0.121,0,,
34,2/16/2019 9:00,0.121,0,,
35,2/16/2019 15:00,0.121,0,,
36,2/16/2019 21:00,0.121,0,,
37,2/17/2019 3:00,0.121,0,,
38,2/17/2019 9:00,0.121,0,,
39,2/17/2019 15:00,0.121,0,,
40,2/17/2019 21:00,0.121,0,,
41,2/18/2019 3:00,0.121,0,,
42,2/18/2019 9:00,0.121,0,,
43,2/18/2019 15:00,0.121,0,,
44,2/18/2019 21:00,0.121,0,,
45,2/19/2019 3:00,0.121,0,,
46,2/19/2019 9:00,0.121,0,,
47,2/19/2019 15:00,0.121,0,,
48,2/19/2019 21:00,0.121,0,,
49,2/20/2019 3:00,0.121,0,,
50,2/20/2019 9:00,0.121,0,,
51,2/20/2019 15:00,0.232,0,,
52,2/20/2019 21:00,0.232,0,,
53,2/21/2019 3:00,0.121,0,,
54,2/21/2019 9:00,0.232,0,,
55,2/21/2019 15:00,0.232,0,,
56,2/21/2019 21:00,0.232,0,,
57,2/22/2019 3:00,0.232,0,,
58,2/22/2019 9:00,0.121,0,,
59,2/22/2019 15:00,0.232,0,,
60,2/22/2019 21:00,0.232,0,,
61,2/23/2019 3:00,0.232,0,,
62,2/23/2019 9:00,0.232,0,,
63,2/23/2019 15:00,0.232,0,,
64,2/23/2019 21:00,0.232,0,,
65,2/24/2019 3:00,0.232,0,,
66,2/24/2019 9:00,0.232,0,,
67,2/24/2019 15:00,0.232,0,,
68,2/24/2019 21:00,0.232,0,,
69,2/25/2019 3:00,0.232,0,,
70,2/25/2019 9:00,0.232,0,,
71,2/25/2019 15:00,0.232,0,,
72,2/25/2019 21:00,0.232,0,,
73,2/26/2019 3:00,0.232,0,,
74,2/26/2019 9:00,0.232,0,,
75,2/26/2019 15:00,0.232,0,,
