Plot Title: 10169169,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,2/7/2019 21:00,-0.549,0,2.57,
2,2/8/2019 3:00,-0.437,0,2.57,
3,2/8/2019 9:00,-0.325,4,2.55,
4,2/8/2019 15:00,-0.213,1,2.55,
5,2/8/2019 21:00,-0.102,0,2.55,
6,2/9/2019 3:00,-0.102,0,2.55,
7,2/9/2019 9:00,0.01,0,2.57,
8,2/9/2019 15:00,0.01,0,2.57,
9,2/9/2019 21:00,0.01,0,2.57,
10,2/10/2019 3:00,-0.102,0,2.57,
11,2/10/2019 9:00,-0.102,0,2.55,
12,2/10/2019 15:00,-0.102,0,2.57,
13,2/10/2019 21:00,0.01,0,2.57,
14,2/11/2019 3:00,0.01,0,2.57,
15,2/11/2019 9:00,0.01,0,2.57,
16,2/11/2019 15:00,0.01,0,2.57,
17,2/11/2019 21:00,0.01,0,2.57,
18,2/12/2019 3:00,0.121,0,2.57,
19,2/12/2019 9:00,0.121,0,2.57,
20,2/12/2019 15:00,0.121,0,2.57,
21,2/12/2019 21:00,0.121,0,2.57,
22,2/13/2019 3:00,0.121,0,2.57,
23,2/13/2019 9:00,0.121,0,2.57,
24,2/13/2019 15:00,0.121,0,2.57,
25,2/13/2019 21:00,0.121,0,2.57,
26,2/14/2019 3:00,0.232,0,2.57,
27,2/14/2019 9:00,0.232,0,2.57,
28,2/14/2019 15:00,0.232,0,2.57,
29,2/14/2019 21:00,0.232,0,2.57,
30,2/15/2019 3:00,0.232,0,2.57,
31,2/15/2019 9:00,0.232,0,2.57,
32,2/15/2019 15:00,0.232,0,2.57,
33,2/15/2019 21:00,0.232,0,2.57,
34,2/16/2019 3:00,0.232,0,2.57,
35,2/16/2019 9:00,0.232,0,2.57,
36,2/16/2019 15:00,0.232,0,2.57,
37,2/16/2019 21:00,0.232,0,2.57,
38,2/17/2019 3:00,0.232,0,2.57,
39,2/17/2019 9:00,0.232,0,2.57,
40,2/17/2019 15:00,0.232,0,2.57,
41,2/17/2019 21:00,0.232,0,2.57,
42,2/18/2019 3:00,0.232,0,2.57,
43,2/18/2019 9:00,0.232,0,2.57,
44,2/18/2019 15:00,0.232,0,2.57,
45,2/18/2019 21:00,0.232,0,2.57,
46,2/19/2019 3:00,0.232,0,2.57,
47,2/19/2019 9:00,0.232,0,2.57,
48,2/19/2019 15:00,0.232,0,2.57,
49,2/19/2019 21:00,0.232,0,2.57,
50,2/20/2019 3:00,0.232,0,2.57,
51,2/20/2019 9:00,0.232,0,2.57,
52,2/20/2019 15:00,0.232,0,2.57,
53,2/20/2019 21:00,0.232,0,2.57,
54,2/21/2019 3:00,0.232,0,2.57,
55,2/21/2019 9:00,0.232,0,2.57,
56,2/21/2019 15:00,0.232,0,2.57,
57,2/21/2019 21:00,0.232,0,2.57,
58,2/22/2019 3:00,0.232,0,2.57,
59,2/22/2019 9:00,0.232,0,2.57,
60,2/22/2019 15:00,0.232,0,2.57,
61,2/22/2019 21:00,0.232,0,2.57,
62,2/23/2019 3:00,0.232,0,2.57,
63,2/23/2019 9:00,0.232,0,2.57,
64,2/23/2019 15:00,0.232,0,2.57,
65,2/23/2019 21:00,0.232,0,2.57,
66,2/24/2019 3:00,0.232,0,2.57,
67,2/24/2019 9:00,0.232,0,2.57,
68,2/24/2019 15:00,0.232,0,2.57,
69,2/24/2019 21:00,0.232,0,2.57,
70,2/25/2019 3:00,0.232,0,2.57,
71,2/25/2019 9:00,0.232,0,2.57,
72,2/25/2019 15:00,0.232,0,2.57,
73,2/25/2019 21:00,0.232,0,2.57,
74,2/26/2019 3:00,0.232,0,2.57,
75,2/26/2019 9:00,0.232,0,2.57,
76,2/26/2019 15:00,0.232,0,2.57,
77,2/26/2019 21:00,0.232,0,2.57,
78,2/27/2019 3:00,0.232,0,2.57,
79,2/27/2019 9:00,0.232,0,2.57,
80,2/27/2019 15:00,0.232,0,2.57,
81,2/27/2019 21:00,0.232,0,2.57,
82,2/28/2019 3:00,0.232,0,2.57,
83,2/28/2019 9:00,0.232,0,2.57,
84,2/28/2019 15:00,0.232,0,2.57,
85,2/28/2019 21:00,0.232,0,2.57,
86,3/1/2019 3:00,0.232,0,2.57,
87,3/1/2019 9:00,0.232,0,2.57,
88,3/1/2019 15:00,0.232,0,2.57,
89,3/1/2019 21:00,0.232,0,2.57,
90,3/2/2019 3:00,0.232,0,2.57,
91,3/2/2019 9:00,0.232,0,2.57,
92,3/2/2019 15:00,0.232,0,2.57,
93,3/2/2019 21:00,0.232,0,2.57,
94,3/3/2019 3:00,0.232,0,2.57,
95,3/3/2019 9:00,0.232,0,2.57,
96,3/3/2019 15:00,0.232,0,2.57,
97,3/3/2019 21:00,0.232,0,2.57,
98,3/4/2019 3:00,0.232,0,2.57,
99,3/4/2019 9:00,0.232,0,2.57,
100,3/4/2019 15:00,0.232,0,2.57,
101,3/4/2019 21:00,0.232,0,2.57,
102,3/5/2019 3:00,0.232,0,2.57,
103,3/5/2019 9:00,0.232,0,2.57,
104,3/5/2019 15:00,0.232,0,2.57,
105,3/5/2019 21:00,0.232,0,2.57,
106,3/6/2019 3:00,0.232,0,2.57,
107,3/6/2019 9:00,0.232,0,2.57,
108,3/6/2019 15:00,0.232,0,2.57,
109,3/6/2019 21:00,0.232,0,2.57,
110,3/7/2019 3:00,0.232,0,2.57,
111,3/7/2019 9:00,0.232,0,2.57,
112,3/7/2019 15:00,0.232,0,2.57,
113,3/7/2019 21:00,0.232,0,2.57,
114,3/8/2019 3:00,0.232,0,2.57,
115,3/8/2019 9:00,0.232,0,2.57,
116,3/8/2019 15:00,0.232,0,2.57,
117,3/8/2019 21:00,0.232,0,2.57,
118,3/9/2019 3:00,0.232,0,2.57,
119,3/9/2019 9:00,0.232,0,2.57,
120,3/9/2019 15:00,0.232,0,2.57,
121,3/9/2019 21:00,0.232,0,2.57,
122,3/10/2019 3:00,0.232,0,2.57,
123,3/10/2019 9:00,0.232,0,2.57,
124,3/10/2019 15:00,0.232,0,2.57,
125,3/10/2019 21:00,0.232,0,2.57,
126,3/11/2019 3:00,0.232,0,2.57,
127,3/11/2019 9:00,0.232,0,2.57,
128,3/11/2019 15:00,0.232,0,2.57,
129,3/11/2019 21:00,0.232,0,2.57,
130,3/12/2019 3:00,0.232,0,2.57,
131,3/12/2019 9:00,0.232,0,2.57,
132,3/12/2019 15:00,0.232,0,2.57,
133,3/12/2019 21:00,0.232,0,2.57,
134,3/13/2019 3:00,0.232,0,2.57,
135,3/13/2019 9:00,0.232,0,2.57,
136,3/13/2019 15:00,0.232,0,2.57,
137,3/13/2019 21:00,0.232,0,2.57,
138,3/14/2019 3:00,0.232,0,2.57,
139,3/14/2019 9:00,0.232,0,2.57,
140,3/14/2019 15:00,0.232,0,2.57,
141,3/14/2019 21:00,0.232,0,2.57,
142,3/15/2019 3:00,0.232,0,2.55,
143,3/15/2019 9:00,0.232,0,2.55,
144,3/15/2019 15:00,0.232,0,2.55,
145,3/15/2019 21:00,0.232,0,2.55,
146,3/16/2019 3:00,0.232,0,2.55,
147,3/16/2019 9:00,0.232,0,2.55,
148,3/16/2019 15:00,0.232,0,2.55,
149,3/16/2019 21:00,0.232,0,2.55,
150,3/17/2019 3:00,0.232,0,2.55,
151,3/17/2019 9:00,0.232,0,2.55,
152,3/17/2019 15:00,0.232,0,2.55,
153,3/17/2019 21:00,0.232,0,2.55,
154,3/18/2019 3:00,0.232,0,2.55,
155,3/18/2019 9:00,0.232,0,2.55,
156,3/18/2019 15:00,0.232,0,2.55,
157,3/18/2019 21:00,0.232,0,2.55,
158,3/19/2019 3:00,0.232,0,2.55,
159,3/19/2019 9:00,0.232,0,2.55,
160,3/19/2019 15:00,0.232,0,2.55,
161,3/19/2019 21:00,0.232,0,2.55,
162,3/20/2019 3:00,0.232,0,2.55,
163,3/20/2019 9:00,0.232,0,2.55,
164,3/20/2019 15:00,0.232,0,2.55,
165,3/20/2019 21:00,0.232,0,2.55,
166,3/21/2019 3:00,0.232,0,2.55,
167,3/21/2019 9:00,0.232,0,2.55,
168,3/21/2019 15:00,0.232,0,2.55,
169,3/21/2019 21:00,0.232,0,2.55,
170,3/22/2019 3:00,0.232,0,2.55,
171,3/22/2019 9:00,0.232,0,2.55,
172,3/22/2019 15:00,0.232,0,2.55,
173,3/22/2019 21:00,0.232,0,2.55,
174,3/23/2019 3:00,0.232,0,2.55,
175,3/23/2019 9:00,0.232,0,2.55,
176,3/23/2019 15:00,0.232,0,2.55,
177,3/23/2019 21:00,0.232,0,2.55,
178,3/24/2019 3:00,0.232,0,2.55,
179,3/24/2019 9:00,0.232,0,2.55,
180,3/24/2019 15:00,0.232,0,2.55,
181,3/24/2019 21:00,0.232,0,2.55,
182,3/25/2019 3:00,0.232,0,2.55,
183,3/25/2019 9:00,0.232,0,2.55,
184,3/25/2019 15:00,0.232,0,2.55,
185,3/25/2019 21:00,0.232,0,2.55,
186,3/26/2019 3:00,0.232,0,2.55,
187,3/26/2019 9:00,0.232,0,2.55,
188,3/26/2019 15:00,0.232,0,2.55,
189,3/26/2019 21:00,0.232,0,2.55,
190,3/27/2019 3:00,0.232,0,2.55,
191,3/27/2019 9:00,0.232,0,2.55,
192,3/27/2019 15:00,0.232,0,2.55,
193,3/27/2019 21:00,0.232,0,2.55,
194,3/28/2019 3:00,0.232,0,2.55,
195,3/28/2019 9:00,0.232,0,2.55,
196,3/28/2019 15:00,0.232,0,2.55,
197,3/28/2019 21:00,0.232,0,2.55,
198,3/29/2019 3:00,0.232,0,2.55,
199,3/29/2019 9:00,0.232,0,2.55,
200,3/29/2019 15:00,0.232,0,2.55,
201,3/29/2019 21:00,0.232,0,2.55,
202,3/30/2019 3:00,0.232,0,2.55,
203,3/30/2019 9:00,0.232,0,2.55,
204,3/30/2019 15:00,0.232,0,2.55,
205,3/30/2019 21:00,0.232,0,2.55,
206,3/31/2019 3:00,0.232,0,2.55,
207,3/31/2019 9:00,0.232,0,2.55,
208,3/31/2019 15:00,0.232,0,2.55,
209,3/31/2019 21:00,0.232,0,2.55,
210,4/1/2019 3:00,0.232,0,2.55,
211,4/1/2019 9:00,0.232,0,2.55,
212,4/1/2019 15:00,0.232,0,2.55,
213,4/1/2019 21:00,0.232,0,2.55,
214,4/2/2019 3:00,0.232,0,2.55,
215,4/2/2019 9:00,0.232,0,2.55,
216,4/2/2019 15:00,0.232,0,2.55,
217,4/2/2019 21:00,0.232,0,2.55,
218,4/3/2019 3:00,0.232,0,2.55,
219,4/3/2019 9:00,0.232,0,2.55,
220,4/3/2019 15:00,0.232,0,2.55,
221,4/3/2019 21:00,0.232,0,2.55,
222,4/4/2019 3:00,0.232,0,2.55,
223,4/4/2019 9:00,0.232,0,2.55,
224,4/4/2019 15:00,0.232,0,2.55,
225,4/4/2019 21:00,0.232,0,2.55,
226,4/5/2019 3:00,0.232,0,2.55,
227,4/5/2019 9:00,0.232,0,2.55,
228,4/5/2019 15:00,0.232,0,2.55,
229,4/5/2019 21:00,0.232,0,2.55,
230,4/6/2019 3:00,0.232,0,2.55,
231,4/6/2019 9:00,0.232,0,2.55,
232,4/6/2019 15:00,0.232,0,2.55,
233,4/6/2019 21:00,0.232,0,2.55,
234,4/7/2019 3:00,0.232,0,2.55,
235,4/7/2019 9:00,0.232,0,2.55,
236,4/7/2019 15:00,0.232,0,2.55,
237,4/7/2019 21:00,0.232,0,2.55,
238,4/8/2019 3:00,0.232,0,2.55,
239,4/8/2019 9:00,0.232,0,2.55,
240,4/8/2019 15:00,0.232,0,2.55,
241,4/8/2019 21:00,0.232,0,2.55,
242,4/9/2019 3:00,0.232,0,2.55,
243,4/9/2019 9:00,0.232,0,2.55,
244,4/9/2019 15:00,0.232,0,2.55,
245,4/9/2019 21:00,0.232,0,2.55,
246,4/10/2019 3:00,0.232,0,2.55,
247,4/10/2019 9:00,0.232,0,2.55,
248,4/10/2019 15:00,0.232,0,2.55,
249,4/10/2019 21:00,0.232,0,2.55,
250,4/11/2019 3:00,0.232,0,2.55,
251,4/11/2019 9:00,0.232,0,2.55,
252,4/11/2019 15:00,0.232,0,2.55,
253,4/11/2019 21:00,0.232,0,2.55,
254,4/12/2019 3:00,0.232,0,2.55,
255,4/12/2019 9:00,0.232,0,2.55,
256,4/12/2019 15:00,0.232,0,2.55,
257,4/12/2019 21:00,0.232,0,2.55,
258,4/13/2019 3:00,0.232,0,2.55,
259,4/13/2019 9:00,0.232,0,2.55,
260,4/13/2019 15:00,0.232,0,2.55,
261,4/13/2019 21:00,0.232,0,2.55,
262,4/14/2019 3:00,0.232,0,2.55,
263,4/14/2019 9:00,0.232,0,2.55,
264,4/14/2019 15:00,0.232,0,2.55,
265,4/14/2019 21:00,0.232,0,2.55,
266,4/15/2019 3:00,0.232,0,2.55,
267,4/15/2019 9:00,0.232,0,2.55,
268,4/15/2019 15:00,0.232,0,2.55,
269,4/15/2019 21:00,0.232,0,2.55,
270,4/16/2019 3:00,0.232,0,2.55,
271,4/16/2019 9:00,0.232,0,2.55,
272,4/16/2019 15:00,0.232,0,2.55,
273,4/16/2019 21:00,0.232,0,2.55,
274,4/17/2019 3:00,0.232,0,2.55,
275,4/17/2019 9:00,0.232,0,2.55,
276,4/17/2019 15:00,0.232,0,2.55,
277,4/17/2019 21:00,0.232,0,2.55,
278,4/18/2019 3:00,0.232,0,2.55,
279,4/18/2019 9:00,0.232,0,2.55,
280,4/18/2019 15:00,0.232,0,2.55,
281,4/18/2019 21:00,0.232,0,2.55,
282,4/19/2019 3:00,0.232,0,2.55,
283,4/19/2019 9:00,0.232,0,2.55,
284,4/19/2019 15:00,0.232,0,2.55,
285,4/19/2019 21:00,0.232,0,2.55,
286,4/20/2019 3:00,0.232,0,2.55,
287,4/20/2019 9:00,0.232,0,2.55,
288,4/20/2019 15:00,0.232,0,2.55,
289,4/20/2019 21:00,0.232,0,2.55,
290,4/21/2019 3:00,0.232,0,2.55,
291,4/21/2019 9:00,0.232,0,2.55,
292,4/21/2019 15:00,0.232,0,2.55,
293,4/21/2019 21:00,0.232,0,2.55,
294,4/22/2019 3:00,0.232,0,2.55,
295,4/22/2019 9:00,0.232,0,2.55,
296,4/22/2019 15:00,0.232,0,2.55,
297,4/22/2019 21:00,0.232,0,2.55,
298,4/23/2019 3:00,0.232,0,2.55,
299,4/23/2019 9:00,0.232,2,2.55,
300,4/23/2019 15:00,0.232,3,2.55,
301,4/23/2019 21:00,0.232,0,2.55,
302,4/24/2019 3:00,0.232,0,2.55,
303,4/24/2019 9:00,0.232,8,2.55,
304,4/24/2019 15:00,1.33,176,2.55,
305,4/24/2019 21:00,2.837,0,2.55,
306,4/25/2019 3:00,3.578,0,2.55,
307,4/25/2019 9:00,6.166,200,2.55,
308,4/25/2019 15:00,12.11,464,2.58,
309,4/25/2019 21:00,5.655,0,2.57,
310,4/26/2019 3:00,3.893,0,2.57,
311,4/26/2019 9:00,4.102,160,2.57,
312,4/26/2019 15:00,10.259,432,2.57,
313,4/26/2019 21:00,3.998,0,2.57,
314,4/27/2019 3:00,2.73,0,2.57,
315,4/27/2019 9:00,2.624,113,2.55,
316,4/27/2019 15:00,6.877,960,2.55,
317,4/27/2019 21:00,0.893,0,2.55,
318,4/28/2019 3:00,-0.549,0,2.57,
319,4/28/2019 9:00,1.33,168,2.55,
320,4/28/2019 15:00,7.782,1344,2.55,
321,4/28/2019 21:00,2.303,0,2.55,
322,4/29/2019 3:00,0.784,0,2.55,
323,4/29/2019 9:00,2.088,168,2.55,
324,4/29/2019 15:00,7.782,1152,2.55,
325,4/29/2019 21:00,2.73,0,2.57,
326,4/30/2019 3:00,1.112,0,2.55,
327,4/30/2019 9:00,3.049,168,2.57,
328,4/30/2019 15:00,7.882,432,2.57,
329,4/30/2019 21:00,3.155,0,2.57,
330,5/1/2019 3:00,2.41,0,2.55,
331,5/1/2019 9:00,4.102,168,2.57,
332,5/1/2019 15:00,10.357,1216,2.55,
333,5/1/2019 21:00,3.261,0,2.57,
334,5/2/2019 3:00,0.674,0,2.55,
335,5/2/2019 9:00,2.303,176,2.55,
336,5/2/2019 15:00,10.455,2304,2.55,
337,5/2/2019 21:00,4.934,0,2.57,
338,5/3/2019 3:00,3.893,0,2.57,
339,5/3/2019 9:00,6.37,168,2.57,
340,5/3/2019 15:00,14.23,1920,2.58,
341,5/3/2019 21:00,7.582,0,2.58,
342,5/4/2019 3:00,6.166,0,2.57,
343,5/4/2019 9:00,8.282,176,2.58,
344,5/4/2019 15:00,15.569,992,2.58,
345,5/4/2019 21:00,9.571,0,2.6,
346,5/5/2019 3:00,7.582,0,2.58,
347,5/5/2019 9:00,8.978,176,2.6,
348,5/5/2019 15:00,15.378,1152,2.58,
349,5/5/2019 21:00,8.382,0,2.6,
350,5/6/2019 3:00,7.381,0,2.58,
351,5/6/2019 9:00,10.846,184,2.6,
352,5/6/2019 15:00,16.523,1536,2.6,
353,5/6/2019 21:00,10.944,0,2.6,
354,5/7/2019 3:00,8.779,0,2.6,
355,5/7/2019 9:00,9.571,192,2.6,
356,5/7/2019 15:00,15.378,512,2.6,
357,5/7/2019 21:00,9.176,0,2.6,
358,5/8/2019 3:00,7.882,0,2.6,
359,5/8/2019 9:00,10.063,144,2.6,
360,5/8/2019 15:00,15.569,320,2.62,
361,5/8/2019 21:00,11.139,0,2.6,
362,5/9/2019 3:00,9.472,0,2.62,
363,5/9/2019 9:00,11.431,200,2.62,
364,5/9/2019 15:00,17.76,432,2.62,
365,5/9/2019 21:00,9.866,0,2.6,
366,5/10/2019 3:00,9.176,0,2.62,
367,5/10/2019 9:00,11.722,184,2.62,
368,5/10/2019 15:00,21.76,480,2.65,
369,5/10/2019 21:00,13.654,0,2.63,
370,5/11/2019 3:00,12.594,0,2.62,
371,5/11/2019 9:00,13.558,176,2.63,
372,5/11/2019 15:00,23.484,496,2.67,
373,5/11/2019 21:00,12.69,0,2.62,
374,5/12/2019 3:00,10.063,0,2.6,
375,5/12/2019 9:00,11.431,208,2.62,
376,5/12/2019 15:00,20.424,512,2.63,
377,5/12/2019 21:00,9.965,0,2.6,
378,5/13/2019 3:00,7.983,0,2.62,
379,5/13/2019 9:00,10.846,496,2.62,
380,5/13/2019 15:00,15.855,352,2.63,
381,5/13/2019 21:00,9.669,0,2.6,
382,5/14/2019 3:00,8.779,0,2.62,
383,5/14/2019 9:00,5.962,184,2.58,
384,5/14/2019 15:00,7.481,368,2.6,
385,5/14/2019 21:00,5.962,0,2.6,
386,5/15/2019 3:00,6.268,0,2.6,
387,5/15/2019 9:00,8.282,272,2.6,
388,5/15/2019 15:00,10.455,352,2.6,
389,5/15/2019 21:00,8.382,0,2.62,
390,5/16/2019 3:00,7.983,0,2.6,
