Plot Title: 10169139,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,10/2/2018 21:00,6.471,0,2.72,
2,10/3/2018 3:00,6.674,0,2.72,
3,10/3/2018 9:00,11.916,352,2.74,
4,10/3/2018 15:00,12.013,33,2.75,
5,10/3/2018 21:00,7.28,0,2.74,
6,10/4/2018 3:00,5.86,0,2.72,
7,10/4/2018 9:00,8.282,464,2.74,
8,10/4/2018 15:00,6.674,49,2.72,
9,10/4/2018 21:00,3.998,0,2.72,
10,10/5/2018 3:00,3.788,0,2.72,
11,10/5/2018 9:00,3.683,232,2.72,
12,10/5/2018 15:00,5.757,10,2.72,
13,10/5/2018 21:00,6.166,0,2.72,
14,10/6/2018 3:00,6.268,0,2.72,
15,10/6/2018 9:00,7.983,192,2.74,
16,10/6/2018 15:00,4.831,20,2.72,
17,10/6/2018 21:00,3.155,0,2.72,
18,10/7/2018 3:00,2.088,0,2.72,
19,10/7/2018 9:00,6.674,288,2.72,
20,10/7/2018 15:00,6.471,14,2.74,
21,10/7/2018 21:00,5.757,0,2.72,
22,10/8/2018 3:00,6.064,0,2.72,
23,10/8/2018 9:00,7.782,208,2.74,
24,10/8/2018 15:00,8.581,11,2.74,
25,10/8/2018 21:00,8.182,0,2.74,
26,10/9/2018 3:00,7.582,0,2.74,
27,10/9/2018 9:00,5.962,576,2.7,
28,10/9/2018 15:00,5.45,18,2.72,
29,10/9/2018 21:00,4.415,0,2.74,
30,10/10/2018 3:00,3.261,0,2.72,
31,10/10/2018 9:00,5.347,200,2.72,
32,10/10/2018 15:00,4.207,27,2.74,
33,10/10/2018 21:00,3.155,0,2.72,
34,10/11/2018 3:00,1.98,0,2.72,
35,10/11/2018 9:00,5.757,320,2.72,
36,10/11/2018 15:00,7.179,21,2.74,
37,10/11/2018 21:00,7.481,0,2.74,
38,10/12/2018 3:00,6.877,0,2.74,
39,10/12/2018 9:00,11.722,304,2.75,
40,10/12/2018 15:00,9.768,17,2.74,
41,10/12/2018 21:00,7.882,0,2.74,
42,10/13/2018 3:00,5.141,0,2.72,
43,10/13/2018 9:00,6.978,336,2.74,
44,10/13/2018 15:00,6.775,13,2.74,
45,10/13/2018 21:00,3.998,0,2.74,
46,10/14/2018 3:00,3.367,0,2.74,
47,10/14/2018 9:00,7.179,336,2.74,
48,10/14/2018 15:00,7.179,10,2.74,
49,10/14/2018 21:00,5.037,0,2.72,
50,10/15/2018 3:00,6.166,0,2.74,
51,10/15/2018 9:00,13.75,320,2.77,
52,10/15/2018 15:00,12.207,8,2.75,
53,10/15/2018 21:00,10.944,0,2.75,
54,10/16/2018 3:00,10.259,0,2.74,
55,10/16/2018 9:00,15.091,304,2.75,
56,10/16/2018 15:00,13.076,7,2.77,
