Plot Title: 10166293,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,10/2/2018 21:00,6.775,0,2.74,
2,10/3/2018 3:00,6.674,0,2.74,
3,10/3/2018 9:00,12.304,496,2.75,
4,10/3/2018 15:00,12.207,32,2.75,
5,10/3/2018 21:00,7.481,0,2.74,
6,10/4/2018 3:00,6.064,0,2.74,
7,10/4/2018 9:00,8.481,432,2.74,
8,10/4/2018 15:00,6.978,73,2.74,
9,10/4/2018 21:00,4.311,0,2.74,
10,10/5/2018 3:00,4.102,0,2.74,
11,10/5/2018 9:00,3.683,184,2.72,
12,10/5/2018 15:00,5.757,8,2.72,
13,10/5/2018 21:00,6.268,0,2.72,
14,10/6/2018 3:00,6.268,0,2.72,
15,10/6/2018 9:00,7.983,168,2.74,
16,10/6/2018 15:00,5.037,17,2.72,
17,10/6/2018 21:00,3.367,0,2.72,
18,10/7/2018 3:00,2.195,0,2.7,
19,10/7/2018 9:00,6.775,272,2.72,
20,10/7/2018 15:00,6.573,9,2.72,
21,10/7/2018 21:00,5.86,0,2.72,
22,10/8/2018 3:00,6.166,0,2.72,
23,10/8/2018 9:00,7.682,160,2.72,
24,10/8/2018 15:00,8.481,6,2.74,
25,10/8/2018 21:00,8.182,0,2.74,
26,10/9/2018 3:00,7.682,0,2.72,
27,10/9/2018 9:00,6.064,480,2.7,
28,10/9/2018 15:00,5.552,13,2.7,
29,10/9/2018 21:00,4.519,0,2.72,
30,10/10/2018 3:00,3.472,0,2.72,
31,10/10/2018 9:00,5.347,144,2.7,
32,10/10/2018 15:00,4.519,12,2.72,
33,10/10/2018 21:00,3.472,0,2.72,
34,10/11/2018 3:00,2.303,0,2.7,
35,10/11/2018 9:00,6.37,432,2.7,
36,10/11/2018 15:00,7.179,8,2.72,
37,10/11/2018 21:00,7.682,0,2.72,
38,10/12/2018 3:00,7.381,0,2.72,
39,10/12/2018 9:00,12.69,400,2.74,
40,10/12/2018 15:00,10.161,8,2.72,
41,10/12/2018 21:00,8.182,0,2.74,
42,10/13/2018 3:00,5.655,0,2.72,
43,10/13/2018 9:00,7.983,448,2.72,
44,10/13/2018 15:00,7.381,8,2.72,
45,10/13/2018 21:00,4.519,0,2.72,
46,10/14/2018 3:00,3.578,0,2.72,
47,10/14/2018 9:00,8.282,448,2.72,
48,10/14/2018 15:00,7.582,8,2.72,
49,10/14/2018 21:00,5.552,0,2.7,
50,10/15/2018 3:00,6.37,0,2.72,
51,10/15/2018 9:00,14.517,448,2.75,
52,10/15/2018 15:00,12.69,8,2.74,
53,10/15/2018 21:00,11.722,0,2.74,
54,10/16/2018 3:00,10.651,0,2.74,
55,10/16/2018 9:00,16.523,448,2.75,
56,10/16/2018 15:00,13.558,7,2.75,
57,10/16/2018 21:00,10.259,0,2.74,
58,10/17/2018 3:00,10.846,0,2.74,
59,10/17/2018 9:00,17.284,464,2.77,
60,10/17/2018 15:00,15.282,7,2.75,
61,10/17/2018 21:00,12.98,0,2.75,
62,10/18/2018 3:00,11.431,0,2.75,
63,10/18/2018 9:00,16.141,480,2.75,
64,10/18/2018 15:00,14.038,8,2.77,
65,10/18/2018 21:00,13.461,0,2.77,
66,10/19/2018 3:00,14.325,0,2.77,
67,10/19/2018 9:00,20.138,432,2.77,
68,10/19/2018 15:00,17.189,7,2.79,
69,10/19/2018 21:00,16.999,0,2.79,
70,10/20/2018 3:00,16.141,0,2.77,
71,10/20/2018 9:00,20.901,480,2.79,
72,10/20/2018 15:00,17.95,6,2.79,
73,10/20/2018 21:00,17.284,0,2.79,
74,10/21/2018 3:00,15.187,0,2.77,
75,10/21/2018 9:00,17.665,464,2.79,
76,10/21/2018 15:00,14.134,8,2.79,
77,10/21/2018 21:00,12.883,0,2.77,
78,10/22/2018 3:00,12.304,0,2.77,
79,10/22/2018 9:00,18.521,464,2.79,
80,10/22/2018 15:00,15.76,9,2.77,
81,10/22/2018 21:00,12.594,0,2.77,
82,10/23/2018 3:00,12.013,0,2.77,
83,10/23/2018 9:00,13.654,320,2.77,
84,10/23/2018 15:00,6.978,4,2.75,
85,10/23/2018 21:00,6.775,0,2.74,
86,10/24/2018 3:00,6.877,0,2.74,
87,10/24/2018 9:00,8.978,232,2.75,
88,10/24/2018 15:00,8.282,5,2.75,
89,10/24/2018 21:00,7.381,0,2.74,
90,10/25/2018 3:00,7.882,0,2.74,
91,10/25/2018 9:00,10.846,144,2.74,
92,10/25/2018 15:00,10.455,0,2.74,
93,10/25/2018 21:00,11.334,0,2.75,
94,10/26/2018 3:00,9.077,0,2.75,
