Plot Title: 10169142,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
116,3/7/2019 15:00,0.343,0,2.63,,,,
117,3/7/2019 21:00,0.343,0,2.63,,,,
118,3/8/2019 3:00,0.343,0,2.63,,,,
119,3/8/2019 9:00,0.343,0,2.63,,,,
120,3/8/2019 15:00,0.343,0,2.63,,,,
121,3/8/2019 21:00,0.343,0,2.63,,,,
122,3/9/2019 3:00,0.343,0,2.63,,,,
123,3/9/2019 9:00,0.343,0,2.63,,,,
124,3/9/2019 15:00,0.343,0,2.63,,,,
125,3/9/2019 21:00,0.343,0,2.63,,,,
126,3/10/2019 3:00,0.343,0,2.63,,,,
127,3/10/2019 9:00,0.343,0,2.63,,,,
128,3/10/2019 15:00,0.343,0,2.63,,,,
129,3/10/2019 21:00,0.343,0,2.63,,,,
130,3/11/2019 3:00,0.343,0,2.63,,,,
131,3/11/2019 9:00,0.343,0,2.63,,,,
132,3/11/2019 15:00,0.343,0,2.63,,,,
133,3/11/2019 21:00,0.343,0,2.63,,,,
134,3/12/2019 3:00,0.343,0,2.63,,,,
135,3/12/2019 9:00,0.343,0,2.63,,,,
136,3/12/2019 15:00,0.343,0,2.63,,,,
137,3/12/2019 21:00,0.343,0,2.63,,,,
138,3/13/2019 3:00,0.343,0,2.63,,,,
139,3/13/2019 9:00,0.343,0,2.63,,,,
140,3/13/2019 15:00,0.343,0,2.63,,,,
141,3/13/2019 21:00,0.343,0,2.63,,,,
142,3/14/2019 3:00,0.343,0,2.63,,,,
143,3/14/2019 9:00,0.343,0,2.63,,,,
144,3/14/2019 15:00,0.343,0,2.63,,,,
145,3/14/2019 21:00,0.343,0,2.63,,,,
146,3/15/2019 3:00,0.343,0,2.63,,,,
147,3/15/2019 9:00,0.343,0,2.63,,,,
148,3/15/2019 15:00,0.343,0,2.63,,,,
149,3/15/2019 21:00,0.343,0,2.63,,,,
150,3/16/2019 3:00,0.343,0,2.63,,,,
151,3/16/2019 9:00,0.343,0,2.63,,,,
152,3/16/2019 15:00,0.343,0,2.63,,,,
153,3/16/2019 21:00,0.343,0,2.63,,,,
154,3/17/2019 3:00,0.343,0,2.63,,,,
155,3/17/2019 9:00,0.343,0,2.63,,,,
156,3/17/2019 15:00,0.343,0,2.63,,,,
157,3/17/2019 21:00,0.343,0,2.63,,,,
158,3/18/2019 3:00,0.343,0,2.63,,,,
159,3/18/2019 9:00,0.343,0,2.63,,,,
160,3/18/2019 15:00,0.343,0,2.63,,,,
161,3/18/2019 21:00,0.343,0,2.63,,,,
162,3/19/2019 3:00,0.343,0,2.63,,,,
163,3/19/2019 9:00,0.343,0,2.63,,,,
164,3/19/2019 15:00,0.343,0,2.63,,,,
165,3/19/2019 21:00,0.343,0,2.63,,,,
166,3/20/2019 3:00,0.343,0,2.63,,,,
167,3/20/2019 9:00,0.343,0,2.63,,,,
168,3/20/2019 15:00,0.343,0,2.63,,,,
169,3/20/2019 21:00,0.343,0,2.63,,,,
170,3/21/2019 3:00,0.343,0,2.63,,,,
171,3/21/2019 9:00,0.343,0,2.63,,,,
