Plot Title: 10169143,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,2/7/2019 21:00,-3.911,0,2.51,
2,2/8/2019 3:00,-4.514,0,2.51,
3,2/8/2019 9:00,-4.272,18,2.51,
4,2/8/2019 15:00,-1.341,48,2.54,
5,2/8/2019 21:00,-2.494,0,2.52,
6,2/9/2019 3:00,-2.377,0,2.52,
7,2/9/2019 9:00,-2.494,17,2.52,
8,2/9/2019 15:00,-2.261,4,2.52,
9,2/9/2019 21:00,-2.727,0,2.52,
10,2/10/2019 3:00,-2.494,0,2.52,
11,2/10/2019 9:00,-2.261,4,2.52,
12,2/10/2019 15:00,-2.03,10,2.52,
13,2/10/2019 21:00,-3.911,0,2.51,
14,2/11/2019 3:00,-5.745,0,2.49,
15,2/11/2019 9:00,-4.272,0,2.51,
16,2/11/2019 15:00,-3.792,0,2.51,
17,2/11/2019 21:00,-3.792,0,2.51,
18,2/12/2019 3:00,-2.844,0,2.51,
19,2/12/2019 9:00,-2.261,0,2.52,
20,2/12/2019 15:00,-1.799,0,2.52,
21,2/12/2019 21:00,-1.456,0,2.52,
22,2/13/2019 3:00,-1.228,0,2.52,
23,2/13/2019 9:00,-1.001,0,2.52,
24,2/13/2019 15:00,-0.887,0,2.52,
25,2/13/2019 21:00,-0.774,0,2.52,
26,2/14/2019 3:00,-0.662,0,2.52,
27,2/14/2019 9:00,-0.549,0,2.52,
28,2/14/2019 15:00,-0.437,0,2.52,
29,2/14/2019 21:00,0.121,0,2.52,
30,2/15/2019 3:00,0.121,0,2.52,
31,2/15/2019 9:00,0.121,0,2.52,
32,2/15/2019 15:00,0.121,0,2.52,
33,2/15/2019 21:00,0.121,0,2.52,
34,2/16/2019 3:00,0.121,0,2.52,
35,2/16/2019 9:00,0.121,0,2.52,
36,2/16/2019 15:00,0.121,0,2.52,
37,2/16/2019 21:00,0.121,0,2.52,
38,2/17/2019 3:00,0.121,0,2.52,
39,2/17/2019 9:00,0.121,0,2.52,
40,2/17/2019 15:00,0.121,0,2.52,
41,2/17/2019 21:00,0.121,0,2.52,
42,2/18/2019 3:00,0.121,0,2.52,
43,2/18/2019 9:00,0.121,0,2.52,
44,2/18/2019 15:00,0.01,0,2.52,
45,2/18/2019 21:00,0.01,0,2.52,
46,2/19/2019 3:00,0.01,0,2.52,
47,2/19/2019 9:00,0.01,0,2.52,
48,2/19/2019 15:00,0.01,0,2.52,
49,2/19/2019 21:00,0.01,0,2.52,
50,2/20/2019 3:00,0.01,0,2.52,
51,2/20/2019 9:00,0.01,0,2.52,
52,2/20/2019 15:00,-0.102,0,2.52,
53,2/20/2019 21:00,0.01,0,2.52,
54,2/21/2019 3:00,0.01,0,2.52,
55,2/21/2019 9:00,-0.102,0,2.52,
56,2/21/2019 15:00,-0.102,0,2.52,
57,2/21/2019 21:00,-0.102,0,2.52,
58,2/22/2019 3:00,-0.102,0,2.52,
59,2/22/2019 9:00,-0.102,0,2.52,
60,2/22/2019 15:00,-0.102,0,2.52,
61,2/22/2019 21:00,-0.102,0,2.52,
62,2/23/2019 3:00,-0.102,0,2.52,
63,2/23/2019 9:00,-0.213,0,2.52,
64,2/23/2019 15:00,-0.213,0,2.52,
65,2/23/2019 21:00,-0.213,0,2.52,
66,2/24/2019 3:00,-0.213,0,2.52,
67,2/24/2019 9:00,-0.213,0,2.52,
68,2/24/2019 15:00,-0.213,0,2.52,
69,2/24/2019 21:00,-0.213,0,2.52,
70,2/25/2019 3:00,-0.213,0,2.52,
71,2/25/2019 9:00,-0.213,0,2.52,
72,2/25/2019 15:00,-0.213,0,2.52,
73,2/25/2019 21:00,-0.213,0,2.52,
74,2/26/2019 3:00,-0.213,0,2.52,
75,2/26/2019 9:00,-0.213,0,2.52,
76,2/26/2019 15:00,-0.102,0,2.52,
77,2/26/2019 21:00,-0.102,0,2.52,
78,2/27/2019 3:00,-0.102,0,2.52,
79,2/27/2019 9:00,-0.213,0,2.52,
80,2/27/2019 15:00,-0.102,0,2.52,
81,2/27/2019 21:00,-0.213,0,2.52,
82,2/28/2019 3:00,-0.213,0,2.52,
83,2/28/2019 9:00,-0.213,0,2.52,
84,2/28/2019 15:00,-0.213,0,2.52,
85,2/28/2019 21:00,-0.213,0,2.52,
86,3/1/2019 3:00,-0.213,0,2.52,
87,3/1/2019 9:00,-0.213,0,2.52,
88,3/1/2019 15:00,-0.325,0,2.52,
89,3/1/2019 21:00,-0.213,0,2.52,
90,3/2/2019 3:00,-0.325,0,2.52,
91,3/2/2019 9:00,-0.325,0,2.52,
92,3/2/2019 15:00,-0.325,0,2.52,
93,3/2/2019 21:00,-0.325,0,2.52,
94,3/3/2019 3:00,-0.325,0,2.52,
95,3/3/2019 9:00,-0.325,0,2.52,
96,3/3/2019 15:00,-0.325,0,2.52,
97,3/3/2019 21:00,-0.325,0,2.52,
98,3/4/2019 3:00,-0.325,0,2.52,
99,3/4/2019 9:00,-0.325,0,2.52,
100,3/4/2019 15:00,-0.213,0,2.52,
101,3/4/2019 21:00,-0.213,0,2.52,
102,3/5/2019 3:00,-0.213,0,2.52,
103,3/5/2019 9:00,-0.213,0,2.52,
104,3/5/2019 15:00,-0.213,0,2.52,
105,3/5/2019 21:00,-0.213,0,2.52,
106,3/6/2019 3:00,-0.213,0,2.52,
107,3/6/2019 9:00,-0.213,0,2.52,
108,3/6/2019 15:00,-0.213,0,2.52,
109,3/6/2019 21:00,-0.325,0,2.52,
110,3/7/2019 3:00,-0.213,0,2.52,
111,3/7/2019 9:00,-0.213,0,2.52,
112,3/7/2019 15:00,-0.213,0,2.52,
113,3/7/2019 21:00,-0.213,0,2.52,
114,3/8/2019 3:00,-0.213,0,2.52,
115,3/8/2019 9:00,-0.102,0,2.52,
116,3/8/2019 15:00,-0.102,0,2.52,
117,3/8/2019 21:00,-0.102,0,2.52,
118,3/9/2019 3:00,-0.102,0,2.52,
119,3/9/2019 9:00,-0.102,0,2.52,
120,3/9/2019 15:00,-0.102,0,2.52,
121,3/9/2019 21:00,-0.102,0,2.52,
122,3/10/2019 3:00,-0.102,0,2.52,
123,3/10/2019 9:00,-0.102,0,2.52,
124,3/10/2019 15:00,-0.102,0,2.52,
125,3/10/2019 21:00,-0.102,0,2.52,
126,3/11/2019 3:00,-0.102,0,2.52,
127,3/11/2019 9:00,-0.102,0,2.52,
128,3/11/2019 15:00,-0.102,0,2.52,
129,3/11/2019 21:00,-0.102,0,2.52,
130,3/12/2019 3:00,-0.102,0,2.52,
131,3/12/2019 9:00,-0.102,0,2.52,
132,3/12/2019 15:00,-0.102,0,2.52,
133,3/12/2019 21:00,-0.102,0,2.52,
134,3/13/2019 3:00,-0.102,0,2.52,
135,3/13/2019 9:00,0.01,0,2.52,
136,3/13/2019 15:00,0.01,0,2.52,
137,3/13/2019 21:00,0.01,0,2.52,
138,3/14/2019 3:00,0.01,0,2.52,
139,3/14/2019 9:00,0.01,0,2.52,
140,3/14/2019 15:00,0.01,0,2.52,
141,3/14/2019 21:00,0.01,0,2.52,
142,3/15/2019 3:00,0.01,0,2.52,
143,3/15/2019 9:00,0.01,0,2.52,
144,3/15/2019 15:00,0.01,0,2.52,
145,3/15/2019 21:00,0.01,0,2.52,
146,3/16/2019 3:00,0.121,0,2.52,
147,3/16/2019 9:00,0.121,0,2.52,
148,3/16/2019 15:00,0.121,0,2.52,
149,3/16/2019 21:00,0.121,0,2.52,
150,3/17/2019 3:00,0.121,0,2.52,
151,3/17/2019 9:00,0.121,0,2.52,
152,3/17/2019 15:00,0.121,0,2.52,
153,3/17/2019 21:00,0.121,0,2.52,
154,3/18/2019 3:00,0.121,0,2.52,
155,3/18/2019 9:00,0.121,0,2.52,
156,3/18/2019 15:00,0.121,0,2.52,
157,3/18/2019 21:00,0.121,0,2.52,
158,3/19/2019 3:00,0.121,0,2.52,
159,3/19/2019 9:00,0.121,0,2.52,
