Plot Title: 10169186,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,2/7/2019 21:00,-0.102,0,2.68,Logged,
2,2/8/2019 3:00,-0.437,0,2.7,,
3,2/8/2019 9:00,-0.437,1,2.7,,
4,2/8/2019 15:00,-0.213,0,2.68,,
5,2/8/2019 21:00,-0.213,0,2.68,,
6,2/9/2019 3:00,-0.102,0,2.68,,
7,2/9/2019 9:00,-0.102,0,2.68,,
8,2/9/2019 15:00,0.01,0,2.68,,
9,2/9/2019 21:00,0.01,0,2.68,,
10,2/10/2019 3:00,0.01,0,2.68,,
11,2/10/2019 9:00,-0.102,0,2.68,,
12,2/10/2019 15:00,-0.102,0,2.68,,
13,2/10/2019 21:00,-0.102,0,2.68,,
14,2/11/2019 3:00,-0.102,0,2.68,,
15,2/11/2019 9:00,-0.102,0,2.68,,
16,2/11/2019 15:00,-0.102,0,2.68,,
17,2/11/2019 21:00,0.01,0,2.68,,
18,2/12/2019 3:00,0.01,0,2.68,,
19,2/12/2019 9:00,0.01,0,2.68,,
20,2/12/2019 15:00,0.121,0,2.68,,
21,2/12/2019 21:00,0.121,0,2.68,,
22,2/13/2019 3:00,0.121,0,2.68,,
23,2/13/2019 9:00,0.121,0,2.68,,
24,2/13/2019 15:00,0.121,0,2.68,,
25,2/13/2019 21:00,0.232,0,2.68,,
26,2/14/2019 3:00,0.232,0,2.68,,
27,2/14/2019 9:00,0.232,0,2.68,,
28,2/14/2019 15:00,0.232,0,2.68,,
29,2/14/2019 21:00,0.232,0,2.68,,
30,2/15/2019 3:00,0.232,0,2.68,,
31,2/15/2019 9:00,0.232,0,2.68,,
32,2/15/2019 15:00,0.232,0,2.68,,
33,2/15/2019 21:00,0.232,0,2.67,,
34,2/16/2019 3:00,0.232,0,2.68,,
35,2/16/2019 9:00,0.232,0,2.67,,
36,2/16/2019 15:00,0.232,0,2.67,,
37,2/16/2019 21:00,0.232,0,2.67,,
38,2/17/2019 3:00,0.232,0,2.67,,
39,2/17/2019 9:00,0.232,0,2.67,,
40,2/17/2019 15:00,0.232,0,2.67,,
41,2/17/2019 21:00,0.232,0,2.67,,
42,2/18/2019 3:00,0.232,0,2.67,,
43,2/18/2019 9:00,0.232,0,2.67,,
44,2/18/2019 15:00,0.232,0,2.67,,
45,2/18/2019 21:00,0.232,0,2.67,,
46,2/19/2019 3:00,0.232,0,2.67,,
47,2/19/2019 9:00,0.232,0,2.67,,
48,2/19/2019 15:00,0.232,0,2.67,,
49,2/19/2019 21:00,0.232,0,2.67,,
50,2/20/2019 3:00,0.232,0,2.67,,
51,2/20/2019 9:00,0.232,0,2.67,,
52,2/20/2019 15:00,0.232,0,2.67,,
53,2/20/2019 21:00,0.232,0,2.67,,
54,2/21/2019 3:00,0.232,0,2.67,,
55,2/21/2019 9:00,0.232,0,2.67,,
56,2/21/2019 15:00,0.232,0,2.67,,
57,2/21/2019 21:00,0.232,0,2.67,,
58,2/22/2019 3:00,0.232,0,2.67,,
59,2/22/2019 9:00,0.232,0,2.67,,
60,2/22/2019 15:00,0.232,0,2.67,,
61,2/22/2019 21:00,0.232,0,2.67,,
62,2/23/2019 3:00,0.232,0,2.67,,
63,2/23/2019 9:00,0.232,0,2.67,,
64,2/23/2019 15:00,0.232,0,2.67,,
65,2/23/2019 21:00,0.232,0,2.67,,
66,2/24/2019 3:00,0.232,0,2.67,,
67,2/24/2019 9:00,0.232,0,2.67,,
68,2/24/2019 15:00,0.232,0,2.67,,
69,2/24/2019 21:00,0.232,0,2.67,,
70,2/25/2019 3:00,0.232,0,2.67,,
71,2/25/2019 9:00,0.232,0,2.67,,
72,2/25/2019 15:00,0.232,0,2.67,,
73,2/25/2019 21:00,0.232,0,2.67,,
74,2/26/2019 3:00,0.232,0,2.67,,
75,2/26/2019 9:00,0.232,0,2.67,,
76,2/26/2019 15:00,0.232,0,2.67,,
77,2/26/2019 21:00,0.232,0,2.67,,
78,2/27/2019 3:00,0.232,0,2.67,,
79,2/27/2019 9:00,0.232,0,2.67,,
80,2/27/2019 15:00,0.232,0,2.67,,
81,2/27/2019 21:00,0.232,0,2.67,,
82,2/28/2019 3:00,0.232,0,2.67,,
83,2/28/2019 9:00,0.232,0,2.67,,
84,2/28/2019 15:00,0.232,0,2.67,,
85,2/28/2019 21:00,0.232,0,2.67,,
86,3/1/2019 3:00,0.232,0,2.67,,
87,3/1/2019 9:00,0.232,0,2.67,,
88,3/1/2019 15:00,0.232,0,2.67,,
89,3/1/2019 21:00,0.232,0,2.67,,
90,3/2/2019 3:00,0.232,0,2.67,,
91,3/2/2019 9:00,0.232,0,2.67,,
92,3/2/2019 15:00,0.232,0,2.67,,
93,3/2/2019 21:00,0.232,0,2.67,,
94,3/3/2019 3:00,0.232,0,2.67,,
95,3/3/2019 9:00,0.232,0,2.67,,
96,3/3/2019 15:00,0.232,0,2.67,,
97,3/3/2019 21:00,0.232,0,2.67,,
98,3/4/2019 3:00,0.232,0,2.67,,
99,3/4/2019 9:00,0.232,0,2.67,,
100,3/4/2019 15:00,0.232,0,2.67,,
101,3/4/2019 21:00,0.232,0,2.67,,
102,3/5/2019 3:00,0.232,0,2.67,,
103,3/5/2019 9:00,0.232,0,2.67,,
104,3/5/2019 15:00,0.232,0,2.67,,
105,3/5/2019 21:00,0.232,0,2.67,,
106,3/6/2019 3:00,0.232,0,2.67,,
107,3/6/2019 9:00,0.232,0,2.67,,
108,3/6/2019 15:00,0.232,0,2.67,,
109,3/6/2019 21:00,0.232,0,2.67,,
110,3/7/2019 3:00,0.232,0,2.67,,
111,3/7/2019 9:00,0.232,0,2.67,,
112,3/7/2019 15:00,0.232,0,2.67,,
113,3/7/2019 21:00,0.232,0,2.67,,
114,3/8/2019 3:00,0.232,0,2.67,,
115,3/8/2019 9:00,0.232,0,2.67,,
116,3/8/2019 15:00,0.232,0,2.67,,
117,3/8/2019 21:00,0.232,0,2.67,,
118,3/9/2019 3:00,0.232,0,2.67,,
119,3/9/2019 9:00,0.232,0,2.67,,
120,3/9/2019 15:00,0.232,0,2.67,,
121,3/9/2019 21:00,0.232,0,2.67,,
122,3/10/2019 3:00,0.232,0,2.67,,
123,3/10/2019 9:00,0.232,0,2.67,,
124,3/10/2019 15:00,0.232,0,2.67,,
125,3/10/2019 21:00,0.232,0,2.67,,
126,3/11/2019 3:00,0.232,0,2.67,,
127,3/11/2019 9:00,0.232,0,2.67,,
128,3/11/2019 15:00,0.232,0,2.67,,
129,3/11/2019 21:00,0.232,0,2.67,,
130,3/12/2019 3:00,0.232,0,2.67,,
131,3/12/2019 9:00,0.232,0,2.67,,
132,3/12/2019 15:00,0.232,0,2.67,,
133,3/12/2019 21:00,0.232,0,2.67,,
134,3/13/2019 3:00,0.232,0,2.67,,
135,3/13/2019 9:00,0.232,0,2.67,,
136,3/13/2019 15:00,0.232,0,2.67,,
137,3/13/2019 21:00,0.232,0,2.67,,
138,3/14/2019 3:00,0.232,0,2.67,,
139,3/14/2019 9:00,0.232,0,2.67,,
140,3/14/2019 15:00,0.232,0,2.67,,
141,3/14/2019 21:00,0.232,0,2.67,,
142,3/15/2019 3:00,0.232,0,2.67,,
143,3/15/2019 9:00,0.232,0,2.65,,
144,3/15/2019 15:00,0.232,0,2.65,,
145,3/15/2019 21:00,0.232,0,2.65,,
146,3/16/2019 3:00,0.232,0,2.65,,
147,3/16/2019 9:00,0.232,0,2.65,,
148,3/16/2019 15:00,0.232,0,2.65,,
149,3/16/2019 21:00,0.232,0,2.65,,
150,3/17/2019 3:00,0.232,0,2.65,,
151,3/17/2019 9:00,0.232,0,2.65,,
152,3/17/2019 15:00,0.232,0,2.65,,
153,3/17/2019 21:00,0.232,0,2.65,,
154,3/18/2019 3:00,0.232,0,2.65,,
155,3/18/2019 9:00,0.232,0,2.65,,
156,3/18/2019 15:00,0.232,0,2.65,,
157,3/18/2019 21:00,0.232,0,2.65,,
158,3/19/2019 3:00,0.232,0,2.65,,
159,3/19/2019 9:00,0.232,0,2.65,,
160,3/19/2019 15:00,0.232,0,2.65,,
161,3/19/2019 21:00,0.232,0,2.65,,
162,3/20/2019 3:00,0.232,0,2.65,,
163,3/20/2019 9:00,0.232,0,2.65,,
164,3/20/2019 15:00,0.232,0,2.65,,
165,3/20/2019 21:00,0.232,0,2.65,,
166,3/21/2019 3:00,0.232,0,2.65,,
167,3/21/2019 9:00,0.232,0,2.65,,
168,3/21/2019 15:00,0.232,0,2.65,,
169,3/21/2019 21:00,0.232,0,2.65,,
170,3/22/2019 3:00,0.232,0,2.65,,
171,3/22/2019 9:00,0.232,0,2.65,,
172,3/22/2019 15:00,0.232,0,2.65,,
173,3/22/2019 21:00,0.232,0,2.65,,
174,3/23/2019 3:00,0.232,0,2.65,,
175,3/23/2019 9:00,0.232,0,2.65,,
176,3/23/2019 15:00,0.232,0,2.65,,
177,3/23/2019 21:00,0.232,0,2.65,,
178,3/24/2019 3:00,0.232,0,2.65,,
179,3/24/2019 9:00,0.232,0,2.65,,
180,3/24/2019 15:00,0.232,0,2.65,,
181,3/24/2019 21:00,0.232,0,2.65,,
182,3/25/2019 3:00,0.232,0,2.65,,
183,3/25/2019 9:00,0.232,0,2.65,,
184,3/25/2019 15:00,0.232,0,2.65,,
185,3/25/2019 21:00,0.232,0,2.65,,
186,3/26/2019 3:00,0.232,0,2.65,,
187,3/26/2019 9:00,0.232,0,2.65,,
188,3/26/2019 15:00,0.232,0,2.65,,
189,3/26/2019 21:00,0.232,0,2.65,,
190,3/27/2019 3:00,0.232,0,2.65,,
191,3/27/2019 9:00,0.232,0,2.65,,
192,3/27/2019 15:00,0.232,0,2.65,,
193,3/27/2019 21:00,0.232,0,2.65,,
194,3/28/2019 3:00,0.232,0,2.65,,
195,3/28/2019 9:00,0.232,0,2.65,,
196,3/28/2019 15:00,0.232,0,2.65,,
197,3/28/2019 21:00,0.232,0,2.65,,
198,3/29/2019 3:00,0.232,0,2.65,,
199,3/29/2019 9:00,0.232,0,2.65,,
200,3/29/2019 15:00,0.232,0,2.65,,
201,3/29/2019 21:00,0.232,0,2.65,,
202,3/30/2019 3:00,0.232,0,2.65,,
203,3/30/2019 9:00,0.232,0,2.65,,
204,3/30/2019 15:00,0.232,0,2.65,,
205,3/30/2019 21:00,0.232,0,2.65,,
206,3/31/2019 3:00,0.232,0,2.65,,
207,3/31/2019 9:00,0.232,0,2.65,,
208,3/31/2019 15:00,0.232,0,2.65,,
209,3/31/2019 21:00,0.232,0,2.65,,
210,4/1/2019 3:00,0.232,0,2.65,,
211,4/1/2019 9:00,0.232,0,2.65,,
212,4/1/2019 15:00,0.232,0,2.65,,
213,4/1/2019 21:00,0.232,0,2.65,,
214,4/2/2019 3:00,0.232,0,2.65,,
215,4/2/2019 9:00,0.232,0,2.65,,
216,4/2/2019 15:00,0.232,0,2.65,,
217,4/2/2019 21:00,0.232,0,2.65,,
218,4/3/2019 3:00,0.232,0,2.65,,
219,4/3/2019 9:00,0.232,0,2.65,,
220,4/3/2019 15:00,0.232,0,2.65,,
221,4/3/2019 21:00,0.232,0,2.65,,
222,4/4/2019 3:00,0.232,0,2.65,,
223,4/4/2019 9:00,0.232,0,2.65,,
224,4/4/2019 15:00,0.232,0,2.65,,
225,4/4/2019 21:00,0.232,0,2.65,,
226,4/5/2019 3:00,0.232,0,2.65,,
227,4/5/2019 9:00,0.232,0,2.65,,
228,4/5/2019 15:00,0.232,0,2.65,,
229,4/5/2019 21:00,0.232,0,2.65,,
230,4/6/2019 3:00,0.232,0,2.65,,
231,4/6/2019 9:00,0.232,0,2.65,,
232,4/6/2019 15:00,0.232,0,2.65,,
233,4/6/2019 21:00,0.232,0,2.65,,
234,4/7/2019 3:00,0.232,0,2.65,,
235,4/7/2019 9:00,0.232,0,2.65,,
236,4/7/2019 15:00,0.232,0,2.65,,
237,4/7/2019 21:00,0.232,0,2.65,,
238,4/8/2019 3:00,0.232,0,2.65,,
239,4/8/2019 9:00,0.232,0,2.65,,
240,4/8/2019 15:00,0.232,0,2.65,,
241,4/8/2019 21:00,0.232,0,2.65,,
242,4/9/2019 3:00,0.232,0,2.65,,
243,4/9/2019 9:00,0.232,0,2.65,,
244,4/9/2019 15:00,0.232,0,2.65,,
245,4/9/2019 21:00,0.232,0,2.65,,
246,4/10/2019 3:00,0.232,0,2.65,,
247,4/10/2019 9:00,0.232,0,2.65,,
248,4/10/2019 15:00,0.232,0,2.65,,
249,4/10/2019 21:00,0.232,0,2.65,,
250,4/11/2019 3:00,0.232,0,2.65,,
251,4/11/2019 9:00,0.232,0,2.65,,
252,4/11/2019 15:00,0.232,0,2.65,,
253,4/11/2019 21:00,0.232,0,2.65,,
254,4/12/2019 3:00,0.232,0,2.65,,
255,4/12/2019 9:00,0.232,0,2.65,,
256,4/12/2019 15:00,0.232,0,2.65,,
257,4/12/2019 21:00,0.232,0,2.65,,
258,4/13/2019 3:00,0.232,0,2.65,,
259,4/13/2019 9:00,0.232,0,2.65,,
260,4/13/2019 15:00,0.232,0,2.65,,
261,4/13/2019 21:00,0.232,0,2.65,,
262,4/14/2019 3:00,0.232,0,2.65,,
263,4/14/2019 9:00,0.232,0,2.65,,
264,4/14/2019 15:00,0.232,0,2.65,,
265,4/14/2019 21:00,0.232,0,2.65,,
266,4/15/2019 3:00,0.232,0,2.65,,
267,4/15/2019 9:00,0.232,0,2.65,,
268,4/15/2019 15:00,0.232,0,2.65,,
269,4/15/2019 21:00,0.232,0,2.65,,
270,4/16/2019 3:00,0.232,0,2.65,,
271,4/16/2019 9:00,0.232,0,2.65,,
272,4/16/2019 15:00,0.232,0,2.65,,
273,4/16/2019 21:00,0.232,0,2.65,,
274,4/17/2019 3:00,0.232,0,2.65,,
275,4/17/2019 9:00,0.232,0,2.65,,
276,4/17/2019 15:00,0.232,0,2.65,,
277,4/17/2019 21:00,0.232,0,2.65,,
278,4/18/2019 3:00,0.232,0,2.65,,
279,4/18/2019 9:00,0.232,0,2.65,,
280,4/18/2019 15:00,0.232,0,2.65,,
281,4/18/2019 21:00,0.232,0,2.65,,
282,4/19/2019 3:00,0.232,0,2.65,,
283,4/19/2019 9:00,0.232,0,2.65,,
284,4/19/2019 15:00,0.232,0,2.65,,
285,4/19/2019 21:00,0.232,0,2.65,,
286,4/20/2019 3:00,0.232,0,2.65,,
287,4/20/2019 9:00,0.232,0,2.63,,
288,4/20/2019 15:00,0.232,0,2.63,,
289,4/20/2019 21:00,0.232,0,2.63,,
290,4/21/2019 3:00,0.232,0,2.63,,
291,4/21/2019 9:00,0.232,0,2.63,,
292,4/21/2019 15:00,0.232,0,2.63,,
293,4/21/2019 21:00,0.232,0,2.63,,
294,4/22/2019 3:00,0.232,0,2.63,,
295,4/22/2019 9:00,0.232,0,2.63,,
296,4/22/2019 15:00,0.232,0,2.63,,
297,4/22/2019 21:00,0.232,0,2.63,,
298,4/23/2019 3:00,0.232,0,2.63,,
299,4/23/2019 9:00,0.232,0,2.63,,
300,4/23/2019 15:00,0.232,0,2.63,,
301,4/23/2019 21:00,0.232,0,2.63,,
302,4/24/2019 3:00,0.232,0,2.63,,
303,4/24/2019 9:00,0.232,0,2.63,,
304,4/24/2019 15:00,0.232,0,2.63,,
