Plot Title: 10169155,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,10/2/2018 21:00,6.674,0,2.65,
2,10/3/2018 3:00,6.674,0,2.65,
3,10/3/2018 9:00,14.613,448,2.7,
4,10/3/2018 15:00,12.11,32,2.68,
5,10/3/2018 21:00,7.381,0,2.65,
6,10/4/2018 3:00,5.962,0,2.65,
7,10/4/2018 9:00,13.269,432,2.68,
8,10/4/2018 15:00,6.877,51,2.65,
9,10/4/2018 21:00,4.207,0,2.65,
10,10/5/2018 3:00,3.998,0,2.65,
11,10/5/2018 9:00,3.788,208,2.63,
12,10/5/2018 15:00,5.757,8,2.65,
13,10/5/2018 21:00,6.268,0,2.65,
14,10/6/2018 3:00,6.268,0,2.65,
15,10/6/2018 9:00,8.182,192,2.67,
16,10/6/2018 15:00,5.141,16,2.63,
17,10/6/2018 21:00,3.367,0,2.63,
18,10/7/2018 3:00,2.41,0,2.63,
19,10/7/2018 9:00,6.978,272,2.65,
20,10/7/2018 15:00,6.573,12,2.65,
21,10/7/2018 21:00,5.86,0,2.63,
22,10/8/2018 3:00,6.166,0,2.63,
23,10/8/2018 9:00,7.882,208,2.65,
24,10/8/2018 15:00,8.68,10,2.67,
25,10/8/2018 21:00,8.282,0,2.65,
26,10/9/2018 3:00,7.682,0,2.65,
27,10/9/2018 9:00,6.37,864,2.62,
28,10/9/2018 15:00,5.552,14,2.63,
29,10/9/2018 21:00,4.623,0,2.63,
30,10/10/2018 3:00,3.472,0,2.63,
31,10/10/2018 9:00,5.552,200,2.63,
32,10/10/2018 15:00,4.623,26,2.63,
33,10/10/2018 21:00,3.367,0,2.63,
34,10/11/2018 3:00,2.195,0,2.62,
35,10/11/2018 9:00,10.063,448,2.65,
36,10/11/2018 15:00,7.882,22,2.65,
37,10/11/2018 21:00,7.381,0,2.65,
38,10/12/2018 3:00,6.877,0,2.63,
39,10/12/2018 9:00,14.134,368,2.68,
40,10/12/2018 15:00,10.259,16,2.65,
41,10/12/2018 21:00,7.983,0,2.65,
42,10/13/2018 3:00,5.347,0,2.63,
43,10/13/2018 9:00,8.978,384,2.65,
44,10/13/2018 15:00,7.28,12,2.63,
45,10/13/2018 21:00,4.311,0,2.63,
46,10/14/2018 3:00,3.472,0,2.62,
47,10/14/2018 9:00,9.768,368,2.63,
48,10/14/2018 15:00,7.682,8,2.65,
49,10/14/2018 21:00,5.141,0,2.62,
50,10/15/2018 3:00,6.064,0,2.63,
51,10/15/2018 9:00,14.325,352,2.68,
52,10/15/2018 15:00,12.594,7,2.67,
53,10/15/2018 21:00,10.651,0,2.65,
54,10/16/2018 3:00,10.161,0,2.65,
55,10/16/2018 9:00,16.618,352,2.68,
56,10/16/2018 15:00,13.269,6,2.67,
57,10/16/2018 21:00,9.965,0,2.65,
58,10/17/2018 3:00,10.455,0,2.65,
59,10/17/2018 9:00,16.046,352,2.68,
60,10/17/2018 15:00,15.473,5,2.68,
61,10/17/2018 21:00,12.497,0,2.67,
62,10/18/2018 3:00,11.139,0,2.65,
63,10/18/2018 9:00,15.187,368,2.67,
64,10/18/2018 15:00,13.942,6,2.68,
65,10/18/2018 21:00,13.076,0,2.68,
66,10/19/2018 3:00,13.461,0,2.68,
67,10/19/2018 9:00,18.711,352,2.7,
68,10/19/2018 15:00,17.189,5,2.7,
69,10/19/2018 21:00,16.332,0,2.68,
70,10/20/2018 3:00,15.473,0,2.68,
71,10/20/2018 9:00,19.853,352,2.7,
72,10/20/2018 15:00,18.045,4,2.7,
73,10/20/2018 21:00,16.618,0,2.68,
74,10/21/2018 3:00,14.804,0,2.7,
75,10/21/2018 9:00,17.094,352,2.68,
76,10/21/2018 15:00,13.942,6,2.68,
77,10/21/2018 21:00,12.594,0,2.68,
78,10/22/2018 3:00,12.11,0,2.67,
79,10/22/2018 9:00,17.665,352,2.7,
80,10/22/2018 15:00,15.378,8,2.68,
81,10/22/2018 21:00,12.304,0,2.67,
82,10/23/2018 3:00,11.625,0,2.67,
83,10/23/2018 9:00,13.365,272,2.68,
84,10/23/2018 15:00,6.877,4,2.65,
85,10/23/2018 21:00,6.877,0,2.65,
86,10/24/2018 3:00,6.877,0,2.65,
87,10/24/2018 9:00,9.176,256,2.67,
88,10/24/2018 15:00,8.282,3,2.65,
89,10/24/2018 21:00,7.28,0,2.65,
90,10/25/2018 3:00,7.682,0,2.65,
91,10/25/2018 9:00,10.748,176,2.67,
92,10/25/2018 15:00,10.259,0,2.65,
93,10/25/2018 21:00,11.236,0,2.67,
94,10/26/2018 3:00,9.176,0,2.67,
95,10/26/2018 9:00,10.063,72,2.65,
96,10/26/2018 15:00,9.571,0,2.67,
97,10/26/2018 21:00,6.775,0,2.63,
98,10/27/2018 3:00,6.978,0,2.65,
99,10/27/2018 9:00,10.651,352,2.65,
100,10/27/2018 15:00,10.846,0,2.65,
101,10/27/2018 21:00,9.077,0,2.65,
102,10/28/2018 3:00,5.86,0,2.63,
103,10/28/2018 9:00,4.934,128,2.62,
