Plot Title: 10169171,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",End Of File
1,2/7/2019 21:00,0.121,0,2.41,
2,2/8/2019 3:00,0.01,0,2.41,
3,2/8/2019 9:00,0.01,0,2.41,
4,2/8/2019 15:00,0.121,0,2.41,
5,2/8/2019 21:00,0.121,0,2.41,
6,2/9/2019 3:00,0.121,0,2.41,
7,2/9/2019 9:00,0.121,0,2.41,
8,2/9/2019 15:00,0.232,0,2.41,
9,2/9/2019 21:00,0.232,0,2.41,
10,2/10/2019 3:00,0.232,0,2.41,
11,2/10/2019 9:00,0.121,0,2.41,
12,2/10/2019 15:00,0.232,0,2.41,
13,2/10/2019 21:00,0.121,0,2.41,
14,2/11/2019 3:00,0.121,0,2.41,
15,2/11/2019 9:00,0.121,0,2.41,
16,2/11/2019 15:00,0.232,0,2.41,
17,2/11/2019 21:00,0.232,0,2.41,
18,2/12/2019 3:00,0.232,0,2.41,
19,2/12/2019 9:00,0.232,0,2.41,
20,2/12/2019 15:00,0.232,0,2.41,
21,2/12/2019 21:00,0.232,0,2.41,
22,2/13/2019 3:00,0.232,0,2.41,
23,2/13/2019 9:00,0.232,0,2.41,
24,2/13/2019 15:00,0.232,0,2.41,
25,2/13/2019 21:00,0.232,0,2.41,
26,2/14/2019 3:00,0.232,0,2.41,
27,2/14/2019 9:00,0.232,0,2.41,
28,2/14/2019 15:00,0.232,0,2.41,
29,2/14/2019 21:00,0.232,0,2.41,
30,2/15/2019 3:00,0.232,0,2.39,
31,2/15/2019 9:00,0.232,0,2.39,
32,2/15/2019 15:00,0.232,0,2.39,
33,2/15/2019 21:00,0.232,0,2.39,
34,2/16/2019 3:00,0.232,0,2.39,
35,2/16/2019 9:00,0.232,0,2.39,
36,2/16/2019 15:00,0.232,0,2.39,
37,2/16/2019 21:00,0.232,0,2.39,
38,2/17/2019 3:00,0.232,0,2.39,
39,2/17/2019 9:00,0.232,0,2.39,
40,2/17/2019 15:00,0.232,0,2.39,
41,2/17/2019 21:00,0.232,0,2.39,
42,2/18/2019 3:00,0.232,0,2.39,
43,2/18/2019 9:00,0.232,0,2.39,
44,2/18/2019 15:00,0.232,0,2.39,
45,2/18/2019 21:00,0.232,0,2.39,
46,2/19/2019 3:00,0.232,0,2.39,
47,2/19/2019 9:00,0.232,0,2.39,
48,2/19/2019 15:00,0.232,0,2.39,
49,2/19/2019 21:00,0.232,0,2.39,
50,2/20/2019 3:00,0.232,0,2.39,
51,2/20/2019 9:00,0.232,0,2.39,
52,2/20/2019 15:00,0.232,0,2.39,
53,2/20/2019 21:00,0.232,0,2.39,
54,2/21/2019 3:00,0.232,0,2.39,
55,2/21/2019 9:00,0.232,0,2.39,
56,2/21/2019 15:00,0.232,0,2.39,
57,2/21/2019 21:00,0.232,0,2.39,
58,2/22/2019 3:00,0.232,0,2.39,
59,2/22/2019 9:00,0.232,0,2.39,
60,2/22/2019 15:00,0.232,0,2.39,
61,2/22/2019 21:00,0.232,0,2.39,
62,2/23/2019 3:00,0.232,0,2.39,
63,2/23/2019 9:00,0.232,0,2.39,
64,2/23/2019 15:00,0.232,0,2.39,
65,2/23/2019 21:00,0.232,0,2.39,
66,2/24/2019 3:00,0.232,0,2.39,
67,2/24/2019 9:00,0.232,0,2.39,
68,2/24/2019 15:00,0.232,0,2.39,
69,2/24/2019 21:00,0.232,0,2.39,
70,2/25/2019 3:00,0.232,0,2.39,
71,2/25/2019 9:00,0.232,0,2.39,
72,2/25/2019 15:00,0.232,0,2.39,
73,2/25/2019 21:00,0.232,0,2.39,
74,2/26/2019 3:00,0.232,0,2.39,
75,2/26/2019 9:00,0.232,0,2.39,
76,2/26/2019 15:00,0.232,0,2.38,
77,2/26/2019 21:00,0.232,0,2.38,
78,2/27/2019 3:00,0.232,0,2.38,
79,2/27/2019 9:00,0.232,0,2.38,
80,2/27/2019 15:00,0.232,0,2.38,
81,2/27/2019 21:00,0.232,0,2.38,
82,2/28/2019 3:00,0.232,0,2.38,
83,2/28/2019 9:00,0.232,0,2.38,
84,2/28/2019 15:00,0.232,0,2.38,
85,2/28/2019 21:00,0.232,0,2.38,
86,3/1/2019 3:00,0.232,0,2.38,
87,3/1/2019 9:00,0.232,0,2.38,
88,3/1/2019 15:00,0.232,0,2.38,
89,3/1/2019 21:00,0.232,0,2.38,
90,3/2/2019 3:00,0.232,0,2.38,
91,3/2/2019 9:00,0.232,0,2.38,
92,3/2/2019 15:00,0.232,0,2.38,
93,3/2/2019 21:00,0.232,0,2.38,
94,3/3/2019 3:00,0.232,0,2.38,
95,3/3/2019 9:00,0.232,0,2.38,
96,3/3/2019 15:00,0.232,0,2.38,
97,3/3/2019 21:00,0.232,0,2.38,
98,3/4/2019 3:00,0.232,0,2.38,
99,3/4/2019 9:00,0.232,0,2.38,
100,3/4/2019 15:00,0.232,0,2.38,
101,3/4/2019 21:00,0.232,0,2.38,
102,3/5/2019 3:00,0.232,0,2.38,
103,3/5/2019 9:00,0.232,0,2.38,
104,3/5/2019 15:00,0.232,0,2.38,
105,3/5/2019 21:00,0.232,0,2.38,
106,3/6/2019 3:00,0.232,0,2.38,
107,3/6/2019 9:00,0.232,0,2.38,
108,3/6/2019 15:00,0.232,0,2.38,
109,3/6/2019 21:00,0.232,0,2.38,
110,3/7/2019 3:00,0.232,0,2.38,
111,3/7/2019 9:00,0.232,0,2.38,
112,3/7/2019 15:00,0.232,0,2.38,
113,3/7/2019 21:00,0.232,0,2.38,
114,3/8/2019 3:00,0.232,0,2.38,
115,3/8/2019 9:00,0.232,0,2.38,
116,3/8/2019 15:00,0.232,0,2.38,
117,3/8/2019 21:00,0.232,0,2.38,
118,3/9/2019 3:00,0.232,0,2.38,
119,3/9/2019 9:00,0.232,0,2.38,
120,3/9/2019 15:00,0.232,0,2.38,
121,3/9/2019 21:00,0.232,0,2.38,
122,3/10/2019 3:00,0.232,0,2.38,
123,3/10/2019 9:00,0.232,0,2.38,
124,3/10/2019 15:00,0.232,0,2.37,
125,3/10/2019 21:00,0.232,0,2.37,
126,3/11/2019 3:00,0.232,0,2.37,
127,3/11/2019 9:00,0.232,0,2.37,
128,3/11/2019 15:00,0.232,0,2.37,
129,3/11/2019 21:00,0.232,0,2.37,
130,3/12/2019 3:00,0.232,0,2.37,
131,3/12/2019 9:00,0.232,0,2.37,
132,3/12/2019 15:00,0.232,0,2.37,
133,3/12/2019 21:00,0.232,0,2.37,
134,3/13/2019 3:00,0.232,0,2.37,
135,3/13/2019 9:00,0.232,0,2.37,
136,3/13/2019 15:00,0.232,0,2.37,
137,3/13/2019 21:00,0.232,0,2.37,
138,3/14/2019 3:00,0.232,0,2.37,
139,3/14/2019 9:00,0.232,0,2.37,
140,3/14/2019 15:00,0.232,0,2.37,
141,3/14/2019 21:00,0.232,0,2.37,
142,3/15/2019 3:00,0.232,0,2.37,
143,3/15/2019 9:00,0.232,0,2.37,
144,3/15/2019 15:00,0.232,0,2.37,
145,3/15/2019 21:00,0.232,0,2.37,
146,3/16/2019 3:00,0.232,0,2.37,
147,3/16/2019 9:00,0.232,0,2.37,
148,3/16/2019 15:00,0.232,0,2.37,
149,3/16/2019 21:00,0.232,0,2.37,
150,3/17/2019 3:00,0.232,0,2.37,
151,3/17/2019 9:00,0.232,0,2.37,
152,3/17/2019 15:00,0.232,0,2.37,
153,3/17/2019 21:00,0.232,0,2.37,
154,3/18/2019 3:00,0.232,0,2.37,
155,3/18/2019 9:00,0.232,0,2.37,
156,3/18/2019 15:00,0.232,0,2.37,
157,3/18/2019 21:00,0.121,0,2.37,
158,3/19/2019 3:00,0.232,0,2.37,
159,3/19/2019 9:00,0.121,0,2.37,
160,3/19/2019 15:00,0.121,0,2.37,
161,3/19/2019 21:00,0.121,0,2.37,
162,3/20/2019 3:00,0.121,0,2.37,
163,3/20/2019 9:00,0.121,0,2.37,
164,3/20/2019 15:00,0.121,0,2.37,
165,3/20/2019 21:00,0.121,0,2.37,
166,3/21/2019 3:00,0.121,0,2.37,
167,3/21/2019 9:00,0.121,0,2.37,
168,3/21/2019 15:00,0.121,0,2.35,
169,3/21/2019 21:00,0.232,0,2.35,
170,3/22/2019 3:00,0.121,0,2.35,
171,3/22/2019 9:00,0.232,0,2.35,
172,3/22/2019 15:00,0.232,0,2.35,
173,3/22/2019 21:00,0.232,0,2.35,
174,3/23/2019 3:00,0.121,0,2.35,
175,3/23/2019 9:00,0.232,0,2.35,
176,3/23/2019 15:00,0.232,0,2.35,
177,3/23/2019 21:00,0.121,0,2.35,
178,3/24/2019 3:00,0.232,0,2.35,
179,3/24/2019 9:00,0.232,0,2.35,
180,3/24/2019 15:00,0.121,0,2.35,
181,3/24/2019 21:00,0.121,0,2.35,
182,3/25/2019 3:00,0.232,0,2.35,
183,3/25/2019 9:00,0.232,0,2.35,
184,3/25/2019 15:00,0.232,0,2.35,
185,3/25/2019 21:00,0.232,0,2.35,
186,3/26/2019 3:00,0.232,0,2.35,
187,3/26/2019 9:00,0.121,0,2.35,
188,3/26/2019 15:00,0.232,0,2.35,
189,3/26/2019 21:00,0.121,0,2.35,
190,3/27/2019 3:00,0.232,0,2.35,
191,3/27/2019 9:00,0.232,0,2.35,
192,3/27/2019 15:00,0.232,0,2.35,
193,3/27/2019 21:00,0.232,0,2.35,
194,3/28/2019 3:00,0.232,0,2.35,
195,3/28/2019 9:00,0.232,0,2.35,
196,3/28/2019 15:00,0.232,0,2.35,
197,3/28/2019 21:00,0.232,0,2.35,
198,3/29/2019 3:00,0.232,0,2.35,
199,3/29/2019 9:00,0.232,0,2.35,
200,3/29/2019 15:00,0.232,0,2.35,
201,3/29/2019 21:00,0.232,0,2.35,
202,3/30/2019 3:00,0.232,0,2.35,
203,3/30/2019 9:00,0.121,0,2.35,
204,3/30/2019 15:00,0.232,0,2.35,
205,3/30/2019 21:00,0.121,0,2.35,
206,3/31/2019 3:00,0.232,0,2.35,
207,3/31/2019 9:00,0.232,0,2.35,
208,3/31/2019 15:00,0.121,0,2.35,
209,3/31/2019 21:00,0.121,0,2.35,
210,4/1/2019 3:00,0.121,0,2.35,
211,4/1/2019 9:00,0.232,0,2.35,
212,4/1/2019 15:00,0.121,0,2.35,
213,4/1/2019 21:00,0.121,0,2.35,
214,4/2/2019 3:00,0.121,0,2.35,
215,4/2/2019 9:00,0.121,0,2.34,
216,4/2/2019 15:00,0.121,0,2.34,
217,4/2/2019 21:00,0.121,0,2.34,
218,4/3/2019 3:00,0.121,0,2.34,
219,4/3/2019 9:00,0.121,0,2.34,
220,4/3/2019 15:00,0.121,0,2.34,
221,4/3/2019 21:00,0.121,0,2.34,
222,4/4/2019 3:00,0.121,0,2.34,
223,4/4/2019 9:00,0.121,0,2.34,
224,4/4/2019 15:00,0.121,0,2.34,
225,4/4/2019 21:00,0.121,0,2.34,
226,4/5/2019 3:00,0.121,0,2.34,
227,4/5/2019 9:00,0.121,0,2.34,
228,4/5/2019 15:00,0.121,0,2.34,
229,4/5/2019 21:00,0.121,0,2.34,
230,4/6/2019 3:00,0.121,0,2.34,
231,4/6/2019 9:00,0.121,0,2.34,
232,4/6/2019 15:00,0.121,0,2.34,
233,4/6/2019 21:00,0.121,0,2.34,
234,4/7/2019 3:00,0.121,0,2.34,
235,4/7/2019 9:00,0.121,0,2.34,
236,4/7/2019 15:00,0.121,0,2.34,
237,4/7/2019 21:00,0.121,0,2.34,
238,4/8/2019 3:00,0.121,0,2.34,
239,4/8/2019 9:00,0.121,0,2.34,
240,4/8/2019 15:00,0.121,0,2.34,
241,4/8/2019 21:00,0.121,0,2.34,
242,4/9/2019 3:00,0.121,0,2.34,
243,4/9/2019 9:00,0.121,0,2.34,
244,4/9/2019 15:00,0.121,0,2.34,
245,4/9/2019 21:00,0.121,0,2.34,
246,4/10/2019 3:00,0.121,0,2.34,
247,4/10/2019 9:00,0.121,0,2.34,
248,4/10/2019 15:00,0.121,0,2.34,
249,4/10/2019 21:00,0.121,0,2.34,
250,4/11/2019 3:00,0.121,0,2.34,
251,4/11/2019 9:00,0.121,0,2.34,
252,4/11/2019 15:00,0.121,0,2.34,
253,4/11/2019 21:00,0.121,0,2.34,
254,4/12/2019 3:00,0.121,0,2.34,
255,4/12/2019 9:00,0.121,0,2.34,
256,4/12/2019 15:00,0.121,0,2.34,
257,4/12/2019 21:00,0.121,0,2.34,
258,4/13/2019 3:00,0.121,0,2.34,
259,4/13/2019 9:00,0.121,0,2.34,
260,4/13/2019 15:00,0.121,0,2.34,
261,4/13/2019 21:00,0.121,0,2.34,
262,4/14/2019 3:00,0.121,0,2.34,
263,4/14/2019 9:00,0.121,0,2.34,
264,4/14/2019 15:00,0.121,0,2.34,
265,4/14/2019 21:00,0.121,0,2.33,
266,4/15/2019 3:00,0.121,0,2.33,
267,4/15/2019 9:00,0.121,0,2.33,
268,4/15/2019 15:00,0.121,0,2.33,
269,4/15/2019 21:00,0.121,0,2.33,
270,4/16/2019 3:00,0.121,0,2.33,
271,4/16/2019 9:00,0.121,0,2.33,
272,4/16/2019 15:00,0.121,0,2.33,
273,4/16/2019 21:00,0.232,0,2.33,
274,4/17/2019 3:00,0.121,0,2.33,
275,4/17/2019 9:00,0.121,0,2.33,
276,4/17/2019 15:00,0.121,0,2.33,
277,4/17/2019 21:00,0.121,0,2.33,
278,4/18/2019 3:00,0.121,0,2.33,
279,4/18/2019 9:00,0.121,0,2.33,
280,4/18/2019 15:00,0.121,0,2.33,
281,4/18/2019 21:00,0.121,0,2.33,
282,4/19/2019 3:00,0.121,0,2.33,
283,4/19/2019 9:00,0.121,0,2.33,
284,4/19/2019 15:00,0.121,0,2.33,
285,4/19/2019 21:00,0.121,0,2.33,
286,4/20/2019 3:00,0.121,0,2.33,
287,4/20/2019 9:00,0.121,0,2.33,
288,4/20/2019 15:00,0.121,0,2.33,
289,4/20/2019 21:00,0.232,0,2.33,
290,4/21/2019 3:00,0.121,0,2.33,
291,4/21/2019 9:00,0.121,0,2.33,
292,4/21/2019 15:00,0.232,6,2.33,
293,4/21/2019 21:00,0.121,0,2.33,
294,4/22/2019 3:00,0.121,0,2.33,
295,4/22/2019 9:00,0.232,4,2.33,
