Plot Title: 10169174,,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,Coupler Attached,Coupler Detached,Stopped,End Of File
474,6/6/2019 3:00,6.978,0,2.63,,,,,
475,6/6/2019 9:00,5.962,208,2.62,,,,,
476,6/6/2019 15:00,6.471,38,2.63,,,,,
477,6/6/2019 21:00,3.367,0,2.62,,,,,
478,6/7/2019 3:00,1.98,0,2.62,,,,,
479,6/7/2019 9:00,1.656,216,2.6,,,,,
480,6/7/2019 15:00,4.727,54,2.63,,,,,
481,6/7/2019 21:00,3.155,0,2.62,,,,,
482,6/8/2019 3:00,2.517,0,2.62,,,,,
483,6/8/2019 9:00,5.141,216,2.62,,,,,
484,6/8/2019 15:00,14.421,152,2.67,,,,,
485,6/8/2019 21:00,7.682,0,2.63,,,,,
486,6/9/2019 3:00,7.179,0,2.63,,,,,
487,6/9/2019 9:00,10.063,176,2.63,,,,,
488,6/9/2019 15:00,21.76,384,2.68,,,,,
489,6/9/2019 21:00,12.594,0,2.65,,,,,
490,6/10/2019 3:00,11.334,0,2.65,,,,,
491,6/10/2019 9:00,14.038,152,2.67,,,,,
492,6/10/2019 15:00,26.195,336,2.7,,,,,
493,6/10/2019 21:00,15.282,0,2.65,,,,,
494,6/11/2019 3:00,14.23,0,2.67,,,,,
495,6/11/2019 9:00,17.284,128,2.67,,,,,
496,6/11/2019 15:00,28.754,232,2.72,,,,,
497,6/11/2019 21:00,18.616,0,2.68,,,,,
498,6/12/2019 3:00,16.999,0,2.67,,,,,
499,6/12/2019 9:00,18.426,128,2.67,,,,,
500,6/12/2019 15:00,31.778,240,2.72,,,,,
501,6/12/2019 21:00,18.426,0,2.67,,,,,
502,6/13/2019 3:00,14.996,0,2.67,,,,,
503,6/13/2019 9:00,16.141,136,2.67,,,,,
504,6/13/2019 15:00,28.853,232,2.72,,,,,
505,6/13/2019 21:00,14.613,0,2.67,,,,,
506,6/14/2019 3:00,11.431,0,2.65,,,,,
507,6/14/2019 9:00,12.304,128,2.65,,,,,
508,6/14/2019 15:00,26.879,232,2.7,,,,,
509,6/14/2019 21:00,12.883,0,2.65,,,,,
510,6/15/2019 3:00,10.846,0,2.63,,,,,
511,6/15/2019 9:00,13.173,128,2.65,,,,,
512,6/15/2019 15:00,29.152,240,2.72,,,,,
513,6/15/2019 21:00,14.23,0,2.67,,,,,
514,6/16/2019 3:00,12.207,0,2.65,,,,,
515,6/16/2019 9:00,13.942,125,2.67,,,,,
516,6/16/2019 15:00,27.468,304,2.7,,,,,
517,6/16/2019 21:00,13.269,0,2.65,,,,,
518,6/17/2019 3:00,11.236,0,2.63,,,,,
519,6/17/2019 9:00,13.269,124,2.65,,,,,
520,6/17/2019 15:00,27.37,304,2.7,,,,,
521,6/17/2019 21:00,13.846,0,2.65,,,,,
522,6/18/2019 3:00,12.11,0,2.65,,,,,
523,6/18/2019 9:00,13.654,108,2.65,,,,,
524,6/18/2019 15:00,26.488,368,2.7,,,,,
525,6/18/2019 21:00,11.625,0,2.65,,,,,
526,6/19/2019 3:00,9.866,0,2.63,,,,,
527,6/19/2019 9:00,9.669,124,2.63,,,,,
528,6/19/2019 15:00,22.142,352,2.68,,,,,
529,6/19/2019 21:00,7.983,0,2.63,,,,,
530,6/20/2019 3:00,5.244,0,2.62,,,,,
531,6/20/2019 9:00,5.347,81,2.62,,,,,
532,6/20/2019 15:00,8.581,416,2.63,,,,,
533,6/20/2019 21:00,6.064,0,2.62,,,,,
534,6/21/2019 3:00,4.831,0,2.6,,,,,
535,6/21/2019 9:00,6.471,336,2.62,,,,,
536,6/21/2019 15:00,12.207,336,2.63,,,,,
537,6/21/2019 21:00,7.179,0,2.62,,,,,
538,6/22/2019 3:00,6.674,0,2.62,,,,,
539,6/22/2019 9:00,9.373,121,2.63,,,,,
540,6/22/2019 15:00,21.951,304,2.68,,,,,
541,6/22/2019 21:00,9.472,0,2.63,,,,,
542,6/23/2019 3:00,8.282,0,2.63,,,,,
543,6/23/2019 9:00,9.373,168,2.63,,,,,
544,6/23/2019 15:00,22.812,368,2.68,,,,,
545,6/23/2019 21:00,8.779,0,2.63,,,,,
546,6/24/2019 3:00,7.582,0,2.62,,,,,
547,6/24/2019 9:00,9.472,42,2.63,,,,,
548,6/24/2019 15:00,20.996,368,2.67,,,,,
549,6/24/2019 21:00,9.571,0,2.63,,,,,
550,6/25/2019 3:00,8.082,0,2.63,,,,,
551,6/25/2019 9:00,10.063,200,2.62,,,,,
552,6/25/2019 15:00,14.9,58,2.67,,,,,
553,6/25/2019 21:00,9.176,0,2.63,,,,,
554,6/26/2019 3:00,7.079,0,2.62,,,,,
555,6/26/2019 9:00,9.275,121,2.63,,,,,
556,6/26/2019 15:00,8.481,44,2.63,,,,,
557,6/26/2019 21:00,6.37,0,2.62,,,,,
558,6/27/2019 3:00,5.347,0,2.6,,,,,
559,6/27/2019 9:00,6.674,98,2.62,,,,,
560,6/27/2019 15:00,6.471,18,2.62,,,,,
561,6/27/2019 21:00,5.962,0,2.6,,,,,
562,6/28/2019 3:00,4.831,0,2.6,,,,,
563,6/28/2019 9:00,6.978,114,2.62,,,,,
564,6/28/2019 15:00,18.616,480,2.65,,,,,
565,6/28/2019 21:00,8.382,0,2.62,,,,,
566,6/29/2019 3:00,7.682,0,2.62,,,,,
567,6/29/2019 9:00,10.357,114,2.62,,,,,
568,6/29/2019 15:00,17.665,72,2.65,,,,,
569,6/29/2019 21:00,10.748,0,2.62,,,,,
570,6/30/2019 3:00,9.176,0,2.63,,,,,
571,6/30/2019 9:00,11.722,122,2.63,,,,,
572,6/30/2019 15:00,22.333,608,2.67,,,,,
573,6/30/2019 21:00,12.304,0,2.63,,,,,
574,7/1/2019 3:00,11.041,0,2.62,,,,,
575,7/1/2019 9:00,11.916,208,2.63,,,,,
576,7/1/2019 15:00,11.916,22,2.63,,,,,
577,7/1/2019 21:00,9.472,0,2.63,,,,,
578,7/2/2019 3:00,8.779,0,2.62,,,,,
579,7/2/2019 9:00,8.978,40,2.62,,,,,
580,7/2/2019 15:00,14.9,960,2.63,,,,,
581,7/2/2019 21:00,8.182,0,2.62,,,,,
582,7/3/2019 3:00,7.983,0,2.62,,,,,
583,7/3/2019 9:00,9.866,136,2.62,,,,,
584,7/3/2019 15:00,19.567,960,2.65,,,,,
585,7/3/2019 21:00,9.965,0,2.62,,,,,
586,7/4/2019 3:00,9.077,0,2.62,,,,,
587,7/4/2019 9:00,11.041,116,2.62,,,,,
588,7/4/2019 15:00,24.738,1152,2.68,,,,,
589,7/4/2019 21:00,12.013,0,2.63,,,,,
590,7/5/2019 3:00,11.041,0,2.62,,,,,
591,7/5/2019 9:00,12.883,136,2.63,,,,,
592,7/5/2019 15:00,25.61,864,2.67,,,,,
593,7/5/2019 21:00,12.497,0,2.63,,,,,
594,7/6/2019 3:00,10.259,0,2.62,,,,,
595,7/6/2019 9:00,10.553,119,2.62,,,,,
596,7/6/2019 15:00,23.1,960,2.67,,,,,
597,7/6/2019 21:00,10.161,0,2.62,,,,,
598,7/7/2019 3:00,8.382,0,2.62,,,,,
599,7/7/2019 9:00,10.357,176,2.62,,,,,
600,7/7/2019 15:00,20.71,176,2.65,,,,,
601,7/7/2019 21:00,10.846,0,2.62,,,,,
602,7/8/2019 3:00,9.373,0,2.62,,,,,
603,7/8/2019 9:00,10.944,160,2.62,,,,,
604,7/8/2019 15:00,23.196,896,2.67,,,,,
605,7/8/2019 21:00,12.11,0,2.62,,,,,
606,7/9/2019 3:00,11.528,0,2.62,,,,,
607,7/9/2019 9:00,14.709,184,2.63,,,,,
608,7/9/2019 15:00,14.804,125,2.63,,,,,
609,7/9/2019 21:00,12.401,0,2.62,,,,,
610,7/10/2019 3:00,11.916,0,2.62,,,,,
611,7/10/2019 9:00,14.709,216,2.63,,,,,
612,7/10/2019 15:00,16.332,176,2.63,,,,,
613,7/10/2019 21:00,13.654,0,2.63,,,,,
614,7/11/2019 3:00,12.401,0,2.62,,,,,
615,7/11/2019 9:00,13.558,121,2.63,,,,,
616,7/11/2019 15:00,23.869,416,2.67,,,,,
617,7/11/2019 21:00,13.558,0,2.63,,,,,
618,7/12/2019 3:00,12.69,0,2.62,,,,,
619,7/12/2019 9:00,14.613,109,2.63,,,,,
620,7/12/2019 15:00,18.616,128,2.65,,,,,
621,7/12/2019 21:00,14.038,0,2.63,,,,,
622,7/13/2019 3:00,12.304,0,2.62,,,,,
623,7/13/2019 9:00,14.23,184,2.63,,,,,
624,7/13/2019 15:00,23.004,896,2.65,,,,,
625,7/13/2019 21:00,13.173,0,2.62,,,,,
626,7/14/2019 3:00,12.207,0,2.62,,,,,
627,7/14/2019 9:00,13.942,112,2.63,,,,,
628,7/14/2019 15:00,25.319,864,2.65,,,,,
629,7/14/2019 21:00,14.709,0,2.63,,,,,
630,7/15/2019 3:00,11.819,0,2.62,,,,,
631,7/15/2019 9:00,13.365,200,2.62,,,,,
632,7/15/2019 15:00,17.094,224,2.63,,,,,
633,7/15/2019 21:00,13.173,0,2.62,,,,,
634,7/16/2019 3:00,12.497,0,2.62,,,,,
635,7/16/2019 9:00,13.461,184,2.62,,,,,
636,7/16/2019 15:00,24.158,2304,2.65,,,,,
637,7/16/2019 21:00,12.497,0,2.62,,,,,
638,7/17/2019 3:00,11.528,0,2.6,,,,,
639,7/17/2019 9:00,12.401,176,2.62,,,,,
640,7/17/2019 15:00,18.14,2688,2.62,,,,,
641,7/17/2019 21:00,13.461,0,2.62,,,,,
642,7/18/2019 3:00,11.916,0,2.62,,,,,
643,7/18/2019 9:00,12.013,240,2.6,,,,,
644,7/18/2019 15:00,19.377,3456,2.63,,,,,
645,7/18/2019 21:00,9.373,0,2.6,,,,,
646,7/19/2019 3:00,7.882,0,2.6,,,,,
647,7/19/2019 9:00,9.472,109,2.6,,,,,
648,7/19/2019 15:00,21.855,4352,2.63,,,,,
649,7/19/2019 21:00,10.846,0,2.6,,,,,
650,7/20/2019 3:00,9.472,0,2.6,,,,,
651,7/20/2019 9:00,12.69,112,2.62,,,,,
652,7/20/2019 15:00,26,6144,2.63,,,,,
653,7/20/2019 21:00,14.038,0,2.62,,,,,
654,7/21/2019 3:00,12.69,0,2.62,,,,,
655,7/21/2019 9:00,14.804,109,2.63,,,,,
656,7/21/2019 15:00,28.655,6656,2.65,,,,,
657,7/21/2019 21:00,16.237,0,2.62,,,,,
658,7/22/2019 3:00,13.846,0,2.62,,,,,
659,7/22/2019 9:00,14.9,114,2.62,,,,,
660,7/22/2019 15:00,27.764,4352,2.65,,,,,
661,7/22/2019 21:00,15.569,0,2.62,,,,,
662,7/23/2019 3:00,14.23,0,2.62,,,,,
663,7/23/2019 9:00,15.187,116,2.62,,,,,
664,7/23/2019 15:00,17.57,102,2.63,,,,,
665,7/23/2019 21:00,11.528,0,2.6,,,,,
666,7/24/2019 3:00,9.373,0,2.6,,,,,
667,7/24/2019 9:00,12.11,120,2.6,,,,,
668,7/24/2019 15:00,25.902,3456,2.63,,,,,
669,7/24/2019 21:00,15.187,0,2.6,,,,,
670,7/25/2019 3:00,14.038,0,2.62,,,,,
671,7/25/2019 9:00,16.713,122,2.62,,,,,
672,7/25/2019 15:00,29.252,2944,2.65,,,,,
673,7/25/2019 21:00,17.95,0,2.62,,,,,
674,7/26/2019 3:00,16.046,0,2.62,,,,,
675,7/26/2019 9:00,17.094,124,2.62,,,,,
676,7/26/2019 15:00,28.258,2432,2.65,,,,,
677,7/26/2019 21:00,16.523,0,2.62,,,,,
678,7/27/2019 3:00,12.69,0,2.6,,,,,
679,7/27/2019 9:00,14.421,111,2.62,,,,,
680,7/27/2019 15:00,24.351,1920,2.63,,,,,
681,7/27/2019 21:00,14.613,0,2.62,,,,,
682,7/28/2019 3:00,13.269,0,2.6,,,,,
683,7/28/2019 9:00,14.9,113,2.62,,,,,
684,7/28/2019 15:00,25.805,1664,2.63,,,,,
685,7/28/2019 21:00,15.378,0,2.6,,,,,
686,7/29/2019 3:00,13.269,0,2.6,,,,,
687,7/29/2019 9:00,14.517,117,2.62,,,,,
688,7/29/2019 15:00,24.062,1408,2.63,,,,,
689,7/29/2019 21:00,14.038,0,2.6,,,,,
690,7/30/2019 3:00,11.528,0,2.58,,,,,
691,7/30/2019 9:00,13.173,119,2.6,,,,,
692,7/30/2019 15:00,22.908,1600,2.62,,,,,
693,7/30/2019 21:00,13.461,0,2.6,,,,,
694,7/31/2019 3:00,11.722,0,2.58,,,,,
695,7/31/2019 9:00,13.269,116,2.6,,,,,
696,7/31/2019 15:00,24.062,1536,2.62,,,,,
697,7/31/2019 21:00,15.378,0,2.6,,,,,
698,8/1/2019 3:00,13.365,0,2.6,,,,,
699,8/1/2019 9:00,16.046,119,2.6,,,,,
700,8/1/2019 15:00,26,1728,2.62,,,,,
701,8/1/2019 21:00,16.046,0,2.6,,,,,
702,8/2/2019 3:00,12.69,0,2.58,,,,,
703,8/2/2019 9:00,13.942,168,2.6,,,,,
704,8/2/2019 15:00,22.717,768,2.62,,,,,
705,8/2/2019 21:00,15.76,0,2.6,,,,,
706,8/3/2019 3:00,14.709,0,2.6,,,,,
707,8/3/2019 9:00,16.903,192,2.6,,,,,
708,8/3/2019 15:00,25.708,432,2.62,,,,,
709,8/3/2019 21:00,17.855,0,2.6,,,,,
710,8/4/2019 3:00,16.141,0,2.6,,,,,
711,8/4/2019 9:00,18.236,152,2.6,,,,,
712,8/4/2019 15:00,26.977,480,2.63,,,,,
713,8/4/2019 21:00,18.521,0,2.62,,,,,
714,8/5/2019 3:00,16.999,0,2.6,,,,,
715,8/5/2019 9:00,19.187,176,2.62,,,,,
716,8/5/2019 15:00,27.468,368,2.63,,,,,
717,8/5/2019 21:00,18.711,0,2.62,,,,,
718,8/6/2019 3:00,16.332,0,2.58,,,,,
719,8/6/2019 9:00,17.855,168,2.6,,,,,
720,8/6/2019 15:00,25.902,352,2.62,,,,,
721,8/6/2019 21:00,18.045,0,2.6,,,,,
722,8/7/2019 3:00,16.713,0,2.58,,,,,
723,8/7/2019 9:00,17.76,168,2.6,,,,,
724,8/7/2019 15:00,24.835,288,2.63,,,,,
725,8/7/2019 21:00,15.569,0,2.58,,,,,
726,8/8/2019 3:00,13.461,0,2.58,,,,,
727,8/8/2019 9:00,14.23,144,2.58,,,,,
728,8/8/2019 15:00,17.094,121,2.58,,,,,
729,8/8/2019 21:00,13.365,0,2.58,,,,,
730,8/9/2019 3:00,12.304,0,2.57,,,,,
731,8/9/2019 9:00,13.269,85,2.58,,,,,
732,8/9/2019 15:00,16.141,64,2.58,,,,,
733,8/9/2019 21:00,12.11,0,2.57,,,,,
734,8/10/2019 3:00,10.748,0,2.55,,,,,
735,8/10/2019 9:00,11.722,192,2.57,,,,,
736,8/10/2019 15:00,13.558,232,2.57,,,,,
737,8/10/2019 21:00,11.041,0,2.55,,,,,
738,8/11/2019 3:00,9.373,0,2.57,,,,,
739,8/11/2019 9:00,9.965,184,2.55,,,,,
740,8/11/2019 15:00,12.69,256,2.57,,,,,
741,8/11/2019 21:00,10.161,0,2.55,,,,,
742,8/12/2019 3:00,9.669,0,2.55,,,,,
743,8/12/2019 9:00,11.916,768,2.54,,,,,
744,8/12/2019 15:00,19.187,224,2.6,,,,,
745,8/12/2019 21:00,13.558,0,2.57,,,,,
746,8/13/2019 3:00,12.401,0,2.57,,,,,
747,8/13/2019 9:00,15.187,1792,2.54,,,,,
748,8/13/2019 15:00,22.717,208,2.6,,,,,
749,8/13/2019 21:00,14.9,0,2.58,,,,,
750,8/14/2019 3:00,13.654,0,2.57,,,,,
751,8/14/2019 9:00,15.76,512,2.55,,,,,
752,8/14/2019 15:00,23.773,272,2.62,,,,,
753,8/14/2019 21:00,14.996,0,2.58,,,,,
754,8/15/2019 3:00,13.461,0,2.57,,,,,
755,8/15/2019 9:00,15.091,256,2.57,,,,,
756,8/15/2019 15:00,22.717,864,2.58,,,,,
757,8/15/2019 21:00,14.134,0,2.57,,,,,
758,8/16/2019 3:00,12.207,0,2.55,,,,,
759,8/16/2019 9:00,13.654,192,2.57,,,,,
760,8/16/2019 15:00,21.378,2432,2.57,,,,,
761,8/16/2019 21:00,12.69,0,2.55,,,,,
762,8/17/2019 3:00,10.748,0,2.54,,,,,
763,8/17/2019 9:00,13.269,192,2.57,,,,,
764,8/17/2019 15:00,21.187,1536,2.57,,,,,
765,8/17/2019 21:00,13.846,0,2.57,,,,,
766,8/18/2019 3:00,12.497,0,2.55,,,,,
767,8/18/2019 9:00,15.76,232,2.57,,,,,
768,8/18/2019 15:00,23.869,608,2.58,,,,,
769,8/18/2019 21:00,14.996,0,2.57,,,,,
770,8/19/2019 3:00,12.69,0,2.55,,,,,
771,8/19/2019 9:00,15.187,200,2.55,,,,,
772,8/19/2019 15:00,24.351,384,2.6,,,,,
773,8/19/2019 21:00,16.046,0,2.57,,,,,
774,8/20/2019 3:00,15.951,0,2.57,,,,,
775,8/20/2019 9:00,18.426,256,2.58,,,,,
776,8/20/2019 15:00,21.855,224,2.58,,,,,
777,8/20/2019 21:00,15.76,0,2.55,,,,,
778,8/21/2019 3:00,13.942,0,2.57,,,,,
779,8/21/2019 9:00,16.523,160,2.57,,,,,
780,8/21/2019 15:00,13.558,56,2.55,,,,,
781,8/21/2019 21:00,12.594,0,2.55,,,,,
782,8/22/2019 3:00,11.819,0,2.54,,,,,
783,8/22/2019 9:00,11.722,44,2.54,,,,,
784,8/22/2019 15:00,16.332,336,2.55,,,,,
785,8/22/2019 21:00,12.497,0,2.55,,,,,
786,8/23/2019 3:00,11.916,0,2.54,,,,,
787,8/23/2019 9:00,14.996,1152,2.54,,,,,
788,8/23/2019 15:00,20.043,304,2.57,,,,,
789,8/23/2019 21:00,13.942,0,2.55,,,,,
790,8/24/2019 3:00,12.304,0,2.54,,,,,
791,8/24/2019 9:00,14.709,800,2.54,,,,,
792,8/24/2019 15:00,19.472,464,2.58,,,,,
793,8/24/2019 21:00,13.173,0,2.55,,,,,
794,8/25/2019 3:00,11.528,0,2.54,,,,,
795,8/25/2019 9:00,14.038,704,2.54,,,,,
796,8/25/2019 15:00,19.282,384,2.57,,,,,
797,8/25/2019 21:00,14.038,0,2.55,,,,,
798,8/26/2019 3:00,12.497,0,2.54,,,,,
799,8/26/2019 9:00,15.855,672,2.54,,,,,
800,8/26/2019 15:00,21.855,288,2.57,,,,,
801,8/26/2019 21:00,17.094,0,2.55,,,,,
802,8/27/2019 3:00,16.523,0,2.55,,,,,
803,8/27/2019 9:00,19.567,576,2.55,,,,,
804,8/27/2019 15:00,26,248,2.58,,,,,
805,8/27/2019 21:00,21.282,0,2.57,,,,,
806,8/28/2019 3:00,20.138,0,2.57,,,,,
807,8/28/2019 9:00,23.196,480,2.57,,,,,
808,8/28/2019 15:00,26.488,136,2.58,,,,,
809,8/28/2019 21:00,20.138,0,2.57,,,,,
810,8/29/2019 3:00,17.475,0,2.55,,,,,
811,8/29/2019 9:00,19.662,168,2.55,,,,,
812,8/29/2019 15:00,23.388,168,2.58,,,,,
813,8/29/2019 21:00,16.713,0,2.55,,,,,
814,8/30/2019 3:00,14.23,0,2.55,,,,,
815,8/30/2019 9:00,16.618,256,2.55,,,,,
816,8/30/2019 15:00,21.855,232,2.57,,,,,
817,8/30/2019 21:00,15.951,0,2.54,,,,,
818,8/31/2019 3:00,15.664,0,2.54,,,,,
819,8/31/2019 9:00,18.331,232,2.57,,,,,
820,8/31/2019 15:00,22.429,224,2.57,,,,,
821,8/31/2019 21:00,15.951,0,2.54,,,,,
822,9/1/2019 3:00,14.325,0,2.54,,,,,
823,9/1/2019 9:00,15.569,168,2.54,,,,,
824,9/1/2019 15:00,20.234,78,2.55,,,,,
825,9/1/2019 21:00,14.613,0,2.54,,,,,
826,9/2/2019 3:00,12.401,0,2.52,,,,,
827,9/2/2019 9:00,16.046,136,2.54,,,,,
828,9/2/2019 15:00,21.378,352,2.55,,,,,
829,9/2/2019 21:00,15.569,0,2.54,,,,,
830,9/3/2019 3:00,14.038,0,2.54,,,,,
831,9/3/2019 9:00,16.523,110,2.54,,,,,
832,9/3/2019 15:00,20.996,432,2.54,,,,,
833,9/3/2019 21:00,14.996,0,2.54,,,,,
834,9/4/2019 3:00,13.75,0,2.54,,,,,
835,9/4/2019 9:00,17.189,97,2.55,,,,,
836,9/4/2019 15:00,23.677,576,2.55,,,,,
837,9/4/2019 21:00,17.95,0,2.55,,,,,
838,9/5/2019 3:00,19.187,0,2.55,,,,,
839,9/5/2019 9:00,20.615,128,2.55,,,,,
840,9/5/2019 15:00,19.853,16,2.55,,,,,
841,9/5/2019 21:00,16.618,0,2.54,,,,,
842,9/6/2019 3:00,15.282,0,2.52,,,,,
843,9/6/2019 9:00,15.473,116,2.52,,,,,
844,9/6/2019 15:00,21.76,448,2.55,,,,,
845,9/6/2019 21:00,16.141,0,2.54,,,,,
846,9/7/2019 3:00,16.332,0,2.54,,,,,
847,9/7/2019 9:00,17.855,168,2.54,,,,,
848,9/7/2019 15:00,13.461,44,2.52,,,,,
849,9/7/2019 21:00,10.651,0,2.52,,,,,
850,9/8/2019 3:00,9.176,0,2.52,,,,,
851,9/8/2019 9:00,9.768,70,2.51,,,,,
852,9/8/2019 15:00,9.965,12,2.52,,,,,
853,9/8/2019 21:00,9.472,0,2.52,,,,,
854,9/9/2019 3:00,8.581,0,2.52,,,,,
855,9/9/2019 9:00,8.978,152,2.52,,,,,
856,9/9/2019 15:00,9.571,38,2.52,,,,,
857,9/9/2019 21:00,8.978,0,2.52,,,,,
858,9/10/2019 3:00,8.382,0,2.51,,,,,
859,9/10/2019 9:00,9.373,176,2.52,,,,,
860,9/10/2019 15:00,9.965,14,2.51,,,,,
861,9/10/2019 21:00,8.182,0,2.51,,,,,
862,9/11/2019 3:00,7.983,0,2.51,,,,,
863,9/11/2019 9:00,9.866,208,2.51,,,,,
864,9/11/2019 15:00,12.594,121,2.52,,,,,
865,9/11/2019 21:00,10.553,0,2.51,,,,,
866,9/12/2019 3:00,10.553,0,2.51,,,,,
867,9/12/2019 9:00,12.207,72,2.52,,,,,
868,9/12/2019 15:00,15.951,122,2.52,,,,,
869,9/12/2019 21:00,12.497,0,2.52,,,,,
870,9/13/2019 3:00,11.431,0,2.52,,,,,
871,9/13/2019 9:00,12.883,123,2.52,,,,,
872,9/13/2019 15:00,15.091,94,2.52,,,,,
873,9/13/2019 21:00,12.401,0,2.52,,,,,
874,9/14/2019 3:00,12.013,0,2.52,,,,,
875,9/14/2019 9:00,12.401,42,2.52,,,,,
876,9/14/2019 15:00,16.618,98,2.52,,,,,
877,9/14/2019 21:00,12.207,0,2.52,,,,,
878,9/15/2019 3:00,10.748,0,2.51,,,,,
879,9/15/2019 9:00,10.846,48,2.51,,,,,
880,9/15/2019 15:00,8.282,18,2.51,,,,,
881,9/15/2019 21:00,7.481,0,2.49,,,,,
882,9/16/2019 3:00,7.079,0,2.49,,,,,
883,9/16/2019 9:00,7.381,112,2.49,,,,,
884,9/16/2019 15:00,7.983,72,2.51,,,,,
885,9/16/2019 21:00,6.674,0,2.49,,,,,
886,9/17/2019 3:00,6.37,0,2.48,,,,,
887,9/17/2019 9:00,6.37,26,2.48,,,,,
888,9/17/2019 15:00,8.282,20,2.51,,,,,
889,9/17/2019 21:00,7.782,0,2.49,,,,,
890,9/18/2019 3:00,6.674,0,2.49,,,,,
891,9/18/2019 9:00,7.079,96,2.49,,,,,
892,9/18/2019 15:00,8.68,84,2.51,,,,,
893,9/18/2019 21:00,6.775,0,2.48,,,,,
894,9/19/2019 3:00,6.166,0,2.48,,,,,
895,9/19/2019 9:00,7.582,102,2.49,,,,,
896,9/19/2019 15:00,9.176,30,2.51,,,,,
897,9/19/2019 21:00,7.079,0,2.49,,,,,
898,9/20/2019 3:00,7.682,0,2.49,,,,,
899,9/20/2019 9:00,7.983,38,2.49,,,,,
900,9/20/2019 15:00,9.571,112,2.51,,,,,
901,9/20/2019 21:00,7.682,0,2.49,,,,,
902,9/21/2019 3:00,7.782,0,2.49,,,,,
903,9/21/2019 9:00,8.779,73,2.49,,,,,
904,9/21/2019 15:00,13.365,96,2.52,,,,,
905,9/21/2019 21:00,10.651,0,2.49,,,,,
906,9/22/2019 3:00,10.259,0,2.49,,,,,
907,9/22/2019 9:00,10.651,84,2.49,,,,,
908,9/22/2019 15:00,10.651,56,2.49,,,,,
909,9/22/2019 21:00,9.176,0,2.49,,,,,
910,9/23/2019 3:00,8.282,0,2.49,,,,,
911,9/23/2019 9:00,8.382,248,2.49,,,,,
912,9/23/2019 15:00,11.041,91,2.51,,,,,
913,9/23/2019 21:00,9.965,0,2.49,,,,,
914,9/24/2019 3:00,9.571,0,2.51,,,,,
915,9/24/2019 9:00,11.528,128,2.51,,,,,
916,9/24/2019 15:00,13.654,93,2.52,,,,,
917,9/24/2019 21:00,10.846,0,2.49,,,,,
918,9/25/2019 3:00,9.077,0,2.49,,,,,
919,9/25/2019 9:00,9.373,152,2.49,,,,,
920,9/25/2019 15:00,13.558,86,2.52,,,,,
921,9/25/2019 21:00,11.431,0,2.51,,,,,
922,9/26/2019 3:00,10.357,0,2.49,,,,,
923,9/26/2019 9:00,10.651,152,2.49,,,,,
924,9/26/2019 15:00,12.013,24,2.51,,,,,
925,9/26/2019 21:00,10.846,0,2.49,,,,,
926,9/27/2019 3:00,7.882,0,2.48,,,,,
927,9/27/2019 9:00,8.282,30,2.49,,,,,
928,9/27/2019 15:00,8.68,152,2.49,,,,,
929,9/27/2019 21:00,5.45,0,2.46,,,,,
930,9/28/2019 3:00,3.472,0,2.46,,,,,
931,9/28/2019 9:00,2.943,88,2.46,,,,,
932,9/28/2019 15:00,3.261,64,2.46,,,,,
933,9/28/2019 21:00,1.112,0,2.43,,,,,
934,9/29/2019 3:00,0.893,0,2.43,,,,,
935,9/29/2019 9:00,1.872,123,2.45,,,,,
936,9/29/2019 15:00,3.155,27,2.46,,,,,
937,9/29/2019 21:00,0.563,0,2.43,,,,,
938,9/30/2019 3:00,0.01,0,2.43,,,,,
939,9/30/2019 9:00,1.112,184,2.45,,,,,
940,9/30/2019 15:00,3.683,36,2.46,,,,,
941,9/30/2019 21:00,1.439,0,2.43,,,,,
942,10/1/2019 3:00,1.003,0,2.43,,,,,
943,10/1/2019 9:00,1.872,160,2.43,,,,,
944,10/1/2019 15:00,5.037,82,2.46,,,,,
945,10/1/2019 21:00,2.088,0,2.45,,,,,
946,10/2/2019 3:00,2.943,0,2.45,,,,,
947,10/2/2019 9:00,4.727,168,2.46,,,,,
948,10/2/2019 15:00,7.381,48,2.48,,,,,
949,10/2/2019 21:00,5.347,0,2.46,,,,,
950,10/3/2019 3:00,4.623,0,2.46,,,,,
951,10/3/2019 9:00,4.831,74,2.45,,,,,
952,10/3/2019 15:00,5.962,14,2.46,,,,,
953,10/3/2019 21:00,3.578,0,2.45,,,,,
954,10/4/2019 3:00,2.837,0,2.45,,,,,
955,10/4/2019 9:00,3.578,37,2.45,,,,,
956,10/4/2019 15:00,5.655,96,2.46,,,,,
957,10/4/2019 21:00,4.102,0,2.46,,,,,
958,10/5/2019 3:00,3.472,0,2.45,,,,,
959,10/5/2019 9:00,4.415,68,2.46,,,,,
960,10/5/2019 15:00,7.882,76,2.48,,,,,
961,10/5/2019 21:00,5.757,0,2.46,,,,,
962,10/6/2019 3:00,5.037,0,2.45,,,,,
963,10/6/2019 9:00,6.166,84,2.46,,,,,
964,10/6/2019 15:00,10.748,96,2.49,,,,,
965,10/6/2019 21:00,8.879,0,2.48,,,,,
966,10/7/2019 3:00,8.382,0,2.48,,,,,
967,10/7/2019 9:00,8.978,77,2.48,,,,,
968,10/7/2019 15:00,12.401,144,2.49,,,,,
969,10/7/2019 21:00,8.978,0,2.48,,,,,
