"Plot Title: 20400438"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","Bad Battery","End Of File"
115,09/24/19 09:00:12 AM,11.431,3100.0,,
116,09/24/19 03:00:12 PM,14.709,3788.9,,
117,09/24/19 09:00:12 PM,10.846,0.0,,
118,09/25/19 03:00:12 AM,9.176,0.0,,
119,09/25/19 09:00:12 AM,7.983,624.3,,
120,09/25/19 03:00:12 PM,13.076,1636.1,,
121,09/25/19 09:00:12 PM,10.944,0.0,,
122,09/26/19 03:00:12 AM,10.357,0.0,,
123,09/26/19 09:00:12 AM,9.669,462.9,,
124,09/26/19 03:00:12 PM,13.846,2325.0,,
125,09/26/19 09:00:12 PM,10.748,0.0,,
126,09/27/19 03:00:12 AM,8.282,0.0,,
127,09/27/19 09:00:12 AM,6.573,624.3,,
128,09/27/19 03:00:12 PM,8.779,3100.0,,
129,09/27/19 09:00:12 PM,5.450,0.0,,
130,09/28/19 03:00:12 AM,2.943,0.0,,
131,09/28/19 09:00:12 AM,0.784,301.4,,
132,09/28/19 03:00:12 PM,0.563,226.0,,
133,09/28/19 09:00:12 PM,0.563,0.0,,
134,09/29/19 03:00:12 AM,0.563,0.0,,
135,09/29/19 09:00:12 AM,0.784,462.9,,
136,09/29/19 03:00:12 PM,1.221,1377.8,,
137,09/29/19 09:00:12 PM,0.784,0.0,,
138,09/30/19 03:00:12 AM,0.343,0.0,,
139,09/30/19 09:00:12 AM,0.121,731.9,,
140,09/30/19 03:00:12 PM,1.003,1011.8,,
141,09/30/19 09:00:12 PM,0.784,0.0,,
142,10/01/19 03:00:12 AM,0.453,0.0,,
143,10/01/19 09:00:12 AM,0.232,312.2,,
144,10/01/19 03:00:12 PM,1.872,1259.4,,
145,10/01/19 09:00:12 PM,1.656,0.0,,
146,10/02/19 03:00:12 AM,1.439,0.0,,
147,10/02/19 09:00:12 AM,1.548,581.3,,
148,10/02/19 03:00:12 PM,7.782,4822.3,,
149,10/02/19 09:00:12 PM,5.037,0.0,,
150,10/03/19 03:00:12 AM,4.102,0.0,,
151,10/03/19 09:00:12 AM,3.893,2238.9,,
152,10/03/19 03:00:12 PM,6.268,2325.0,,
153,10/03/19 09:00:12 PM,3.261,0.0,,
154,10/04/19 03:00:12 AM,0.893,0.0,,
155,10/04/19 09:00:12 AM,2.195,742.7,,
156,10/04/19 03:00:12 PM,4.831,3788.9,,
157,10/04/19 09:00:12 PM,3.261,0.0,,
158,10/05/19 03:00:12 AM,2.410,0.0,,
159,10/05/19 09:00:12 AM,2.624,452.1,,
160,10/05/19 03:00:12 PM,6.877,1463.9,,
161,10/05/19 09:00:12 PM,5.141,0.0,,
162,10/06/19 03:00:12 AM,4.311,0.0,,
163,10/06/19 09:00:12 AM,4.102,495.1,,
164,10/06/19 03:00:12 PM,9.768,1463.9,,
165,10/06/19 09:00:12 PM,8.481,0.0,,
166,10/07/19 03:00:12 AM,7.882,0.0,,
167,10/07/19 09:00:12 AM,7.882,484.4,,
168,10/07/19 03:00:12 PM,10.553,1463.9,,
169,10/07/19 09:00:12 PM,8.680,0.0,,
170,10/08/19 03:00:12 AM,8.182,0.0,,
171,10/08/19 09:00:12 AM,6.471,742.7,,
172,10/08/19 03:00:12 PM,4.519,4305.6,,
173,10/08/19 09:00:12 PM,0.563,0.0,,
174,10/09/19 03:00:12 AM,0.343,0.0,,
175,10/09/19 09:00:12 AM,-0.325,301.4,,
176,10/09/19 03:00:12 PM,0.674,1076.4,,
177,10/09/19 09:00:12 PM,-0.213,0.0,,
178,10/10/19 03:00:12 AM,-0.662,0.0,,
179,10/10/19 09:00:12 AM,-0.662,387.5,,
180,10/10/19 03:00:12 PM,1.764,1463.9,,
181,10/10/19 09:00:12 PM,1.764,0.0,,
182,10/11/19 03:00:12 AM,1.548,0.0,,
183,10/11/19 09:00:12 AM,2.195,516.7,,
184,10/11/19 03:00:12 PM,7.381,1367.0,,
185,10/11/19 09:00:12 PM,6.166,0.0,,
186,10/12/19 03:00:12 AM,4.831,0.0,,
187,10/12/19 09:00:12 AM,5.655,731.9,,
188,10/12/19 03:00:12 PM,10.161,5166.7,,
189,10/12/19 09:00:12 PM,7.079,0.0,,
190,10/13/19 03:00:12 AM,6.166,0.0,,
191,10/13/19 09:00:12 AM,6.674,1463.9,,
192,10/13/19 03:00:12 PM,9.768,2755.6,,
193,10/13/19 09:00:12 PM,6.775,0.0,,
194,10/14/19 03:00:12 AM,5.037,0.0,,
195,10/14/19 09:00:12 AM,3.788,527.4,,
196,10/14/19 03:00:12 PM,7.782,1334.7,,
197,10/14/19 09:00:12 PM,6.978,0.0,,
198,10/15/19 03:00:12 AM,7.280,0.0,,
199,10/15/19 09:00:12 AM,7.983,904.2,,
200,10/15/19 03:00:12 PM,11.236,5338.9,,
201,10/15/19 09:00:12 PM,9.472,0.0,,
202,10/16/19 03:00:12 AM,9.176,0.0,,
203,10/16/19 09:00:12 AM,8.680,1270.1,,
204,10/16/19 03:00:12 PM,7.079,1324.0,,
205,10/16/19 09:00:12 PM,5.860,0.0,,
206,10/17/19 03:00:12 AM,3.049,0.0,,
207,10/17/19 09:00:12 AM,3.261,1324.0,,
208,10/17/19 03:00:12 PM,3.472,1237.9,,
209,10/17/19 09:00:12 PM,3.683,0.0,,
210,10/18/19 03:00:12 AM,0.784,0.0,,
211,10/18/19 09:00:12 AM,2.410,796.5,,
212,10/18/19 03:00:12 PM,4.623,3788.9,,
213,10/18/19 09:00:12 PM,3.367,0.0,,
214,10/19/19 03:00:12 AM,2.088,0.0,,
215,10/19/19 09:00:12 AM,0.893,355.2,,
216,10/19/19 03:00:12 PM,0.563,1463.9,,
217,10/19/19 09:00:12 PM,0.453,0.0,,
218,10/20/19 03:00:12 AM,0.784,0.0,,
219,10/20/19 09:00:12 AM,1.548,775.0,,
220,10/20/19 03:00:12 PM,4.831,2411.1,,
221,10/20/19 09:00:12 PM,5.141,0.0,,
222,10/21/19 03:00:12 AM,4.207,0.0,,
223,10/21/19 09:00:12 AM,4.311,1302.4,,
224,10/21/19 03:00:12 PM,6.775,2325.0,,
225,10/21/19 09:00:12 PM,6.674,0.0,,
226,10/22/19 03:00:12 AM,7.280,0.0,,
227,10/22/19 09:00:12 AM,7.882,1377.8,,
228,10/22/19 03:00:12 PM,8.779,958.0,,
229,10/22/19 09:00:12 PM,7.381,0.0,,
230,10/23/19 03:00:12 AM,4.311,0.0,,
231,10/23/19 09:00:12 AM,4.102,301.4,,
232,10/23/19 03:00:12 PM,7.179,1550.0,,
233,10/23/19 09:00:12 PM,6.268,0.0,,
234,10/24/19 03:00:12 AM,5.757,0.0,,
235,10/24/19 09:00:12 AM,6.268,312.2,,
236,10/24/19 03:00:12 PM,10.455,2152.8,,
237,10/24/19 09:00:12 PM,9.866,0.0,,
238,10/25/19 03:00:12 AM,9.472,0.0,,
239,10/25/19 09:00:12 AM,9.571,301.4,,
240,10/25/19 03:00:12 PM,12.013,2755.6,,
241,10/25/19 09:00:12 PM,7.782,0.0,,
242,10/26/19 03:00:12 AM,1.439,0.0,,
243,10/26/19 09:00:12 AM,0.121,376.7,,
244,10/26/19 03:00:12 PM,3.261,3444.5,,
245,10/26/19 09:00:12 PM,0.121,0.0,,
246,10/27/19 03:00:12 AM,-0.549,0.0,,
247,10/27/19 09:00:12 AM,-1.228,312.2,,
248,10/27/19 03:00:12 PM,0.121,1324.0,,
249,10/27/19 09:00:12 PM,-0.549,0.0,,
250,10/28/19 03:00:12 AM,-0.437,0.0,,
251,10/28/19 09:00:12 AM,0.010,344.4,,
252,10/28/19 03:00:12 PM,1.221,2325.0,,
253,10/28/19 09:00:12 PM,-0.102,0.0,,
254,10/29/19 03:00:12 AM,-1.570,0.0,,
255,10/29/19 09:00:12 AM,-4.393,312.2,,
256,10/29/19 03:00:12 PM,-1.341,1291.7,,
257,10/29/19 09:00:12 PM,-2.377,0.0,,
258,10/30/19 03:00:12 AM,-2.962,0.0,,
259,10/30/19 09:00:12 AM,-1.684,269.1,,
260,10/30/19 03:00:12 PM,2.837,1054.9,,
261,10/30/19 09:00:12 PM,1.439,0.0,,
262,10/31/19 03:00:12 AM,1.980,0.0,,
263,10/31/19 09:00:12 AM,2.088,387.5,,
264,10/31/19 03:00:12 PM,3.683,1463.9,,
265,10/31/19 09:00:12 PM,2.624,0.0,,
266,11/01/19 03:00:12 AM,2.624,0.0,,
267,11/01/19 09:00:12 AM,2.730,236.8,,
268,11/01/19 03:00:12 PM,6.471,1022.6,,
269,11/01/19 09:00:12 PM,5.655,0.0,,
270,11/02/19 03:00:12 AM,4.623,0.0,,
271,11/02/19 09:00:12 AM,5.655,258.3,,
272,11/02/19 03:00:12 PM,8.879,1033.3,,
273,11/02/19 09:00:12 PM,7.582,0.0,,
274,11/03/19 03:00:12 AM,7.079,0.0,,
275,11/03/19 09:00:12 AM,7.079,678.1,,
276,11/03/19 03:00:12 PM,8.680,1044.1,,
277,11/03/19 09:00:12 PM,7.280,0.0,,
278,11/04/19 03:00:12 AM,7.179,0.0,,
279,11/04/19 09:00:12 AM,7.682,258.3,,
280,11/04/19 03:00:12 PM,10.651,1033.3,,
281,11/04/19 09:00:12 PM,9.472,0.0,,
