Plot Title: 10166302,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,End Of File
1,9/1/2020 0:36,13.654,0,2.75,,
2,9/1/2020 6:36,16.618,21.5,2.75,,
3,9/1/2020 12:36,21.664,1463.9,2.77,,
4,9/1/2020 18:36,21.378,0,2.77,,
5,9/2/2020 0:36,18.996,0,2.79,,
6,9/2/2020 6:36,18.236,10.8,2.77,,
7,9/2/2020 12:36,23.388,1463.9,2.79,,
8,9/2/2020 18:36,22.142,0,2.79,,
9,9/3/2020 0:36,19.567,0,2.79,,
10,9/3/2020 6:36,19.758,32.3,2.77,,
11,9/3/2020 12:36,26.097,1377.8,2.79,,
12,9/3/2020 18:36,24.931,0,2.81,,
13,9/4/2020 0:36,20.901,0,2.79,,
14,9/4/2020 6:36,19.472,32.3,2.79,,
15,9/4/2020 12:36,23.484,1463.9,2.81,,
16,9/4/2020 18:36,20.615,0,2.77,,
17,9/5/2020 0:36,16.523,0,2.77,,
18,9/5/2020 6:36,15.664,21.5,2.77,,
19,9/5/2020 12:36,19.662,1377.8,2.77,,
20,9/5/2020 18:36,19.377,0,2.79,,
21,9/6/2020 0:36,16.808,0,2.77,,
22,9/6/2020 6:36,18.236,21.5,2.77,,
23,9/6/2020 12:36,23.773,1636.1,2.81,,
24,9/6/2020 18:36,22.046,0,2.79,,
25,9/7/2020 0:36,18.521,0,2.79,,
26,9/7/2020 6:36,17.57,21.5,2.77,,
27,9/7/2020 12:36,22.238,1636.1,2.79,,
28,9/7/2020 18:36,15.569,0,2.75,,
29,9/8/2020 0:36,11.139,0,2.75,,
30,9/8/2020 6:36,8.581,215.3,2.75,,
31,9/8/2020 12:36,16.332,1302.4,2.77,,
32,9/8/2020 18:36,14.709,0,2.77,,
33,9/9/2020 0:36,12.69,0,2.75,,
34,9/9/2020 6:36,12.883,21.5,2.75,,
35,9/9/2020 12:36,19.758,1324,2.77,,
36,9/9/2020 18:36,19.092,0,2.79,,
37,9/10/2020 0:36,17.284,0,2.77,,
38,9/10/2020 6:36,16.523,107.6,2.77,,
39,9/10/2020 12:36,20.519,753.5,2.77,,
40,9/10/2020 18:36,19.472,0,2.79,,
41,9/11/2020 0:36,14.9,0,2.77,,
42,9/11/2020 6:36,14.804,107.6,2.77,,
43,9/11/2020 12:36,18.711,1463.9,2.77,,
44,9/11/2020 18:36,16.332,0,2.75,,
45,9/12/2020 0:36,15.187,0,2.75,,
46,9/12/2020 6:36,15.664,107.6,2.75,,
47,9/12/2020 12:36,19.758,1722.2,2.77,,
48,9/12/2020 18:36,16.999,0,2.77,,
49,9/13/2020 0:36,16.808,0,2.77,,
50,9/13/2020 6:36,17.189,236.8,2.77,,
51,9/13/2020 12:36,20.519,1636.1,2.77,,
52,9/13/2020 18:36,17.95,0,2.77,,
53,9/14/2020 0:36,15.855,0,2.75,,
54,9/14/2020 6:36,16.427,43.1,2.75,,
55,9/14/2020 12:36,19.377,1636.1,2.77,,
56,9/14/2020 18:36,17.189,0,2.77,,
57,9/15/2020 0:36,16.046,0,2.75,,
58,9/15/2020 6:36,16.903,161.5,2.77,,
59,9/15/2020 12:36,20.519,1377.8,2.77,,
60,9/15/2020 18:36,17.57,0,2.77,,
61,9/16/2020 0:36,16.046,0,2.75,,
62,9/16/2020 6:36,16.523,86.1,2.75,,
63,9/16/2020 12:36,20.71,1894.5,2.77,,
64,9/16/2020 18:36,16.046,0,2.75,,
65,9/17/2020 0:36,13.942,0,2.75,,
66,9/17/2020 6:36,13.942,150.7,2.75,,
67,9/17/2020 12:36,18.711,1894.5,2.77,,
68,9/17/2020 18:36,14.9,0,2.77,,
69,9/18/2020 0:36,13.558,0,2.75,,
70,9/18/2020 6:36,12.594,107.6,2.75,,
71,9/18/2020 12:36,13.365,441.3,2.75,,
72,9/18/2020 18:36,9.571,0,2.74,,
73,9/19/2020 0:36,9.373,0,2.74,,
74,9/19/2020 6:36,9.669,21.5,2.72,,
75,9/19/2020 12:36,10.846,2238.9,2.74,,
76,9/19/2020 18:36,10.259,0,2.72,,
77,9/20/2020 0:36,9.176,0,2.74,,
78,9/20/2020 6:36,8.382,32.3,2.74,,
79,9/20/2020 12:36,12.594,1463.9,2.74,,
80,9/20/2020 18:36,12.69,0,2.74,,
81,9/21/2020 0:36,11.139,0,2.74,,
82,9/21/2020 6:36,10.846,32.3,2.74,,
83,9/21/2020 12:36,13.076,2411.1,2.74,,
84,9/21/2020 18:36,12.401,0,2.74,,
85,9/22/2020 0:36,11.041,0,2.74,,
86,9/22/2020 6:36,10.259,64.6,2.72,,
87,9/22/2020 12:36,12.013,624.3,2.74,,
88,9/22/2020 18:36,11.819,0,2.74,,
89,9/23/2020 0:36,11.041,0,2.74,,
90,9/23/2020 6:36,11.139,215.3,2.74,,
91,9/23/2020 12:36,14.325,785.8,2.75,,
92,9/23/2020 18:36,12.401,0,2.74,,
93,9/24/2020 0:36,9.176,0,2.74,,
94,9/24/2020 6:36,8.182,279.9,2.72,,
95,9/24/2020 12:36,9.373,1463.9,2.74,,
96,9/24/2020 18:36,8.779,0,2.72,,
97,9/25/2020 0:36,8.082,0,2.72,,
98,9/25/2020 6:36,7.782,0,2.72,,
99,9/25/2020 12:36,7.983,247.6,2.72,,
100,9/25/2020 18:36,9.571,0,2.74,,
