Plot Title: 10166294,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,End Of File
1,9/1/2020 0:36,12.497,0,2.79,,
2,9/1/2020 6:36,15.187,1173.3,2.77,,
3,9/1/2020 12:36,25.319,28933.5,2.79,,
4,9/1/2020 18:36,19.567,0,2.81,,
5,9/2/2020 0:36,17.284,0,2.79,,
6,9/2/2020 6:36,16.713,1248.6,2.79,,
7,9/2/2020 12:36,27.961,31689.1,2.79,,
8,9/2/2020 18:36,19.853,0,2.79,,
9,9/3/2020 0:36,17.76,0,2.81,,
10,9/3/2020 6:36,18.711,1184,2.81,,
11,9/3/2020 12:36,30.659,21355.7,2.79,,
12,9/3/2020 18:36,22.621,0,2.81,,
13,9/4/2020 0:36,19.377,0,2.81,,
14,9/4/2020 6:36,18.236,1151.7,2.81,,
15,9/4/2020 12:36,27.272,10677.8,2.79,,
16,9/4/2020 18:36,19.187,10.8,2.81,,
17,9/5/2020 0:36,15.187,0,2.79,,
18,9/5/2020 6:36,13.942,1291.7,2.79,,
19,9/5/2020 12:36,23.581,7577.8,2.81,,
20,9/5/2020 18:36,16.713,0,2.79,,
21,9/6/2020 0:36,14.804,0,2.81,,
22,9/6/2020 6:36,16.332,1356.3,2.79,,
23,9/6/2020 12:36,25.416,9300.1,2.79,,
24,9/6/2020 18:36,20.138,0,2.79,,
25,9/7/2020 0:36,17.094,0,2.79,,
26,9/7/2020 6:36,16.427,1280.9,2.79,,
27,9/7/2020 12:36,24.351,9300.1,2.81,,
28,9/7/2020 18:36,16.046,21.5,2.79,,
29,9/8/2020 0:36,11.236,0,2.77,,
30,9/8/2020 6:36,12.013,2325,2.79,,
31,9/8/2020 12:36,20.519,7577.8,2.79,,
32,9/8/2020 18:36,14.613,0,2.79,,
33,9/9/2020 0:36,13.076,0,2.79,,
34,9/9/2020 6:36,13.558,1636.1,2.79,,
35,9/9/2020 12:36,25.61,8266.7,2.79,,
36,9/9/2020 18:36,19.948,0,2.79,,
37,9/10/2020 0:36,19.853,0,2.79,,
38,9/10/2020 6:36,17.855,1011.8,2.79,,
39,9/10/2020 12:36,21.569,2152.8,2.81,,
40,9/10/2020 18:36,18.711,0,2.81,,
41,9/11/2020 0:36,14.134,0,2.79,,
42,9/11/2020 6:36,13.173,322.9,2.79,,
43,9/11/2020 12:36,20.043,4650,2.79,,
44,9/11/2020 18:36,15.473,0,2.79,,
45,9/12/2020 0:36,13.076,0,2.79,,
46,9/12/2020 6:36,13.75,495.1,2.79,,
47,9/12/2020 12:36,20.805,4305.6,2.79,,
48,9/12/2020 18:36,15.473,0,2.79,,
49,9/13/2020 0:36,14.613,0,2.79,,
50,9/13/2020 6:36,15.091,893.4,2.77,,
51,9/13/2020 12:36,22.908,5166.7,2.81,,
52,9/13/2020 18:36,16.713,0,2.79,,
53,9/14/2020 0:36,14.421,0,2.79,,
54,9/14/2020 6:36,14.709,193.8,2.79,,
55,9/14/2020 12:36,22.142,5166.7,2.81,,
56,9/14/2020 18:36,15.282,0,2.79,,
57,9/15/2020 0:36,14.421,0,2.79,,
58,9/15/2020 6:36,16.713,430.6,2.79,,
59,9/15/2020 12:36,23.966,6200,2.81,,
60,9/15/2020 18:36,16.523,0,2.79,,
61,9/16/2020 0:36,14.421,0,2.79,,
62,9/16/2020 6:36,14.804,236.8,2.79,,
63,9/16/2020 12:36,23.677,5511.1,2.81,,
64,9/16/2020 18:36,14.996,0,2.79,,
65,9/17/2020 0:36,12.69,0,2.79,,
66,9/17/2020 6:36,12.497,484.4,2.79,,
67,9/17/2020 12:36,20.424,4994.5,2.79,,
68,9/17/2020 18:36,14.421,0,2.79,,
69,9/18/2020 0:36,12.883,0,2.79,,
70,9/18/2020 6:36,12.11,96.9,2.77,,
71,9/18/2020 12:36,13.365,236.8,2.79,,
72,9/18/2020 18:36,9.669,0,2.77,,
73,9/19/2020 0:36,9.373,0,2.77,,
74,9/19/2020 6:36,10.063,301.4,2.77,,
75,9/19/2020 12:36,11.139,1808.3,2.77,,
76,9/19/2020 18:36,9.965,0,2.77,,
77,9/20/2020 0:36,8.581,0,2.77,,
78,9/20/2020 6:36,7.882,1377.8,2.77,,
79,9/20/2020 12:36,15.282,5166.7,2.75,,
80,9/20/2020 18:36,12.11,0,2.77,,
81,9/21/2020 0:36,10.259,0,2.77,,
82,9/21/2020 6:36,10.063,1894.5,2.77,,
83,9/21/2020 12:36,15.664,5338.9,2.77,,
84,9/21/2020 18:36,12.304,0,2.77,,
85,9/22/2020 0:36,11.236,0,2.77,,
86,9/22/2020 6:36,10.455,441.3,2.77,,
87,9/22/2020 12:36,15.091,5166.7,2.75,,
88,9/22/2020 18:36,12.11,0,2.77,,
89,9/23/2020 0:36,10.553,0,2.77,,
90,9/23/2020 6:36,10.357,775,2.77,,
91,9/23/2020 12:36,14.613,3444.5,2.79,,
92,9/23/2020 18:36,12.98,0,2.79,,
93,9/24/2020 0:36,9.571,0,2.77,,
94,9/24/2020 6:36,8.581,1097.9,2.77,,
95,9/24/2020 12:36,10.259,2927.8,2.77,,
96,9/24/2020 18:36,9.176,0,2.77,,
97,9/25/2020 0:36,7.381,0,2.77,,
98,9/25/2020 6:36,7.882,86.1,2.77,,
99,9/25/2020 12:36,8.182,635.1,2.77,,
100,9/25/2020 18:36,9.866,0,2.75,,
101,9/26/2020 0:36,9.077,0,2.77,,
102,9/26/2020 6:36,8.082,258.3,2.77,,
