Plot Title: 10166298,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,End Of File
1,9/1/2020 0:36,13.75,0,2.75,,
2,9/1/2020 6:36,16.237,43.1,2.75,,
3,9/1/2020 12:36,21.569,1636.1,2.77,,
4,9/1/2020 18:36,21.378,0,2.77,,
5,9/2/2020 0:36,18.806,0,2.77,,
6,9/2/2020 6:36,18.236,32.3,2.77,,
7,9/2/2020 12:36,23.388,1722.2,2.77,,
8,9/2/2020 18:36,22.333,0,2.77,,
9,9/3/2020 0:36,19.662,0,2.75,,
10,9/3/2020 6:36,19.662,86.1,2.75,,
11,9/3/2020 12:36,26.195,1636.1,2.79,,
12,9/3/2020 18:36,24.835,0,2.79,,
13,9/4/2020 0:36,20.71,0,2.77,,
14,9/4/2020 6:36,18.996,86.1,2.77,,
15,9/4/2020 12:36,23.388,1722.2,2.79,,
16,9/4/2020 18:36,20.519,0,2.77,,
17,9/5/2020 0:36,16.046,0,2.75,,
18,9/5/2020 6:36,15.378,53.8,2.75,,
19,9/5/2020 12:36,19.662,1808.3,2.75,,
20,9/5/2020 18:36,19.472,0,2.77,,
21,9/6/2020 0:36,16.713,0,2.75,,
22,9/6/2020 6:36,18.14,53.8,2.77,,
23,9/6/2020 12:36,24.158,2152.8,2.79,,
24,9/6/2020 18:36,22.046,0,2.77,,
25,9/7/2020 0:36,18.331,0,2.77,,
26,9/7/2020 6:36,17.475,53.8,2.75,,
27,9/7/2020 12:36,22.621,2066.7,2.77,,
28,9/7/2020 18:36,15.378,0,2.75,,
29,9/8/2020 0:36,11.041,0,2.74,,
30,9/8/2020 6:36,9.077,322.9,2.74,,
31,9/8/2020 12:36,16.713,1377.8,2.75,,
32,9/8/2020 18:36,15.282,0,2.74,,
33,9/9/2020 0:36,13.461,0,2.75,,
34,9/9/2020 6:36,13.365,43.1,2.75,,
35,9/9/2020 12:36,20.329,1463.9,2.75,,
36,9/9/2020 18:36,19.567,0,2.77,,
37,9/10/2020 0:36,17.379,0,2.75,,
38,9/10/2020 6:36,16.427,172.2,2.75,,
39,9/10/2020 12:36,20.71,990.3,2.75,,
40,9/10/2020 18:36,19.282,0,2.77,,
41,9/11/2020 0:36,14.9,0,2.75,,
42,9/11/2020 6:36,14.804,150.7,2.75,,
43,9/11/2020 12:36,18.806,1722.2,2.77,,
44,9/11/2020 18:36,16.237,0,2.75,,
45,9/12/2020 0:36,15.091,0,2.74,,
46,9/12/2020 6:36,15.569,139.9,2.74,,
47,9/12/2020 12:36,19.758,1894.5,2.75,,
48,9/12/2020 18:36,16.903,0,2.75,,
49,9/13/2020 0:36,16.618,0,2.75,,
50,9/13/2020 6:36,16.999,279.9,2.75,,
51,9/13/2020 12:36,20.424,1722.2,2.75,,
52,9/13/2020 18:36,17.76,0,2.75,,
53,9/14/2020 0:36,15.664,0,2.74,,
54,9/14/2020 6:36,16.332,75.3,2.75,,
55,9/14/2020 12:36,19.377,1894.5,2.77,,
56,9/14/2020 18:36,16.903,0,2.75,,
57,9/15/2020 0:36,15.76,0,2.74,,
58,9/15/2020 6:36,16.713,204.5,2.75,,
59,9/15/2020 12:36,20.615,1980.6,2.75,,
60,9/15/2020 18:36,17.284,0,2.75,,
61,9/16/2020 0:36,15.76,0,2.74,,
62,9/16/2020 6:36,16.237,118.4,2.75,,
63,9/16/2020 12:36,20.805,2152.8,2.75,,
64,9/16/2020 18:36,15.951,0,2.74,,
65,9/17/2020 0:36,13.942,0,2.75,,
66,9/17/2020 6:36,13.654,204.5,2.75,,
67,9/17/2020 12:36,18.996,1894.5,2.75,,
68,9/17/2020 18:36,14.804,0,2.75,,
69,9/18/2020 0:36,13.558,0,2.74,,
70,9/18/2020 6:36,12.69,150.7,2.74,,
71,9/18/2020 12:36,13.846,387.5,2.74,,
72,9/18/2020 18:36,9.866,0,2.72,,
73,9/19/2020 0:36,9.866,0,2.72,,
74,9/19/2020 6:36,10.063,10.8,2.72,,
75,9/19/2020 12:36,11.625,1087.2,2.74,,
76,9/19/2020 18:36,10.748,0,2.72,,
77,9/20/2020 0:36,9.571,0,2.74,,
78,9/20/2020 6:36,8.779,64.6,2.72,,
79,9/20/2020 12:36,12.98,1184,2.74,,
80,9/20/2020 18:36,13.076,0,2.74,,
81,9/21/2020 0:36,11.431,0,2.72,,
82,9/21/2020 6:36,11.236,53.8,2.72,,
83,9/21/2020 12:36,13.269,1248.6,2.74,,
84,9/21/2020 18:36,12.883,0,2.74,,
85,9/22/2020 0:36,11.625,0,2.72,,
86,9/22/2020 6:36,10.846,129.2,2.72,,
87,9/22/2020 12:36,12.497,1270.1,2.74,,
88,9/22/2020 18:36,12.207,0,2.74,,
89,9/23/2020 0:36,11.236,0,2.72,,
90,9/23/2020 6:36,11.139,312.2,2.72,,
91,9/23/2020 12:36,14.421,1227.1,2.74,,
92,9/23/2020 18:36,12.98,0,2.74,,
93,9/24/2020 0:36,9.669,0,2.72,,
94,9/24/2020 6:36,8.779,258.3,2.72,,
95,9/24/2020 12:36,10.553,1636.1,2.72,,
96,9/24/2020 18:36,9.373,0,2.74,,
97,9/25/2020 0:36,8.581,0,2.72,,
