"Plot Title: 10166271"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
73,08/12/21 12:36:32 PM,30.659,4650.0,2.87,,,,,
74,08/12/21 06:36:32 PM,26.879,355.2,2.87,,,,,
75,08/13/21 12:36:32 AM,22.429,0.0,2.85,,,,,
76,08/13/21 06:36:32 AM,22.142,322.9,2.83,,,,,
77,08/13/21 12:36:32 PM,28.754,4133.4,2.87,,,,,
78,08/13/21 06:36:32 PM,23.388,236.8,2.85,,,,,
79,08/14/21 12:36:32 AM,20.615,0.0,2.83,,,,,
80,08/14/21 06:36:32 AM,19.853,387.5,2.81,,,,,
81,08/14/21 12:36:32 PM,27.173,4650.0,2.85,,,,,
82,08/14/21 06:36:32 PM,25.319,236.8,2.85,,,,,
83,08/15/21 12:36:32 AM,21.282,0.0,2.83,,,,,
84,08/15/21 06:36:32 AM,20.043,236.8,2.81,,,,,
85,08/15/21 12:36:32 PM,26.488,4477.8,2.85,,,,,
86,08/15/21 06:36:32 PM,23.004,344.4,2.85,,,,,
87,08/16/21 12:36:32 AM,18.996,0.0,2.83,,,,,
88,08/16/21 06:36:32 AM,17.570,53.8,2.83,,,,,
89,08/16/21 12:36:32 PM,24.158,4477.8,2.85,,,,,
90,08/16/21 06:36:32 PM,19.472,775.0,2.83,,,,,
91,08/17/21 12:36:32 AM,13.173,0.0,2.81,,,,,
92,08/17/21 06:36:32 AM,8.182,441.3,2.75,Logged,,,,
93,08/17/21 12:36:32 PM,9.866,1324.0,2.75,,,,,
94,08/17/21 06:36:32 PM,9.965,75.3,2.74,,,,,
95,08/18/21 12:36:32 AM,9.472,0.0,2.75,,,,,
96,08/18/21 06:36:32 AM,8.382,172.2,2.74,,,,,
97,08/18/21 12:36:32 PM,15.951,1722.2,2.77,,,,,
98,08/18/21 06:36:32 PM,16.141,624.3,2.79,,,,,
99,08/19/21 12:36:32 AM,12.304,0.0,2.77,,,,,
100,08/19/21 06:36:32 AM,11.625,43.1,2.75,,,,,
101,08/19/21 12:36:32 PM,18.236,4650.0,2.81,,,,,
102,08/19/21 06:36:32 PM,16.618,559.7,2.79,,,,,
103,08/20/21 12:36:32 AM,13.076,0.0,2.79,,,,,
104,08/20/21 06:36:32 AM,11.139,64.6,2.75,,,,,
105,08/20/21 12:36:32 PM,14.709,4650.0,2.79,,,,,
106,08/20/21 06:36:32 PM,13.173,409.0,2.77,,,,,
107,08/21/21 12:36:32 AM,10.455,0.0,2.75,,,,,
108,08/21/21 06:36:32 AM,8.680,150.7,2.75,,,,,
109,08/21/21 12:36:32 PM,10.846,2325.0,2.75,,,,,
110,08/21/21 06:36:32 PM,12.401,592.0,2.75,,,,,
111,08/22/21 12:36:32 AM,9.571,0.0,2.75,,,,,
112,08/22/21 06:36:32 AM,9.077,96.9,2.74,,,,,
113,08/22/21 12:36:32 PM,15.760,4650.0,2.77,,,,,
114,08/22/21 06:36:32 PM,12.497,731.9,2.77,,,,,
115,08/23/21 12:36:32 AM,8.978,0.0,2.75,,,,,
116,08/23/21 06:36:32 AM,7.682,161.5,2.74,,,,,
117,08/23/21 12:36:32 PM,15.569,4650.0,2.75,,,,,
118,08/23/21 06:36:32 PM,14.421,624.3,2.79,,,,,
119,08/24/21 12:36:32 AM,9.965,0.0,2.74,,,,,
120,08/24/21 06:36:32 AM,10.259,107.6,2.74,,,,,
121,08/24/21 12:36:32 PM,19.472,4650.0,2.81,,,,,
122,08/24/21 06:36:32 PM,16.713,247.6,2.79,,,,,
123,08/25/21 12:36:32 AM,12.207,0.0,2.77,,,,,
124,08/25/21 06:36:32 AM,11.236,516.7,2.77,,,,,
125,08/25/21 12:36:32 PM,17.950,4477.8,2.81,,,,,
126,08/25/21 06:36:32 PM,14.804,75.3,2.81,,,,,
127,08/26/21 12:36:32 AM,11.625,0.0,2.77,,,,,
128,08/26/21 06:36:32 AM,10.161,107.6,2.75,,,,,
129,08/26/21 12:36:32 PM,16.523,2066.7,2.79,,,,,
130,08/26/21 06:36:32 PM,15.378,86.1,2.79,,,,,
131,08/27/21 12:36:32 AM,12.304,0.0,2.77,,,,,
132,08/27/21 06:36:32 AM,11.041,355.2,2.77,,,,,
133,08/27/21 12:36:32 PM,17.284,4477.8,2.79,,,,,
134,08/27/21 06:36:32 PM,15.760,570.5,2.79,,,,,
135,08/28/21 12:36:32 AM,11.722,0.0,2.77,,,,,
136,08/28/21 06:36:32 AM,11.625,43.1,2.77,,,,,
137,08/28/21 12:36:32 PM,21.091,4477.8,2.81,,,,,
138,08/28/21 06:36:32 PM,20.424,366.0,2.81,,,,,
139,08/29/21 12:36:32 AM,15.951,0.0,2.81,,,,,
140,08/29/21 06:36:32 AM,15.569,53.8,2.81,,,,,
141,08/29/21 12:36:32 PM,22.429,4305.6,2.83,,,,,
142,08/29/21 06:36:32 PM,19.567,376.7,2.83,,,,,
143,08/30/21 12:36:32 AM,14.134,0.0,2.83,,,,,
144,08/30/21 06:36:32 AM,10.846,183.0,2.79,,,,,
145,08/30/21 12:36:32 PM,15.760,4305.6,2.81,,,,,
146,08/30/21 06:36:32 PM,12.497,290.6,2.79,,,,,
147,08/31/21 12:36:32 AM,8.481,0.0,2.77,,,,,
148,08/31/21 06:36:32 AM,7.381,53.8,2.75,,,,,
149,08/31/21 12:36:32 PM,14.900,4305.6,2.79,,,,,
150,08/31/21 06:36:32 PM,12.980,387.5,2.79,,,,,
151,09/01/21 12:36:32 AM,8.978,0.0,2.77,,,,,
152,09/01/21 06:36:32 AM,7.682,43.1,2.75,,,,,
153,09/01/21 12:36:32 PM,17.284,4133.4,2.79,,,,,
154,09/01/21 06:36:32 PM,14.996,64.6,2.81,,,,,
155,09/02/21 12:36:32 AM,9.965,0.0,2.75,,,,,
156,09/02/21 06:36:32 AM,8.779,86.1,2.75,,,,,
157,09/02/21 12:36:32 PM,18.236,4133.4,2.81,,,,,
158,09/02/21 06:36:32 PM,17.284,43.1,2.81,,,,,
159,09/03/21 12:36:32 AM,13.365,0.0,2.79,,,,,
160,09/03/21 06:36:32 AM,12.690,139.9,2.79,,,,,
161,09/03/21 12:36:32 PM,20.329,3961.1,2.81,,,,,
162,09/03/21 06:36:32 PM,17.284,32.3,2.83,,,,,
163,09/04/21 12:36:32 AM,14.421,0.0,2.81,,,,,
164,09/04/21 06:36:32 AM,14.134,193.8,2.81,,,,,
165,09/04/21 12:36:32 PM,20.043,2755.6,2.81,,,,,
166,09/04/21 06:36:32 PM,19.092,0.0,2.83,,,,,
167,09/05/21 12:36:32 AM,15.855,0.0,2.81,,,,,
168,09/05/21 06:36:32 AM,15.855,43.1,2.81,,,,,
169,09/05/21 12:36:32 PM,21.473,3444.5,2.83,,,,,
170,09/05/21 06:36:32 PM,20.043,0.0,2.83,,,,,
171,09/06/21 12:36:32 AM,15.569,0.0,2.83,,,,,
172,09/06/21 06:36:32 AM,15.473,53.8,2.81,,,,,
173,09/06/21 12:36:32 PM,22.621,3788.9,2.83,,,,,
174,09/06/21 06:36:32 PM,20.710,21.5,2.83,,,,,
175,09/07/21 12:36:32 AM,19.092,0.0,2.83,,,,,
176,09/07/21 06:36:32 AM,19.853,258.3,2.83,,,,,
177,09/07/21 12:36:32 PM,26.585,3961.1,2.85,,,,,
178,09/07/21 06:36:32 PM,21.282,0.0,2.85,,,,,
179,09/08/21 12:36:32 AM,17.379,0.0,2.83,,,,,
180,09/08/21 06:36:32 AM,16.618,75.3,2.83,,,,,
181,09/08/21 12:36:32 PM,22.429,3788.9,2.85,,,,,
182,09/08/21 06:36:32 PM,19.758,0.0,2.83,,,,,
183,09/09/21 12:36:32 AM,17.570,0.0,2.83,,,,,
184,09/09/21 06:36:32 AM,16.523,183.0,2.83,,,,,
185,09/09/21 12:36:32 PM,20.615,3616.7,2.83,,,,,
186,09/09/21 06:36:32 PM,17.855,53.8,2.83,,,,,
187,09/10/21 12:36:32 AM,15.664,0.0,2.83,,,,,
188,09/10/21 06:36:32 AM,12.594,43.1,2.81,,,,,
189,09/10/21 12:36:32 PM,12.304,236.8,2.79,,,,,
190,09/10/21 06:36:32 PM,11.625,0.0,2.79,,,,,
191,09/11/21 12:36:32 AM,10.748,0.0,2.77,,,,,
192,09/11/21 06:36:32 AM,7.481,32.3,2.75,,,,,
193,09/11/21 12:36:32 PM,14.804,3616.7,2.79,,,,,
194,09/11/21 06:36:32 PM,15.282,0.0,2.79,,,,,
195,09/12/21 12:36:32 AM,12.401,0.0,2.77,,,,,
196,09/12/21 06:36:32 AM,11.431,107.6,2.77,,,,,
197,09/12/21 12:36:32 PM,15.664,4477.8,2.79,,,,,
198,09/12/21 06:36:32 PM,13.076,0.0,2.79,,,,,
199,09/13/21 12:36:32 AM,10.553,0.0,2.75,,,,,
200,09/13/21 06:36:32 AM,8.978,322.9,2.75,,,,,
201,09/13/21 12:36:32 PM,14.421,5511.1,2.77,,,,,
202,09/13/21 06:36:32 PM,13.461,0.0,2.79,,,,,
203,09/14/21 12:36:32 AM,11.139,0.0,2.75,,,,,
204,09/14/21 06:36:32 AM,11.916,32.3,2.77,,,,,
205,09/14/21 12:36:32 PM,18.616,9300.1,2.81,,,,,
206,09/14/21 06:36:32 PM,16.332,0.0,2.79,,,,,
207,09/15/21 12:36:32 AM,12.980,0.0,2.79,,,,,
208,09/15/21 06:36:32 AM,11.334,129.2,2.77,,,,,
209,09/15/21 12:36:32 PM,16.141,4305.6,2.79,,,,,
210,09/15/21 06:36:32 PM,12.013,0.0,2.77,,,,,
211,09/16/21 12:36:32 AM,7.782,0.0,2.75,,,,,
212,09/16/21 06:36:32 AM,5.141,43.1,2.72,,,,,
213,09/16/21 12:36:32 PM,14.517,3616.7,2.79,,,,,
214,09/16/21 06:36:32 PM,12.497,0.0,2.77,,,,,
215,09/17/21 12:36:32 AM,12.497,0.0,2.77,,,,,
216,09/17/21 06:36:32 AM,10.846,129.2,2.75,,,,,
217,09/17/21 12:36:32 PM,16.808,3444.5,2.79,,,,,
218,09/17/21 06:36:32 PM,14.900,0.0,2.79,,,,,
219,09/18/21 12:36:32 AM,13.076,0.0,2.79,,,,,
220,09/18/21 06:36:32 AM,7.079,10.8,2.75,,,,,
221,09/18/21 12:36:32 PM,7.782,409.0,2.75,,,,,
222,09/18/21 06:36:32 PM,6.978,0.0,2.74,,,,,
223,09/19/21 12:36:32 AM,5.244,0.0,2.72,,,,,
224,09/19/21 06:36:32 AM,4.934,0.0,2.72,,,,,
225,09/19/21 12:36:32 PM,6.573,731.9,2.72,,,,,
226,09/19/21 06:36:32 PM,6.877,0.0,2.72,,,,,
227,09/20/21 12:36:32 AM,6.471,0.0,2.72,,,,,
228,09/20/21 06:36:32 AM,4.623,21.5,2.72,,,,,
229,09/20/21 12:36:32 PM,10.944,3272.2,2.74,,,,,
230,09/20/21 06:36:32 PM,11.041,0.0,2.74,,,,,
231,09/21/21 12:36:32 AM,9.965,0.0,2.74,,,,,
232,09/21/21 06:36:32 AM,9.571,21.5,2.74,,,,,
233,09/21/21 12:36:32 PM,18.045,4650.0,2.79,,,,,
234,09/21/21 06:36:32 PM,15.951,0.0,2.77,,,,,
235,09/22/21 12:36:32 AM,13.654,0.0,2.77,,,,,
236,09/22/21 06:36:32 AM,11.625,32.3,2.75,,,,,
237,09/22/21 12:36:32 PM,14.134,4477.8,2.77,,,,,
238,09/22/21 06:36:32 PM,11.236,0.0,2.75,,,,,
239,09/23/21 12:36:32 AM,9.176,0.0,2.75,,,,,
240,09/23/21 06:36:32 AM,8.182,21.5,2.74,,,,,
241,09/23/21 12:36:32 PM,16.999,4477.8,2.79,,,,,
242,09/23/21 06:36:32 PM,15.378,0.0,2.77,,,,,
243,09/24/21 12:36:32 AM,14.421,0.0,2.79,,,,,
244,09/24/21 06:36:32 AM,13.269,21.5,2.77,,,,,
245,09/24/21 12:36:32 PM,20.710,4133.4,2.81,,,,,
246,09/24/21 06:36:32 PM,18.996,0.0,2.83,,,,,
247,09/25/21 12:36:32 AM,16.332,0.0,2.81,,,,,
248,09/25/21 06:36:32 AM,15.664,43.1,2.79,,,,,
249,09/25/21 12:36:32 PM,20.805,3961.1,2.81,,,,,
250,09/25/21 06:36:32 PM,15.760,0.0,2.79,,,,,
251,09/26/21 12:36:32 AM,13.076,0.0,2.79,,,,,
252,09/26/21 06:36:32 AM,11.236,10.8,2.77,,,,,
253,09/26/21 12:36:32 PM,17.570,3444.5,2.81,,,,,
254,09/26/21 06:36:32 PM,14.230,0.0,2.79,,,,,
255,09/27/21 12:36:32 AM,10.357,0.0,2.75,,,,,
256,09/27/21 06:36:32 AM,10.846,21.5,2.75,,,,,
257,09/27/21 12:36:32 PM,7.481,462.9,2.75,,,,,
258,09/27/21 06:36:32 PM,5.552,0.0,2.72,,,,,
259,09/28/21 12:36:32 AM,3.998,0.0,2.72,,,,,
260,09/28/21 06:36:32 AM,4.207,129.2,2.72,,,,,
261,09/28/21 12:36:32 PM,5.141,1130.2,2.70,,,,,
262,09/28/21 06:36:32 PM,4.727,0.0,2.72,,,,,
263,09/29/21 12:36:32 AM,3.893,0.0,2.70,,,,,
264,09/29/21 06:36:32 AM,3.893,150.7,2.70,,,,,
265,09/29/21 12:36:32 PM,10.063,3100.0,2.72,,,,,
266,09/29/21 06:36:32 PM,8.382,0.0,2.72,,,,,
267,09/30/21 12:36:32 AM,9.176,0.0,2.74,,,,,
268,09/30/21 06:36:32 AM,9.669,10.8,2.72,,,,,
269,09/30/21 12:36:32 PM,14.038,3444.5,2.75,,,,,
270,09/30/21 06:36:32 PM,11.722,0.0,2.74,,,,,
271,10/01/21 12:36:32 AM,10.455,0.0,2.74,,,,,
272,10/01/21 06:36:32 AM,8.779,32.3,2.74,,,,,
273,10/01/21 12:36:32 PM,13.461,5166.7,2.75,,,,,
274,10/01/21 06:36:32 PM,11.431,0.0,2.74,,,,,
275,10/02/21 12:36:32 AM,10.259,0.0,2.74,,,,,
276,10/02/21 06:36:32 AM,10.161,32.3,2.74,,,,,
277,10/02/21 12:36:32 PM,15.473,4994.5,2.75,,,,,
278,10/02/21 06:36:32 PM,12.690,0.0,2.75,,,,,
279,10/03/21 12:36:32 AM,10.455,0.0,2.74,,,,,
280,10/03/21 06:36:32 AM,9.866,21.5,2.74,,,,,
281,10/03/21 12:36:32 PM,15.473,4133.4,2.75,,,,,
282,10/03/21 06:36:32 PM,12.980,0.0,2.77,,,,,
283,10/04/21 12:36:32 AM,11.819,0.0,2.75,,,,,
284,10/04/21 06:36:32 AM,12.304,96.9,2.75,,,,,
285,10/04/21 12:36:32 PM,15.187,1894.5,2.77,,,,,
286,10/04/21 06:36:32 PM,12.980,0.0,2.77,,,,,
287,10/05/21 12:36:32 AM,10.846,0.0,2.75,,,,,
288,10/05/21 06:36:32 AM,9.077,43.1,2.75,,,,,
289,10/05/21 12:36:32 PM,11.819,3616.7,2.75,,,,,
290,10/05/21 06:36:32 PM,5.552,0.0,2.72,,,,,
291,10/06/21 12:36:32 AM,3.049,0.0,2.70,,,,,
292,10/06/21 06:36:32 AM,1.764,32.3,2.70,,,,,
293,10/06/21 12:36:32 PM,5.037,1033.3,2.70,,,,,
294,10/06/21 06:36:32 PM,3.683,0.0,2.70,,,,,
295,10/07/21 12:36:32 AM,2.730,0.0,2.70,,,,,
296,10/07/21 06:36:32 AM,2.303,10.8,2.68,,,,,
297,10/07/21 12:36:32 PM,8.879,2927.8,2.72,,,,,
298,10/07/21 06:36:32 PM,6.674,0.0,2.70,,,,,
299,10/08/21 12:36:32 AM,3.893,0.0,2.70,,,,,
300,10/08/21 06:36:32 AM,2.943,43.1,2.68,,,,,
301,10/08/21 12:36:32 PM,6.268,2066.7,2.70,,,,,
302,10/08/21 06:36:32 PM,4.934,0.0,2.68,,,,,
303,10/09/21 12:36:32 AM,3.367,0.0,2.68,,,,,
304,10/09/21 06:36:32 AM,2.730,10.8,2.68,,,,,
305,10/09/21 12:36:32 PM,8.082,2927.8,2.70,,,,,
306,10/09/21 06:36:32 PM,6.978,0.0,2.70,,,,,
307,10/10/21 12:36:32 AM,6.166,0.0,2.70,,,,,
308,10/10/21 06:36:32 AM,5.655,0.0,2.68,,,,,
309,10/10/21 12:36:32 PM,4.311,1808.3,2.70,,,,,
310,10/10/21 06:36:32 PM,1.112,0.0,2.67,,,,,
311,10/11/21 12:36:32 AM,0.232,0.0,2.67,,,,,
312,10/11/21 06:36:32 AM,0.121,10.8,2.65,,,,,
313,10/11/21 12:36:32 PM,0.343,1001.0,2.65,,,,,
314,10/11/21 06:36:32 PM,0.232,0.0,2.65,,,,,
315,10/12/21 12:36:32 AM,-0.325,0.0,2.65,,,,,
316,10/12/21 06:36:32 AM,-0.662,43.1,2.67,,,,,
317,10/12/21 12:36:32 PM,0.784,3100.0,2.65,,,,,
318,10/12/21 06:36:32 PM,0.893,0.0,2.65,,,,,
319,10/13/21 12:36:32 AM,0.893,0.0,2.65,,,,,
320,10/13/21 06:36:32 AM,-0.213,10.8,2.65,,,,,
321,10/13/21 12:36:32 PM,1.980,1894.5,2.67,,,,,
322,10/13/21 06:36:32 PM,1.656,0.0,2.67,,,,,
323,10/14/21 12:36:32 AM,1.872,0.0,2.67,,,,,
324,10/14/21 06:36:32 AM,1.764,21.5,2.67,,,,,
325,10/14/21 12:36:32 PM,4.519,818.1,2.68,,,,,
326,10/14/21 06:36:32 PM,4.415,0.0,2.68,,,,,
327,10/15/21 12:36:32 AM,4.519,0.0,2.68,,,,,
328,10/15/21 06:36:32 AM,4.207,0.0,2.68,,,,,
329,10/15/21 12:36:32 PM,9.275,2583.4,2.72,,,,,
330,10/15/21 06:36:32 PM,8.282,0.0,2.72,,,,,
331,10/16/21 12:36:32 AM,8.680,0.0,2.72,,,,,
332,10/16/21 06:36:32 AM,9.077,10.8,2.72,,,,,
333,10/16/21 12:36:32 PM,13.173,2583.4,2.74,,,,,
334,10/16/21 06:36:32 PM,10.944,0.0,2.72,,,,,
335,10/17/21 12:36:32 AM,8.978,0.0,2.74,,,,,
336,10/17/21 06:36:32 AM,8.182,10.8,2.72,,,,,
337,10/17/21 12:36:32 PM,8.082,1636.1,2.72,,,,,
338,10/17/21 06:36:32 PM,4.519,0.0,2.70,,,,,
339,10/18/21 12:36:32 AM,4.207,0.0,2.70,,,,,
340,10/18/21 06:36:32 AM,3.261,0.0,2.70,,,,,
341,10/18/21 12:36:32 PM,4.415,1216.3,2.70,,,,,
342,10/18/21 06:36:32 PM,3.998,0.0,2.70,,,,,
343,10/19/21 12:36:32 AM,3.155,0.0,2.68,,,,,
344,10/19/21 06:36:32 AM,4.102,0.0,2.70,,,,,
345,10/19/21 12:36:32 PM,7.280,1636.1,2.70,,,,,
346,10/19/21 06:36:32 PM,7.481,0.0,2.72,,,,,
347,10/20/21 12:36:32 AM,5.347,0.0,2.70,,,,,
348,10/20/21 06:36:32 AM,4.207,10.8,2.70,,,,,
349,10/20/21 12:36:32 PM,5.450,2755.6,2.68,,,,,
350,10/20/21 06:36:32 PM,4.727,0.0,2.70,,,,,
351,10/21/21 12:36:32 AM,5.860,0.0,2.70,,,,,
352,10/21/21 06:36:32 AM,6.370,0.0,2.70,,,,,
353,10/21/21 12:36:32 PM,11.334,1463.9,2.72,,,,,
354,10/21/21 06:36:32 PM,9.571,0.0,2.74,,,,,
355,10/22/21 12:36:32 AM,5.037,0.0,2.70,,,,,
356,10/22/21 06:36:32 AM,4.207,0.0,2.70,,,,,
357,10/22/21 12:36:32 PM,4.519,107.6,2.70,,,,,
358,10/22/21 06:36:32 PM,4.102,0.0,2.70,,,,,
359,10/23/21 12:36:32 AM,3.578,0.0,2.70,,,,,
360,10/23/21 06:36:32 AM,3.788,10.8,2.70,,,,,
361,10/23/21 12:36:32 PM,5.552,785.8,2.70,,,,,
362,10/23/21 06:36:32 PM,5.450,0.0,2.70,,,,,
363,10/24/21 12:36:32 AM,4.727,0.0,2.70,,,,,
364,10/24/21 06:36:32 AM,5.347,0.0,2.70,,,,,
365,10/24/21 12:36:32 PM,4.934,527.4,2.68,,,,,
366,10/24/21 06:36:32 PM,2.517,0.0,2.68,,,,,
367,10/25/21 12:36:32 AM,2.195,0.0,2.68,,,,,
368,10/25/21 06:36:32 AM,2.088,0.0,2.68,,,,,
369,10/25/21 12:36:32 PM,3.367,688.9,2.68,,,,,
370,10/25/21 06:36:32 PM,2.943,0.0,2.68,,,,,
371,10/26/21 12:36:32 AM,2.517,0.0,2.68,,,,,
372,10/26/21 06:36:32 AM,2.303,0.0,2.68,,,,,
373,10/26/21 12:36:32 PM,4.934,376.7,2.68,,,,,
374,10/26/21 06:36:32 PM,5.037,0.0,2.68,,,,,
375,10/27/21 12:36:32 AM,6.166,0.0,2.70,,,,,
376,10/27/21 06:36:32 AM,3.893,0.0,2.70,,,,,
377,10/27/21 12:36:32 PM,5.037,1227.1,2.68,,,,,
378,10/27/21 06:36:32 PM,5.141,0.0,2.68,,,,,
379,10/28/21 12:36:32 AM,8.082,0.0,2.72,,,,,
380,10/28/21 06:36:32 AM,9.965,0.0,2.72,,,,,
381,10/28/21 12:36:32 PM,11.722,1980.6,2.74,,,,,
382,10/28/21 06:36:32 PM,11.528,0.0,2.74,,,,,
383,10/29/21 12:36:32 AM,11.041,0.0,2.74,,,,,
384,10/29/21 06:36:32 AM,9.768,0.0,2.72,,,,,
385,10/29/21 12:36:32 PM,7.582,839.6,2.72,,,,,
386,10/29/21 06:36:32 PM,6.877,0.0,2.72,,,,,
387,10/30/21 12:36:32 AM,4.415,0.0,2.72,,,,,
388,10/30/21 06:36:32 AM,3.049,0.0,2.70,,,,,
389,10/30/21 12:36:32 PM,4.727,2066.7,2.72,,,,,
390,10/30/21 06:36:32 PM,2.730,0.0,2.70,,,,,
391,10/31/21 12:36:32 AM,1.548,0.0,2.68,,,,,
392,10/31/21 06:36:32 AM,1.980,0.0,2.68,,,,,
393,10/31/21 12:36:32 PM,4.415,2583.4,2.70,,,,,
394,10/31/21 06:36:32 PM,2.943,0.0,2.70,,,,,
395,11/01/21 12:36:32 AM,3.367,0.0,2.70,,,,,
396,11/01/21 06:36:32 AM,5.244,0.0,2.68,,,,,
397,11/01/21 12:36:32 PM,5.757,764.2,2.70,,,,,
398,11/01/21 06:36:32 PM,5.757,0.0,2.70,,,,,
399,11/02/21 12:36:32 AM,5.757,0.0,2.70,,,,,
400,11/02/21 06:36:32 AM,5.655,0.0,2.70,,,,,
401,11/02/21 12:36:32 PM,7.983,1463.9,2.72,,,,,
402,11/02/21 06:36:32 PM,7.983,0.0,2.72,,,,,
403,11/03/21 12:36:32 AM,8.680,0.0,2.72,,,,,
