"Plot Title: 10761032"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","End Of File"
120,08/26/21 09:00:00 AM,10.944,990.3,
121,08/26/21 03:00:00 PM,16.903,2755.6,
122,08/26/21 09:00:00 PM,13.654,0.0,
123,08/27/21 03:00:00 AM,11.819,0.0,
124,08/27/21 09:00:00 AM,10.553,839.6,
125,08/27/21 03:00:00 PM,18.236,6200.0,
126,08/27/21 09:00:00 PM,13.654,0.0,
127,08/28/21 03:00:00 AM,12.304,0.0,
128,08/28/21 09:00:00 AM,13.269,387.5,
129,08/28/21 03:00:00 PM,22.046,4477.8,
130,08/28/21 09:00:00 PM,17.950,0.0,
131,08/29/21 03:00:00 AM,16.523,0.0,
132,08/29/21 09:00:00 AM,16.141,409.0,
133,08/29/21 03:00:00 PM,23.196,4650.0,
134,08/29/21 09:00:00 PM,16.618,0.0,
135,08/30/21 03:00:00 AM,13.365,0.0,
136,08/30/21 09:00:00 AM,10.748,882.6,
137,08/30/21 03:00:00 PM,16.237,4305.6,
138,08/30/21 09:00:00 PM,10.063,0.0,
139,08/31/21 03:00:00 AM,8.581,0.0,
140,08/31/21 09:00:00 AM,7.682,398.3,
141,08/31/21 03:00:00 PM,15.855,4477.8,
142,08/31/21 09:00:00 PM,10.748,0.0,
143,09/01/21 03:00:00 AM,8.680,0.0,
144,09/01/21 09:00:00 AM,8.978,398.3,
145,09/01/21 03:00:00 PM,18.045,4477.8,
146,09/01/21 09:00:00 PM,13.173,0.0,
147,09/02/21 03:00:00 AM,10.455,0.0,
148,09/02/21 09:00:00 AM,11.139,452.1,
149,09/02/21 03:00:00 PM,19.472,4477.8,
150,09/02/21 09:00:00 PM,15.187,0.0,
151,09/03/21 03:00:00 AM,13.365,0.0,
152,09/03/21 09:00:00 AM,13.846,473.6,
153,09/03/21 03:00:00 PM,20.043,2927.8,
154,09/03/21 09:00:00 PM,16.046,0.0,
155,09/04/21 03:00:00 AM,14.325,0.0,
156,09/04/21 09:00:00 AM,14.517,613.5,
157,09/04/21 03:00:00 PM,20.329,4133.4,
158,09/04/21 09:00:00 PM,17.284,0.0,
159,09/05/21 03:00:00 AM,15.378,0.0,
160,09/05/21 09:00:00 AM,16.141,409.0,
161,09/05/21 03:00:00 PM,22.142,4650.0,
162,09/05/21 09:00:00 PM,17.950,0.0,
163,09/06/21 03:00:00 AM,14.709,0.0,
164,09/06/21 09:00:00 AM,16.046,398.3,
165,09/06/21 03:00:00 PM,23.869,4822.3,
166,09/06/21 09:00:00 PM,19.282,0.0,
167,09/07/21 03:00:00 AM,18.996,0.0,
168,09/07/21 09:00:00 AM,20.424,1087.2,
169,09/07/21 03:00:00 PM,26.292,4133.4,
170,09/07/21 09:00:00 PM,18.996,0.0,
171,09/08/21 03:00:00 AM,17.094,0.0,
172,09/08/21 09:00:00 AM,16.999,398.3,
173,09/08/21 03:00:00 PM,23.388,4650.0,
174,09/08/21 09:00:00 PM,18.426,0.0,
175,09/09/21 03:00:00 AM,17.379,0.0,
176,09/09/21 09:00:00 AM,16.999,958.0,
177,09/09/21 03:00:00 PM,20.996,2927.8,
178,09/09/21 09:00:00 PM,16.903,0.0,
179,09/10/21 03:00:00 AM,14.613,0.0,
180,09/10/21 09:00:00 AM,12.401,75.3,
181,09/10/21 03:00:00 PM,11.722,398.3,
182,09/10/21 09:00:00 PM,11.139,0.0,
183,09/11/21 03:00:00 AM,10.357,0.0,
184,09/11/21 09:00:00 AM,8.382,290.6,
185,09/11/21 03:00:00 PM,15.855,4650.0,
186,09/11/21 09:00:00 PM,13.654,0.0,
187,09/12/21 03:00:00 AM,12.110,0.0,
188,09/12/21 09:00:00 AM,11.625,1011.8,
189,09/12/21 03:00:00 PM,15.760,4650.0,
190,09/12/21 09:00:00 PM,11.819,0.0,
191,09/13/21 03:00:00 AM,10.455,0.0,
192,09/13/21 09:00:00 AM,9.176,387.5,
193,09/13/21 03:00:00 PM,15.569,4822.3,
194,09/13/21 09:00:00 PM,12.207,0.0,
195,09/14/21 03:00:00 AM,11.625,0.0,
196,09/14/21 09:00:00 AM,12.497,290.6,
197,09/14/21 03:00:00 PM,19.282,4822.3,
198,09/14/21 09:00:00 PM,14.421,0.0,
199,09/15/21 03:00:00 AM,12.497,0.0,
200,09/15/21 09:00:00 AM,11.625,290.6,
201,09/15/21 03:00:00 PM,16.713,4822.3,
202,09/15/21 09:00:00 PM,9.866,0.0,
203,09/16/21 03:00:00 AM,7.481,0.0,
204,09/16/21 09:00:00 AM,6.268,322.9,
205,09/16/21 03:00:00 PM,15.282,4994.5,
206,09/16/21 09:00:00 PM,12.304,0.0,
207,09/17/21 03:00:00 AM,11.334,0.0,
208,09/17/21 09:00:00 AM,11.236,710.4,
209,09/17/21 03:00:00 PM,18.236,5166.7,
210,09/17/21 09:00:00 PM,13.654,0.0,
211,09/18/21 03:00:00 AM,10.651,0.0,
212,09/18/21 09:00:00 AM,6.573,86.1,
213,09/18/21 03:00:00 PM,7.782,1184.0,
214,09/18/21 09:00:00 PM,6.471,0.0,
215,09/19/21 03:00:00 AM,4.831,0.0,
216,09/19/21 09:00:00 AM,5.141,312.2,
217,09/19/21 03:00:00 PM,6.775,570.5,
218,09/19/21 09:00:00 PM,6.573,0.0,
219,09/20/21 03:00:00 AM,6.064,0.0,
220,09/20/21 09:00:00 AM,5.347,258.3,
221,09/20/21 03:00:00 PM,11.916,3788.9,
222,09/20/21 09:00:00 PM,9.965,0.0,
223,09/21/21 03:00:00 AM,9.571,0.0,
224,09/21/21 09:00:00 AM,9.965,279.9,
225,09/21/21 03:00:00 PM,17.284,4477.8,
226,09/21/21 09:00:00 PM,14.134,0.0,
227,09/22/21 03:00:00 AM,12.690,0.0,
228,09/22/21 09:00:00 AM,10.259,1334.7,
229,09/22/21 03:00:00 PM,12.883,1894.5,
230,09/22/21 09:00:00 PM,10.063,0.0,
231,09/23/21 03:00:00 AM,8.978,0.0,
232,09/23/21 09:00:00 AM,8.879,258.3,
233,09/23/21 03:00:00 PM,16.713,3961.1,
234,09/23/21 09:00:00 PM,13.654,0.0,
235,09/24/21 03:00:00 AM,13.558,0.0,
236,09/24/21 09:00:00 AM,13.654,258.3,
237,09/24/21 03:00:00 PM,20.424,3788.9,
238,09/24/21 09:00:00 PM,16.713,0.0,
239,09/25/21 03:00:00 AM,15.187,0.0,
240,09/25/21 09:00:00 AM,14.517,301.4,
241,09/25/21 03:00:00 PM,19.948,3788.9,
242,09/25/21 09:00:00 PM,14.517,0.0,
243,09/26/21 03:00:00 AM,11.722,0.0,
244,09/26/21 09:00:00 AM,10.944,279.9,
245,09/26/21 03:00:00 PM,17.094,3788.9,
246,09/26/21 09:00:00 PM,13.173,0.0,
247,09/27/21 03:00:00 AM,10.357,0.0,
248,09/27/21 09:00:00 AM,10.455,10.8,
249,09/27/21 03:00:00 PM,7.079,366.0,
250,09/27/21 09:00:00 PM,5.244,0.0,
251,09/28/21 03:00:00 AM,4.102,0.0,
252,09/28/21 09:00:00 AM,4.207,301.4,
253,09/28/21 03:00:00 PM,5.552,2066.7,
254,09/28/21 09:00:00 PM,4.311,0.0,
255,09/29/21 03:00:00 AM,3.788,0.0,
256,09/29/21 09:00:00 AM,4.311,215.3,
257,09/29/21 03:00:00 PM,9.077,3272.2,
258,09/29/21 09:00:00 PM,8.082,0.0,
259,09/30/21 03:00:00 AM,8.382,0.0,
260,09/30/21 09:00:00 AM,9.373,215.3,
261,09/30/21 03:00:00 PM,12.980,2152.8,
262,09/30/21 09:00:00 PM,10.944,0.0,
263,10/01/21 03:00:00 AM,9.768,0.0,
264,10/01/21 09:00:00 AM,8.282,258.3,
265,10/01/21 03:00:00 PM,13.558,3444.5,
266,10/01/21 09:00:00 PM,10.357,0.0,
267,10/02/21 03:00:00 AM,10.063,0.0,
268,10/02/21 09:00:00 AM,9.965,247.6,
269,10/02/21 03:00:00 PM,15.091,3444.5,
270,10/02/21 09:00:00 PM,11.431,0.0,
271,10/03/21 03:00:00 AM,10.553,0.0,
272,10/03/21 09:00:00 AM,9.768,247.6,
273,10/03/21 03:00:00 PM,14.804,3444.5,
274,10/03/21 09:00:00 PM,11.819,0.0,
275,10/04/21 03:00:00 AM,11.528,0.0,
276,10/04/21 09:00:00 AM,11.819,775.0,
277,10/04/21 03:00:00 PM,14.517,2927.8,
278,10/04/21 09:00:00 PM,12.013,0.0,
279,10/05/21 03:00:00 AM,10.161,0.0,
280,10/05/21 09:00:00 AM,8.282,516.7,
281,10/05/21 03:00:00 PM,11.041,1808.3,
282,10/05/21 09:00:00 PM,3.998,0.0,
283,10/06/21 03:00:00 AM,2.410,0.0,
284,10/06/21 09:00:00 AM,1.872,602.8,
285,10/06/21 03:00:00 PM,4.831,688.9,
286,10/06/21 09:00:00 PM,3.683,0.0,
287,10/07/21 03:00:00 AM,3.155,0.0,
288,10/07/21 09:00:00 AM,3.472,236.8,
289,10/07/21 03:00:00 PM,9.077,3100.0,
290,10/07/21 09:00:00 PM,5.347,0.0,
291,10/08/21 03:00:00 AM,3.893,0.0,
292,10/08/21 09:00:00 AM,3.367,1001.0,
293,10/08/21 03:00:00 PM,6.471,2152.8,
294,10/08/21 09:00:00 PM,4.311,0.0,
295,10/09/21 03:00:00 AM,3.155,0.0,
296,10/09/21 09:00:00 AM,3.472,807.3,
297,10/09/21 03:00:00 PM,8.481,3100.0,
298,10/09/21 09:00:00 PM,6.268,0.0,
299,10/10/21 03:00:00 AM,5.655,0.0,
300,10/10/21 09:00:00 AM,5.347,624.3,
301,10/10/21 03:00:00 PM,3.472,430.6,
302,10/10/21 09:00:00 PM,0.453,0.0,
303,10/11/21 03:00:00 AM,0.343,0.0,
304,10/11/21 09:00:00 AM,0.232,1345.5,
305,10/11/21 03:00:00 PM,0.563,1636.1,
306,10/11/21 09:00:00 PM,0.453,0.0,
307,10/12/21 03:00:00 AM,-0.213,0.0,
308,10/12/21 09:00:00 AM,-0.325,215.3,
309,10/12/21 03:00:00 PM,1.764,2238.9,
310,10/12/21 09:00:00 PM,1.330,0.0,
311,10/13/21 03:00:00 AM,1.221,0.0,
312,10/13/21 09:00:00 AM,0.121,398.3,
313,10/13/21 03:00:00 PM,1.872,1463.9,
314,10/13/21 09:00:00 PM,1.656,0.0,
315,10/14/21 03:00:00 AM,1.764,0.0,
316,10/14/21 09:00:00 AM,2.088,409.0,
317,10/14/21 03:00:00 PM,4.519,667.4,
318,10/14/21 09:00:00 PM,4.207,0.0,
319,10/15/21 03:00:00 AM,4.415,0.0,
320,10/15/21 09:00:00 AM,4.623,183.0,
321,10/15/21 03:00:00 PM,9.571,3272.2,
322,10/15/21 09:00:00 PM,7.280,0.0,
323,10/16/21 03:00:00 AM,8.082,0.0,
324,10/16/21 09:00:00 AM,8.182,215.3,
325,10/16/21 03:00:00 PM,12.497,3272.2,
326,10/16/21 09:00:00 PM,9.571,0.0,
327,10/17/21 03:00:00 AM,8.680,0.0,
328,10/17/21 09:00:00 AM,7.582,818.1,
329,10/17/21 03:00:00 PM,8.182,1808.3,
330,10/17/21 09:00:00 PM,4.415,0.0,
331,10/18/21 03:00:00 AM,4.102,0.0,
332,10/18/21 09:00:00 AM,3.261,344.4,
333,10/18/21 03:00:00 PM,4.519,1463.9,
334,10/18/21 09:00:00 PM,3.788,0.0,
335,10/19/21 03:00:00 AM,3.367,0.0,
336,10/19/21 09:00:00 AM,4.519,387.5,
337,10/19/21 03:00:00 PM,7.682,2497.2,
338,10/19/21 09:00:00 PM,6.573,0.0,
339,10/20/21 03:00:00 AM,4.934,0.0,
340,10/20/21 09:00:00 AM,3.893,204.5,
341,10/20/21 03:00:00 PM,5.244,1722.2,
342,10/20/21 09:00:00 PM,4.934,0.0,
343,10/21/21 03:00:00 AM,5.552,0.0,
344,10/21/21 09:00:00 AM,7.079,624.3,
345,10/21/21 03:00:00 PM,10.651,979.5,
346,10/21/21 09:00:00 PM,7.179,0.0,
347,10/22/21 03:00:00 AM,4.519,0.0,
348,10/22/21 09:00:00 AM,4.311,430.6,
349,10/22/21 03:00:00 PM,4.415,376.7,
350,10/22/21 09:00:00 PM,4.102,0.0,
351,10/23/21 03:00:00 AM,3.472,0.0,
352,10/23/21 09:00:00 AM,3.788,430.6,
353,10/23/21 03:00:00 PM,5.037,366.0,
354,10/23/21 09:00:00 PM,5.141,0.0,
355,10/24/21 03:00:00 AM,4.727,0.0,
356,10/24/21 09:00:00 AM,6.166,139.9,
357,10/24/21 03:00:00 PM,4.727,290.6,
358,10/24/21 09:00:00 PM,2.410,0.0,
359,10/25/21 03:00:00 AM,1.980,0.0,
360,10/25/21 09:00:00 AM,1.872,279.9,
361,10/25/21 03:00:00 PM,2.943,150.7,
