"Plot Title: 10166272"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Good Battery","Bad Battery","Coupler Attached","Stopped","End Of File"
333,10/16/21 06:36:32 PM,9.275,0.0,2.75,,,,,
334,10/17/21 12:36:32 AM,7.582,0.0,2.74,,,,,
335,10/17/21 06:36:32 AM,7.179,10.8,2.74,,,,,
336,10/17/21 12:36:32 PM,8.581,1722.2,2.74,,,,,
337,10/17/21 06:36:32 PM,5.347,0.0,2.72,,,,,
338,10/18/21 12:36:32 AM,5.037,0.0,2.72,,,,,
339,10/18/21 06:36:32 AM,4.102,0.0,2.72,,,,,
340,10/18/21 12:36:32 PM,5.037,656.6,2.72,,,,,
341,10/18/21 06:36:32 PM,4.623,0.0,2.74,,,,,
342,10/19/21 12:36:32 AM,3.261,0.0,2.72,,,,,
343,10/19/21 06:36:32 AM,4.415,0.0,2.72,,,,,
344,10/19/21 12:36:32 PM,7.280,2066.7,2.74,,,,,
345,10/19/21 06:36:32 PM,7.280,0.0,2.74,,,,,
346,10/20/21 12:36:32 AM,5.860,0.0,2.72,,,,,
347,10/20/21 06:36:32 AM,4.831,21.5,2.72,,,,,
348,10/20/21 12:36:32 PM,6.370,4650.0,2.70,,,,,
349,10/20/21 06:36:32 PM,5.244,0.0,2.72,,,,,
350,10/21/21 12:36:32 AM,6.166,0.0,2.72,,,,,
351,10/21/21 06:36:32 AM,7.079,0.0,2.74,,,,,
352,10/21/21 12:36:32 PM,11.916,1722.2,2.75,,,,,
353,10/21/21 06:36:32 PM,9.965,0.0,2.74,,,,,
354,10/22/21 12:36:32 AM,5.757,0.0,2.72,,,,,
355,10/22/21 06:36:32 AM,4.934,0.0,2.72,,,,,
356,10/22/21 12:36:32 PM,5.347,118.4,2.72,,,,,
357,10/22/21 06:36:32 PM,4.831,0.0,2.72,,,,,
358,10/23/21 12:36:32 AM,4.311,0.0,2.74,,,,,
359,10/23/21 06:36:32 AM,4.311,10.8,2.72,,,,,
360,10/23/21 12:36:32 PM,6.370,710.4,2.72,,,,,
361,10/23/21 06:36:32 PM,6.064,0.0,2.72,,,,,
362,10/24/21 12:36:32 AM,5.244,0.0,2.72,,,,,
363,10/24/21 06:36:32 AM,6.064,0.0,2.72,,,,,
364,10/24/21 12:36:32 PM,5.552,419.8,2.72,,,,,
365,10/24/21 06:36:32 PM,3.261,0.0,2.72,,,,,
366,10/25/21 12:36:32 AM,2.943,0.0,2.72,,,,,
367,10/25/21 06:36:32 AM,2.943,0.0,2.72,,,,,
368,10/25/21 12:36:32 PM,4.207,635.1,2.72,,,,,
369,10/25/21 06:36:32 PM,3.683,0.0,2.72,,,,,
370,10/26/21 12:36:32 AM,3.367,0.0,2.72,,,,,
371,10/26/21 06:36:32 AM,2.943,0.0,2.72,,,,,
372,10/26/21 12:36:32 PM,5.552,366.0,2.72,,,,,
373,10/26/21 06:36:32 PM,5.655,0.0,2.72,,,,,
374,10/27/21 12:36:32 AM,6.775,0.0,2.72,,,,,
375,10/27/21 06:36:32 AM,4.623,0.0,2.72,,,,,
376,10/27/21 12:36:32 PM,5.757,1377.8,2.72,,,,,
377,10/27/21 06:36:32 PM,5.552,0.0,2.72,,,,,
378,10/28/21 12:36:32 AM,7.782,0.0,2.74,,,,,
379,10/28/21 06:36:32 AM,10.357,0.0,2.74,,,,,
380,10/28/21 12:36:32 PM,13.076,8266.7,2.75,,,,,
381,10/28/21 06:36:32 PM,11.916,0.0,2.75,,,,,
382,10/29/21 12:36:32 AM,11.431,0.0,2.75,,,,,
383,10/29/21 06:36:32 AM,10.259,0.0,2.75,,,,,
384,10/29/21 12:36:32 PM,7.983,656.6,2.75,,,,,
385,10/29/21 06:36:32 PM,7.381,0.0,2.74,,,,,
386,10/30/21 12:36:32 AM,4.623,0.0,2.74,,,,,
387,10/30/21 06:36:32 AM,3.472,0.0,2.74,,,,,
388,10/30/21 12:36:32 PM,7.079,5166.7,2.74,,,,,
389,10/30/21 06:36:32 PM,3.261,0.0,2.72,,,,,
390,10/31/21 12:36:32 AM,2.088,0.0,2.72,,,,,
391,10/31/21 06:36:32 AM,2.730,0.0,2.72,,,,,
392,10/31/21 12:36:32 PM,6.064,7233.4,2.70,,,,,
393,10/31/21 06:36:32 PM,3.788,0.0,2.72,,,,,
394,11/01/21 12:36:32 AM,3.998,0.0,2.72,,,,,
395,11/01/21 06:36:32 AM,6.064,0.0,2.72,,,,,
396,11/01/21 12:36:32 PM,6.268,710.4,2.72,,,,,
