"Plot Title: 10166282"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","End Of File"
85,08/03/21 06:36:32 PM,23.004,1248.6,2.68,,,
86,08/04/21 12:36:32 AM,18.806,0.0,2.68,,,
87,08/04/21 06:36:32 AM,18.045,495.1,2.67,,,
88,08/04/21 12:36:32 PM,24.835,3961.1,2.70,,,
89,08/04/21 06:36:32 PM,22.908,473.6,2.68,,,
90,08/05/21 12:36:32 AM,19.377,0.0,2.68,,,
91,08/05/21 06:36:32 AM,16.903,570.5,2.67,,,
92,08/05/21 12:36:32 PM,18.426,925.7,2.67,,,
93,08/05/21 06:36:32 PM,14.900,290.6,2.67,,,
94,08/06/21 12:36:32 AM,13.558,0.0,2.67,,,
95,08/06/21 06:36:32 AM,12.690,279.9,2.65,,,
96,08/06/21 12:36:32 PM,18.711,1808.3,2.68,,,
97,08/06/21 06:36:32 PM,21.473,1550.0,2.68,,,
98,08/07/21 12:36:32 AM,15.282,0.0,2.65,,,
99,08/07/21 06:36:32 AM,14.613,129.2,2.67,,,
100,08/07/21 12:36:32 PM,21.282,3444.5,2.67,,,
101,08/07/21 06:36:32 PM,18.616,183.0,2.67,,,
102,08/08/21 12:36:32 AM,13.269,0.0,2.67,,,
103,08/08/21 06:36:32 AM,10.063,667.4,2.63,,,
104,08/08/21 12:36:32 PM,15.760,3444.5,2.65,,,
105,08/08/21 06:36:32 PM,17.475,1377.8,2.67,,,
106,08/09/21 12:36:32 AM,12.497,0.0,2.65,,,
107,08/09/21 06:36:32 AM,12.304,183.0,2.65,,,
108,08/09/21 12:36:32 PM,22.142,4650.0,2.68,,,
109,08/09/21 06:36:32 PM,22.333,1550.0,2.68,,,
110,08/10/21 12:36:32 AM,16.618,0.0,2.67,,,
111,08/10/21 06:36:32 AM,16.618,129.2,2.67,,,
112,08/10/21 12:36:32 PM,24.062,3616.7,2.68,,,
113,08/10/21 06:36:32 PM,23.484,1463.9,2.68,,,
114,08/11/21 12:36:32 AM,20.805,0.0,2.67,,,
115,08/11/21 06:36:32 AM,20.615,107.6,2.67,,,
116,08/11/21 12:36:32 PM,29.152,3100.0,2.70,,,
117,08/11/21 06:36:32 PM,26.879,1173.3,2.68,,,
118,08/12/21 12:36:32 AM,22.238,0.0,2.68,,,
119,08/12/21 06:36:32 AM,21.378,452.1,2.68,,,
120,08/12/21 12:36:32 PM,30.760,3788.9,2.70,,,
121,08/12/21 06:36:32 PM,26.879,796.5,2.68,,,
122,08/13/21 12:36:32 AM,22.238,0.0,2.68,,,
123,08/13/21 06:36:32 AM,22.046,516.7,2.68,,,
124,08/13/21 12:36:32 PM,28.357,4650.0,2.70,,,
125,08/13/21 06:36:32 PM,23.004,430.6,2.68,,,
126,08/14/21 12:36:32 AM,20.043,0.0,2.67,,,
127,08/14/21 06:36:32 AM,19.472,549.0,2.68,,,
128,08/14/21 12:36:32 PM,27.370,5166.7,2.68,,,
129,08/14/21 06:36:32 PM,25.125,441.3,2.68,,,
130,08/15/21 12:36:32 AM,20.519,0.0,2.67,,,
131,08/15/21 06:36:32 AM,20.043,387.5,2.67,,,
132,08/15/21 12:36:32 PM,26.488,4305.6,2.70,,,
133,08/15/21 06:36:32 PM,23.100,645.8,2.68,,,
134,08/16/21 12:36:32 AM,18.901,0.0,2.68,,,
135,08/16/21 06:36:32 AM,17.570,96.9,2.67,,,
136,08/16/21 12:36:32 PM,24.158,9300.1,2.68,,,
137,08/16/21 06:36:32 PM,21.187,1205.6,2.68,,,
138,08/17/21 12:36:32 AM,13.558,0.0,2.67,,,
139,08/17/21 06:36:32 AM,9.077,516.7,2.65,,,
140,08/17/21 12:36:32 PM,11.916,1722.2,2.65,,,
141,08/17/21 06:36:32 PM,10.944,86.1,2.65,,,
142,08/18/21 12:36:32 AM,10.259,0.0,2.65,,,
143,08/18/21 06:36:32 AM,9.571,269.1,2.67,,,
144,08/18/21 12:36:32 PM,16.618,2066.7,2.67,,,
145,08/18/21 06:36:32 PM,17.094,1119.5,2.67,,,
146,08/19/21 12:36:32 AM,13.076,0.0,2.67,,,
147,08/19/21 06:36:32 AM,12.013,96.9,2.65,,,
