"Plot Title: 10169147"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,07/25/21 12:36:32 PM,24.931,5338.9,3.08,,,,
2,07/25/21 06:36:32 PM,22.429,721.2,3.03,,,,
3,07/26/21 12:36:32 AM,17.475,0.0,2.99,,,,
4,07/26/21 06:36:32 AM,16.141,236.8,2.97,,,,
5,07/26/21 12:36:32 PM,24.448,3788.9,3.03,,,,
6,07/26/21 06:36:32 PM,21.855,516.7,2.99,,,,
7,07/27/21 12:36:32 AM,17.950,0.0,2.97,,,,
8,07/27/21 06:36:32 AM,14.421,462.9,2.95,,,,
9,07/27/21 12:36:32 PM,17.950,4133.4,2.95,,,,
10,07/27/21 06:36:32 PM,18.616,1216.3,2.97,,,,
11,07/28/21 12:36:32 AM,16.237,0.0,2.95,,,,
12,07/28/21 06:36:32 AM,16.237,226.0,2.93,,,,
13,07/28/21 12:36:32 PM,23.196,4994.5,2.97,,,,
14,07/28/21 06:36:32 PM,21.855,602.8,2.97,,,,
15,07/29/21 12:36:32 AM,18.616,0.0,2.95,,,,
16,07/29/21 06:36:32 AM,18.140,107.6,2.95,,,,
17,07/29/21 12:36:32 PM,26.195,2238.9,2.97,,,,
18,07/29/21 06:36:32 PM,24.158,559.7,2.99,,,,
19,07/30/21 12:36:32 AM,20.615,0.0,2.95,,,,
20,07/30/21 06:36:32 AM,20.615,807.3,2.95,,,,
21,07/30/21 12:36:32 PM,24.931,2325.0,2.97,,,,
22,07/30/21 06:36:32 PM,24.351,258.3,2.97,,,,
23,07/31/21 12:36:32 AM,22.142,0.0,2.95,,,,
24,07/31/21 06:36:32 AM,20.996,430.6,2.93,,,,
25,07/31/21 12:36:32 PM,24.545,3788.9,2.97,,,,
26,07/31/21 06:36:32 PM,22.142,624.3,2.95,,,,
27,08/01/21 12:36:32 AM,19.472,0.0,2.93,,,,
28,08/01/21 06:36:32 AM,18.521,279.9,2.93,,,,
29,08/01/21 12:36:32 PM,25.902,5338.9,2.95,,,,
30,08/01/21 06:36:32 PM,24.158,818.1,2.95,,,,
31,08/02/21 12:36:32 AM,20.138,0.0,2.91,,,,
32,08/02/21 06:36:32 AM,20.996,441.3,2.91,,,,
33,08/02/21 12:36:32 PM,29.053,5166.7,2.95,,,,
34,08/02/21 06:36:32 PM,24.351,344.4,2.95,,,,
35,08/03/21 12:36:32 AM,20.329,0.0,2.91,,,,
36,08/03/21 06:36:32 AM,19.472,430.6,2.91,,,,
37,08/03/21 12:36:32 PM,25.319,5166.7,2.91,,,,
38,08/03/21 06:36:32 PM,22.717,624.3,2.93,,,,
39,08/04/21 12:36:32 AM,18.901,0.0,2.91,,,,
40,08/04/21 06:36:32 AM,17.665,419.8,2.89,,,,
41,08/04/21 12:36:32 PM,26.195,5166.7,2.91,,,,
42,08/04/21 06:36:32 PM,23.100,344.4,2.91,,,,
43,08/05/21 12:36:32 AM,19.472,0.0,2.91,,,,
44,08/05/21 06:36:32 AM,16.808,516.7,2.87,,,,
45,08/05/21 12:36:32 PM,18.331,775.0,2.89,,,,
46,08/05/21 06:36:32 PM,14.996,215.3,2.87,,,,
47,08/06/21 12:36:32 AM,13.654,0.0,2.85,,,,
48,08/06/21 06:36:32 AM,12.787,215.3,2.85,,,,
49,08/06/21 12:36:32 PM,18.711,5166.7,2.87,,,,
50,08/06/21 06:36:32 PM,18.901,538.2,2.89,,,,
51,08/07/21 12:36:32 AM,15.282,0.0,2.85,,,,
52,08/07/21 06:36:32 AM,14.517,96.9,2.85,,,,
53,08/07/21 12:36:32 PM,22.046,5166.7,2.87,,,,
54,08/07/21 06:36:32 PM,18.616,96.9,2.87,,,,
55,08/08/21 12:36:32 AM,12.497,0.0,2.85,,,,
56,08/08/21 06:36:32 AM,9.571,742.7,2.83,,,,
57,08/08/21 12:36:32 PM,15.378,4650.0,2.83,,,,
58,08/08/21 06:36:32 PM,15.569,538.2,2.83,,,,
59,08/09/21 12:36:32 AM,12.110,0.0,2.83,,,,
60,08/09/21 06:36:32 AM,12.013,139.9,2.83,,,,
61,08/09/21 12:36:32 PM,22.046,5166.7,2.85,,,,
62,08/09/21 06:36:32 PM,21.091,667.4,2.87,,,,
63,08/10/21 12:36:32 AM,16.141,0.0,2.83,,,,
64,08/10/21 06:36:32 AM,16.523,75.3,2.83,,,,
65,08/10/21 12:36:32 PM,25.222,5166.7,2.87,,,,
66,08/10/21 06:36:32 PM,23.292,581.3,2.89,,,,
67,08/11/21 12:36:32 AM,19.567,0.0,2.87,,,,
68,08/11/21 06:36:32 AM,20.138,86.1,2.85,,,,
69,08/11/21 12:36:32 PM,29.853,6200.0,2.89,,,,
70,08/11/21 06:36:32 PM,26.488,484.4,2.89,,,,
71,08/12/21 12:36:32 AM,22.238,0.0,2.89,,,,
72,08/12/21 06:36:32 AM,21.378,387.5,2.87,,,,
73,08/12/21 12:36:32 PM,30.154,5166.7,2.89,,,,
74,08/12/21 06:36:32 PM,26.390,279.9,2.89,,,,
75,08/13/21 12:36:32 AM,21.951,0.0,2.87,,,,
76,08/13/21 06:36:32 AM,21.760,430.6,2.87,,,,
77,08/13/21 12:36:32 PM,28.754,5166.7,2.91,,,,
78,08/13/21 06:36:32 PM,23.196,290.6,2.89,,,,
79,08/14/21 12:36:32 AM,20.329,0.0,2.85,,,,
80,08/14/21 06:36:32 AM,19.567,516.7,2.87,,,,
81,08/14/21 12:36:32 PM,27.075,5166.7,2.89,,,,
82,08/14/21 06:36:32 PM,25.222,290.6,2.87,,,,
83,08/15/21 12:36:32 AM,20.901,0.0,2.87,,,,
84,08/15/21 06:36:32 AM,19.662,312.2,2.85,,,,
85,08/15/21 12:36:32 PM,26.390,5166.7,2.87,,,,
86,08/15/21 06:36:32 PM,22.812,312.2,2.87,,,,
87,08/16/21 12:36:32 AM,18.806,0.0,2.87,,,,
88,08/16/21 06:36:32 AM,17.379,64.6,2.85,,,,
89,08/16/21 12:36:32 PM,23.966,5166.7,2.87,,,,
90,08/16/21 06:36:32 PM,19.187,430.6,2.87,,,,
91,08/17/21 12:36:32 AM,13.365,0.0,2.85,,,,
92,08/17/21 06:36:32 AM,8.282,581.3,2.81,,,,
93,08/17/21 12:36:32 PM,10.357,1808.3,2.79,,,,
94,08/17/21 06:36:32 PM,10.455,107.6,2.79,,,,
95,08/18/21 12:36:32 AM,9.768,0.0,2.79,,,,
96,08/18/21 06:36:32 AM,8.879,226.0,2.79,,,,
97,08/18/21 12:36:32 PM,16.427,3100.0,2.81,,,,
98,08/18/21 06:36:32 PM,16.141,409.0,2.83,,,,
99,08/19/21 12:36:32 AM,12.594,0.0,2.81,,,,
100,08/19/21 06:36:32 AM,11.819,75.3,2.79,,,,
101,08/19/21 12:36:32 PM,18.426,5166.7,2.83,,,,
102,08/19/21 06:36:32 PM,16.713,344.4,2.83,,,,
103,08/20/21 12:36:32 AM,13.173,0.0,2.81,,,,
104,08/20/21 06:36:32 AM,11.236,107.6,2.79,,,,
105,08/20/21 12:36:32 PM,15.282,5511.1,2.81,,,,
106,08/20/21 06:36:32 PM,13.365,258.3,2.81,,,,
107,08/21/21 12:36:32 AM,10.944,0.0,2.79,,,,
108,08/21/21 06:36:32 AM,9.176,258.3,2.79,,,,
109,08/21/21 12:36:32 PM,12.304,4477.8,2.79,,,,
110,08/21/21 06:36:32 PM,12.980,333.7,2.81,,,,
111,08/22/21 12:36:32 AM,9.965,0.0,2.77,,,,
112,08/22/21 06:36:32 AM,9.373,139.9,2.79,,,,
113,08/22/21 12:36:32 PM,16.237,5166.7,2.81,,,,
114,08/22/21 06:36:32 PM,12.594,409.0,2.81,,,,
115,08/23/21 12:36:32 AM,9.373,0.0,2.79,,,,
116,08/23/21 06:36:32 AM,8.082,258.3,2.77,,,,
117,08/23/21 12:36:32 PM,15.855,4994.5,2.81,,,,
118,08/23/21 06:36:32 PM,14.421,333.7,2.81,,,,
119,08/24/21 12:36:32 AM,10.748,0.0,2.79,,,,
120,08/24/21 06:36:32 AM,11.041,150.7,2.79,,,,
121,08/24/21 12:36:32 PM,19.948,5166.7,2.81,,,,
122,08/24/21 06:36:32 PM,16.808,279.9,2.83,,,,
123,08/25/21 12:36:32 AM,12.497,0.0,2.81,,,,
124,08/25/21 06:36:32 AM,11.431,721.2,2.79,,,,
125,08/25/21 12:36:32 PM,18.140,4650.0,2.83,,,,
126,08/25/21 06:36:32 PM,15.187,107.6,2.81,,,,
127,08/26/21 12:36:32 AM,11.916,0.0,2.81,,,,
