"Plot Title: 10169130"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,07/24/21 06:36:32 PM,20.234,1313.2,3.01,,,,
2,07/25/21 12:36:32 AM,16.332,10.8,2.99,,,,
3,07/25/21 06:36:32 AM,15.282,204.5,2.97,,,,
4,07/25/21 12:36:32 PM,21.664,4305.6,3.01,,,,
5,07/25/21 06:36:32 PM,20.615,1356.3,2.99,,,,
6,07/26/21 12:36:32 AM,16.808,21.5,2.97,,,,
7,07/26/21 06:36:32 AM,15.473,710.4,2.95,,,,
8,07/26/21 12:36:32 PM,21.569,3616.7,2.97,,,,
9,07/26/21 06:36:32 PM,20.329,635.1,2.97,,,,
10,07/27/21 12:36:32 AM,16.999,32.3,2.95,,,,
11,07/27/21 06:36:32 AM,14.038,828.8,2.93,,,,
12,07/27/21 12:36:32 PM,18.711,5166.7,2.95,,,,
13,07/27/21 06:36:32 PM,18.140,1894.5,2.95,,,,
14,07/28/21 12:36:32 AM,16.237,32.3,2.93,,,,
15,07/28/21 06:36:32 AM,16.523,785.8,2.93,,,,
16,07/28/21 12:36:32 PM,21.187,4305.6,2.95,,,,
17,07/28/21 06:36:32 PM,20.329,1097.9,2.93,,,,
18,07/29/21 12:36:32 AM,18.236,43.1,2.93,,,,
19,07/29/21 06:36:32 AM,17.855,322.9,2.93,,,,
20,07/29/21 12:36:32 PM,24.158,3788.9,2.95,,,,
21,07/29/21 06:36:32 PM,22.621,990.3,2.95,,,,
22,07/30/21 12:36:32 AM,20.424,53.8,2.93,,,,
23,07/30/21 06:36:32 AM,20.043,1248.6,2.93,,,,
24,07/30/21 12:36:32 PM,24.158,3444.5,2.95,,,,
25,07/30/21 06:36:32 PM,23.388,473.6,2.95,,,,
26,07/31/21 12:36:32 AM,21.855,64.6,2.93,,,,
27,07/31/21 06:36:32 AM,20.901,807.3,2.93,,,,
28,07/31/21 12:36:32 PM,24.351,4822.3,2.95,,,,
29,07/31/21 06:36:32 PM,21.664,979.5,2.93,,,,
30,08/01/21 12:36:32 AM,18.996,43.1,2.93,,,,
31,08/01/21 06:36:32 AM,18.331,775.0,2.91,,,,
32,08/01/21 12:36:32 PM,23.484,3100.0,2.93,,,,
33,08/01/21 06:36:32 PM,22.238,1377.8,2.93,,,,
34,08/02/21 12:36:32 AM,20.234,43.1,2.91,,,,
35,08/02/21 06:36:32 AM,19.853,1313.2,2.91,,,,
36,08/02/21 12:36:32 PM,25.902,5511.1,2.93,,,,
37,08/02/21 06:36:32 PM,22.525,570.5,2.93,,,,
38,08/03/21 12:36:32 AM,19.567,32.3,2.93,,,,
39,08/03/21 06:36:32 AM,19.187,1076.4,2.91,,,,
40,08/03/21 12:36:32 PM,22.717,4994.5,2.91,,,,
41,08/03/21 06:36:32 PM,21.569,958.0,2.91,,,,
42,08/04/21 12:36:32 AM,18.331,32.3,2.91,,,,
43,08/04/21 06:36:32 AM,17.570,1011.8,2.89,,,,
44,08/04/21 12:36:32 PM,23.292,4994.5,2.91,,,,
45,08/04/21 06:36:32 PM,21.664,538.2,2.91,,,,
46,08/05/21 12:36:32 AM,18.616,21.5,2.91,,,,
47,08/05/21 06:36:32 AM,16.332,1119.5,2.87,,,,
48,08/05/21 12:36:32 PM,17.950,1334.7,2.89,,,,
49,08/05/21 06:36:32 PM,14.613,430.6,2.87,,,,
50,08/06/21 12:36:32 AM,13.365,10.8,2.87,,,,
51,08/06/21 06:36:32 AM,12.304,473.6,2.85,,,,
52,08/06/21 12:36:32 PM,17.665,2927.8,2.87,,,,
53,08/06/21 06:36:32 PM,17.760,871.9,2.87,,,,
54,08/07/21 12:36:32 AM,14.421,10.8,2.87,,,,
55,08/07/21 06:36:32 AM,13.846,204.5,2.85,,,,
56,08/07/21 12:36:32 PM,19.187,4305.6,2.87,,,,
57,08/07/21 06:36:32 PM,17.570,215.3,2.87,,,,
58,08/08/21 12:36:32 AM,12.690,10.8,2.85,,,,
59,08/08/21 06:36:32 AM,9.472,1141.0,2.85,,,,
