Python 3.10.4 (tags/v3.10.4:9d38120, Mar 23 2022, 23:13:41) [MSC v.1929 64 bit (AMD64)] on win32
Type "help", "copyright", "credits" or "license()" for more information.

= RESTART: C:\Users\Jack DuPuy\Downloads\HJA HOBO Data\Misc\2018 Hobo\SnowYN.py
----------10166275----------
02/08/19 03:00,1
02/08/19 09:00,1
02/08/19 15:00,1
02/08/19 21:00,1
02/09/19 03:00,1
02/09/19 09:00,1
02/09/19 15:00,1
02/09/19 21:00,1
02/10/19 03:00,1
02/10/19 09:00,1
02/10/19 15:00,1
02/10/19 21:00,1
02/11/19 03:00,1
02/11/19 09:00,1
02/11/19 15:00,1
02/11/19 21:00,1
02/12/19 03:00,1
02/12/19 09:00,1
02/12/19 15:00,1
02/12/19 21:00,1
02/13/19 03:00,1
02/13/19 09:00,1
02/13/19 15:00,1
02/13/19 21:00,1
02/14/19 03:00,1
02/14/19 09:00,1
02/14/19 15:00,1
02/14/19 21:00,1
02/15/19 03:00,1
02/15/19 09:00,1
02/15/19 15:00,1
02/15/19 21:00,1
02/16/19 03:00,1
02/16/19 09:00,1
02/16/19 15:00,1
02/16/19 21:00,1
02/17/19 03:00,1
02/17/19 09:00,1
02/17/19 15:00,1
02/17/19 21:00,1
02/18/19 03:00,1
02/18/19 09:00,1
02/18/19 15:00,1
02/18/19 21:00,1
02/19/19 03:00,1
02/19/19 09:00,1
02/19/19 15:00,1
02/19/19 21:00,1
02/20/19 03:00,1
02/20/19 09:00,1
02/20/19 15:00,1
02/20/19 21:00,1
02/21/19 03:00,1
02/21/19 09:00,1
02/21/19 15:00,1
02/21/19 21:00,1
02/22/19 03:00,1
02/22/19 09:00,1
02/22/19 15:00,1
02/22/19 21:00,1
02/23/19 03:00,1
02/23/19 09:00,1
02/23/19 15:00,1
02/23/19 21:00,1
02/24/19 03:00,1
02/24/19 09:00,1
02/24/19 15:00,1
02/24/19 21:00,1
02/25/19 03:00,1
02/25/19 09:00,1
02/25/19 15:00,1
02/25/19 21:00,1
02/26/19 03:00,1
02/26/19 09:00,1
02/26/19 15:00,1
02/26/19 21:00,1
02/27/19 03:00,1
02/27/19 09:00,1
02/27/19 15:00,1
02/27/19 21:00,1
02/28/19 03:00,1
02/28/19 09:00,1
02/28/19 15:00,1
02/28/19 21:00,1
03/01/19 03:00,1
03/01/19 09:00,1
03/01/19 15:00,1
03/01/19 21:00,1
03/02/19 03:00,1
03/02/19 09:00,1
03/02/19 15:00,1
03/02/19 21:00,1
03/03/19 03:00,1
03/03/19 09:00,1
03/03/19 15:00,1
03/03/19 21:00,1
03/04/19 03:00,1
03/04/19 09:00,1
03/04/19 15:00,1
03/04/19 21:00,1
03/05/19 03:00,1
03/05/19 09:00,1
03/05/19 15:00,1
03/05/19 21:00,1
03/06/19 03:00,1
03/06/19 09:00,1
03/06/19 15:00,1
03/06/19 21:00,1
03/07/19 03:00,1
03/07/19 09:00,1
03/07/19 15:00,1
03/07/19 21:00,1
03/08/19 03:00,1
03/08/19 09:00,1
03/08/19 15:00,1
03/08/19 21:00,1
03/09/19 03:00,1
03/09/19 09:00,1
03/09/19 15:00,1
03/09/19 21:00,1
03/10/19 03:00,1
03/10/19 09:00,1
03/10/19 15:00,1
03/10/19 21:00,1
03/11/19 03:00,1
03/11/19 09:00,1
03/11/19 15:00,1
03/11/19 21:00,1
03/12/19 03:00,1
03/12/19 09:00,1
03/12/19 15:00,1
03/12/19 21:00,1
03/13/19 03:00,1
