"Plot Title: 10166262"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/19/14 03:00:00 PM,17.379,5166.7,3.14,
2,06/19/14 09:00:00 PM,11.041,0.0,3.12,
3,06/20/14 03:00:00 AM,8.382,0.0,3.10,
4,06/20/14 09:00:00 AM,9.176,2497.2,3.10,
5,06/20/14 03:00:00 PM,11.625,3272.2,3.08,
6,06/20/14 09:00:00 PM,6.978,0.0,3.05,
7,06/21/14 03:00:00 AM,6.268,0.0,3.03,
8,06/21/14 09:00:00 AM,11.722,5166.7,3.03,
9,06/21/14 03:00:00 PM,17.094,5511.1,3.03,
10,06/21/14 09:00:00 PM,9.571,0.0,3.03,
11,06/22/14 03:00:00 AM,8.680,0.0,3.01,
12,06/22/14 09:00:00 AM,14.613,5511.1,3.03,
13,06/22/14 03:00:00 PM,20.138,5511.1,3.01,
14,06/22/14 09:00:00 PM,13.076,0.0,3.01,
15,06/23/14 03:00:00 AM,11.528,0.0,2.99,
16,06/23/14 09:00:00 AM,15.378,5166.7,2.99,
17,06/23/14 03:00:00 PM,19.187,5511.1,3.01,
18,06/23/14 09:00:00 PM,10.357,0.0,2.99,
19,06/24/14 03:00:00 AM,8.182,0.0,2.99,
20,06/24/14 09:00:00 AM,12.883,5166.7,2.97,
21,06/24/14 03:00:00 PM,15.187,2411.1,2.97,
22,06/24/14 09:00:00 PM,10.944,0.0,2.97,
23,06/25/14 03:00:00 AM,10.063,0.0,2.95,
24,06/25/14 09:00:00 AM,13.750,3444.5,2.97,
25,06/25/14 03:00:00 PM,12.594,721.2,2.97,
26,06/25/14 09:00:00 PM,10.161,0.0,2.95,
27,06/26/14 03:00:00 AM,9.965,0.0,2.95,
28,06/26/14 09:00:00 AM,9.275,2066.7,2.95,
29,06/26/14 03:00:00 PM,12.207,6544.5,2.95,
30,06/26/14 09:00:00 PM,9.965,0.0,2.93,
31,06/27/14 03:00:00 AM,8.779,0.0,2.95,
32,06/27/14 09:00:00 AM,10.161,2755.6,2.93,
33,06/27/14 03:00:00 PM,10.455,1894.5,2.93,
34,06/27/14 09:00:00 PM,8.779,0.0,2.93,
35,06/28/14 03:00:00 AM,7.179,0.0,2.93,
36,06/28/14 09:00:00 AM,8.978,1722.2,2.93,
37,06/28/14 03:00:00 PM,13.654,5166.7,2.95,
38,06/28/14 09:00:00 PM,9.373,0.0,2.93,
39,06/29/14 03:00:00 AM,7.582,0.0,2.93,
40,06/29/14 09:00:00 AM,9.965,3272.2,2.91,
41,06/29/14 03:00:00 PM,15.282,6544.5,2.93,
42,06/29/14 09:00:00 PM,10.063,0.0,2.93,
43,06/30/14 03:00:00 AM,8.680,0.0,2.93,
44,06/30/14 09:00:00 AM,16.332,5166.7,2.93,
45,06/30/14 03:00:00 PM,23.004,6200.0,2.95,
46,06/30/14 09:00:00 PM,17.665,0.0,2.95,
47,07/01/14 03:00:00 AM,17.950,0.0,2.95,
48,07/01/14 09:00:00 AM,23.677,10677.8,2.95,
49,07/01/14 03:00:00 PM,28.754,5511.1,2.97,
50,07/01/14 09:00:00 PM,18.045,0.0,2.97,
51,07/02/14 03:00:00 AM,14.804,0.0,2.97,
52,07/02/14 09:00:00 AM,12.594,990.3,2.95,
53,07/02/14 03:00:00 PM,20.138,5166.7,2.95,
54,07/02/14 09:00:00 PM,13.365,0.0,2.95,
55,07/03/14 03:00:00 AM,11.625,0.0,2.93,
56,07/03/14 09:00:00 AM,13.750,8611.2,2.93,
57,07/03/14 03:00:00 PM,18.711,6200.0,2.95,
58,07/03/14 09:00:00 PM,11.625,0.0,2.93,
59,07/04/14 03:00:00 AM,10.063,0.0,2.91,
60,07/04/14 09:00:00 AM,14.325,4477.8,2.93,
61,07/04/14 03:00:00 PM,20.424,4133.4,2.93,
62,07/04/14 09:00:00 PM,13.654,0.0,2.93,
63,07/05/14 03:00:00 AM,12.304,0.0,2.93,
64,07/05/14 09:00:00 AM,16.903,12400.1,2.93,
65,07/05/14 03:00:00 PM,23.581,5338.9,2.95,
66,07/05/14 09:00:00 PM,16.237,0.0,2.93,
67,07/06/14 03:00:00 AM,13.942,0.0,2.95,
68,07/06/14 09:00:00 AM,17.189,10677.8,2.93,
69,07/06/14 03:00:00 PM,24.158,5338.9,2.95,
70,07/06/14 09:00:00 PM,16.046,0.0,2.93,
71,07/07/14 03:00:00 AM,14.804,0.0,2.95,
72,07/07/14 09:00:00 AM,18.806,6200.0,2.95,
73,07/07/14 03:00:00 PM,26.292,5338.9,2.95,
74,07/07/14 09:00:00 PM,17.855,0.0,2.95,
75,07/08/14 03:00:00 AM,16.046,0.0,2.93,
76,07/08/14 09:00:00 AM,21.187,4822.3,2.93,
77,07/08/14 03:00:00 PM,25.708,5511.1,2.95,
78,07/08/14 09:00:00 PM,17.379,0.0,2.95,
79,07/09/14 03:00:00 AM,15.378,0.0,2.93,
80,07/09/14 09:00:00 AM,19.187,3788.9,2.95,
81,07/09/14 03:00:00 PM,24.448,5338.9,2.95,
82,07/09/14 09:00:00 PM,15.664,0.0,2.93,
83,07/10/14 03:00:00 AM,14.134,0.0,2.93,
84,07/10/14 09:00:00 AM,18.140,3788.9,2.93,
85,07/10/14 03:00:00 PM,25.610,5166.7,2.93,
86,07/10/14 09:00:00 PM,16.046,0.0,2.93,
87,07/11/14 03:00:00 AM,14.709,0.0,2.93,
88,07/11/14 09:00:00 AM,19.853,4305.6,2.93,
89,07/11/14 03:00:00 PM,19.853,2411.1,2.93,
90,07/11/14 09:00:00 PM,17.475,0.0,2.93,
91,07/12/14 03:00:00 AM,17.475,0.0,2.93,
92,07/12/14 09:00:00 AM,24.062,3616.7,2.93,
93,07/12/14 03:00:00 PM,28.456,5166.7,2.95,
94,07/12/14 09:00:00 PM,19.282,0.0,2.95,
95,07/13/14 03:00:00 AM,18.045,0.0,2.95,
96,07/13/14 09:00:00 AM,20.043,925.7,2.93,
97,07/13/14 03:00:00 PM,23.196,4133.4,2.95,
98,07/13/14 09:00:00 PM,16.141,0.0,2.93,
99,07/14/14 03:00:00 AM,14.325,0.0,2.93,
