"Plot Title: 10169131"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,06/19/14 09:00:00 AM,10.357,2927.8,2.89,,
2,06/19/14 03:00:00 PM,15.091,3444.5,2.91,,
3,06/19/14 09:00:00 PM,10.259,0.0,2.89,,
4,06/20/14 03:00:00 AM,7.782,0.0,2.91,,
5,06/20/14 09:00:00 AM,8.779,4822.3,2.91,,
6,06/20/14 03:00:00 PM,11.819,5338.9,2.91,,
7,06/20/14 09:00:00 PM,7.280,0.0,2.91,,
8,06/21/14 03:00:00 AM,6.370,0.0,2.89,,
9,06/21/14 09:00:00 AM,10.846,5166.7,2.91,,
10,06/21/14 03:00:00 PM,14.517,4133.4,2.93,,
11,06/21/14 09:00:00 PM,9.866,0.0,2.89,,
12,06/22/14 03:00:00 AM,8.581,0.0,2.91,,
13,06/22/14 09:00:00 AM,13.365,4822.3,2.91,,
14,06/22/14 03:00:00 PM,17.855,3444.5,2.93,,
15,06/22/14 09:00:00 PM,13.076,0.0,2.93,,
16,06/23/14 03:00:00 AM,11.431,0.0,2.91,,
17,06/23/14 09:00:00 AM,13.942,2927.8,2.93,,
18,06/23/14 03:00:00 PM,18.045,7233.4,2.93,,
19,06/23/14 09:00:00 PM,10.944,0.0,2.91,,
20,06/24/14 03:00:00 AM,8.382,0.0,2.91,,
21,06/24/14 09:00:00 AM,11.236,3100.0,2.91,,
22,06/24/14 03:00:00 PM,14.517,3272.2,2.93,,
23,06/24/14 09:00:00 PM,11.528,0.0,2.91,,
24,06/25/14 03:00:00 AM,10.161,0.0,2.91,,
25,06/25/14 09:00:00 AM,13.654,4477.8,2.93,,
26,06/25/14 03:00:00 PM,12.304,1108.7,2.91,,
27,06/25/14 09:00:00 PM,9.866,0.0,2.91,,
28,06/26/14 03:00:00 AM,9.669,0.0,2.91,,
29,06/26/14 09:00:00 AM,8.779,2152.8,2.91,,
30,06/26/14 03:00:00 PM,10.651,5166.7,2.91,,
31,06/26/14 09:00:00 PM,9.571,0.0,2.91,,
32,06/27/14 03:00:00 AM,8.382,0.0,2.91,,
33,06/27/14 09:00:00 AM,9.373,2927.8,2.91,,
34,06/27/14 03:00:00 PM,9.866,3788.9,2.89,,
35,06/27/14 09:00:00 PM,8.282,0.0,2.91,,
36,06/28/14 03:00:00 AM,6.573,0.0,2.89,,
37,06/28/14 09:00:00 AM,7.782,3961.1,2.91,,
38,06/28/14 03:00:00 PM,12.690,7233.4,2.91,,
39,06/28/14 09:00:00 PM,8.978,0.0,2.91,,
40,06/29/14 03:00:00 AM,6.978,0.0,2.91,,
41,06/29/14 09:00:00 AM,8.779,3272.2,2.91,,
42,06/29/14 03:00:00 PM,12.497,2583.4,2.91,,
43,06/29/14 09:00:00 PM,9.669,0.0,2.89,,
