"Plot Title: 10169127"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/19/14 03:00:00 PM,14.709,3100.0,2.91,
2,06/19/14 09:00:00 PM,10.651,0.0,2.89,
3,06/20/14 03:00:00 AM,8.581,0.0,2.91,
4,06/20/14 09:00:00 AM,9.669,1980.6,2.89,
5,06/20/14 03:00:00 PM,11.722,2583.4,2.91,
6,06/20/14 09:00:00 PM,7.882,0.0,2.91,
7,06/21/14 03:00:00 AM,6.573,0.0,2.89,
8,06/21/14 09:00:00 AM,11.236,5511.1,2.89,
9,06/21/14 03:00:00 PM,13.846,731.9,2.91,
10,06/21/14 09:00:00 PM,9.571,0.0,2.91,
11,06/22/14 03:00:00 AM,8.082,0.0,2.91,
12,06/22/14 09:00:00 AM,13.173,6200.0,2.91,
13,06/22/14 03:00:00 PM,16.332,2927.8,2.91,
14,06/22/14 09:00:00 PM,12.110,0.0,2.91,
15,06/23/14 03:00:00 AM,10.944,0.0,2.91,
16,06/23/14 09:00:00 AM,14.038,6200.0,2.91,
17,06/23/14 03:00:00 PM,16.618,2927.8,2.91,
18,06/23/14 09:00:00 PM,11.041,0.0,2.91,
19,06/24/14 03:00:00 AM,8.680,0.0,2.91,
20,06/24/14 09:00:00 AM,11.819,3616.7,2.91,
21,06/24/14 03:00:00 PM,14.613,5166.7,2.93,
22,06/24/14 09:00:00 PM,11.334,0.0,2.91,
23,06/25/14 03:00:00 AM,9.965,0.0,2.91,
24,06/25/14 09:00:00 AM,13.173,4650.0,2.91,
25,06/25/14 03:00:00 PM,12.497,828.8,2.91,
26,06/25/14 09:00:00 PM,10.748,0.0,2.91,
27,06/26/14 03:00:00 AM,10.455,0.0,2.91,
28,06/26/14 09:00:00 AM,9.373,1324.0,2.91,
29,06/26/14 03:00:00 PM,11.819,1324.0,2.91,
30,06/26/14 09:00:00 PM,10.455,0.0,2.91,
31,06/27/14 03:00:00 AM,9.669,0.0,2.89,
32,06/27/14 09:00:00 AM,10.063,1377.8,2.91,
33,06/27/14 03:00:00 PM,11.236,1141.0,2.91,
34,06/27/14 09:00:00 PM,9.571,0.0,2.91,
35,06/28/14 03:00:00 AM,8.382,0.0,2.91,
36,06/28/14 09:00:00 AM,9.275,3100.0,2.91,
37,06/28/14 03:00:00 PM,12.594,4305.6,2.91,
38,06/28/14 09:00:00 PM,10.063,0.0,2.91,
39,06/29/14 03:00:00 AM,8.382,0.0,2.91,
40,06/29/14 09:00:00 AM,9.965,3444.5,2.89,
41,06/29/14 03:00:00 PM,13.942,5511.1,2.91,
42,06/29/14 09:00:00 PM,9.866,0.0,2.89,
43,06/30/14 03:00:00 AM,8.581,0.0,2.91,
44,06/30/14 09:00:00 AM,13.173,4305.6,2.91,
45,06/30/14 03:00:00 PM,17.760,2755.6,2.91,
46,06/30/14 09:00:00 PM,14.325,0.0,2.93,
47,07/01/14 03:00:00 AM,13.173,0.0,2.91,
48,07/01/14 09:00:00 AM,17.570,4477.8,2.91,
49,07/01/14 03:00:00 PM,21.951,2927.8,2.91,
50,07/01/14 09:00:00 PM,16.713,0.0,2.91,
51,07/02/14 03:00:00 AM,14.517,0.0,2.93,
52,07/02/14 09:00:00 AM,13.269,1463.9,2.93,
53,07/02/14 03:00:00 PM,17.475,4133.4,2.91,
54,07/02/14 09:00:00 PM,13.654,0.0,2.93,
55,07/03/14 03:00:00 AM,11.528,0.0,2.91,
56,07/03/14 09:00:00 AM,13.461,3961.1,2.93,
57,07/03/14 03:00:00 PM,16.523,3272.2,2.91,
58,07/03/14 09:00:00 PM,12.110,0.0,2.91,
59,07/04/14 03:00:00 AM,10.357,0.0,2.91,
60,07/04/14 09:00:00 AM,14.230,4994.5,2.93,
61,07/04/14 03:00:00 PM,16.713,3272.2,2.91,
62,07/04/14 09:00:00 PM,12.883,0.0,2.93,
63,07/05/14 03:00:00 AM,11.334,0.0,2.91,
64,07/05/14 09:00:00 AM,15.473,3961.1,2.91,
65,07/05/14 03:00:00 PM,18.616,2755.6,2.93,
66,07/05/14 09:00:00 PM,14.517,0.0,2.93,
67,07/06/14 03:00:00 AM,12.594,0.0,2.93,
68,07/06/14 09:00:00 AM,16.237,4133.4,2.91,
69,07/06/14 03:00:00 PM,19.472,2755.6,2.93,
70,07/06/14 09:00:00 PM,15.378,0.0,2.91,
71,07/07/14 03:00:00 AM,13.750,0.0,2.93,
72,07/07/14 09:00:00 AM,17.950,4133.4,2.93,
73,07/07/14 03:00:00 PM,21.473,2927.8,2.91,
74,07/07/14 09:00:00 PM,17.189,0.0,2.93,
75,07/08/14 03:00:00 AM,15.282,0.0,2.91,
76,07/08/14 09:00:00 AM,19.567,4305.6,2.93,
77,07/08/14 03:00:00 PM,21.760,3100.0,2.93,
78,07/08/14 09:00:00 PM,17.094,0.0,2.93,
79,07/09/14 03:00:00 AM,14.996,0.0,2.93,
80,07/09/14 09:00:00 AM,18.426,4133.4,2.93,
81,07/09/14 03:00:00 PM,20.519,2927.8,2.91,
82,07/09/14 09:00:00 PM,15.187,0.0,2.91,
83,07/10/14 03:00:00 AM,13.173,0.0,2.93,
84,07/10/14 09:00:00 AM,17.379,4305.6,2.93,
85,07/10/14 03:00:00 PM,20.901,2927.8,2.91,
86,07/10/14 09:00:00 PM,15.760,0.0,2.93,
87,07/11/14 03:00:00 AM,14.038,0.0,2.93,
88,07/11/14 09:00:00 AM,18.140,4133.4,2.93,
89,07/11/14 03:00:00 PM,18.236,1808.3,2.93,
90,07/11/14 09:00:00 PM,15.760,0.0,2.93,
91,07/12/14 03:00:00 AM,15.091,0.0,2.91,
92,07/12/14 09:00:00 AM,20.043,4133.4,2.91,
93,07/12/14 03:00:00 PM,22.717,2927.8,2.93,
94,07/12/14 09:00:00 PM,18.236,0.0,2.93,
95,07/13/14 03:00:00 AM,16.903,0.0,2.93,
96,07/13/14 09:00:00 AM,17.379,1463.9,2.93,
97,07/13/14 03:00:00 PM,19.948,4477.8,2.91,
98,07/13/14 09:00:00 PM,16.332,0.0,2.93,
99,07/14/14 03:00:00 AM,14.613,0.0,2.93,
100,07/14/14 09:00:00 AM,18.806,4305.6,2.93,
101,07/14/14 03:00:00 PM,20.901,2927.8,2.93,
102,07/14/14 09:00:00 PM,16.903,0.0,2.93,
103,07/15/14 03:00:00 AM,14.996,0.0,2.93,
104,07/15/14 09:00:00 AM,20.043,4822.3,2.91,
105,07/15/14 03:00:00 PM,23.581,3100.0,2.93,
106,07/15/14 09:00:00 PM,19.472,0.0,2.93,
107,07/16/14 03:00:00 AM,17.379,0.0,2.93,
108,07/16/14 09:00:00 AM,21.378,5338.9,2.93,
109,07/16/14 03:00:00 PM,22.812,3100.0,2.93,
110,07/16/14 09:00:00 PM,17.665,0.0,2.93,
111,07/17/14 03:00:00 AM,14.613,0.0,2.95,
112,07/17/14 09:00:00 AM,18.426,5166.7,2.93,
113,07/17/14 03:00:00 PM,19.662,3100.0,2.93,
114,07/17/14 09:00:00 PM,14.325,0.0,2.95,
