"Plot Title: 10169156"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Stopped","End Of File"
1,06/18/14 09:00:00 PM,9.571,0.0,3.17,,,
2,06/19/14 03:00:00 AM,8.182,0.0,3.12,,,
3,06/19/14 09:00:00 AM,8.879,947.2,3.10,,,
4,06/19/14 03:00:00 PM,16.237,2669.5,3.12,,,
5,06/19/14 09:00:00 PM,11.819,0.0,3.10,,,
6,06/20/14 03:00:00 AM,8.481,0.0,3.08,,,
7,06/20/14 09:00:00 AM,9.077,2927.8,3.05,,,
8,06/20/14 03:00:00 PM,13.365,2152.8,3.05,,,
9,06/20/14 09:00:00 PM,8.680,0.0,3.05,,,
10,06/21/14 03:00:00 AM,7.481,0.0,3.03,,,
11,06/21/14 09:00:00 AM,9.571,2411.1,3.03,,,
12,06/21/14 03:00:00 PM,15.951,2755.6,3.05,,,
13,06/21/14 09:00:00 PM,11.041,0.0,3.03,,,
14,06/22/14 03:00:00 AM,9.373,0.0,3.03,,,
15,06/22/14 09:00:00 AM,11.625,1808.3,3.01,,,
16,06/22/14 03:00:00 PM,18.616,2755.6,3.05,,,
17,06/22/14 09:00:00 PM,13.846,0.0,3.03,,,
18,06/23/14 03:00:00 AM,11.916,0.0,3.01,,,
19,06/23/14 09:00:00 AM,11.916,1044.1,2.99,,,
20,06/23/14 03:00:00 PM,18.711,3788.9,3.03,,,
21,06/23/14 09:00:00 PM,11.722,0.0,2.99,,,
22,06/24/14 03:00:00 AM,9.077,0.0,2.99,,,
23,06/24/14 09:00:00 AM,9.965,1076.4,2.97,,,
24,06/24/14 03:00:00 PM,16.046,3272.2,2.97,,,
25,06/24/14 09:00:00 PM,12.110,0.0,2.97,,,
26,06/25/14 03:00:00 AM,10.846,0.0,2.95,,,
27,06/25/14 09:00:00 AM,13.173,2755.6,2.97,,,
28,06/25/14 03:00:00 PM,12.594,366.0,2.97,,,
29,06/25/14 09:00:00 PM,10.651,0.0,2.95,,,
30,06/26/14 03:00:00 AM,10.357,0.0,2.93,,,
31,06/26/14 09:00:00 AM,9.275,1011.8,2.95,,,
32,06/26/14 03:00:00 PM,11.528,4133.4,2.93,,,
33,06/26/14 09:00:00 PM,10.357,0.0,2.93,,,
34,06/27/14 03:00:00 AM,9.176,0.0,2.93,,,
35,06/27/14 09:00:00 AM,9.866,979.5,2.91,,,
36,06/27/14 03:00:00 PM,10.455,473.6,2.93,,,
37,06/27/14 09:00:00 PM,9.176,0.0,2.93,,,
38,06/28/14 03:00:00 AM,7.682,0.0,2.91,,,
39,06/28/14 09:00:00 AM,8.481,2927.8,2.91,,,
40,06/28/14 03:00:00 PM,11.819,2755.6,2.93,,,
41,06/28/14 09:00:00 PM,10.063,0.0,2.91,,,
42,06/29/14 03:00:00 AM,8.282,0.0,2.91,,,
43,06/29/14 09:00:00 AM,8.680,1345.5,2.91,,,
44,06/29/14 03:00:00 PM,14.038,2497.2,2.95,,,
45,06/29/14 09:00:00 PM,10.944,0.0,2.93,,,
46,06/30/14 03:00:00 AM,9.077,0.0,2.93,,,
47,06/30/14 09:00:00 AM,10.553,828.8,2.91,,,
48,06/30/14 03:00:00 PM,19.282,2497.2,2.97,,,
49,06/30/14 09:00:00 PM,14.996,0.0,2.97,,,
50,07/01/14 03:00:00 AM,13.846,0.0,2.95,,,
