Plot Title: 10166280,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Bad Battery,End Of File
1,6/18/2014 15:00,13.365,1024,2.89,,
2,6/18/2014 21:00,9.275,0,2.89,,
3,6/19/2014 3:00,7.782,0,2.89,,
4,6/19/2014 9:00,9.275,192,2.89,,
5,6/19/2014 15:00,16.523,608,2.91,,
6,6/19/2014 21:00,11.236,0,2.89,,
7,6/20/2014 3:00,8.481,0,2.89,,
8,6/20/2014 9:00,9.275,512,2.89,,
9,6/20/2014 15:00,13.461,800,2.91,,
10,6/20/2014 21:00,7.983,0,2.89,,
11,6/21/2014 3:00,7.079,0,2.89,,
12,6/21/2014 9:00,10.259,512,2.89,,
13,6/21/2014 15:00,16.141,672,2.91,,
14,6/21/2014 21:00,10.553,0,2.89,,
15,6/22/2014 3:00,9.176,0,2.89,,
16,6/22/2014 9:00,12.304,400,2.89,,
17,6/22/2014 15:00,19.662,672,2.91,,
18,6/22/2014 21:00,13.846,0,2.91,,
19,6/23/2014 3:00,11.819,0,2.91,,
20,6/23/2014 9:00,12.497,224,2.91,,
21,6/23/2014 15:00,19.377,960,2.93,,
22,6/23/2014 21:00,11.625,0,2.91,,
23,6/24/2014 3:00,8.282,0,2.89,,
24,6/24/2014 9:00,9.866,272,2.89,,
25,6/24/2014 15:00,16.903,800,2.91,,
26,6/24/2014 21:00,11.916,0,2.91,,
27,6/25/2014 3:00,10.846,0,2.89,,
28,6/25/2014 9:00,14.613,608,2.91,,
29,6/25/2014 15:00,12.594,81,2.91,,
30,6/25/2014 21:00,10.553,0,2.89,,
31,6/26/2014 3:00,10.357,0,2.89,,
32,6/26/2014 9:00,9.077,256,2.91,,
33,6/26/2014 15:00,12.11,416,2.91,,
34,6/26/2014 21:00,10.259,0,2.89,,
35,6/27/2014 3:00,9.077,0,2.89,,
36,6/27/2014 9:00,9.768,320,2.89,,
37,6/27/2014 15:00,10.748,304,2.89,,
38,6/27/2014 21:00,9.077,0,2.89,,
39,6/28/2014 3:00,7.582,0,2.89,,
40,6/28/2014 9:00,8.879,768,2.89,,
41,6/28/2014 15:00,12.594,1216,2.89,,
42,6/28/2014 21:00,9.669,0,2.87,,
43,6/29/2014 3:00,8.182,0,2.89,,
44,6/29/2014 9:00,8.879,768,2.89,,
45,6/29/2014 15:00,14.804,704,2.91,,
46,6/29/2014 21:00,10.455,0,2.89,,
47,6/30/2014 3:00,8.879,0,2.89,,
48,6/30/2014 9:00,11.334,192,2.89,,
49,6/30/2014 15:00,21.569,576,2.91,,
50,6/30/2014 21:00,16.046,0,2.91,,
51,7/1/2014 3:00,15.187,0,2.91,,
52,7/1/2014 9:00,17.284,192,2.91,,
53,7/1/2014 15:00,27.173,672,2.93,,
54,7/1/2014 21:00,18.711,0,2.93,,
55,7/2/2014 3:00,15.664,0,2.91,,
56,7/2/2014 9:00,13.846,320,2.91,,
57,7/2/2014 15:00,21.855,1216,2.93,,
58,7/2/2014 21:00,14.9,0,2.93,,
59,7/3/2014 3:00,11.819,0,2.91,,
60,7/3/2014 9:00,13.558,576,2.91,,
61,7/3/2014 15:00,19.948,768,2.91,,
62,7/3/2014 21:00,12.207,0,2.91,,
63,7/4/2014 3:00,10.846,0,2.91,,
64,7/4/2014 9:00,13.75,608,2.91,,
65,7/4/2014 15:00,20.329,768,2.91,,
66,7/4/2014 21:00,13.846,0,2.91,,
