"Plot Title: 10166275"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,06/18/14 09:00:00 PM,9.965,0.0,2.85,,
2,06/19/14 03:00:00 AM,8.382,0.0,2.87,,
3,06/19/14 09:00:00 AM,9.472,1980.6,2.87,,
4,06/19/14 03:00:00 PM,16.713,4650.0,2.89,,
5,06/19/14 09:00:00 PM,12.110,0.0,2.87,,
6,06/20/14 03:00:00 AM,8.879,0.0,2.87,,
7,06/20/14 09:00:00 AM,9.669,4477.8,2.85,,
8,06/20/14 03:00:00 PM,13.269,2066.7,2.89,,
9,06/20/14 09:00:00 PM,9.077,0.0,2.87,,
10,06/21/14 03:00:00 AM,7.682,0.0,2.87,,
11,06/21/14 09:00:00 AM,10.161,3788.9,2.87,,
12,06/21/14 03:00:00 PM,16.046,4822.3,2.89,,
13,06/21/14 09:00:00 PM,11.431,0.0,2.87,,
14,06/22/14 03:00:00 AM,9.571,0.0,2.89,,
15,06/22/14 09:00:00 AM,12.207,2927.8,2.87,,
16,06/22/14 03:00:00 PM,18.901,4650.0,2.91,,
17,06/22/14 09:00:00 PM,14.230,0.0,2.89,,
18,06/23/14 03:00:00 AM,12.207,0.0,2.89,,
19,06/23/14 09:00:00 AM,12.690,2066.7,2.89,,
20,06/23/14 03:00:00 PM,18.616,4477.8,2.91,,
21,06/23/14 09:00:00 PM,12.110,0.0,2.89,,
22,06/24/14 03:00:00 AM,9.176,0.0,2.89,,
23,06/24/14 09:00:00 AM,10.259,2066.7,2.87,,
24,06/24/14 03:00:00 PM,15.855,3100.0,2.89,,
25,06/24/14 09:00:00 PM,12.497,0.0,2.89,,
26,06/25/14 03:00:00 AM,11.041,0.0,2.87,,
27,06/25/14 09:00:00 AM,13.558,3616.7,2.89,,
28,06/25/14 03:00:00 PM,12.690,376.7,2.89,,
29,06/25/14 09:00:00 PM,10.944,0.0,2.87,,
30,06/26/14 03:00:00 AM,10.651,0.0,2.87,,
31,06/26/14 09:00:00 AM,9.472,1162.5,2.89,,
32,06/26/14 03:00:00 PM,11.916,4133.4,2.87,,
33,06/26/14 09:00:00 PM,10.651,0.0,2.87,,
34,06/27/14 03:00:00 AM,9.571,0.0,2.89,,
35,06/27/14 09:00:00 AM,10.161,1194.8,2.87,,
36,06/27/14 03:00:00 PM,10.944,635.1,2.87,,
37,06/27/14 09:00:00 PM,9.571,0.0,2.89,,
38,06/28/14 03:00:00 AM,8.082,0.0,2.87,,
39,06/28/14 09:00:00 AM,8.879,3788.9,2.87,,
40,06/28/14 03:00:00 PM,12.013,4650.0,2.87,,
41,06/28/14 09:00:00 PM,10.553,0.0,2.87,,
42,06/29/14 03:00:00 AM,8.680,0.0,2.87,,
43,06/29/14 09:00:00 AM,9.275,2411.1,2.87,,
44,06/29/14 03:00:00 PM,14.038,4477.8,2.89,,
45,06/29/14 09:00:00 PM,11.334,0.0,2.87,,
46,06/30/14 03:00:00 AM,9.571,0.0,2.87,,
47,06/30/14 09:00:00 AM,11.334,1894.5,2.87,,
48,06/30/14 03:00:00 PM,19.472,4477.8,2.91,,
49,06/30/14 09:00:00 PM,16.237,0.0,2.89,,
50,07/01/14 03:00:00 AM,14.517,0.0,2.89,,
51,07/01/14 09:00:00 AM,16.237,1894.5,2.89,,
52,07/01/14 03:00:00 PM,24.931,4477.8,2.93,,
53,07/01/14 09:00:00 PM,18.901,0.0,2.91,,
54,07/02/14 03:00:00 AM,15.855,0.0,2.89,,
55,07/02/14 09:00:00 AM,13.558,1194.8,2.89,,
56,07/02/14 03:00:00 PM,19.092,3961.1,2.91,,
57,07/02/14 09:00:00 PM,15.187,0.0,2.89,,
58,07/03/14 03:00:00 AM,12.207,0.0,2.89,,
59,07/03/14 09:00:00 AM,12.980,2669.5,2.89,,
60,07/03/14 03:00:00 PM,18.140,4994.5,2.91,,
61,07/03/14 09:00:00 PM,13.076,0.0,2.89,,
62,07/04/14 03:00:00 AM,11.139,0.0,2.87,,
63,07/04/14 09:00:00 AM,13.365,3961.1,2.89,,
64,07/04/14 03:00:00 PM,18.996,3272.2,2.91,,
65,07/04/14 09:00:00 PM,14.421,0.0,2.91,,
66,07/05/14 03:00:00 AM,12.980,0.0,2.89,,
67,07/05/14 09:00:00 AM,13.942,1808.3,2.89,,
