"Plot Title: 10166314"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/17/14 03:00:00 PM,6.471,304.0,3.12,,
2,06/17/14 09:00:00 PM,5.552,0.0,3.10,,
3,06/18/14 03:00:00 AM,5.347,0.0,3.08,,
4,06/18/14 09:00:00 AM,14.804,2944.0,3.10,,
5,06/18/14 03:00:00 PM,15.091,608.0,3.05,,
6,06/18/14 09:00:00 PM,9.077,0.0,3.05,,
7,06/19/14 03:00:00 AM,7.481,0.0,3.03,,
8,06/19/14 09:00:00 AM,21.378,1728.0,3.05,,
9,06/19/14 03:00:00 PM,17.284,480.0,3.08,,
10,06/19/14 09:00:00 PM,12.207,0.0,3.05,,
11,06/20/14 03:00:00 AM,9.472,0.0,3.03,,
12,06/20/14 09:00:00 AM,14.134,1344.0,3.03,,
13,06/20/14 03:00:00 PM,15.282,1216.0,3.01,,
14,06/20/14 09:00:00 PM,8.481,0.0,3.01,,
15,06/21/14 03:00:00 AM,6.978,0.0,2.99,,
16,06/21/14 09:00:00 AM,17.284,1984.0,2.99,,
17,06/21/14 03:00:00 PM,16.713,480.0,2.99,,
18,06/21/14 09:00:00 PM,10.455,0.0,2.97,,
19,06/22/14 03:00:00 AM,8.680,0.0,2.97,,
20,06/22/14 09:00:00 AM,21.569,1728.0,2.97,,
21,06/22/14 03:00:00 PM,19.377,480.0,3.01,,
22,06/22/14 09:00:00 PM,13.365,0.0,2.99,,
23,06/23/14 03:00:00 AM,11.528,0.0,2.97,,
24,06/23/14 09:00:00 AM,24.835,896.0,3.01,,
25,06/23/14 03:00:00 PM,20.901,1024.0,3.01,,
26,06/23/14 09:00:00 PM,12.110,0.0,2.99,,
27,06/24/14 03:00:00 AM,8.779,0.0,2.97,,
28,06/24/14 09:00:00 AM,19.758,1024.0,2.97,,
29,06/24/14 03:00:00 PM,18.711,576.0,2.99,,
30,06/24/14 09:00:00 PM,11.819,0.0,2.97,,
31,06/25/14 03:00:00 AM,10.455,0.0,2.95,,
32,06/25/14 09:00:00 AM,16.523,1408.0,2.95,,
33,06/25/14 03:00:00 PM,13.750,136.0,2.95,,
34,06/25/14 09:00:00 PM,11.236,0.0,2.93,,
35,06/26/14 03:00:00 AM,10.748,0.0,2.93,,
36,06/26/14 09:00:00 AM,10.357,480.0,2.93,,
37,06/26/14 03:00:00 PM,14.325,960.0,2.95,,
38,06/26/14 09:00:00 PM,10.553,0.0,2.93,,
39,06/27/14 03:00:00 AM,9.275,0.0,2.93,,
40,06/27/14 09:00:00 AM,10.259,368.0,2.91,,
41,06/27/14 03:00:00 PM,11.528,672.0,2.93,,
42,06/27/14 09:00:00 PM,9.472,0.0,2.93,,
43,06/28/14 03:00:00 AM,8.182,0.0,2.91,,
44,06/28/14 09:00:00 AM,11.139,1152.0,2.91,,
45,06/28/14 03:00:00 PM,14.230,576.0,2.93,,
46,06/28/14 09:00:00 PM,10.455,0.0,2.91,,
47,06/29/14 03:00:00 AM,8.779,0.0,2.91,,
48,06/29/14 09:00:00 AM,17.189,1600.0,2.93,,
49,06/29/14 03:00:00 PM,15.951,512.0,2.97,,
50,06/29/14 09:00:00 PM,10.748,0.0,2.95,,
51,06/30/14 03:00:00 AM,8.978,0.0,2.95,,
52,06/30/14 09:00:00 AM,24.641,864.0,2.97,,
53,06/30/14 03:00:00 PM,20.901,480.0,2.99,,
54,06/30/14 09:00:00 PM,15.282,0.0,2.97,,
55,07/01/14 03:00:00 AM,13.173,0.0,2.97,,
56,07/01/14 09:00:00 AM,27.272,768.0,2.97,,
57,07/01/14 03:00:00 PM,24.545,464.0,3.01,,
58,07/01/14 09:00:00 PM,17.570,0.0,2.99,,
