"Plot Title: 10169145"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/17/14 03:00:00 PM,6.064,168.0,2.89,,
2,06/17/14 09:00:00 PM,5.450,0.0,2.87,,
3,06/18/14 03:00:00 AM,5.450,0.0,2.87,,
4,06/18/14 09:00:00 AM,7.682,496.0,2.89,,
5,06/18/14 03:00:00 PM,14.325,464.0,2.91,,
6,06/18/14 09:00:00 PM,9.275,0.0,2.91,,
7,06/19/14 03:00:00 AM,7.983,0.0,2.89,,
8,06/19/14 09:00:00 AM,9.275,168.0,2.91,,
9,06/19/14 03:00:00 PM,16.046,464.0,2.91,,
10,06/19/14 09:00:00 PM,11.236,0.0,2.91,,
11,06/20/14 03:00:00 AM,8.680,0.0,2.91,,
12,06/20/14 09:00:00 AM,9.866,368.0,2.89,,
13,06/20/14 03:00:00 PM,12.980,800.0,2.91,,
14,06/20/14 09:00:00 PM,8.779,0.0,2.91,,
15,06/21/14 03:00:00 AM,7.682,0.0,2.89,,
16,06/21/14 09:00:00 AM,10.063,352.0,2.89,,
17,06/21/14 03:00:00 PM,16.618,432.0,2.91,,
18,06/21/14 09:00:00 PM,10.944,0.0,2.91,,
19,06/22/14 03:00:00 AM,9.373,0.0,2.91,,
20,06/22/14 09:00:00 AM,11.722,224.0,2.91,,
21,06/22/14 03:00:00 PM,18.901,352.0,2.93,,
22,06/22/14 09:00:00 PM,13.461,0.0,2.91,,
23,06/23/14 03:00:00 AM,11.625,0.0,2.91,,
24,06/23/14 09:00:00 AM,12.013,152.0,2.91,,
25,06/23/14 03:00:00 PM,18.045,480.0,2.93,,
26,06/23/14 09:00:00 PM,11.528,0.0,2.91,,
27,06/24/14 03:00:00 AM,9.176,0.0,2.91,,
28,06/24/14 09:00:00 AM,10.063,124.0,2.89,,
29,06/24/14 03:00:00 PM,15.664,480.0,2.91,,
30,06/24/14 09:00:00 PM,11.916,0.0,2.91,,
31,06/25/14 03:00:00 AM,10.846,0.0,2.91,,
32,06/25/14 09:00:00 AM,13.654,400.0,2.91,,
33,06/25/14 03:00:00 PM,12.883,54.0,2.91,,
34,06/25/14 09:00:00 PM,10.944,0.0,2.91,,
35,06/26/14 03:00:00 AM,10.553,0.0,2.91,,
36,06/26/14 09:00:00 AM,9.669,128.0,2.89,,
37,06/26/14 03:00:00 PM,12.401,320.0,2.91,,
38,06/26/14 09:00:00 PM,10.357,0.0,2.89,,
39,06/27/14 03:00:00 AM,9.176,0.0,2.91,,
40,06/27/14 09:00:00 AM,9.866,144.0,2.89,,
41,06/27/14 03:00:00 PM,10.944,288.0,2.91,,
42,06/27/14 09:00:00 PM,9.373,0.0,2.91,,
43,06/28/14 03:00:00 AM,8.082,0.0,2.91,,
44,06/28/14 09:00:00 AM,9.472,464.0,2.91,,
45,06/28/14 03:00:00 PM,12.980,384.0,2.91,,
46,06/28/14 09:00:00 PM,10.161,0.0,2.89,,
47,06/29/14 03:00:00 AM,8.581,0.0,2.91,,
48,06/29/14 09:00:00 AM,9.077,256.0,2.91,,
49,06/29/14 03:00:00 PM,15.378,400.0,2.91,,
50,06/29/14 09:00:00 PM,11.041,0.0,2.91,,
51,06/30/14 03:00:00 AM,9.669,0.0,2.89,,
52,06/30/14 09:00:00 AM,10.944,119.0,2.91,,
53,06/30/14 03:00:00 PM,19.092,384.0,2.93,,
54,06/30/14 09:00:00 PM,14.709,0.0,2.93,,
55,07/01/14 03:00:00 AM,13.269,0.0,2.91,,
56,07/01/14 09:00:00 AM,14.900,117.0,2.93,,
57,07/01/14 03:00:00 PM,24.158,368.0,2.93,,
58,07/01/14 09:00:00 PM,17.475,0.0,2.93,,
59,07/02/14 03:00:00 AM,14.900,0.0,2.93,,
60,07/02/14 09:00:00 AM,13.846,160.0,2.93,,
61,07/02/14 03:00:00 PM,19.948,368.0,2.91,,
62,07/02/14 09:00:00 PM,14.804,0.0,2.93,,
63,07/03/14 03:00:00 AM,12.304,0.0,2.91,,
64,07/03/14 09:00:00 AM,13.461,368.0,2.93,,
