"Plot Title: 10166282"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,06/17/14 09:00:00 PM,5.757,0.0,2.87,,
2,06/18/14 03:00:00 AM,5.655,0.0,2.87,,
3,06/18/14 09:00:00 AM,7.682,3616.7,2.87,,
4,06/18/14 03:00:00 PM,14.134,6200.0,2.89,,
5,06/18/14 09:00:00 PM,9.571,0.0,2.87,,
6,06/19/14 03:00:00 AM,8.282,0.0,2.87,,
7,06/19/14 09:00:00 AM,10.161,3788.9,2.85,,
8,06/19/14 03:00:00 PM,17.475,9300.1,2.89,,
9,06/19/14 09:00:00 PM,11.625,0.0,2.87,,
10,06/20/14 03:00:00 AM,8.779,0.0,2.87,,
11,06/20/14 09:00:00 AM,9.571,3616.7,2.87,,
12,06/20/14 03:00:00 PM,13.269,12400.1,2.89,,
13,06/20/14 09:00:00 PM,8.879,0.0,2.87,,
14,06/21/14 03:00:00 AM,7.582,0.0,2.87,,
15,06/21/14 09:00:00 AM,10.553,4650.0,2.87,,
16,06/21/14 03:00:00 PM,17.379,8266.7,2.89,,
17,06/21/14 09:00:00 PM,10.944,0.0,2.87,,
18,06/22/14 03:00:00 AM,9.275,0.0,2.87,,
19,06/22/14 09:00:00 AM,12.497,3961.1,2.87,,
20,06/22/14 03:00:00 PM,20.329,8611.2,2.89,,
21,06/22/14 09:00:00 PM,13.750,0.0,2.89,,
22,06/23/14 03:00:00 AM,11.722,0.0,2.87,,
23,06/23/14 09:00:00 AM,12.690,3616.7,2.89,,
24,06/23/14 03:00:00 PM,19.472,9300.1,2.91,,
25,06/23/14 09:00:00 PM,11.528,0.0,2.87,,
26,06/24/14 03:00:00 AM,8.879,0.0,2.87,,
27,06/24/14 09:00:00 AM,10.553,2755.6,2.87,,
28,06/24/14 03:00:00 PM,16.618,4994.5,2.89,,
29,06/24/14 09:00:00 PM,12.207,0.0,2.89,,
30,06/25/14 03:00:00 AM,10.944,0.0,2.87,,
31,06/25/14 09:00:00 AM,13.846,4477.8,2.89,,
32,06/25/14 03:00:00 PM,12.401,559.7,2.89,,
33,06/25/14 09:00:00 PM,10.553,0.0,2.87,,
34,06/26/14 03:00:00 AM,10.455,0.0,2.87,,
35,06/26/14 09:00:00 AM,9.472,1980.6,2.89,,
36,06/26/14 03:00:00 PM,12.497,4822.3,2.89,,
37,06/26/14 09:00:00 PM,10.259,0.0,2.87,,
38,06/27/14 03:00:00 AM,9.176,0.0,2.87,,
39,06/27/14 09:00:00 AM,9.965,1463.9,2.87,,
40,06/27/14 03:00:00 PM,11.041,2927.8,2.87,,
41,06/27/14 09:00:00 PM,9.373,0.0,2.87,,
42,06/28/14 03:00:00 AM,7.882,0.0,2.87,,
43,06/28/14 09:00:00 AM,9.176,3961.1,2.87,,
44,06/28/14 03:00:00 PM,13.269,3961.1,2.89,,
45,06/28/14 09:00:00 PM,10.161,0.0,2.87,,
46,06/29/14 03:00:00 AM,8.481,0.0,2.87,,
47,06/29/14 09:00:00 AM,9.275,5338.9,2.87,,
48,06/29/14 03:00:00 PM,15.187,8611.2,2.87,,
49,06/29/14 09:00:00 PM,11.139,0.0,2.87,,
50,06/30/14 03:00:00 AM,9.669,0.0,2.85,,
51,06/30/14 09:00:00 AM,11.916,3272.2,2.87,,
52,06/30/14 03:00:00 PM,19.758,12400.1,2.89,,
53,06/30/14 09:00:00 PM,15.473,0.0,2.89,,
54,07/01/14 03:00:00 AM,13.846,0.0,2.89,,
55,07/01/14 09:00:00 AM,15.951,3100.0,2.89,,
56,07/01/14 03:00:00 PM,24.738,11711.2,2.91,,
57,07/01/14 09:00:00 PM,17.855,0.0,2.91,,
58,07/02/14 03:00:00 AM,14.900,0.0,2.91,,
59,07/02/14 09:00:00 AM,13.365,1808.3,2.89,,
60,07/02/14 03:00:00 PM,20.234,8266.7,2.89,,
61,07/02/14 09:00:00 PM,14.517,0.0,2.91,,
62,07/03/14 03:00:00 AM,11.528,0.0,2.89,,
63,07/03/14 09:00:00 AM,12.883,3961.1,2.89,,
64,07/03/14 03:00:00 PM,19.662,16533.4,2.89,,
65,07/03/14 09:00:00 PM,12.304,0.0,2.89,,
66,07/04/14 03:00:00 AM,10.944,0.0,2.87,,
67,07/04/14 09:00:00 AM,13.173,3961.1,2.89,,
68,07/04/14 03:00:00 PM,19.853,5166.7,2.89,,
69,07/04/14 09:00:00 PM,13.846,0.0,2.89,,
70,07/05/14 03:00:00 AM,12.497,0.0,2.89,,
71,07/05/14 09:00:00 AM,14.325,2927.8,2.89,,
72,07/05/14 03:00:00 PM,22.717,7577.8,2.91,,
73,07/05/14 09:00:00 PM,16.141,0.0,2.89,,
74,07/06/14 03:00:00 AM,14.134,0.0,2.89,,
75,07/06/14 09:00:00 AM,15.187,2927.8,2.89,,
76,07/06/14 03:00:00 PM,23.966,15155.7,2.91,,
77,07/06/14 09:00:00 PM,16.713,0.0,2.89,,
78,07/07/14 03:00:00 AM,14.900,0.0,2.91,,
79,07/07/14 09:00:00 AM,16.903,2755.6,2.89,,
80,07/07/14 03:00:00 PM,25.902,19977.9,2.91,,
81,07/07/14 09:00:00 PM,18.236,0.0,2.91,,
82,07/08/14 03:00:00 AM,16.046,0.0,2.89,,
83,07/08/14 09:00:00 AM,17.855,2755.6,2.91,,
84,07/08/14 03:00:00 PM,25.805,27555.7,2.91,,
