"Plot Title: 10166322"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,06/18/14 03:00:00 PM,13.942,1463.9,2.91,,
2,06/18/14 09:00:00 PM,9.077,0.0,2.89,,
3,06/19/14 03:00:00 AM,7.179,0.0,2.87,,
4,06/19/14 09:00:00 AM,9.176,1980.6,2.89,,
5,06/19/14 03:00:00 PM,18.140,7233.4,2.91,,
6,06/19/14 09:00:00 PM,12.594,0.0,2.89,,
7,06/20/14 03:00:00 AM,9.077,0.0,2.89,,
8,06/20/14 09:00:00 AM,9.669,4650.0,2.87,,
9,06/20/14 03:00:00 PM,14.517,3961.1,2.91,,
10,06/20/14 09:00:00 PM,8.481,0.0,2.89,,
11,06/21/14 03:00:00 AM,6.674,0.0,2.87,,
12,06/21/14 09:00:00 AM,10.161,3788.9,2.89,,
13,06/21/14 03:00:00 PM,17.189,7233.4,2.91,,
14,06/21/14 09:00:00 PM,10.455,0.0,2.89,,
15,06/22/14 03:00:00 AM,8.481,0.0,2.89,,
16,06/22/14 09:00:00 AM,11.819,3100.0,2.89,,
17,06/22/14 03:00:00 PM,20.519,7233.4,2.91,,
18,06/22/14 09:00:00 PM,13.461,0.0,2.91,,
19,06/23/14 03:00:00 AM,11.625,0.0,2.89,,
20,06/23/14 09:00:00 AM,12.690,2066.7,2.91,,
21,06/23/14 03:00:00 PM,19.758,6200.0,2.91,,
22,06/23/14 09:00:00 PM,12.207,0.0,2.91,,
23,06/24/14 03:00:00 AM,8.082,0.0,2.89,,
24,06/24/14 09:00:00 AM,10.944,2238.9,2.89,,
25,06/24/14 03:00:00 PM,17.379,6200.0,2.91,,
26,06/24/14 09:00:00 PM,12.110,0.0,2.91,,
27,06/25/14 03:00:00 AM,10.259,0.0,2.89,,
28,06/25/14 09:00:00 AM,13.750,3961.1,2.91,,
29,06/25/14 03:00:00 PM,12.690,549.0,2.91,,
30,06/25/14 09:00:00 PM,11.041,0.0,2.89,,
31,06/26/14 03:00:00 AM,10.846,0.0,2.89,,
32,06/26/14 09:00:00 AM,9.669,1162.5,2.87,,
33,06/26/14 03:00:00 PM,12.110,4994.5,2.89,,
34,06/26/14 09:00:00 PM,10.846,0.0,2.89,,
35,06/27/14 03:00:00 AM,9.669,0.0,2.87,,
36,06/27/14 09:00:00 AM,10.357,1345.5,2.89,,
37,06/27/14 03:00:00 PM,11.139,861.1,2.89,,
38,06/27/14 09:00:00 PM,9.768,0.0,2.87,,
39,06/28/14 03:00:00 AM,8.182,0.0,2.89,,
40,06/28/14 09:00:00 AM,8.978,4133.4,2.89,,
41,06/28/14 03:00:00 PM,12.013,6200.0,2.89,,
42,06/28/14 09:00:00 PM,10.748,0.0,2.89,,
43,06/29/14 03:00:00 AM,8.879,0.0,2.89,,
44,06/29/14 09:00:00 AM,9.176,3444.5,2.89,,
45,06/29/14 03:00:00 PM,15.473,6544.5,2.89,,
46,06/29/14 09:00:00 PM,10.357,0.0,2.87,,
47,06/30/14 03:00:00 AM,8.779,0.0,2.89,,
48,06/30/14 09:00:00 AM,11.334,1894.5,2.89,,
49,06/30/14 03:00:00 PM,21.378,6544.5,2.91,,
50,06/30/14 09:00:00 PM,14.804,0.0,2.91,,
51,07/01/14 03:00:00 AM,14.804,0.0,2.91,,
52,07/01/14 09:00:00 AM,16.903,1894.5,2.91,,
53,07/01/14 03:00:00 PM,27.173,6544.5,2.93,,
54,07/01/14 09:00:00 PM,18.331,0.0,2.93,,
55,07/02/14 03:00:00 AM,15.569,0.0,2.91,,
56,07/02/14 09:00:00 AM,13.461,1377.8,2.91,,
57,07/02/14 03:00:00 PM,20.615,6200.0,2.91,,
58,07/02/14 09:00:00 PM,14.804,0.0,2.93,,
59,07/03/14 03:00:00 AM,12.110,0.0,2.91,,
60,07/03/14 09:00:00 AM,13.269,4477.8,2.91,,
61,07/03/14 03:00:00 PM,19.758,7577.8,2.91,,
62,07/03/14 09:00:00 PM,13.461,0.0,2.91,,
63,07/04/14 03:00:00 AM,10.357,0.0,2.89,,
64,07/04/14 09:00:00 AM,13.654,4133.4,2.91,,
65,07/04/14 03:00:00 PM,20.901,4305.6,2.91,,
66,07/04/14 09:00:00 PM,13.942,0.0,2.91,,
67,07/05/14 03:00:00 AM,11.819,0.0,2.91,,
68,07/05/14 09:00:00 AM,13.461,1808.3,2.91,,
69,07/05/14 03:00:00 PM,24.641,7233.4,2.93,,
70,07/05/14 09:00:00 PM,16.237,0.0,2.91,,
71,07/06/14 03:00:00 AM,13.173,0.0,2.91,,
72,07/06/14 09:00:00 AM,14.709,1894.5,2.93,,
73,07/06/14 03:00:00 PM,25.319,7233.4,2.93,,
74,07/06/14 09:00:00 PM,16.618,0.0,2.91,,
75,07/07/14 03:00:00 AM,14.230,0.0,2.93,,
76,07/07/14 09:00:00 AM,16.618,1808.3,2.91,,
77,07/07/14 03:00:00 PM,27.468,7233.4,2.93,,
78,07/07/14 09:00:00 PM,18.996,0.0,2.93,,
79,07/08/14 03:00:00 AM,16.046,0.0,2.91,,
80,07/08/14 09:00:00 AM,17.950,1894.5,2.93,,
81,07/08/14 03:00:00 PM,26.683,6200.0,2.93,,
82,07/08/14 09:00:00 PM,18.806,0.0,2.93,,
83,07/09/14 03:00:00 AM,15.855,0.0,2.91,,
84,07/09/14 09:00:00 AM,16.618,1808.3,2.91,,
85,07/09/14 03:00:00 PM,25.416,7233.4,2.93,,
86,07/09/14 09:00:00 PM,16.523,0.0,2.93,,
87,07/10/14 03:00:00 AM,13.654,0.0,2.93,,
88,07/10/14 09:00:00 AM,14.709,1894.5,2.93,,
89,07/10/14 03:00:00 PM,26.977,7233.4,2.93,,
90,07/10/14 09:00:00 PM,16.713,0.0,2.93,,
91,07/11/14 03:00:00 AM,14.230,0.0,2.93,,
92,07/11/14 09:00:00 AM,16.523,2755.6,2.93,,
93,07/11/14 03:00:00 PM,20.519,2583.4,2.93,,
94,07/11/14 09:00:00 PM,16.427,0.0,2.91,,
95,07/12/14 03:00:00 AM,15.378,0.0,2.91,,
96,07/12/14 09:00:00 AM,18.331,1894.5,2.93,,
97,07/12/14 03:00:00 PM,28.953,7233.4,2.95,,
98,07/12/14 09:00:00 PM,20.424,0.0,2.93,,
99,07/13/14 03:00:00 AM,17.094,0.0,2.93,,
100,07/13/14 09:00:00 AM,18.426,1377.8,2.93,,
101,07/13/14 03:00:00 PM,23.100,2152.8,2.93,,
102,07/13/14 09:00:00 PM,16.999,0.0,2.91,,
103,07/14/14 03:00:00 AM,14.996,0.0,2.93,,
104,07/14/14 09:00:00 AM,16.332,1894.5,2.91,,
105,07/14/14 03:00:00 PM,26.488,7233.4,2.93,,
106,07/14/14 09:00:00 PM,17.760,0.0,2.93,,
107,07/15/14 03:00:00 AM,15.187,0.0,2.91,,
108,07/15/14 09:00:00 AM,18.426,1894.5,2.93,,
109,07/15/14 03:00:00 PM,30.255,7577.8,2.93,,
110,07/15/14 09:00:00 PM,20.710,0.0,2.93,,
111,07/16/14 03:00:00 AM,17.950,0.0,2.93,,
112,07/16/14 09:00:00 AM,19.662,2152.8,2.91,,
113,07/16/14 03:00:00 PM,27.961,5511.1,2.93,,
114,07/16/14 09:00:00 PM,18.521,0.0,2.93,,
115,07/17/14 03:00:00 AM,14.900,0.0,2.93,,
116,07/17/14 09:00:00 AM,16.141,1722.2,2.91,,
117,07/17/14 03:00:00 PM,23.869,7233.4,2.93,,
118,07/17/14 09:00:00 PM,15.187,0.0,2.91,,
119,07/18/14 03:00:00 AM,11.625,0.0,2.91,,
120,07/18/14 09:00:00 AM,13.846,1808.3,2.91,,
121,07/18/14 03:00:00 PM,22.238,4650.0,2.93,,
122,07/18/14 09:00:00 PM,15.378,0.0,2.91,,
123,07/19/14 03:00:00 AM,13.173,0.0,2.91,,
124,07/19/14 09:00:00 AM,15.378,1722.2,2.91,,
125,07/19/14 03:00:00 PM,25.319,7233.4,2.91,,
126,07/19/14 09:00:00 PM,16.903,0.0,2.91,,
127,07/20/14 03:00:00 AM,14.230,0.0,2.91,,
128,07/20/14 09:00:00 AM,16.046,1722.2,2.91,,
129,07/20/14 03:00:00 PM,20.519,7233.4,2.91,,
130,07/20/14 09:00:00 PM,13.173,0.0,2.91,,
131,07/21/14 03:00:00 AM,11.431,0.0,2.89,,
132,07/21/14 09:00:00 AM,14.325,3100.0,2.91,,
133,07/21/14 03:00:00 PM,16.808,2152.8,2.91,,
134,07/21/14 09:00:00 PM,13.076,0.0,2.91,,
135,07/22/14 03:00:00 AM,13.365,0.0,2.91,,
136,07/22/14 09:00:00 AM,14.230,2411.1,2.91,,
137,07/22/14 03:00:00 PM,19.187,5166.7,2.93,,
138,07/22/14 09:00:00 PM,12.304,0.0,2.89,,
139,07/23/14 03:00:00 AM,12.207,0.0,2.89,,
140,07/23/14 09:00:00 AM,9.275,861.1,2.89,,
141,07/23/14 03:00:00 PM,9.669,215.3,2.87,,
142,07/23/14 09:00:00 PM,7.782,0.0,2.89,,
143,07/24/14 03:00:00 AM,7.079,0.0,2.87,,
144,07/24/14 09:00:00 AM,7.682,2152.8,2.87,,
145,07/24/14 03:00:00 PM,12.207,5338.9,2.89,,
146,07/24/14 09:00:00 PM,8.879,0.0,2.89,,
147,07/25/14 03:00:00 AM,7.481,0.0,2.87,,
148,07/25/14 09:00:00 AM,9.472,1636.1,2.89,,
149,07/25/14 03:00:00 PM,18.901,6544.5,2.91,,
150,07/25/14 09:00:00 PM,12.497,0.0,2.89,,
151,07/26/14 03:00:00 AM,10.748,0.0,2.87,,
152,07/26/14 09:00:00 AM,12.690,1722.2,2.89,,
153,07/26/14 03:00:00 PM,22.238,6544.5,2.91,,
154,07/26/14 09:00:00 PM,15.282,0.0,2.89,,
155,07/27/14 03:00:00 AM,12.883,0.0,2.89,,
156,07/27/14 09:00:00 AM,15.951,2755.6,2.89,,
157,07/27/14 03:00:00 PM,22.525,6544.5,2.91,,
158,07/27/14 09:00:00 PM,17.570,0.0,2.91,,
159,07/28/14 03:00:00 AM,14.804,0.0,2.91,,
160,07/28/14 09:00:00 AM,16.903,1722.2,2.89,,
161,07/28/14 03:00:00 PM,26.781,6544.5,2.91,,
162,07/28/14 09:00:00 PM,18.616,0.0,2.91,,
163,07/29/14 03:00:00 AM,16.808,0.0,2.91,,
