"Plot Title: 10166316"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,06/19/14 09:00:00 AM,10.063,5166.7,2.89,,
2,06/19/14 03:00:00 PM,16.046,8266.7,2.91,,
3,06/19/14 09:00:00 PM,9.866,0.0,2.89,,
4,06/20/14 03:00:00 AM,7.983,0.0,2.89,,
5,06/20/14 09:00:00 AM,9.866,17222.3,2.89,,
6,06/20/14 03:00:00 PM,12.980,9644.5,2.91,,
7,06/20/14 09:00:00 PM,6.978,0.0,2.89,,
8,06/21/14 03:00:00 AM,5.450,0.0,2.87,,
9,06/21/14 09:00:00 AM,12.110,16533.4,2.89,,
10,06/21/14 03:00:00 PM,15.760,7577.8,2.91,,
11,06/21/14 09:00:00 PM,8.879,0.0,2.91,,
12,06/22/14 03:00:00 AM,7.280,0.0,2.89,,
13,06/22/14 09:00:00 AM,14.038,11711.2,2.91,,
14,06/22/14 03:00:00 PM,18.996,7577.8,2.93,,
15,06/22/14 09:00:00 PM,12.110,0.0,2.91,,
16,06/23/14 03:00:00 AM,10.748,0.0,2.89,,
17,06/23/14 09:00:00 AM,13.269,6200.0,2.91,,
18,06/23/14 03:00:00 PM,20.043,14466.8,2.91,,
19,06/23/14 09:00:00 PM,10.846,0.0,2.89,,
20,06/24/14 03:00:00 AM,7.582,0.0,2.89,,
21,06/24/14 09:00:00 AM,11.041,6544.5,2.89,,
22,06/24/14 03:00:00 PM,15.664,10333.4,2.91,,
23,06/24/14 09:00:00 PM,10.357,0.0,2.89,,
24,06/25/14 03:00:00 AM,8.879,0.0,2.91,,
25,06/25/14 09:00:00 AM,15.187,12400.1,2.91,,
26,06/25/14 03:00:00 PM,13.461,3444.5,2.91,,
27,06/25/14 09:00:00 PM,10.063,0.0,2.89,,
28,06/26/14 03:00:00 AM,9.768,0.0,2.89,,
29,06/26/14 09:00:00 AM,9.965,6200.0,2.89,,
30,06/26/14 03:00:00 PM,12.690,15844.5,2.91,,
31,06/26/14 09:00:00 PM,9.669,0.0,2.89,,
32,06/27/14 03:00:00 AM,8.481,0.0,2.91,,
33,06/27/14 09:00:00 AM,10.161,9300.1,2.89,,
34,06/27/14 03:00:00 PM,11.431,14466.8,2.89,,
35,06/27/14 09:00:00 PM,8.581,0.0,2.89,,
36,06/28/14 03:00:00 AM,6.877,0.0,2.89,,
37,06/28/14 09:00:00 AM,9.866,13089.0,2.89,,
38,06/28/14 03:00:00 PM,15.664,16533.4,2.91,,
39,06/28/14 09:00:00 PM,9.176,0.0,2.91,,
40,06/29/14 03:00:00 AM,6.877,0.0,2.89,,
41,06/29/14 09:00:00 AM,10.748,8266.7,2.89,,
42,06/29/14 03:00:00 PM,14.230,11022.3,2.91,,
43,06/29/14 09:00:00 PM,9.176,0.0,2.91,,
44,06/30/14 03:00:00 AM,7.481,0.0,2.89,,
45,06/30/14 09:00:00 AM,11.431,5338.9,2.89,,
46,06/30/14 03:00:00 PM,19.662,6544.5,2.91,,
47,06/30/14 09:00:00 PM,14.134,0.0,2.91,,
48,07/01/14 03:00:00 AM,13.173,0.0,2.91,,
49,07/01/14 09:00:00 AM,16.808,5166.7,2.91,,
50,07/01/14 03:00:00 PM,24.835,6544.5,2.93,,
51,07/01/14 09:00:00 PM,17.189,0.0,2.91,,
52,07/02/14 03:00:00 AM,13.750,0.0,2.91,,
53,07/02/14 09:00:00 AM,13.269,5166.7,2.91,,
54,07/02/14 03:00:00 PM,19.282,6200.0,2.93,,
55,07/02/14 09:00:00 PM,13.076,0.0,2.91,,
56,07/03/14 03:00:00 AM,11.139,0.0,2.91,,
57,07/03/14 09:00:00 AM,15.760,16533.4,2.91,,
58,07/03/14 03:00:00 PM,18.806,8611.2,2.93,,
59,07/03/14 09:00:00 PM,11.139,0.0,2.91,,
60,07/04/14 03:00:00 AM,9.472,0.0,2.91,,
61,07/04/14 09:00:00 AM,16.046,18600.1,2.91,,
62,07/04/14 03:00:00 PM,19.282,13777.9,2.93,,
63,07/04/14 09:00:00 PM,12.690,0.0,2.91,,
64,07/05/14 03:00:00 AM,10.944,0.0,2.91,,
65,07/05/14 09:00:00 AM,14.421,5338.9,2.93,,
66,07/05/14 03:00:00 PM,22.046,8266.7,2.93,,
67,07/05/14 09:00:00 PM,14.517,0.0,2.93,,
68,07/06/14 03:00:00 AM,12.304,0.0,2.91,,
69,07/06/14 09:00:00 AM,15.473,5166.7,2.91,,
70,07/06/14 03:00:00 PM,23.100,8611.2,2.93,,
71,07/06/14 09:00:00 PM,14.804,0.0,2.93,,
72,07/07/14 03:00:00 AM,13.173,0.0,2.91,,
73,07/07/14 09:00:00 AM,17.570,5338.9,2.93,,
74,07/07/14 03:00:00 PM,26.000,9644.5,2.93,,
75,07/07/14 09:00:00 PM,16.903,0.0,2.93,,
76,07/08/14 03:00:00 AM,14.613,0.0,2.93,,
77,07/08/14 09:00:00 AM,18.996,5511.1,2.93,,
78,07/08/14 03:00:00 PM,26.000,8266.7,2.93,,
79,07/08/14 09:00:00 PM,17.475,0.0,2.93,,
80,07/09/14 03:00:00 AM,14.421,0.0,2.93,,
81,07/09/14 09:00:00 AM,17.189,5166.7,2.93,,
82,07/09/14 03:00:00 PM,23.677,24800.2,2.93,,
83,07/09/14 09:00:00 PM,14.709,0.0,2.93,,
84,07/10/14 03:00:00 AM,12.401,0.0,2.91,,
85,07/10/14 09:00:00 AM,16.046,5166.7,2.91,,
86,07/10/14 03:00:00 PM,23.869,27555.7,2.93,,
87,07/10/14 09:00:00 PM,15.091,0.0,2.91,,
88,07/11/14 03:00:00 AM,13.654,0.0,2.93,,
89,07/11/14 09:00:00 AM,19.187,12400.1,2.93,,
90,07/11/14 03:00:00 PM,21.951,9644.5,2.93,,
91,07/11/14 09:00:00 PM,15.855,0.0,2.91,,
92,07/12/14 03:00:00 AM,15.760,0.0,2.91,,
93,07/12/14 09:00:00 AM,20.234,5166.7,2.91,,
94,07/12/14 03:00:00 PM,27.075,19977.9,2.93,,
95,07/12/14 09:00:00 PM,18.236,0.0,2.93,,
96,07/13/14 03:00:00 AM,17.379,0.0,2.93,,
97,07/13/14 09:00:00 AM,18.236,4650.0,2.93,,
98,07/13/14 03:00:00 PM,24.062,15155.7,2.95,,
99,07/13/14 09:00:00 PM,16.237,0.0,2.93,,
100,07/14/14 03:00:00 AM,13.654,0.0,2.93,,
101,07/14/14 09:00:00 AM,18.426,5166.7,2.93,,
102,07/14/14 03:00:00 PM,24.255,8266.7,2.95,,
103,07/14/14 09:00:00 PM,16.332,0.0,2.93,,
104,07/15/14 03:00:00 AM,14.325,0.0,2.93,,
105,07/15/14 09:00:00 AM,20.043,5511.1,2.91,,
106,07/15/14 03:00:00 PM,27.665,7233.4,2.93,,
107,07/15/14 09:00:00 PM,19.282,0.0,2.93,,
108,07/16/14 03:00:00 AM,17.094,0.0,2.93,,
109,07/16/14 09:00:00 AM,21.760,7233.4,2.93,,
110,07/16/14 03:00:00 PM,26.879,7577.8,2.93,,
111,07/16/14 09:00:00 PM,16.808,0.0,2.93,,
112,07/17/14 03:00:00 AM,13.558,0.0,2.93,,
113,07/17/14 09:00:00 AM,16.523,5338.9,2.93,,
114,07/17/14 03:00:00 PM,22.333,7233.4,2.93,,
115,07/17/14 09:00:00 PM,12.980,0.0,2.93,,
116,07/18/14 03:00:00 AM,10.651,0.0,2.91,,
117,07/18/14 09:00:00 AM,14.613,5338.9,2.93,,
118,07/18/14 03:00:00 PM,22.812,13777.9,2.93,,
119,07/18/14 09:00:00 PM,13.461,0.0,2.93,,
120,07/19/14 03:00:00 AM,11.722,0.0,2.91,,
121,07/19/14 09:00:00 AM,15.473,5338.9,2.91,,
122,07/19/14 03:00:00 PM,23.677,6200.0,2.93,,
123,07/19/14 09:00:00 PM,15.091,0.0,2.91,,
124,07/20/14 03:00:00 AM,13.076,0.0,2.91,,
125,07/20/14 09:00:00 AM,15.187,5166.7,2.91,,
126,07/20/14 03:00:00 PM,19.853,5511.1,2.91,,
127,07/20/14 09:00:00 PM,11.334,0.0,2.91,,
128,07/21/14 03:00:00 AM,9.866,0.0,2.89,,
129,07/21/14 09:00:00 AM,16.332,15155.7,2.91,,
130,07/21/14 03:00:00 PM,19.948,11022.3,2.91,,
131,07/21/14 09:00:00 PM,12.497,0.0,2.91,,
132,07/22/14 03:00:00 AM,12.401,0.0,2.91,,
133,07/22/14 09:00:00 AM,16.141,12400.1,2.91,,
134,07/22/14 03:00:00 PM,19.567,10677.8,2.93,,
135,07/22/14 09:00:00 PM,11.236,0.0,2.91,,
136,07/23/14 03:00:00 AM,11.722,0.0,2.91,,
137,07/23/14 09:00:00 AM,8.779,3788.9,2.91,,
138,07/23/14 03:00:00 PM,10.161,2325.0,2.89,,
139,07/23/14 09:00:00 PM,6.573,0.0,2.89,,
140,07/24/14 03:00:00 AM,6.064,0.0,2.89,,
141,07/24/14 09:00:00 AM,9.077,11022.3,2.91,,
142,07/24/14 03:00:00 PM,13.654,16533.4,2.91,,
143,07/24/14 09:00:00 PM,7.481,0.0,2.89,,
144,07/25/14 03:00:00 AM,6.877,0.0,2.89,,
145,07/25/14 09:00:00 AM,10.357,5166.7,2.89,,
146,07/25/14 03:00:00 PM,16.999,7233.4,2.91,,
147,07/25/14 09:00:00 PM,11.041,0.0,2.89,,
148,07/26/14 03:00:00 AM,9.571,0.0,2.91,,
149,07/26/14 09:00:00 AM,13.750,5338.9,2.91,,
150,07/26/14 03:00:00 PM,20.043,9300.1,2.91,,
151,07/26/14 09:00:00 PM,13.846,0.0,2.91,,
152,07/27/14 03:00:00 AM,12.594,0.0,2.91,,
153,07/27/14 09:00:00 AM,18.331,6544.5,2.91,,
154,07/27/14 03:00:00 PM,24.062,19289.0,2.93,,
155,07/27/14 09:00:00 PM,16.713,0.0,2.91,,
156,07/28/14 03:00:00 AM,15.091,0.0,2.91,,
157,07/28/14 09:00:00 AM,18.236,5338.9,2.91,,
158,07/28/14 03:00:00 PM,24.641,5511.1,2.93,,
159,07/28/14 09:00:00 PM,17.570,0.0,2.91,,
160,07/29/14 03:00:00 AM,15.760,0.0,2.91,,
161,07/29/14 09:00:00 AM,21.187,17222.3,2.91,,
162,07/29/14 03:00:00 PM,24.738,6544.5,2.93,,
163,07/29/14 09:00:00 PM,16.713,0.0,2.91,,
164,07/30/14 03:00:00 AM,14.900,0.0,2.93,,
165,07/30/14 09:00:00 AM,18.045,6200.0,2.93,,
166,07/30/14 03:00:00 PM,26.000,5511.1,2.93,,
167,07/30/14 09:00:00 PM,17.284,0.0,2.91,,
168,07/31/14 03:00:00 AM,16.141,0.0,2.91,,
169,07/31/14 09:00:00 AM,20.710,5166.7,2.91,,
