"Plot Title: 10169164"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,06/19/14 09:00:00 AM,11.819,11022.3,2.89,,,,
2,06/19/14 03:00:00 PM,25.319,24800.2,2.91,,,,
3,06/19/14 09:00:00 PM,11.139,0.0,2.89,,,,
4,06/20/14 03:00:00 AM,9.669,0.0,2.89,,,,
5,06/20/14 09:00:00 AM,11.722,12400.1,2.89,,,,
6,06/20/14 03:00:00 PM,20.901,16533.4,2.91,,,,
7,06/20/14 09:00:00 PM,7.481,0.0,2.89,,,,
8,06/21/14 03:00:00 AM,4.519,0.0,2.89,,,,
9,06/21/14 09:00:00 AM,14.804,26178.0,2.91,,,,
10,06/21/14 03:00:00 PM,23.100,24800.2,2.93,,,,
11,06/21/14 09:00:00 PM,8.879,0.0,2.89,,,,
12,06/22/14 03:00:00 AM,6.166,0.0,2.87,,,,
13,06/22/14 09:00:00 AM,15.951,27555.7,2.91,,,,
14,06/22/14 03:00:00 PM,25.319,22044.6,2.91,,,,
15,06/22/14 09:00:00 PM,11.916,0.0,2.91,,,,
16,06/23/14 03:00:00 AM,10.357,0.0,2.89,,,,
17,06/23/14 09:00:00 AM,14.996,24800.2,2.93,,,,
18,06/23/14 03:00:00 PM,24.545,22044.6,2.93,,,,
19,06/23/14 09:00:00 PM,12.690,0.0,2.91,,,,
20,06/24/14 03:00:00 AM,7.481,0.0,2.89,,,,
21,06/24/14 09:00:00 AM,14.038,24800.2,2.91,,,,
22,06/24/14 03:00:00 PM,18.616,8266.7,2.93,,,,
23,06/24/14 09:00:00 PM,10.748,0.0,2.89,,,,
24,06/25/14 03:00:00 AM,8.382,0.0,2.89,,,,
25,06/25/14 09:00:00 AM,16.713,15155.7,2.91,,,,
26,06/25/14 03:00:00 PM,15.760,4477.8,2.91,,,,
27,06/25/14 09:00:00 PM,11.625,0.0,2.89,,,,
28,06/26/14 03:00:00 AM,11.041,0.0,2.89,,,,
29,06/26/14 09:00:00 AM,11.528,5166.7,2.89,,,,
30,06/26/14 03:00:00 PM,15.187,15844.5,2.89,,,,
31,06/26/14 09:00:00 PM,11.431,0.0,2.89,,,,
32,06/27/14 03:00:00 AM,9.965,0.0,2.89,,,,
33,06/27/14 09:00:00 AM,11.625,7577.8,2.89,,,,
34,06/27/14 03:00:00 PM,13.846,10677.8,2.91,,,,
35,06/27/14 09:00:00 PM,10.063,0.0,2.89,,,,
36,06/28/14 03:00:00 AM,8.680,0.0,2.89,,,,
37,06/28/14 09:00:00 AM,12.787,14466.8,2.89,,,,
38,06/28/14 03:00:00 PM,20.329,10677.8,2.91,,,,
39,06/28/14 09:00:00 PM,11.139,0.0,2.89,,,,
40,06/29/14 03:00:00 AM,8.182,0.0,2.89,,,,
41,06/29/14 09:00:00 AM,14.230,17911.2,2.91,,,,
42,06/29/14 03:00:00 PM,18.331,5166.7,2.91,,,,
43,06/29/14 09:00:00 PM,8.680,0.0,2.89,,,,
44,06/30/14 03:00:00 AM,6.471,0.0,2.87,,,,
45,06/30/14 09:00:00 AM,13.365,24800.2,2.89,,,,
46,06/30/14 03:00:00 PM,27.272,22044.6,2.93,,,,
47,06/30/14 09:00:00 PM,13.461,0.0,2.91,,,,
48,07/01/14 03:00:00 AM,10.944,0.0,2.89,,,,
49,07/01/14 09:00:00 AM,17.475,24800.2,2.91,,,,
50,07/01/14 03:00:00 PM,30.255,22044.6,2.93,,,,
51,07/01/14 09:00:00 PM,16.141,0.0,2.91,,,,
52,07/02/14 03:00:00 AM,13.654,0.0,2.91,,,,
53,07/02/14 09:00:00 AM,14.613,4305.6,2.91,,,,
54,07/02/14 03:00:00 PM,25.610,22044.6,2.91,,,,
55,07/02/14 09:00:00 PM,13.365,0.0,2.91,,,,
56,07/03/14 03:00:00 AM,11.041,0.0,2.89,,,,
57,07/03/14 09:00:00 AM,17.284,18600.1,2.91,,,,
58,07/03/14 03:00:00 PM,23.581,22044.6,2.93,,,,
59,07/03/14 09:00:00 PM,12.207,0.0,2.91,,,,
60,07/04/14 03:00:00 AM,8.879,0.0,2.89,,,,
61,07/04/14 09:00:00 AM,17.284,19977.9,2.91,,,,
62,07/04/14 03:00:00 PM,23.292,13089.0,2.93,,,,
63,07/04/14 09:00:00 PM,12.401,0.0,2.91,,,,
64,07/05/14 03:00:00 AM,9.669,0.0,2.89,,,,
65,07/05/14 09:00:00 AM,16.237,26178.0,2.91,,,,
66,07/05/14 03:00:00 PM,26.781,22044.6,2.93,,,,
67,07/05/14 09:00:00 PM,12.980,0.0,2.91,,,,
68,07/06/14 03:00:00 AM,10.357,0.0,2.89,,,,
69,07/06/14 09:00:00 AM,17.094,20666.8,2.91,,,,
70,07/06/14 03:00:00 PM,27.272,22044.6,2.93,,,,
71,07/06/14 09:00:00 PM,13.654,0.0,2.91,,,,
72,07/07/14 03:00:00 AM,11.625,0.0,2.89,,,,
73,07/07/14 09:00:00 AM,18.901,11711.2,2.93,,,,
74,07/07/14 03:00:00 PM,28.655,22044.6,2.93,,,,
75,07/07/14 09:00:00 PM,16.141,0.0,2.91,,,,
76,07/08/14 03:00:00 AM,13.461,0.0,2.91,,,,
77,07/08/14 09:00:00 AM,20.805,9300.1,2.93,,,,
78,07/08/14 03:00:00 PM,28.655,21355.7,2.93,,,,
79,07/08/14 09:00:00 PM,17.950,0.0,2.93,,,,
80,07/09/14 03:00:00 AM,13.846,0.0,2.91,,,,
81,07/09/14 09:00:00 AM,19.567,8266.7,2.93,,,,
82,07/09/14 03:00:00 PM,28.159,22044.6,2.93,,,,
83,07/09/14 09:00:00 PM,13.750,0.0,2.91,,,,
84,07/10/14 03:00:00 AM,10.748,0.0,2.89,,,,
85,07/10/14 09:00:00 AM,16.808,13089.0,2.93,,,,
86,07/10/14 03:00:00 PM,27.764,22044.6,2.93,,,,
87,07/10/14 09:00:00 PM,13.461,0.0,2.91,,,,
88,07/11/14 03:00:00 AM,11.236,0.0,2.89,,,,
89,07/11/14 09:00:00 AM,18.331,16533.4,2.93,,,,
90,07/11/14 03:00:00 PM,21.569,9300.1,2.93,,,,
91,07/11/14 09:00:00 PM,14.230,0.0,2.91,,,,
92,07/12/14 03:00:00 AM,12.497,0.0,2.91,,,,
93,07/12/14 09:00:00 AM,18.901,46844.8,2.93,,,,
94,07/12/14 03:00:00 PM,29.452,22044.6,2.95,,,,
95,07/12/14 09:00:00 PM,17.475,0.0,2.91,,,,
96,07/13/14 03:00:00 AM,14.996,0.0,2.93,,,,
97,07/13/14 09:00:00 AM,18.616,3100.0,2.93,,,,
98,07/13/14 03:00:00 PM,27.370,20666.8,2.93,,,,
99,07/13/14 09:00:00 PM,17.189,0.0,2.91,,,,
100,07/14/14 03:00:00 AM,14.517,0.0,2.91,,,,
101,07/14/14 09:00:00 AM,17.665,18600.1,2.91,,,,
102,07/14/14 03:00:00 PM,28.555,21355.7,2.93,,,,
103,07/14/14 09:00:00 PM,15.282,0.0,2.91,,,,
104,07/15/14 03:00:00 AM,12.304,0.0,2.91,,,,
105,07/15/14 09:00:00 AM,17.950,6200.0,2.93,,,,
106,07/15/14 03:00:00 PM,30.255,21355.7,2.93,,,,
107,07/15/14 09:00:00 PM,17.665,0.0,2.93,,,,
108,07/16/14 03:00:00 AM,14.804,0.0,2.93,,,,
109,07/16/14 09:00:00 AM,19.948,6544.5,2.91,,,,
110,07/16/14 03:00:00 PM,29.652,21355.7,2.95,,,,
111,07/16/14 09:00:00 PM,15.187,0.0,2.91,,,,
112,07/17/14 03:00:00 AM,11.625,0.0,2.91,,,,
113,07/17/14 09:00:00 AM,15.091,4650.0,2.91,,,,
114,07/17/14 03:00:00 PM,27.370,22044.6,2.93,,,,
115,07/17/14 09:00:00 PM,11.916,0.0,2.91,,,,
116,07/18/14 03:00:00 AM,8.481,0.0,2.89,,,,
117,07/18/14 09:00:00 AM,13.365,4477.8,2.91,,,,
118,07/18/14 03:00:00 PM,23.484,15155.7,2.93,,,,
119,07/18/14 09:00:00 PM,12.401,0.0,2.91,,,,
120,07/19/14 03:00:00 AM,10.455,0.0,2.89,,,,
121,07/19/14 09:00:00 AM,15.091,4477.8,2.91,,,,
122,07/19/14 03:00:00 PM,28.060,22044.6,2.93,,,,
123,07/19/14 09:00:00 PM,13.461,0.0,2.91,,,,
124,07/20/14 03:00:00 AM,11.431,0.0,2.89,,,,
125,07/20/14 09:00:00 AM,14.900,3961.1,2.91,,,,
126,07/20/14 03:00:00 PM,25.416,22044.6,2.93,,,,
127,07/20/14 09:00:00 PM,11.334,0.0,2.89,,,,
128,07/21/14 03:00:00 AM,9.669,0.0,2.89,,,,
129,07/21/14 09:00:00 AM,17.189,14466.8,2.91,,,,
130,07/21/14 03:00:00 PM,19.758,10333.4,2.91,,,,
131,07/21/14 09:00:00 PM,12.690,0.0,2.91,,,,
132,07/22/14 03:00:00 AM,12.594,0.0,2.91,,,,
133,07/22/14 09:00:00 AM,17.094,11711.2,2.91,,,,
134,07/22/14 03:00:00 PM,23.388,16533.4,2.93,,,,
135,07/22/14 09:00:00 PM,13.076,0.0,2.91,,,,
136,07/23/14 03:00:00 AM,12.401,0.0,2.89,,,,
137,07/23/14 09:00:00 AM,10.944,3100.0,2.89,,,,
138,07/23/14 03:00:00 PM,11.722,2066.7,2.89,,,,
139,07/23/14 09:00:00 PM,8.680,0.0,2.89,,,,
140,07/24/14 03:00:00 AM,7.983,0.0,2.89,,,,
141,07/24/14 09:00:00 AM,11.819,7577.8,2.89,,,,
142,07/24/14 03:00:00 PM,15.664,11022.3,2.89,,,,
143,07/24/14 09:00:00 PM,7.983,0.0,2.87,,,,
144,07/25/14 03:00:00 AM,5.244,0.0,2.87,,,,
145,07/25/14 09:00:00 AM,10.063,4133.4,2.87,,,,
146,07/25/14 03:00:00 PM,24.255,22044.6,2.93,,,,
147,07/25/14 09:00:00 PM,10.553,0.0,2.87,,,,
148,07/26/14 03:00:00 AM,8.182,0.0,2.87,,,,
149,07/26/14 09:00:00 AM,12.980,4305.6,2.89,,,,
150,07/26/14 03:00:00 PM,26.585,22044.6,2.91,,,,
151,07/26/14 09:00:00 PM,13.461,0.0,2.89,,,,
152,07/27/14 03:00:00 AM,10.944,0.0,2.89,,,,
153,07/27/14 09:00:00 AM,17.475,8266.7,2.91,,,,
154,07/27/14 03:00:00 PM,25.319,24800.2,2.91,,,,
155,07/27/14 09:00:00 PM,15.473,0.0,2.89,,,,
156,07/28/14 03:00:00 AM,12.787,0.0,2.89,,,,
157,07/28/14 09:00:00 AM,16.427,4133.4,2.89,,,,
158,07/28/14 03:00:00 PM,29.652,20666.8,2.93,,,,
159,07/28/14 09:00:00 PM,15.951,0.0,2.89,,,,
160,07/29/14 03:00:00 AM,14.325,0.0,2.91,,,,
161,07/29/14 09:00:00 AM,20.805,18600.1,2.91,,,,
162,07/29/14 03:00:00 PM,29.652,22044.6,2.93,,,,
163,07/29/14 09:00:00 PM,16.046,0.0,2.91,,,,
164,07/30/14 03:00:00 AM,13.269,0.0,2.91,,,,
165,07/30/14 09:00:00 AM,17.094,6200.0,2.91,,,,
166,07/30/14 03:00:00 PM,29.853,21355.7,2.91,,,,
167,07/30/14 09:00:00 PM,15.760,0.0,2.91,,,,
168,07/31/14 03:00:00 AM,13.846,0.0,2.91,,,,
169,07/31/14 09:00:00 AM,18.711,4477.8,2.91,,,,
170,07/31/14 03:00:00 PM,31.064,7233.4,2.93,,,,
171,07/31/14 09:00:00 PM,19.187,0.0,2.93,,,,
172,08/01/14 03:00:00 AM,15.569,0.0,2.91,,,,
173,08/01/14 09:00:00 AM,18.331,5338.9,2.91,,,,
174,08/01/14 03:00:00 PM,31.574,23422.4,2.93,,,,
175,08/01/14 09:00:00 PM,16.618,0.0,2.91,,,,
176,08/02/14 03:00:00 AM,13.942,0.0,2.91,,,,
177,08/02/14 09:00:00 AM,18.140,7233.4,2.91,,,,
178,08/02/14 03:00:00 PM,28.953,21355.7,2.93,,,,
179,08/02/14 09:00:00 PM,15.091,0.0,2.89,,,,
180,08/03/14 03:00:00 AM,13.173,0.0,2.91,,,,
181,08/03/14 09:00:00 AM,18.901,11022.3,2.93,,,,
182,08/03/14 03:00:00 PM,28.159,19289.0,2.93,,,,
183,08/03/14 09:00:00 PM,16.237,0.0,2.91,,,,
184,08/04/14 03:00:00 AM,13.846,0.0,2.91,,,,
185,08/04/14 09:00:00 AM,18.996,11022.3,2.93,,,,
186,08/04/14 03:00:00 PM,28.456,16533.4,2.93,,,,
187,08/04/14 09:00:00 PM,16.141,0.0,2.91,,,,
188,08/05/14 03:00:00 AM,13.173,0.0,2.91,,,,
189,08/05/14 09:00:00 AM,18.711,9300.1,2.91,,,,
190,08/05/14 03:00:00 PM,25.610,22044.6,2.91,,,,
191,08/05/14 09:00:00 PM,11.916,0.0,2.89,,,,
192,08/06/14 03:00:00 AM,9.275,0.0,2.89,,,,
193,08/06/14 09:00:00 AM,13.365,4305.6,2.91,,,,
194,08/06/14 03:00:00 PM,27.764,22044.6,2.93,,,,
195,08/06/14 09:00:00 PM,12.594,0.0,2.89,,,,
196,08/07/14 03:00:00 AM,9.866,0.0,2.87,,,,
197,08/07/14 09:00:00 AM,13.558,4305.6,2.91,,,,
198,08/07/14 03:00:00 PM,26.781,20666.8,2.91,,,,
199,08/07/14 09:00:00 PM,10.944,0.0,2.89,,,,
