"Plot Title: 10166302"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/17/14 03:00:00 PM,5.244,87.0,2.85,,
2,06/17/14 09:00:00 PM,5.244,0.0,2.85,,
3,06/18/14 03:00:00 AM,5.141,0.0,2.85,,
4,06/18/14 09:00:00 AM,6.674,320.0,2.87,,
5,06/18/14 03:00:00 PM,12.980,352.0,2.87,,
6,06/18/14 09:00:00 PM,9.866,0.0,2.85,,
7,06/19/14 03:00:00 AM,8.382,0.0,2.87,,
8,06/19/14 09:00:00 AM,10.063,128.0,2.85,,
9,06/19/14 03:00:00 PM,16.332,432.0,2.87,,
10,06/19/14 09:00:00 PM,11.722,0.0,2.87,,
11,06/20/14 03:00:00 AM,8.680,0.0,2.87,,
12,06/20/14 09:00:00 AM,9.176,256.0,2.87,,
13,06/20/14 03:00:00 PM,12.110,608.0,2.87,,
14,06/20/14 09:00:00 PM,8.680,0.0,2.87,,
15,06/21/14 03:00:00 AM,7.582,0.0,2.87,,
16,06/21/14 09:00:00 AM,9.866,288.0,2.85,,
17,06/21/14 03:00:00 PM,16.237,432.0,2.87,,
18,06/21/14 09:00:00 PM,11.334,0.0,2.87,,
19,06/22/14 03:00:00 AM,9.768,0.0,2.85,,
20,06/22/14 09:00:00 AM,12.304,208.0,2.87,,
21,06/22/14 03:00:00 PM,19.092,336.0,2.89,,
22,06/22/14 09:00:00 PM,14.613,0.0,2.89,,
23,06/23/14 03:00:00 AM,12.110,0.0,2.87,,
24,06/23/14 09:00:00 AM,12.690,128.0,2.89,,
25,06/23/14 03:00:00 PM,18.331,416.0,2.89,,
26,06/23/14 09:00:00 PM,11.722,0.0,2.87,,
27,06/24/14 03:00:00 AM,8.779,0.0,2.87,,
28,06/24/14 09:00:00 AM,10.357,115.0,2.87,,
29,06/24/14 03:00:00 PM,16.332,336.0,2.89,,
30,06/24/14 09:00:00 PM,12.594,0.0,2.89,,
31,06/25/14 03:00:00 AM,11.334,0.0,2.87,,
32,06/25/14 09:00:00 AM,13.654,272.0,2.89,,
33,06/25/14 03:00:00 PM,12.110,37.0,2.87,,
34,06/25/14 09:00:00 PM,10.651,0.0,2.87,,
35,06/26/14 03:00:00 AM,10.455,0.0,2.87,,
36,06/26/14 09:00:00 AM,9.077,126.0,2.87,,
37,06/26/14 03:00:00 PM,11.431,288.0,2.87,,
38,06/26/14 09:00:00 PM,10.259,0.0,2.87,,
39,06/27/14 03:00:00 AM,9.176,0.0,2.87,,
40,06/27/14 09:00:00 AM,9.669,92.0,2.85,,
41,06/27/14 03:00:00 PM,10.455,200.0,2.87,,
42,06/27/14 09:00:00 PM,9.176,0.0,2.87,,
43,06/28/14 03:00:00 AM,7.682,0.0,2.87,,
44,06/28/14 09:00:00 AM,8.382,288.0,2.87,,
45,06/28/14 03:00:00 PM,11.625,232.0,2.87,,
46,06/28/14 09:00:00 PM,9.965,0.0,2.85,,
47,06/29/14 03:00:00 AM,8.182,0.0,2.87,,
48,06/29/14 09:00:00 AM,8.382,272.0,2.87,,
49,06/29/14 03:00:00 PM,14.230,400.0,2.89,,
50,06/29/14 09:00:00 PM,11.236,0.0,2.87,,
51,06/30/14 03:00:00 AM,9.866,0.0,2.85,,
