"Plot Title: 10166319"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/18/14 09:00:00 AM,18.426,0.0,3.14,
2,06/18/14 03:00:00 PM,17.284,55111.5,3.12,
3,06/18/14 09:00:00 PM,9.077,0.0,3.10,
4,06/19/14 03:00:00 AM,7.582,0.0,3.05,
5,06/19/14 09:00:00 AM,10.455,6200.0,3.03,
6,06/19/14 03:00:00 PM,25.319,41333.6,3.05,
7,06/19/14 09:00:00 PM,11.528,0.0,3.03,
8,06/20/14 03:00:00 AM,8.680,0.0,3.03,
9,06/20/14 09:00:00 AM,10.846,10677.8,3.01,
10,06/20/14 03:00:00 PM,20.234,26178.0,2.99,
11,06/20/14 09:00:00 PM,8.182,0.0,2.99,
12,06/21/14 03:00:00 AM,6.877,0.0,2.97,
13,06/21/14 09:00:00 AM,12.110,10677.8,2.97,
14,06/21/14 03:00:00 PM,24.545,42711.4,2.99,
15,06/21/14 09:00:00 PM,10.651,0.0,2.97,
16,06/22/14 03:00:00 AM,8.978,0.0,2.97,
17,06/22/14 09:00:00 AM,13.846,8266.7,2.97,
18,06/22/14 03:00:00 PM,27.862,37200.2,2.97,
19,06/22/14 09:00:00 PM,13.846,0.0,2.99,
20,06/23/14 03:00:00 AM,11.916,0.0,2.95,
21,06/23/14 09:00:00 AM,13.654,5166.7,2.95,
22,06/23/14 03:00:00 PM,23.100,20666.8,2.97,
23,06/23/14 09:00:00 PM,11.722,0.0,2.95,
24,06/24/14 03:00:00 AM,8.382,0.0,2.93,
25,06/24/14 09:00:00 AM,10.553,5511.1,2.91,
26,06/24/14 03:00:00 PM,26.000,35822.5,2.93,
27,06/24/14 09:00:00 PM,12.013,0.0,2.93,
28,06/25/14 03:00:00 AM,10.553,0.0,2.91,
29,06/25/14 09:00:00 AM,16.141,11022.3,2.91,
30,06/25/14 03:00:00 PM,12.883,1313.2,2.91,
31,06/25/14 09:00:00 PM,10.651,0.0,2.89,
32,06/26/14 03:00:00 AM,10.455,0.0,2.89,
33,06/26/14 09:00:00 AM,9.768,4477.8,2.89,
34,06/26/14 03:00:00 PM,13.558,7233.4,2.91,
35,06/26/14 09:00:00 PM,10.455,0.0,2.89,
36,06/27/14 03:00:00 AM,9.176,0.0,2.89,
37,06/27/14 09:00:00 AM,10.063,5166.7,2.87,
38,06/27/14 03:00:00 PM,11.236,4133.4,2.89,
39,06/27/14 09:00:00 PM,9.176,0.0,2.89,
40,06/28/14 03:00:00 AM,7.782,0.0,2.87,
41,06/28/14 09:00:00 AM,10.259,17911.2,2.87,
42,06/28/14 03:00:00 PM,15.664,38578.0,2.89,
43,06/28/14 09:00:00 PM,10.063,0.0,2.89,
44,06/29/14 03:00:00 AM,8.481,0.0,2.89,
45,06/29/14 09:00:00 AM,10.553,15844.5,2.87,
46,06/29/14 03:00:00 PM,19.187,15155.7,2.91,
