"Plot Title: 10169152"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/18/14 03:00:00 PM,13.654,9300.1,3.17,
2,06/18/14 09:00:00 PM,9.077,0.0,3.12,
3,06/19/14 03:00:00 AM,7.682,0.0,3.08,
4,06/19/14 09:00:00 AM,10.357,3444.5,3.05,
5,06/19/14 03:00:00 PM,17.094,6200.0,3.08,
6,06/19/14 09:00:00 PM,11.334,0.0,3.05,
7,06/20/14 03:00:00 AM,8.382,0.0,3.03,
8,06/20/14 09:00:00 AM,10.651,8266.7,3.01,
9,06/20/14 03:00:00 PM,14.134,7577.8,3.03,
10,06/20/14 09:00:00 PM,7.882,0.0,2.99,
11,06/21/14 03:00:00 AM,6.877,0.0,2.97,
12,06/21/14 09:00:00 AM,11.819,7577.8,2.97,
13,06/21/14 03:00:00 PM,16.903,5511.1,2.99,
14,06/21/14 09:00:00 PM,10.651,0.0,2.97,
15,06/22/14 03:00:00 AM,9.176,0.0,2.97,
16,06/22/14 09:00:00 AM,13.942,5511.1,2.97,
17,06/22/14 03:00:00 PM,20.329,4305.6,2.97,
18,06/22/14 09:00:00 PM,14.038,0.0,2.97,
19,06/23/14 03:00:00 AM,12.013,0.0,2.95,
20,06/23/14 09:00:00 AM,13.654,3444.5,2.95,
21,06/23/14 03:00:00 PM,20.138,7233.4,2.95,
22,06/23/14 09:00:00 PM,11.722,0.0,2.95,
23,06/24/14 03:00:00 AM,8.182,0.0,2.93,
24,06/24/14 09:00:00 AM,10.651,3444.5,2.91,
25,06/24/14 03:00:00 PM,17.855,6200.0,2.93,
26,06/24/14 09:00:00 PM,12.110,0.0,2.93,
27,06/25/14 03:00:00 AM,10.748,0.0,2.91,
28,06/25/14 09:00:00 AM,15.664,6544.5,2.91,
29,06/25/14 03:00:00 PM,12.110,861.1,2.91,
30,06/25/14 09:00:00 PM,10.455,0.0,2.89,
31,06/26/14 03:00:00 AM,10.357,0.0,2.89,
32,06/26/14 09:00:00 AM,9.077,3100.0,2.91,
33,06/26/14 03:00:00 PM,12.401,4994.5,2.89,
34,06/26/14 09:00:00 PM,10.259,0.0,2.89,
35,06/27/14 03:00:00 AM,8.978,0.0,2.89,
36,06/27/14 09:00:00 AM,9.768,3961.1,2.87,
37,06/27/14 03:00:00 PM,10.748,2927.8,2.89,
38,06/27/14 09:00:00 PM,8.978,0.0,2.89,
39,06/28/14 03:00:00 AM,7.381,0.0,2.87,
40,06/28/14 09:00:00 AM,9.176,12400.1,2.89,
41,06/28/14 03:00:00 PM,12.690,20666.8,2.89,
42,06/28/14 09:00:00 PM,9.669,0.0,2.87,
43,06/29/14 03:00:00 AM,7.882,0.0,2.87,
44,06/29/14 09:00:00 AM,9.866,11022.3,2.87,
45,06/29/14 03:00:00 PM,14.230,7577.8,2.91,
46,06/29/14 09:00:00 PM,10.357,0.0,2.89,
47,06/30/14 03:00:00 AM,9.176,0.0,2.89,
48,06/30/14 09:00:00 AM,12.690,3272.2,2.89,
49,06/30/14 03:00:00 PM,21.760,6544.5,2.91,
50,06/30/14 09:00:00 PM,16.903,0.0,2.91,
51,07/01/14 03:00:00 AM,16.046,0.0,2.91,
52,07/01/14 09:00:00 AM,19.282,2927.8,2.91,
53,07/01/14 03:00:00 PM,27.862,7233.4,2.93,
54,07/01/14 09:00:00 PM,19.187,0.0,2.95,
55,07/02/14 03:00:00 AM,15.760,0.0,2.91,
56,07/02/14 09:00:00 AM,13.942,2755.6,2.91,
57,07/02/14 03:00:00 PM,21.664,6200.0,2.91,
58,07/02/14 09:00:00 PM,14.709,0.0,2.93,
59,07/03/14 03:00:00 AM,11.625,0.0,2.89,
60,07/03/14 09:00:00 AM,14.996,6200.0,2.91,
61,07/03/14 03:00:00 PM,19.758,6200.0,2.91,
62,07/03/14 09:00:00 PM,12.110,0.0,2.91,
63,07/04/14 03:00:00 AM,10.748,0.0,2.89,
64,07/04/14 09:00:00 AM,15.091,7577.8,2.89,
65,07/04/14 03:00:00 PM,20.710,5511.1,2.91,
66,07/04/14 09:00:00 PM,13.846,0.0,2.91,
67,07/05/14 03:00:00 AM,12.787,0.0,2.89,
68,07/05/14 09:00:00 AM,15.569,2927.8,2.89,
69,07/05/14 03:00:00 PM,23.581,6200.0,2.93,
70,07/05/14 09:00:00 PM,16.903,0.0,2.91,
71,07/06/14 03:00:00 AM,14.517,0.0,2.91,
72,07/06/14 09:00:00 AM,16.903,3272.2,2.89,
73,07/06/14 03:00:00 PM,24.255,5166.7,2.93,
74,07/06/14 09:00:00 PM,17.189,0.0,2.91,
75,07/07/14 03:00:00 AM,15.569,0.0,2.91,
76,07/07/14 09:00:00 AM,19.187,3100.0,2.91,
77,07/07/14 03:00:00 PM,26.390,5166.7,2.91,
78,07/07/14 09:00:00 PM,19.092,0.0,2.93,
79,07/08/14 03:00:00 AM,16.808,0.0,2.91,
80,07/08/14 09:00:00 AM,20.043,1636.1,2.89,
81,07/08/14 03:00:00 PM,26.000,6200.0,2.91,
