"Plot Title: 10166295"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Coupler Detached","Bad Battery","End Of File"
32,06/26/14 09:00:00 AM,9.275,336.0,2.95,,,,
33,06/26/14 03:00:00 PM,12.980,512.0,2.95,,,,
34,06/26/14 09:00:00 PM,10.357,0.0,2.93,,,,
35,06/27/14 03:00:00 AM,8.978,0.0,2.93,,,,
36,06/27/14 09:00:00 AM,9.866,432.0,2.91,,,,
37,06/27/14 03:00:00 PM,10.944,336.0,2.93,,,,
38,06/27/14 09:00:00 PM,9.077,0.0,2.93,,,,
39,06/28/14 03:00:00 AM,7.481,0.0,2.91,,,,
40,06/28/14 09:00:00 AM,9.472,1024.0,2.93,,,,
41,06/28/14 03:00:00 PM,13.942,1152.0,2.93,,,,
42,06/28/14 09:00:00 PM,9.669,0.0,2.91,,,,
43,06/29/14 03:00:00 AM,8.082,0.0,2.91,,,,
44,06/29/14 09:00:00 AM,11.431,1152.0,2.91,,,,
45,06/29/14 03:00:00 PM,15.664,448.0,2.93,,,,
46,06/29/14 09:00:00 PM,10.455,0.0,2.93,,,,
47,06/30/14 03:00:00 AM,9.176,0.0,2.93,,,,
48,06/30/14 09:00:00 AM,15.091,336.0,2.91,,,,
49,06/30/14 03:00:00 PM,23.004,608.0,2.95,,,,
50,06/30/14 09:00:00 PM,15.855,0.0,2.95,,,,
51,07/01/14 03:00:00 AM,14.804,0.0,2.95,,,,
52,07/01/14 09:00:00 AM,20.615,352.0,2.93,,,,
53,07/01/14 03:00:00 PM,28.258,672.0,2.97,,,,
54,07/01/14 09:00:00 PM,18.616,0.0,2.97,,,,
55,07/02/14 03:00:00 AM,15.473,0.0,2.95,,,,
56,07/02/14 09:00:00 AM,13.846,352.0,2.95,,,,
57,07/02/14 03:00:00 PM,22.717,1344.0,2.95,,,,
58,07/02/14 09:00:00 PM,14.517,0.0,2.95,,,,
59,07/03/14 03:00:00 AM,11.431,0.0,2.93,,,,
60,07/03/14 09:00:00 AM,14.709,576.0,2.95,,,,
61,07/03/14 03:00:00 PM,21.091,992.0,2.95,,,,
62,07/03/14 09:00:00 PM,12.013,0.0,2.93,,,,
63,07/04/14 03:00:00 AM,10.553,0.0,2.93,,,,
64,07/04/14 09:00:00 AM,14.900,704.0,2.93,,,,
65,07/04/14 03:00:00 PM,21.855,864.0,2.95,,,,
66,07/04/14 09:00:00 PM,13.654,0.0,2.95,,,,
67,07/05/14 03:00:00 AM,12.401,0.0,2.93,,,,
68,07/05/14 09:00:00 AM,17.570,336.0,2.93,,,,
69,07/05/14 03:00:00 PM,24.448,1088.0,2.95,,,,
70,07/05/14 09:00:00 PM,16.427,0.0,2.95,,,,
71,07/06/14 03:00:00 AM,14.038,0.0,2.95,,,,
72,07/06/14 09:00:00 AM,18.901,336.0,2.95,,,,
73,07/06/14 03:00:00 PM,24.738,896.0,2.97,,,,
74,07/06/14 09:00:00 PM,16.808,0.0,2.95,,,,
75,07/07/14 03:00:00 AM,15.091,0.0,2.93,,,,
76,07/07/14 09:00:00 AM,21.282,336.0,2.93,,,,
77,07/07/14 03:00:00 PM,26.879,864.0,2.95,,,,
78,07/07/14 09:00:00 PM,18.806,0.0,2.97,,,,
79,07/08/14 03:00:00 AM,16.332,0.0,2.95,,,,
80,07/08/14 09:00:00 AM,22.142,352.0,2.95,,,,
81,07/08/14 03:00:00 PM,26.488,864.0,2.95,,,,
82,07/08/14 09:00:00 PM,18.236,0.0,2.95,,,,
83,07/09/14 03:00:00 AM,15.855,0.0,2.93,,,,
84,07/09/14 09:00:00 AM,19.853,336.0,2.93,,,,
85,07/09/14 03:00:00 PM,25.125,608.0,2.95,,,,
86,07/09/14 09:00:00 PM,16.618,0.0,2.95,,,,
87,07/10/14 03:00:00 AM,14.421,0.0,2.95,,,,
88,07/10/14 09:00:00 AM,18.996,352.0,2.95,,,,
89,07/10/14 03:00:00 PM,26.292,608.0,2.95,,,,
90,07/10/14 09:00:00 PM,17.379,0.0,2.95,,,,
91,07/11/14 03:00:00 AM,15.855,0.0,2.93,,,,
92,07/11/14 09:00:00 AM,20.615,608.0,2.93,,,,
93,07/11/14 03:00:00 PM,20.424,400.0,2.93,,,,
94,07/11/14 09:00:00 PM,17.760,0.0,2.95,,,,
95,07/12/14 03:00:00 AM,17.665,0.0,2.95,,,,
96,07/12/14 09:00:00 AM,22.908,352.0,2.95,,,,
97,07/12/14 03:00:00 PM,28.555,576.0,2.95,,,,
98,07/12/14 09:00:00 PM,19.948,0.0,2.95,,,,
99,07/13/14 03:00:00 AM,19.377,0.0,2.95,,,,
100,07/13/14 09:00:00 AM,21.855,320.0,2.95,,,,
101,07/13/14 03:00:00 PM,23.966,960.0,2.95,,,,
102,07/13/14 09:00:00 PM,16.618,0.0,2.95,,,,
103,07/14/14 03:00:00 AM,14.134,0.0,2.95,,,,
104,07/14/14 09:00:00 AM,19.472,304.0,2.95,,,,
105,07/14/14 03:00:00 PM,26.097,608.0,2.95,,,,
106,07/14/14 09:00:00 PM,18.045,0.0,2.95,,,,
107,07/15/14 03:00:00 AM,16.141,0.0,2.93,,,,
108,07/15/14 09:00:00 AM,22.621,352.0,2.95,,,,
109,07/15/14 03:00:00 PM,29.953,608.0,2.95,,,,
110,07/15/14 09:00:00 PM,21.664,0.0,2.95,,,,
111,07/16/14 03:00:00 AM,18.806,0.0,2.95,,,,
112,07/16/14 09:00:00 AM,22.717,416.0,2.95,,,,
113,07/16/14 03:00:00 PM,27.961,480.0,2.95,,,,
114,07/16/14 09:00:00 PM,19.282,0.0,2.97,,,,
115,07/17/14 03:00:00 AM,15.473,0.0,2.93,,,,
116,07/17/14 09:00:00 AM,18.236,336.0,2.95,,,,
117,07/17/14 03:00:00 PM,23.196,480.0,2.95,,,,
118,07/17/14 09:00:00 PM,14.900,0.0,2.95,,,,
119,07/18/14 03:00:00 AM,12.594,0.0,2.93,,,,
120,07/18/14 09:00:00 AM,16.237,336.0,2.93,,,,
121,07/18/14 03:00:00 PM,23.004,704.0,2.95,,,,
122,07/18/14 09:00:00 PM,15.473,0.0,2.93,,,,
123,07/19/14 03:00:00 AM,13.654,0.0,2.93,,,,
124,07/19/14 09:00:00 AM,17.475,336.0,2.93,,,,
125,07/19/14 03:00:00 PM,24.835,480.0,2.95,,,,
126,07/19/14 09:00:00 PM,16.808,0.0,2.95,,,,
127,07/20/14 03:00:00 AM,14.038,0.0,2.95,,,,
128,07/20/14 09:00:00 AM,16.523,320.0,2.93,,,,
129,07/20/14 03:00:00 PM,20.996,704.0,2.93,,,,
130,07/20/14 09:00:00 PM,11.916,0.0,2.93,,,,
131,07/21/14 03:00:00 AM,10.553,0.0,2.91,,,,
132,07/21/14 09:00:00 AM,15.378,608.0,2.91,,,,
133,07/21/14 03:00:00 PM,17.094,368.0,2.93,,,,
134,07/21/14 09:00:00 PM,12.980,0.0,2.93,,,,
135,07/22/14 03:00:00 AM,13.269,0.0,2.93,,,,
136,07/22/14 09:00:00 AM,14.709,400.0,2.93,,,,
137,07/22/14 03:00:00 PM,19.948,768.0,2.91,,,,
138,07/22/14 09:00:00 PM,11.819,0.0,2.91,,,,
139,07/23/14 03:00:00 AM,12.013,0.0,2.91,,,,
140,07/23/14 09:00:00 AM,9.176,168.0,2.91,,,,
141,07/23/14 03:00:00 PM,9.571,69.0,2.91,,,,
142,07/23/14 09:00:00 PM,7.179,0.0,2.89,,,,
143,07/24/14 03:00:00 AM,6.674,0.0,2.89,,,,
144,07/24/14 09:00:00 AM,8.082,608.0,2.89,,,,
145,07/24/14 03:00:00 PM,12.980,496.0,2.91,,,,
146,07/24/14 09:00:00 PM,9.275,0.0,2.91,,,,
147,07/25/14 03:00:00 AM,8.282,0.0,2.89,,,,
148,07/25/14 09:00:00 AM,11.722,320.0,2.89,,,,
149,07/25/14 03:00:00 PM,18.711,704.0,2.93,,,,
150,07/25/14 09:00:00 PM,12.980,0.0,2.91,,,,
151,07/26/14 03:00:00 AM,11.431,0.0,2.91,,,,
152,07/26/14 09:00:00 AM,15.091,336.0,2.91,,,,
153,07/26/14 03:00:00 PM,21.855,800.0,2.93,,,,
154,07/26/14 09:00:00 PM,15.855,0.0,2.93,,,,
155,07/27/14 03:00:00 AM,14.613,0.0,2.93,,,,
156,07/27/14 09:00:00 AM,18.331,512.0,2.93,,,,
157,07/27/14 03:00:00 PM,24.448,1216.0,2.95,,,,
158,07/27/14 09:00:00 PM,18.236,0.0,2.95,,,,
159,07/28/14 03:00:00 AM,16.141,0.0,2.93,,,,
160,07/28/14 09:00:00 AM,19.758,336.0,2.93,,,,
161,07/28/14 03:00:00 PM,26.781,992.0,2.95,,,,
162,07/28/14 09:00:00 PM,19.758,0.0,2.93,,,,
163,07/29/14 03:00:00 AM,17.760,0.0,2.95,,,,
164,07/29/14 09:00:00 AM,19.377,432.0,2.95,,,,
165,07/29/14 03:00:00 PM,26.488,1344.0,2.95,,,,
166,07/29/14 09:00:00 PM,18.901,0.0,2.95,,,,
167,07/30/14 03:00:00 AM,16.713,0.0,2.95,,,,
168,07/30/14 09:00:00 AM,18.901,352.0,2.95,,,,
169,07/30/14 03:00:00 PM,27.862,1408.0,2.95,,,,
170,07/30/14 09:00:00 PM,19.948,0.0,2.95,,,,
171,07/31/14 03:00:00 AM,18.616,0.0,2.95,,,,
172,07/31/14 09:00:00 AM,21.569,336.0,2.95,,,,
173,07/31/14 03:00:00 PM,29.452,1344.0,2.97,,,,
174,07/31/14 09:00:00 PM,20.043,0.0,2.95,,,,
175,08/01/14 03:00:00 AM,17.950,0.0,2.95,,,,
176,08/01/14 09:00:00 AM,20.901,368.0,2.95,,,,
177,08/01/14 03:00:00 PM,28.456,1408.0,2.97,,,,
178,08/01/14 09:00:00 PM,19.567,0.0,2.97,,,,
179,08/02/14 03:00:00 AM,16.808,0.0,2.95,,,,
180,08/02/14 09:00:00 AM,18.806,416.0,2.95,,,,
181,08/02/14 03:00:00 PM,27.173,1408.0,2.95,,,,
182,08/02/14 09:00:00 PM,17.760,0.0,2.95,,,,
183,08/03/14 03:00:00 AM,16.523,0.0,2.95,,,,
184,08/03/14 09:00:00 AM,19.377,480.0,2.95,,,,
185,08/03/14 03:00:00 PM,26.977,1664.0,2.95,,,,
186,08/03/14 09:00:00 PM,18.331,0.0,2.95,,,,
187,08/04/14 03:00:00 AM,16.427,0.0,2.93,,,,
188,08/04/14 09:00:00 AM,18.711,480.0,2.95,,,,
189,08/04/14 03:00:00 PM,27.370,2688.0,2.95,,,,
190,08/04/14 09:00:00 PM,17.379,0.0,2.95,,,,
191,08/05/14 03:00:00 AM,15.569,0.0,2.93,,,,
192,08/05/14 09:00:00 AM,18.140,512.0,2.95,,,,
193,08/05/14 03:00:00 PM,24.351,2816.0,2.95,,,,
194,08/05/14 09:00:00 PM,14.709,0.0,2.95,,,,
195,08/06/14 03:00:00 AM,12.690,0.0,2.93,,,,
196,08/06/14 09:00:00 AM,15.282,336.0,2.93,,,,
197,08/06/14 03:00:00 PM,24.062,1408.0,2.95,,,,
198,08/06/14 09:00:00 PM,15.664,0.0,2.93,,,,
199,08/07/14 03:00:00 AM,13.076,0.0,2.93,,,,
200,08/07/14 09:00:00 AM,15.569,368.0,2.93,,,,
201,08/07/14 03:00:00 PM,24.062,800.0,2.95,,,,
202,08/07/14 09:00:00 PM,14.230,0.0,2.95,,,,
203,08/08/14 03:00:00 AM,12.207,0.0,2.93,,,,
204,08/08/14 09:00:00 AM,14.421,352.0,2.93,,,,
205,08/08/14 03:00:00 PM,24.351,1152.0,2.95,,,,
206,08/08/14 09:00:00 PM,14.134,0.0,2.95,,,,
207,08/09/14 03:00:00 AM,12.497,0.0,2.93,,,,
208,08/09/14 09:00:00 AM,15.855,368.0,2.93,,,,
209,08/09/14 03:00:00 PM,28.953,1216.0,2.95,,,,
210,08/09/14 09:00:00 PM,16.903,0.0,2.95,,,,
211,08/10/14 03:00:00 AM,18.236,0.0,2.95,,,,
212,08/10/14 09:00:00 AM,21.664,416.0,2.93,,,,
213,08/10/14 03:00:00 PM,35.009,1536.0,2.95,,,,
214,08/10/14 09:00:00 PM,20.615,0.0,2.95,,,,
215,08/11/14 03:00:00 AM,19.853,0.0,2.95,,,,
216,08/11/14 09:00:00 AM,22.908,432.0,2.95,,,,
217,08/11/14 03:00:00 PM,30.457,2304.0,2.95,,,,
218,08/11/14 09:00:00 PM,20.901,0.0,2.95,,,,
219,08/12/14 03:00:00 AM,19.092,0.0,2.95,,,,
220,08/12/14 09:00:00 AM,21.664,496.0,2.95,,,,
221,08/12/14 03:00:00 PM,20.138,496.0,2.93,,,,
222,08/12/14 09:00:00 PM,12.207,0.0,2.93,,,,
223,08/13/14 03:00:00 AM,10.748,0.0,2.93,,,,
224,08/13/14 09:00:00 AM,14.134,464.0,2.93,,,,
225,08/13/14 03:00:00 PM,14.134,184.0,2.93,,,,
226,08/13/14 09:00:00 PM,12.013,0.0,2.93,,,,
227,08/14/14 03:00:00 AM,11.334,0.0,2.91,,,,
228,08/14/14 09:00:00 AM,12.883,608.0,2.93,,,,
229,08/14/14 03:00:00 PM,16.237,288.0,2.93,,,,
230,08/14/14 09:00:00 PM,12.401,0.0,2.91,,,,
231,08/15/14 03:00:00 AM,11.236,0.0,2.91,,,,
232,08/15/14 09:00:00 AM,14.134,608.0,2.93,,,,
233,08/15/14 03:00:00 PM,20.996,5376.0,2.93,,,,
234,08/15/14 09:00:00 PM,14.038,0.0,2.93,,,,
235,08/16/14 03:00:00 AM,13.173,0.0,2.93,,,,
236,08/16/14 09:00:00 AM,16.523,464.0,2.93,,,,
237,08/16/14 03:00:00 PM,24.545,4864.0,2.95,,,,
238,08/16/14 09:00:00 PM,16.332,0.0,2.93,,,,
239,08/17/14 03:00:00 AM,14.709,0.0,2.95,,,,
240,08/17/14 09:00:00 AM,17.570,384.0,2.93,,,,
241,08/17/14 03:00:00 PM,24.641,1600.0,2.95,,,,
242,08/17/14 09:00:00 PM,16.713,0.0,2.95,,,,
243,08/18/14 03:00:00 AM,15.569,0.0,2.93,,,,
244,08/18/14 09:00:00 AM,18.616,400.0,2.95,,,,
245,08/18/14 03:00:00 PM,27.370,704.0,2.95,,,,
246,08/18/14 09:00:00 PM,18.521,0.0,2.95,,,,
247,08/19/14 03:00:00 AM,16.332,0.0,2.95,,,,
248,08/19/14 09:00:00 AM,17.379,368.0,2.95,,,,
249,08/19/14 03:00:00 PM,24.255,768.0,2.97,,,,
250,08/19/14 09:00:00 PM,14.996,0.0,2.95,,,,
251,08/20/14 03:00:00 AM,13.750,0.0,2.95,,,,
252,08/20/14 09:00:00 AM,13.076,384.0,2.93,,,,
253,08/20/14 03:00:00 PM,18.996,512.0,2.95,,,,
254,08/20/14 09:00:00 PM,11.528,0.0,2.93,,,,
255,08/21/14 03:00:00 AM,9.669,0.0,2.91,,,,
256,08/21/14 09:00:00 AM,12.401,368.0,2.93,,,,
257,08/21/14 03:00:00 PM,23.292,768.0,2.95,,,,
258,08/21/14 09:00:00 PM,12.980,0.0,2.95,,,,
259,08/22/14 03:00:00 AM,9.866,0.0,2.91,,,,
260,08/22/14 09:00:00 AM,11.528,97.0,2.93,,,,
261,08/22/14 03:00:00 PM,19.472,320.0,2.95,,,,
262,08/22/14 09:00:00 PM,12.401,0.0,2.93,,,,
263,08/23/14 03:00:00 AM,11.431,0.0,2.93,,,,
264,08/23/14 09:00:00 AM,15.282,320.0,2.93,,,,
265,08/23/14 03:00:00 PM,26.292,416.0,2.95,,,,
266,08/23/14 09:00:00 PM,15.378,0.0,2.93,,,,
267,08/24/14 03:00:00 AM,13.750,0.0,2.95,,,,
268,08/24/14 09:00:00 AM,15.951,320.0,2.93,,,,
269,08/24/14 03:00:00 PM,25.902,496.0,2.95,,,,
270,08/24/14 09:00:00 PM,14.230,0.0,2.95,,,,
271,08/25/14 03:00:00 AM,12.497,0.0,2.95,,,,
272,08/25/14 09:00:00 AM,15.951,304.0,2.93,,,,
273,08/25/14 03:00:00 PM,27.173,448.0,2.95,,,,
274,08/25/14 09:00:00 PM,16.903,0.0,2.95,,,,
275,08/26/14 03:00:00 AM,15.569,0.0,2.95,,,,
276,08/26/14 09:00:00 AM,18.426,304.0,2.95,,,,
277,08/26/14 03:00:00 PM,30.457,432.0,2.95,,,,
278,08/26/14 09:00:00 PM,18.521,0.0,2.97,,,,
279,08/27/14 03:00:00 AM,17.094,0.0,2.95,,,,
280,08/27/14 09:00:00 AM,19.853,320.0,2.95,,,,
281,08/27/14 03:00:00 PM,30.054,448.0,2.97,,,,
282,08/27/14 09:00:00 PM,18.616,0.0,2.97,,,,
283,08/28/14 03:00:00 AM,15.855,0.0,2.95,,,,
284,08/28/14 09:00:00 AM,16.903,304.0,2.95,,,,
285,08/28/14 03:00:00 PM,29.152,432.0,2.97,,,,
286,08/28/14 09:00:00 PM,15.855,0.0,2.95,,,,
287,08/29/14 03:00:00 AM,14.230,0.0,2.97,,,,
288,08/29/14 09:00:00 AM,14.996,304.0,2.97,,,,
289,08/29/14 03:00:00 PM,24.738,992.0,2.97,,,,
290,08/29/14 09:00:00 PM,12.980,0.0,2.97,,,,
291,08/30/14 03:00:00 AM,12.304,0.0,2.95,,,,
292,08/30/14 09:00:00 AM,10.846,480.0,2.93,,,,
293,08/30/14 03:00:00 PM,11.625,672.0,2.93,,,,
294,08/30/14 09:00:00 PM,9.373,0.0,2.95,,,,
295,08/31/14 03:00:00 AM,8.779,0.0,2.93,,,,
296,08/31/14 09:00:00 AM,9.275,256.0,2.93,,,,
297,08/31/14 03:00:00 PM,18.901,704.0,2.95,,,,
298,08/31/14 09:00:00 PM,9.571,0.0,2.93,,,,
299,09/01/14 03:00:00 AM,9.077,0.0,2.93,,,,
300,09/01/14 09:00:00 AM,11.528,336.0,2.91,,,,
301,09/01/14 03:00:00 PM,27.468,864.0,2.95,,,,
302,09/01/14 09:00:00 PM,13.076,0.0,2.95,,,,
303,09/02/14 03:00:00 AM,11.431,0.0,2.93,,,,
304,09/02/14 09:00:00 AM,12.497,352.0,2.93,,,,
305,09/02/14 03:00:00 PM,27.173,1728.0,2.95,,,,
306,09/02/14 09:00:00 PM,10.748,0.0,2.93,,,,
307,09/03/14 03:00:00 AM,6.370,0.0,2.93,,,,
308,09/03/14 09:00:00 AM,7.582,368.0,2.93,,,,
309,09/03/14 03:00:00 PM,29.552,1600.0,2.97,,,,
310,09/03/14 09:00:00 PM,10.063,0.0,2.93,,,,
311,09/04/14 03:00:00 AM,8.978,0.0,2.95,,,,
312,09/04/14 09:00:00 AM,11.916,304.0,2.93,,,,
313,09/04/14 03:00:00 PM,32.497,1088.0,2.97,,,,
314,09/04/14 09:00:00 PM,13.173,0.0,2.97,,,,
315,09/05/14 03:00:00 AM,11.722,0.0,2.95,,,,
316,09/05/14 09:00:00 AM,14.421,304.0,2.97,,,,
317,09/05/14 03:00:00 PM,36.837,1728.0,2.97,,,,
318,09/05/14 09:00:00 PM,15.664,0.0,2.97,,,,
319,09/06/14 03:00:00 AM,14.421,0.0,2.97,,,,
320,09/06/14 09:00:00 AM,18.045,400.0,2.97,,,,
321,09/06/14 03:00:00 PM,42.282,2816.0,2.97,,,,
322,09/06/14 09:00:00 PM,18.045,0.0,2.99,,,,
323,09/07/14 03:00:00 AM,16.618,0.0,2.97,,,,
324,09/07/14 09:00:00 AM,18.140,384.0,2.97,,,,
325,09/07/14 03:00:00 PM,38.268,10240.0,2.99,,,,
326,09/07/14 09:00:00 PM,16.523,0.0,2.97,,,,
327,09/08/14 03:00:00 AM,14.613,0.0,2.97,,,,
328,09/08/14 09:00:00 AM,16.237,320.0,2.97,,,,
329,09/08/14 03:00:00 PM,25.513,704.0,2.97,,,,
330,09/08/14 09:00:00 PM,12.883,0.0,2.97,,,,
331,09/09/14 03:00:00 AM,11.334,0.0,2.97,,,,
332,09/09/14 09:00:00 AM,11.041,336.0,2.95,,,,
333,09/09/14 03:00:00 PM,30.457,14848.0,2.97,,,,
334,09/09/14 09:00:00 PM,11.041,0.0,2.95,,,,
335,09/10/14 03:00:00 AM,9.669,0.0,2.93,,,,
336,09/10/14 09:00:00 AM,12.304,272.0,2.95,,,,
337,09/10/14 03:00:00 PM,35.115,13824.0,2.97,,,,
338,09/10/14 09:00:00 PM,14.325,0.0,2.99,,,,
339,09/11/14 03:00:00 AM,8.680,0.0,2.97,,,,
340,09/11/14 09:00:00 AM,9.866,272.0,2.95,,,,
341,09/11/14 03:00:00 PM,31.268,12288.0,2.97,,,,
342,09/11/14 09:00:00 PM,11.625,0.0,2.97,,,,
343,09/12/14 03:00:00 AM,11.916,0.0,2.97,,,,
344,09/12/14 09:00:00 AM,15.855,288.0,2.95,,,,
345,09/12/14 03:00:00 PM,40.185,10240.0,2.99,,,,
346,09/12/14 09:00:00 PM,16.903,0.0,2.97,,,,
347,09/13/14 03:00:00 AM,14.613,0.0,2.99,,,,
348,09/13/14 09:00:00 AM,17.475,288.0,2.97,,,,
349,09/13/14 03:00:00 PM,40.530,3968.0,2.99,,,,
350,09/13/14 09:00:00 PM,17.284,0.0,2.99,,,,
351,09/14/14 03:00:00 AM,16.618,0.0,2.97,,,,
352,09/14/14 09:00:00 AM,19.567,272.0,2.99,,,,
353,09/14/14 03:00:00 PM,34.796,2560.0,2.97,,,,
354,09/14/14 09:00:00 PM,18.616,0.0,2.99,,,,
355,09/15/14 03:00:00 AM,17.760,0.0,2.99,,,,
356,09/15/14 09:00:00 AM,20.424,320.0,2.97,,,,
357,09/15/14 03:00:00 PM,33.430,10752.0,2.99,,,,
358,09/15/14 09:00:00 PM,18.045,0.0,2.99,,,,
359,09/16/14 03:00:00 AM,12.497,0.0,2.97,,,,
360,09/16/14 09:00:00 AM,15.951,336.0,2.97,,,,
361,09/16/14 03:00:00 PM,31.676,8192.0,2.99,,,,
362,09/16/14 09:00:00 PM,14.709,0.0,2.99,,,,
363,09/17/14 03:00:00 AM,16.903,0.0,2.97,,,,
364,09/17/14 09:00:00 AM,19.472,464.0,2.97,,,,
365,09/17/14 03:00:00 PM,20.901,576.0,2.97,,,,
366,09/17/14 09:00:00 PM,12.883,0.0,2.97,,,,
367,09/18/14 03:00:00 AM,12.497,0.0,2.95,,,,
368,09/18/14 09:00:00 AM,13.173,352.0,2.95,,,,
369,09/18/14 03:00:00 PM,12.980,128.0,2.95,,,,
370,09/18/14 09:00:00 PM,12.013,0.0,2.95,,,,
371,09/19/14 03:00:00 AM,11.041,0.0,2.93,,,,
372,09/19/14 09:00:00 AM,12.497,352.0,2.93,,,,
373,09/19/14 03:00:00 PM,39.276,14336.0,2.97,,,,
374,09/19/14 09:00:00 PM,16.237,0.0,2.95,,,,
375,09/20/14 03:00:00 AM,16.141,0.0,2.95,,,,
376,09/20/14 09:00:00 AM,18.045,248.0,2.95,,,,
377,09/20/14 03:00:00 PM,44.089,14336.0,2.97,,,,
378,09/20/14 09:00:00 PM,19.948,0.0,2.97,,,,
379,09/21/14 03:00:00 AM,19.567,0.0,2.99,,,,
380,09/21/14 09:00:00 AM,18.616,272.0,2.97,,,,
381,09/21/14 03:00:00 PM,35.222,6144.0,2.97,,,,
382,09/21/14 09:00:00 PM,16.903,0.0,2.97,,,,
383,09/22/14 03:00:00 AM,15.282,0.0,2.95,,,,
384,09/22/14 09:00:00 AM,16.523,288.0,2.97,,,,
385,09/22/14 03:00:00 PM,25.222,608.0,2.97,,,,
386,09/22/14 09:00:00 PM,15.282,0.0,2.95,,,,
387,09/23/14 03:00:00 AM,14.613,0.0,2.97,,,,
388,09/23/14 09:00:00 AM,16.237,352.0,2.95,,,,
389,09/23/14 03:00:00 PM,18.236,352.0,2.95,,,,
390,09/23/14 09:00:00 PM,16.523,0.0,2.95,,,,
391,09/24/14 03:00:00 AM,11.334,0.0,2.93,,,,
392,09/24/14 09:00:00 AM,10.259,120.0,2.93,,,,
393,09/24/14 03:00:00 PM,9.866,184.0,2.93,,,,
394,09/24/14 09:00:00 PM,7.882,0.0,2.93,,,,
395,09/25/14 03:00:00 AM,8.082,0.0,2.93,,,,
396,09/25/14 09:00:00 AM,8.978,368.0,2.93,,,,
397,09/25/14 03:00:00 PM,14.038,3584.0,2.95,,,,
398,09/25/14 09:00:00 PM,8.082,0.0,2.93,,,,
399,09/26/14 03:00:00 AM,7.782,0.0,2.91,,,,
400,09/26/14 09:00:00 AM,8.779,272.0,2.93,,,,
401,09/26/14 03:00:00 PM,18.236,2816.0,2.93,,,,
402,09/26/14 09:00:00 PM,8.779,0.0,2.93,,,,
403,09/27/14 03:00:00 AM,7.782,0.0,2.91,,,,
404,09/27/14 09:00:00 AM,9.373,272.0,2.91,,,,
405,09/27/14 03:00:00 PM,14.038,464.0,2.93,,,,
406,09/27/14 09:00:00 PM,9.768,0.0,2.91,,,,
407,09/28/14 03:00:00 AM,9.768,0.0,2.91,,,,
408,09/28/14 09:00:00 AM,10.455,304.0,2.91,,,,
409,09/28/14 03:00:00 PM,20.424,480.0,2.93,,,,
410,09/28/14 09:00:00 PM,11.916,0.0,2.91,,,,
411,09/29/14 03:00:00 AM,9.669,0.0,2.91,,,,
412,09/29/14 09:00:00 AM,10.846,320.0,2.91,,,,
413,09/29/14 03:00:00 PM,10.846,117.0,2.91,,,,
414,09/29/14 09:00:00 PM,6.877,0.0,2.91,,,,
415,09/30/14 03:00:00 AM,6.064,0.0,2.89,,,,
416,09/30/14 09:00:00 AM,7.079,240.0,2.91,,,,
417,09/30/14 03:00:00 PM,9.373,704.0,2.91,,,,
