"Plot Title: 10169168"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","End Of File"
1,06/18/14 03:00:00 PM,14.517,1344.0,2.85,,
2,06/18/14 09:00:00 PM,9.176,0.0,2.87,,
3,06/19/14 03:00:00 AM,7.682,0.0,2.85,,
4,06/19/14 09:00:00 AM,9.275,184.0,2.87,,
5,06/19/14 03:00:00 PM,18.806,960.0,2.87,,
6,06/19/14 09:00:00 PM,10.944,0.0,2.85,,
7,06/20/14 03:00:00 AM,8.282,0.0,2.87,,
8,06/20/14 09:00:00 AM,9.275,576.0,2.87,,
9,06/20/14 03:00:00 PM,15.473,1664.0,2.85,,
10,06/20/14 09:00:00 PM,7.882,0.0,2.85,,
11,06/21/14 03:00:00 AM,6.978,0.0,2.85,,
12,06/21/14 09:00:00 AM,10.357,576.0,2.85,,
13,06/21/14 03:00:00 PM,18.521,800.0,2.87,,
14,06/21/14 09:00:00 PM,10.357,0.0,2.85,,
15,06/22/14 03:00:00 AM,8.978,0.0,2.87,,
16,06/22/14 09:00:00 AM,12.207,416.0,2.85,,
17,06/22/14 03:00:00 PM,20.996,1792.0,2.87,,
18,06/22/14 09:00:00 PM,13.558,0.0,2.87,,
19,06/23/14 03:00:00 AM,11.625,0.0,2.85,,
20,06/23/14 09:00:00 AM,12.110,208.0,2.85,,
21,06/23/14 03:00:00 PM,19.948,1536.0,2.87,,
22,06/23/14 09:00:00 PM,11.236,0.0,2.85,,
23,06/24/14 03:00:00 AM,8.182,0.0,2.87,,
24,06/24/14 09:00:00 AM,9.669,216.0,2.85,,
25,06/24/14 03:00:00 PM,18.901,2560.0,2.87,,
26,06/24/14 09:00:00 PM,11.625,0.0,2.85,,
27,06/25/14 03:00:00 AM,10.455,0.0,2.85,,
28,06/25/14 09:00:00 AM,14.804,704.0,2.87,,
29,06/25/14 03:00:00 PM,12.690,95.0,2.85,,
30,06/25/14 09:00:00 PM,10.455,0.0,2.85,,
31,06/26/14 03:00:00 AM,10.259,0.0,2.85,,
32,06/26/14 09:00:00 AM,9.077,320.0,2.87,,
33,06/26/14 03:00:00 PM,12.497,480.0,2.85,,
34,06/26/14 09:00:00 PM,10.259,0.0,2.85,,
35,06/27/14 03:00:00 AM,8.978,0.0,2.87,,
