"Plot Title: 10166301"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Stopped","End Of File"
1,06/18/14 09:00:00 PM,9.768,0.0,3.14,,,
2,06/19/14 03:00:00 AM,8.182,0.0,3.12,,,
3,06/19/14 09:00:00 AM,9.077,3788.9,3.10,,,
4,06/19/14 03:00:00 PM,16.332,5511.1,3.10,,,
5,06/19/14 09:00:00 PM,11.819,0.0,3.08,,,
6,06/20/14 03:00:00 AM,8.680,0.0,3.08,,,
7,06/20/14 09:00:00 AM,8.978,2497.2,3.05,,,
8,06/20/14 03:00:00 PM,13.654,1808.3,3.05,,,
9,06/20/14 09:00:00 PM,8.680,0.0,3.03,,,
10,06/21/14 03:00:00 AM,7.381,0.0,3.01,,,
11,06/21/14 09:00:00 AM,9.472,2325.0,3.01,,,
12,06/21/14 03:00:00 PM,16.332,5511.1,3.01,,,
13,06/21/14 09:00:00 PM,11.041,0.0,3.01,,,
14,06/22/14 03:00:00 AM,9.275,0.0,3.01,,,
15,06/22/14 09:00:00 AM,11.722,2927.8,2.99,,,
16,06/22/14 03:00:00 PM,19.092,5511.1,3.01,,,
17,06/22/14 09:00:00 PM,14.038,0.0,3.01,,,
18,06/23/14 03:00:00 AM,11.916,0.0,2.99,,,
19,06/23/14 09:00:00 AM,12.013,2497.2,2.99,,,
20,06/23/14 03:00:00 PM,17.760,4822.3,2.99,,,
21,06/23/14 09:00:00 PM,11.528,0.0,2.97,,,
22,06/24/14 03:00:00 AM,8.879,0.0,2.97,,,
23,06/24/14 09:00:00 AM,9.768,2497.2,2.95,,,
24,06/24/14 03:00:00 PM,16.141,2325.0,2.97,,,
25,06/24/14 09:00:00 PM,12.110,0.0,2.97,,,
26,06/25/14 03:00:00 AM,10.846,0.0,2.95,,,
27,06/25/14 09:00:00 AM,13.076,2238.9,2.95,,,
28,06/25/14 03:00:00 PM,12.401,236.8,2.95,,,
29,06/25/14 09:00:00 PM,10.651,0.0,2.93,,,
30,06/26/14 03:00:00 AM,10.357,0.0,2.93,,,
31,06/26/14 09:00:00 AM,9.373,731.9,2.95,,,
32,06/26/14 03:00:00 PM,11.334,3272.2,2.93,,,
33,06/26/14 09:00:00 PM,10.259,0.0,2.93,,,
34,06/27/14 03:00:00 AM,9.275,0.0,2.93,,,
35,06/27/14 09:00:00 AM,9.768,688.9,2.91,,,
36,06/27/14 03:00:00 PM,10.455,344.4,2.91,,,
37,06/27/14 09:00:00 PM,9.275,0.0,2.93,,,
38,06/28/14 03:00:00 AM,7.882,0.0,2.91,,,
39,06/28/14 09:00:00 AM,8.382,2066.7,2.91,,,
40,06/28/14 03:00:00 PM,11.625,4133.4,2.91,,,
41,06/28/14 09:00:00 PM,10.063,0.0,2.91,,,
42,06/29/14 03:00:00 AM,8.382,0.0,2.91,,,
43,06/29/14 09:00:00 AM,8.481,2755.6,2.91,,,
44,06/29/14 03:00:00 PM,14.613,5511.1,2.93,,,
45,06/29/14 09:00:00 PM,10.846,0.0,2.91,,,
46,06/30/14 03:00:00 AM,8.779,0.0,2.91,,,
47,06/30/14 09:00:00 AM,10.651,2411.1,2.91,,,
48,06/30/14 03:00:00 PM,20.329,5511.1,2.93,,,
49,06/30/14 09:00:00 PM,15.282,0.0,2.93,,,
50,07/01/14 03:00:00 AM,14.230,0.0,2.95,,,
51,07/01/14 09:00:00 AM,16.332,979.5,2.93,,,
52,07/01/14 03:00:00 PM,25.805,6200.0,2.95,,,
53,07/01/14 09:00:00 PM,18.806,0.0,2.95,,,
