"Plot Title: 10169165"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Stopped","End Of File"
1,06/18/14 09:00:00 PM,9.669,0.0,3.14,,,
2,06/19/14 03:00:00 AM,8.182,0.0,3.12,,,
3,06/19/14 09:00:00 AM,9.176,764.2,3.12,,,
4,06/19/14 03:00:00 PM,18.236,46844.8,3.10,,,
5,06/19/14 09:00:00 PM,11.722,0.0,3.08,,,
6,06/20/14 03:00:00 AM,8.382,0.0,3.08,,,
7,06/20/14 09:00:00 AM,8.680,2238.9,3.05,,,
8,06/20/14 03:00:00 PM,14.804,1463.9,3.05,,,
9,06/20/14 09:00:00 PM,8.581,0.0,3.03,,,
10,06/21/14 03:00:00 AM,7.481,0.0,3.01,,,
11,06/21/14 09:00:00 AM,9.472,1808.3,3.03,,,
12,06/21/14 03:00:00 PM,18.140,60622.6,3.03,,,
13,06/21/14 09:00:00 PM,11.041,0.0,3.01,,,
14,06/22/14 03:00:00 AM,9.373,0.0,3.01,,,
15,06/22/14 09:00:00 AM,11.819,1463.9,2.99,,,
16,06/22/14 03:00:00 PM,20.901,38578.0,3.01,,,
17,06/22/14 09:00:00 PM,13.942,0.0,3.01,,,
18,06/23/14 03:00:00 AM,11.819,0.0,2.99,,,
19,06/23/14 09:00:00 AM,12.110,861.1,2.99,,,
20,06/23/14 03:00:00 PM,18.426,7577.8,2.99,,,
21,06/23/14 09:00:00 PM,11.528,0.0,2.97,,,
22,06/24/14 03:00:00 AM,8.680,0.0,2.97,,,
23,06/24/14 09:00:00 AM,9.768,828.8,2.95,,,
24,06/24/14 03:00:00 PM,16.618,2497.2,2.97,,,
25,06/24/14 09:00:00 PM,12.110,0.0,2.97,,,
26,06/25/14 03:00:00 AM,10.846,0.0,2.95,,,
27,06/25/14 09:00:00 AM,12.883,1980.6,2.97,,,
28,06/25/14 03:00:00 PM,12.110,226.0,2.95,,,
29,06/25/14 09:00:00 PM,10.455,0.0,2.95,,,
30,06/26/14 03:00:00 AM,10.259,0.0,2.93,,,
31,06/26/14 09:00:00 AM,8.978,667.4,2.95,,,
32,06/26/14 03:00:00 PM,11.139,3444.5,2.93,,,
33,06/26/14 09:00:00 PM,10.161,0.0,2.93,,,
34,06/27/14 03:00:00 AM,8.978,0.0,2.95,,,
35,06/27/14 09:00:00 AM,9.669,656.6,2.93,,,
36,06/27/14 03:00:00 PM,10.259,322.9,2.93,,,
37,06/27/14 09:00:00 PM,9.077,0.0,2.93,,,
38,06/28/14 03:00:00 AM,7.481,0.0,2.93,,,
39,06/28/14 09:00:00 AM,8.182,1980.6,2.93,,,
40,06/28/14 03:00:00 PM,12.497,3788.9,2.93,,,
41,06/28/14 09:00:00 PM,9.866,0.0,2.91,,,
42,06/29/14 03:00:00 AM,8.082,0.0,2.93,,,
43,06/29/14 09:00:00 AM,8.382,1291.7,2.93,,,
44,06/29/14 03:00:00 PM,15.760,16533.4,2.93,,,
45,06/29/14 09:00:00 PM,10.748,0.0,2.93,,,
46,06/30/14 03:00:00 AM,9.077,0.0,2.93,,,
47,06/30/14 09:00:00 AM,11.041,731.9,2.91,,,
