Plot Title: 10169140,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",End Of File
1,9/1/2020 0:36,12.304,0,2.35,
2,9/1/2020 6:36,14.134,559.7,2.37,
3,9/1/2020 12:36,21.855,2066.7,2.38,
4,9/1/2020 18:36,18.616,0,2.38,
5,9/2/2020 0:36,16.713,0,2.37,
6,9/2/2020 6:36,15.76,613.5,2.35,
7,9/2/2020 12:36,23.388,2066.7,2.39,
8,9/2/2020 18:36,18.996,0,2.38,
9,9/3/2020 0:36,17.094,0,2.37,
10,9/3/2020 6:36,17.284,549,2.37,
11,9/3/2020 12:36,25.125,1894.5,2.39,
12,9/3/2020 18:36,21.378,0,2.38,
13,9/4/2020 0:36,18.616,0,2.38,
14,9/4/2020 6:36,17.284,516.7,2.37,
15,9/4/2020 12:36,23.004,1808.3,2.39,
16,9/4/2020 18:36,18.711,0,2.38,
17,9/5/2020 0:36,14.996,0,2.37,
18,9/5/2020 6:36,13.365,570.5,2.35,
19,9/5/2020 12:36,20.901,1894.5,2.38,
20,9/5/2020 18:36,16.332,0,2.37,
21,9/6/2020 0:36,14.421,0,2.37,
22,9/6/2020 6:36,15.187,645.8,2.35,
23,9/6/2020 12:36,23.196,2066.7,2.39,
24,9/6/2020 18:36,19.187,0,2.38,
25,9/7/2020 0:36,16.618,0,2.37,
26,9/7/2020 6:36,15.664,559.7,2.35,
27,9/7/2020 12:36,22.621,1894.5,2.39,
28,9/7/2020 18:36,15.951,0,2.35,
29,9/8/2020 0:36,11.139,0,2.34,
30,9/8/2020 6:36,11.334,796.5,2.34,
31,9/8/2020 12:36,22.908,4650,2.38,
32,9/8/2020 18:36,13.942,0,2.35,
33,9/9/2020 0:36,12.401,0,2.34,
34,9/9/2020 6:36,11.916,527.4,2.34,
35,9/9/2020 12:36,26.39,4650,2.39,
36,9/9/2020 18:36,18.521,0,2.37,
37,9/10/2020 0:36,18.236,0,2.37,
38,9/10/2020 6:36,16.332,269.1,2.35,
39,9/10/2020 12:36,19.758,688.9,2.37,
40,9/10/2020 18:36,17.57,0,2.37,
41,9/11/2020 0:36,13.846,0,2.35,
42,9/11/2020 6:36,12.69,64.6,2.34,
43,9/11/2020 12:36,18.521,1550,2.37,
44,9/11/2020 18:36,14.996,0,2.35,
45,9/12/2020 0:36,12.883,0,2.34,
46,9/12/2020 6:36,13.173,118.4,2.34,
47,9/12/2020 12:36,18.996,1377.8,2.37,
48,9/12/2020 18:36,14.996,0,2.35,
49,9/13/2020 0:36,14.038,0,2.34,
50,9/13/2020 6:36,14.23,258.3,2.34,
51,9/13/2020 12:36,20.519,1636.1,2.35,
52,9/13/2020 18:36,16.237,0,2.34,
53,9/14/2020 0:36,13.942,0,2.34,
54,9/14/2020 6:36,14.23,21.5,2.34,
55,9/14/2020 12:36,19.948,1980.6,2.35,
56,9/14/2020 18:36,15.091,0,2.33,
57,9/15/2020 0:36,13.846,0,2.34,
58,9/15/2020 6:36,15.091,150.7,2.33,
59,9/15/2020 12:36,21.282,1894.5,2.35,
60,9/15/2020 18:36,16.046,0,2.34,
61,9/16/2020 0:36,14.038,0,2.34,
62,9/16/2020 6:36,14.038,86.1,2.34,
63,9/16/2020 12:36,21.855,3272.2,2.35,
64,9/16/2020 18:36,14.9,0,2.34,
65,9/17/2020 0:36,12.594,0,2.33,
66,9/17/2020 6:36,12.11,183,2.31,
67,9/17/2020 12:36,19.377,2755.6,2.35,
68,9/17/2020 18:36,14.23,0,2.33,
69,9/18/2020 0:36,12.69,0,2.33,
70,9/18/2020 6:36,12.304,10.8,2.31,
71,9/18/2020 12:36,13.173,161.5,2.33,
72,9/18/2020 18:36,9.866,0,2.3,
73,9/19/2020 0:36,9.571,0,2.31,
74,9/19/2020 6:36,9.965,43.1,2.3,
75,9/19/2020 12:36,10.944,344.4,2.3,
76,9/19/2020 18:36,9.866,0,2.29,
77,9/20/2020 0:36,8.581,0,2.3,
78,9/20/2020 6:36,7.582,355.2,2.29,
79,9/20/2020 12:36,16.903,3616.7,2.33,
80,9/20/2020 18:36,11.916,0,2.3,
81,9/21/2020 0:36,10.259,0,2.29,
82,9/21/2020 6:36,9.768,376.7,2.29,
83,9/21/2020 12:36,16.903,3272.2,2.33,
84,9/21/2020 18:36,12.304,0,2.3,
85,9/22/2020 0:36,11.236,0,2.3,
86,9/22/2020 6:36,10.357,96.9,2.29,
87,9/22/2020 12:36,14.996,1808.3,2.31,
88,9/22/2020 18:36,12.11,0,2.3,
89,9/23/2020 0:36,10.357,0,2.29,
90,9/23/2020 6:36,10.161,279.9,2.29,
91,9/23/2020 12:36,13.942,1313.2,2.31,
92,9/23/2020 18:36,13.173,0,2.3,
93,9/24/2020 0:36,9.768,0,2.28,
94,9/24/2020 6:36,8.68,215.3,2.29,
95,9/24/2020 12:36,9.965,1044.1,2.28,
96,9/24/2020 18:36,9.275,0,2.29,
97,9/25/2020 0:36,7.381,0,2.29,
98,9/25/2020 6:36,8.082,0,2.29,
99,9/25/2020 12:36,8.182,129.2,2.29,
100,9/25/2020 18:36,9.768,0,2.28,
101,9/26/2020 0:36,9.176,0,2.29,
102,9/26/2020 6:36,8.082,32.3,2.29,
103,9/26/2020 12:36,9.373,570.5,2.29,
104,9/26/2020 18:36,9.077,0,2.29,
105,9/27/2020 0:36,7.179,0,2.28,
106,9/27/2020 6:36,6.674,387.5,2.26,
107,9/27/2020 12:36,14.613,3272.2,2.3,
108,9/27/2020 18:36,10.553,0,2.28,
109,9/28/2020 0:36,9.077,0,2.29,
110,9/28/2020 6:36,10.063,473.6,2.28,
