Plot Title: 10761025,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, Lux",Bad Battery,End Of File
1,9/1/2020 0:36,13.173,0,,
2,9/1/2020 6:36,15.855,53.8,,
3,9/1/2020 12:36,23.196,5166.7,,
4,9/1/2020 18:36,23.292,1313.2,,
5,9/2/2020 0:36,18.521,0,,
6,9/2/2020 6:36,17.284,32.3,,
7,9/2/2020 12:36,26.097,4650,,
8,9/2/2020 18:36,23.484,1356.3,,
9,9/3/2020 0:36,18.996,0,,
10,9/3/2020 6:36,18.996,53.8,,
11,9/3/2020 12:36,28.357,5338.9,,
12,9/3/2020 18:36,26.977,1324,,
13,9/4/2020 0:36,20.424,0,,
14,9/4/2020 6:36,18.901,53.8,,
15,9/4/2020 12:36,24.931,5166.7,,
16,9/4/2020 18:36,22.046,1463.9,,
17,9/5/2020 0:36,16.141,0,,
18,9/5/2020 6:36,14.804,43.1,,
19,9/5/2020 12:36,20.615,5166.7,,
20,9/5/2020 18:36,20.901,1550,,
21,9/6/2020 0:36,15.951,0,,
22,9/6/2020 6:36,17.284,43.1,,
23,9/6/2020 12:36,25.125,6200,,
24,9/6/2020 18:36,23.292,1550,,
25,9/7/2020 0:36,18.426,0,,
26,9/7/2020 6:36,16.237,32.3,,
27,9/7/2020 12:36,23.388,5166.7,,
28,9/7/2020 18:36,16.999,796.5,,
29,9/8/2020 0:36,9.866,0,,
30,9/8/2020 6:36,7.882,64.6,,
31,9/8/2020 12:36,17.475,4477.8,,
32,9/8/2020 18:36,16.046,925.7,,
33,9/9/2020 0:36,13.173,0,,
34,9/9/2020 6:36,12.69,10.8,,
35,9/9/2020 12:36,22.333,4133.4,,
36,9/9/2020 18:36,20.71,656.6,,
37,9/10/2020 0:36,17.379,0,,
38,9/10/2020 6:36,16.903,21.5,,
39,9/10/2020 12:36,22.812,5166.7,,
40,9/10/2020 18:36,19.567,236.8,,
41,9/11/2020 0:36,14.421,0,,
42,9/11/2020 6:36,13.942,0,,
43,9/11/2020 12:36,19.853,5166.7,,
44,9/11/2020 18:36,16.999,430.6,,
45,9/12/2020 0:36,14.038,0,,
46,9/12/2020 6:36,14.613,0,,
47,9/12/2020 12:36,20.615,4650,,
48,9/12/2020 18:36,16.999,355.2,,
49,9/13/2020 0:36,15.569,0,,
50,9/13/2020 6:36,15.76,10.8,,
51,9/13/2020 12:36,21.091,5166.7,,
52,9/13/2020 18:36,18.236,193.8,,
53,9/14/2020 0:36,14.9,0,,
54,9/14/2020 6:36,15.76,0,,
55,9/14/2020 12:36,19.948,5338.9,,
56,9/14/2020 18:36,16.903,366,,
57,9/15/2020 0:36,15.378,0,,
58,9/15/2020 6:36,15.855,0,,
59,9/15/2020 12:36,21.378,5166.7,,
