Plot Title: 20400438,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, Lux",Bad Battery,Coupler Attached,Stopped,End Of File
54,9/19/2020 3:00,8.978,0,,,,
55,9/19/2020 9:00,9.472,322.9,,,,
56,9/19/2020 15:00,9.965,3788.9,,,,
57,9/19/2020 21:00,8.978,0,,,,
58,9/20/2020 3:00,7.782,0,Logged,,,
59,9/20/2020 9:00,7.682,699.7,,,,
60,9/20/2020 15:00,13.173,1377.8,,,,
61,9/20/2020 21:00,10.846,0,,,,
62,9/21/2020 3:00,9.768,0,,,,
63,9/21/2020 9:00,9.669,839.6,,,,
64,9/21/2020 15:00,13.654,3100,,,,
65,9/21/2020 21:00,11.139,0,,,,
66,9/22/2020 3:00,10.357,0,,,,
67,9/22/2020 9:00,10.259,1259.4,,,,
68,9/22/2020 15:00,13.75,1550,,,,
69,9/22/2020 21:00,10.748,0,,,,
70,9/23/2020 3:00,10.357,0,,,,
71,9/23/2020 9:00,11.334,1894.5,,,,
72,9/23/2020 15:00,15.187,2669.5,,,,
73,9/23/2020 21:00,10.357,0,,,,
74,9/24/2020 3:00,8.481,0,,,,
75,9/24/2020 9:00,7.481,1463.9,,,,
76,9/24/2020 15:00,10.455,3444.5,,,,
77,9/24/2020 21:00,7.983,0,,,,
78,9/25/2020 3:00,7.381,0,,,,
79,9/25/2020 9:00,6.166,204.5,,,,
80,9/25/2020 15:00,8.282,430.6,,,,
81,9/25/2020 21:00,8.978,0,,,,
82,9/26/2020 3:00,7.682,0,,,,
83,9/26/2020 9:00,7.28,1377.8,,,,
84,9/26/2020 15:00,8.879,559.7,,,,
85,9/26/2020 21:00,7.782,0,,,,
86,9/27/2020 3:00,6.573,0,,,,
87,9/27/2020 9:00,6.471,462.9,,,,
88,9/27/2020 15:00,11.041,1108.7,,,,
89,9/27/2020 21:00,10.161,0,,,,
90,9/28/2020 3:00,9.077,0,,,,
91,9/28/2020 9:00,11.334,538.2,,,,
92,9/28/2020 15:00,16.999,1194.8,,,,
93,9/28/2020 21:00,14.9,0,,,,
94,9/29/2020 3:00,13.461,0,,,,
95,9/29/2020 9:00,13.75,624.3,,,,
96,9/29/2020 15:00,18.901,1324,,,,
97,9/29/2020 21:00,16.332,0,,,,
98,9/30/2020 3:00,15.473,0,,,,
99,9/30/2020 9:00,16.332,484.4,,,,
100,9/30/2020 15:00,19.187,1270.1,,,,
101,9/30/2020 21:00,16.523,0,,,,
102,10/1/2020 3:00,17.189,0,,,,
103,10/1/2020 9:00,16.713,699.7,,,,
104,10/1/2020 15:00,20.234,1808.3,,,,
105,10/1/2020 21:00,17.094,0,,,,
106,10/2/2020 3:00,16.237,0,,,,
107,10/2/2020 9:00,15.473,645.8,,,,
108,10/2/2020 15:00,18.806,1894.5,,,,
109,10/2/2020 21:00,15.855,0,,,,
110,10/3/2020 3:00,14.9,0,,,,
111,10/3/2020 9:00,14.421,710.4,,,,
112,10/3/2020 15:00,17.475,1894.5,,,,
113,10/3/2020 21:00,14.421,0,,,,
114,10/4/2020 3:00,12.883,0,,,,
115,10/4/2020 9:00,12.883,452.1,,,,
116,10/4/2020 15:00,15.76,1237.9,,,,
117,10/4/2020 21:00,12.69,0,,,,
118,10/5/2020 3:00,11.819,0,,,,
119,10/5/2020 9:00,12.883,430.6,,,,
120,10/5/2020 15:00,17.379,1162.5,,,,
121,10/5/2020 21:00,14.996,0,,,,
122,10/6/2020 3:00,15.569,0,,,,
123,10/6/2020 9:00,15.091,462.9,,,,
124,10/6/2020 15:00,18.996,1324,,,,
125,10/6/2020 21:00,15.76,0,,,,
126,10/7/2020 3:00,14.23,0,,,,
127,10/7/2020 9:00,14.23,1356.3,,,,
128,10/7/2020 15:00,16.903,2325,,,,
129,10/7/2020 21:00,12.69,0,,,,
130,10/8/2020 3:00,11.722,0,,,,
131,10/8/2020 9:00,11.139,430.6,,,,
132,10/8/2020 15:00,14.23,1205.6,,,,
133,10/8/2020 21:00,11.139,0,,,,
134,10/9/2020 3:00,10.161,0,,,,
135,10/9/2020 9:00,10.748,516.7,,,,
136,10/9/2020 15:00,14.421,1377.8,,,,
137,10/9/2020 21:00,11.139,0,,,,
138,10/10/2020 3:00,9.373,0,,,,
139,10/10/2020 9:00,7.079,161.5,,,,
140,10/10/2020 15:00,5.86,452.1,,,,
141,10/10/2020 21:00,3.893,0,,,,
142,10/11/2020 3:00,3.578,0,,,,
143,10/11/2020 9:00,4.207,344.4,,,,
144,10/11/2020 15:00,5.757,731.9,,,,
145,10/11/2020 21:00,7.179,0,,,,
146,10/12/2020 3:00,8.481,0,,,,
147,10/12/2020 9:00,6.166,667.4,,,,
148,10/12/2020 15:00,8.779,5338.9,,,,
149,10/12/2020 21:00,7.079,0,,,,
150,10/13/2020 3:00,6.775,0,,,,
151,10/13/2020 9:00,8.382,129.2,,,,
152,10/13/2020 15:00,9.669,613.5,,,,
153,10/13/2020 21:00,6.877,0,,,,
154,10/14/2020 3:00,4.727,0,,,,
155,10/14/2020 9:00,4.623,1463.9,,,,
156,10/14/2020 15:00,7.179,2152.8,,,,
157,10/14/2020 21:00,4.831,0,,,,
158,10/15/2020 3:00,3.367,0,,,,
159,10/15/2020 9:00,2.943,312.2,,,,
160,10/15/2020 15:00,7.983,904.2,,,,
161,10/15/2020 21:00,7.582,0,,,,
162,10/16/2020 3:00,8.182,0,,,,
163,10/16/2020 9:00,9.373,301.4,,,,
164,10/16/2020 15:00,12.11,882.6,,,,
165,10/16/2020 21:00,9.669,0,,,,
166,10/17/2020 3:00,9.176,0,,,,
167,10/17/2020 9:00,9.275,2238.9,,,,
168,10/17/2020 15:00,10.651,1119.5,,,,
169,10/17/2020 21:00,8.382,0,,,,
170,10/18/2020 3:00,7.782,0,,,,
171,10/18/2020 9:00,8.082,581.3,,,,
172,10/18/2020 15:00,8.581,624.3,,,,
173,10/18/2020 21:00,9.077,0,,,,
174,10/19/2020 3:00,8.282,0,,,,
175,10/19/2020 9:00,7.179,258.3,,,,
176,10/19/2020 15:00,9.373,925.7,,,,
177,10/19/2020 21:00,7.079,0,,,,
178,10/20/2020 3:00,5.962,0,,,,
179,10/20/2020 9:00,6.471,387.5,,,,
180,10/20/2020 15:00,10.259,2927.8,,,,
181,10/20/2020 21:00,8.282,0,,,,
182,10/21/2020 3:00,6.064,0,,,,
183,10/21/2020 9:00,4.623,753.5,,,,
184,10/21/2020 15:00,4.727,2238.9,,,,
185,10/21/2020 21:00,0.893,0,,,,
186,10/22/2020 3:00,-0.213,0,,,,
187,10/22/2020 9:00,-0.325,290.6,,,,
188,10/22/2020 15:00,2.303,990.3,,,,
189,10/22/2020 21:00,1.003,0,,,,
190,10/23/2020 3:00,1.003,0,,,,
191,10/23/2020 9:00,1.872,516.7,,,,
192,10/23/2020 15:00,5.86,914.9,,,,
193,10/23/2020 21:00,5.347,0,,,,
194,10/24/2020 3:00,6.775,0,,,,
195,10/24/2020 9:00,3.683,484.4,,,,
196,10/24/2020 15:00,4.311,2152.8,,,,
197,10/24/2020 21:00,-0.662,0,,,,
198,10/25/2020 3:00,-4.152,0,,,,
199,10/25/2020 9:00,-7.787,344.4,,,,
200,10/25/2020 15:00,-3.316,1033.3,,,,
201,10/25/2020 21:00,-3.197,0,,,,
202,10/26/2020 3:00,-1.57,0,,,,
203,10/26/2020 9:00,0.563,376.7,,,,
204,10/26/2020 15:00,2.195,968.8,,,,
205,10/26/2020 21:00,1.439,0,,,,
206,10/27/2020 3:00,2.73,0,,,,
207,10/27/2020 9:00,3.998,258.3,,,,
208,10/27/2020 15:00,7.582,968.8,,,,
209,10/27/2020 21:00,6.674,0,,,,
210,10/28/2020 3:00,7.983,0,,,,
211,10/28/2020 9:00,8.382,236.8,,,,
212,10/28/2020 15:00,11.236,925.7,,,,
213,10/28/2020 21:00,9.571,0,,,,
214,10/29/2020 3:00,8.978,0,,,,
215,10/29/2020 9:00,8.978,226,,,,
216,10/29/2020 15:00,11.236,871.9,,,,
217,10/29/2020 21:00,10.259,0,,,,
218,10/30/2020 3:00,9.275,0,,,,
219,10/30/2020 9:00,6.471,2066.7,,,,
220,10/30/2020 15:00,6.877,839.6,,,,
221,10/30/2020 21:00,3.578,0,,,,
222,10/31/2020 3:00,2.517,0,,,,
223,10/31/2020 9:00,2.624,452.1,,,,
224,10/31/2020 15:00,7.179,828.8,,,,
225,10/31/2020 21:00,6.775,0,,,,
226,11/1/2020 3:00,7.079,0,,,,
227,11/1/2020 9:00,7.882,193.8,,,,
228,11/1/2020 15:00,12.69,839.6,,,,
229,11/1/2020 21:00,10.357,0,,,,
230,11/2/2020 3:00,10.651,0,,,,
231,11/2/2020 9:00,10.357,204.5,,,,
232,11/2/2020 15:00,12.497,850.4,,,,
233,11/2/2020 21:00,9.965,0,,,,
234,11/3/2020 3:00,9.965,0,,,,
235,11/3/2020 9:00,9.669,775,,,,
236,11/3/2020 15:00,10.063,1291.7,,,,
237,11/3/2020 21:00,9.472,0,,,,
238,11/4/2020 3:00,9.176,0,,,,
239,11/4/2020 9:00,9.275,236.8,,,,
240,11/4/2020 15:00,12.401,968.8,,,,
241,11/4/2020 21:00,9.768,0,,,,
242,11/5/2020 3:00,9.571,0,,,,
243,11/5/2020 9:00,8.581,290.6,,,,
244,11/5/2020 15:00,8.879,172.2,,,,
245,11/5/2020 21:00,6.877,0,,,,
246,11/6/2020 3:00,1.33,0,,,,
247,11/6/2020 9:00,1.439,355.2,,,,
248,11/6/2020 15:00,1.221,1291.7,,,,
249,11/6/2020 21:00,0.893,0,,,,
250,11/7/2020 3:00,0.784,0,,,,
251,11/7/2020 9:00,0.232,516.7,,,,
252,11/7/2020 15:00,0.121,602.8,,,,
253,11/7/2020 21:00,-0.325,0,,,,
254,11/8/2020 3:00,-0.549,0,,,,
255,11/8/2020 9:00,-1.114,10.8,,,,
256,11/8/2020 15:00,-0.662,107.6,,,,
257,11/8/2020 21:00,-1.114,0,,,,
258,11/9/2020 3:00,-1.799,0,,,,
259,11/9/2020 9:00,-1.799,21.5,,,,
260,11/9/2020 15:00,-0.549,193.8,,,,
261,11/9/2020 21:00,-0.887,0,,,,
262,11/10/2020 3:00,-0.549,0,,,,
263,11/10/2020 9:00,-0.213,0,,,,
264,11/10/2020 15:00,0.01,0,,,,
265,11/10/2020 21:00,0.01,0,,,,
266,11/11/2020 3:00,0.01,0,,,,
267,11/11/2020 9:00,0.01,0,,,,
268,11/11/2020 15:00,0.01,0,,,,
269,11/11/2020 21:00,0.01,0,,,,
270,11/12/2020 3:00,-0.325,0,,,,
271,11/12/2020 9:00,-0.325,0,,,,
272,11/12/2020 15:00,0.01,0,,,,
273,11/12/2020 21:00,0.01,0,,,,
274,11/13/2020 3:00,0.121,0,,,,
275,11/13/2020 9:00,0.232,0,,,,
276,11/13/2020 15:00,0.232,0,,,,
277,11/13/2020 21:00,0.232,0,,,,
278,11/14/2020 3:00,0.232,0,,,,
279,11/14/2020 9:00,0.232,0,,,,
280,11/14/2020 15:00,0.343,0,,,,
281,11/14/2020 21:00,0.343,0,,,,
282,11/15/2020 3:00,0.343,0,,,,
283,11/15/2020 9:00,0.343,0,,,,
284,11/15/2020 15:00,0.343,0,,,,
285,11/15/2020 21:00,0.343,0,,,,
286,11/16/2020 3:00,0.343,0,,,,
287,11/16/2020 9:00,0.343,0,,,,
288,11/16/2020 15:00,0.343,0,,,,
289,11/16/2020 21:00,0.343,0,,,,
290,11/17/2020 3:00,0.343,0,,,,
291,11/17/2020 9:00,0.343,0,,,,
292,11/17/2020 15:00,0.343,0,,,,
293,11/17/2020 21:00,0.343,0,,,,
294,11/18/2020 3:00,0.343,0,,,,
295,11/18/2020 9:00,0.343,0,,,,
296,11/18/2020 15:00,0.343,0,,,,
297,11/18/2020 21:00,0.343,0,,,,
298,11/19/2020 3:00,0.343,0,,,,
299,11/19/2020 9:00,0.343,0,,,,
300,11/19/2020 15:00,0.343,32.3,,,,
301,11/19/2020 21:00,0.343,0,,,,
302,11/20/2020 3:00,0.01,0,,,,
303,11/20/2020 9:00,-0.102,0,,,,
304,11/20/2020 15:00,0.121,10.8,,,,
305,11/20/2020 21:00,0.232,0,,,,
306,11/21/2020 3:00,0.01,0,,,,
307,11/21/2020 9:00,0.01,0,,,,
308,11/21/2020 15:00,0.232,10.8,,,,
309,11/21/2020 21:00,0.232,0,,,,
310,11/22/2020 3:00,0.121,0,,,,
311,11/22/2020 9:00,0.343,0,,,,
312,11/22/2020 15:00,0.343,64.6,,,,
313,11/22/2020 21:00,0.343,0,,,,
314,11/23/2020 3:00,0.343,0,,,,
315,11/23/2020 9:00,0.343,0,,,,
316,11/23/2020 15:00,0.453,21.5,,,,
317,11/23/2020 21:00,0.343,0,,,,
318,11/24/2020 3:00,0.453,0,,,,
319,11/24/2020 9:00,0.343,0,,,,
320,11/24/2020 15:00,0.453,10.8,,,,
321,11/24/2020 21:00,0.453,0,,,,
322,11/25/2020 3:00,0.343,0,,,,
323,11/25/2020 9:00,0.343,0,,,,
324,11/25/2020 15:00,0.343,0,,,,
325,11/25/2020 21:00,0.343,0,,,,
326,11/26/2020 3:00,0.343,0,,,,
327,11/26/2020 9:00,0.343,0,,,,
328,11/26/2020 15:00,0.343,0,,,,
329,11/26/2020 21:00,0.343,0,,,,
330,11/27/2020 3:00,0.453,0,,,,
331,11/27/2020 9:00,0.453,0,,,,
332,11/27/2020 15:00,0.453,0,,,,
333,11/27/2020 21:00,0.453,0,,,,
334,11/28/2020 3:00,0.453,0,,,,
335,11/28/2020 9:00,0.453,0,,,,
336,11/28/2020 15:00,0.453,0,,,,
337,11/28/2020 21:00,0.453,0,,,,
338,11/29/2020 3:00,0.453,0,,,,
339,11/29/2020 9:00,0.453,0,,,,
340,11/29/2020 15:00,0.453,0,,,,
341,11/29/2020 21:00,0.453,0,,,,
342,11/30/2020 3:00,0.453,0,,,,
343,11/30/2020 9:00,0.453,0,,,,
344,11/30/2020 15:00,0.453,0,,,,
345,11/30/2020 21:00,0.343,0,,,,
346,12/1/2020 3:00,0.121,0,,,,
347,12/1/2020 9:00,-0.213,0,,,,
348,12/1/2020 15:00,0.121,0,,,,
349,12/1/2020 21:00,0.232,0,,,,
350,12/2/2020 3:00,0.232,0,,,,
351,12/2/2020 9:00,0.232,0,,,,
352,12/2/2020 15:00,0.343,0,,,,
353,12/2/2020 21:00,0.343,0,,,,
354,12/3/2020 3:00,0.343,0,,,,
355,12/3/2020 9:00,0.453,0,,,,
356,12/3/2020 15:00,0.453,0,,,,
357,12/3/2020 21:00,0.453,0,,,,
358,12/4/2020 3:00,0.343,0,,,,
359,12/4/2020 9:00,0.453,0,,,,
360,12/4/2020 15:00,0.453,10.8,,,,
361,12/4/2020 21:00,0.453,0,,,,
362,12/5/2020 3:00,0.453,0,,,,
363,12/5/2020 9:00,0.453,0,,,,
364,12/5/2020 15:00,0.453,32.3,,,,
365,12/5/2020 21:00,0.453,0,,,,
366,12/6/2020 3:00,0.453,0,,,,
367,12/6/2020 9:00,0.343,0,,,,
368,12/6/2020 15:00,0.453,86.1,,,,
369,12/6/2020 21:00,0.453,0,,,,
370,12/7/2020 3:00,0.453,0,,,,
371,12/7/2020 9:00,0.453,10.8,,,,
372,12/7/2020 15:00,0.563,258.3,,,,
373,12/7/2020 21:00,0.563,0,,,,
374,12/8/2020 3:00,0.563,0,,,,
375,12/8/2020 9:00,0.674,64.6,,,,
376,12/8/2020 15:00,0.784,193.8,,,,
377,12/8/2020 21:00,0.784,0,,,,
378,12/9/2020 3:00,0.893,0,,,,
379,12/9/2020 9:00,0.563,10.8,,,,
380,12/9/2020 15:00,0.563,172.2,,,,
381,12/9/2020 21:00,0.232,0,,,,
382,12/10/2020 3:00,0.121,0,,,,
383,12/10/2020 9:00,0.121,86.1,,,,
384,12/10/2020 15:00,0.343,796.5,,,,
385,12/10/2020 21:00,-0.213,0,,,,
386,12/11/2020 3:00,0.01,0,,,,
387,12/11/2020 9:00,0.01,0,,,,
388,12/11/2020 15:00,0.121,0,,,,
389,12/11/2020 21:00,0.121,0,,,,
390,12/12/2020 3:00,0.01,0,,,,
391,12/12/2020 9:00,-0.213,0,,,,
392,12/12/2020 15:00,0.01,0,,,,
393,12/12/2020 21:00,-0.102,0,,,,
394,12/13/2020 3:00,0.232,0,,,,
395,12/13/2020 9:00,0.232,0,,,,
396,12/13/2020 15:00,0.232,0,,,,
397,12/13/2020 21:00,0.232,0,,,,
398,12/14/2020 3:00,0.232,0,,,,
399,12/14/2020 9:00,0.232,0,,,,
400,12/14/2020 15:00,0.232,0,,,,
401,12/14/2020 21:00,0.232,0,,,,
402,12/15/2020 3:00,0.232,0,,,,
403,12/15/2020 9:00,0.232,0,,,,
404,12/15/2020 15:00,0.343,0,,,,
405,12/15/2020 21:00,0.343,0,,,,
406,12/16/2020 3:00,0.343,0,,,,
407,12/16/2020 9:00,0.343,0,,,,
408,12/16/2020 15:00,0.343,0,,,,
409,12/16/2020 21:00,0.343,0,,,,
410,12/17/2020 3:00,0.343,0,,,,
411,12/17/2020 9:00,0.343,0,,,,
412,12/17/2020 15:00,0.343,10.8,,,,
413,12/17/2020 21:00,0.343,0,,,,
414,12/18/2020 3:00,0.343,0,,,,
415,12/18/2020 9:00,0.343,0,,,,
416,12/18/2020 15:00,0.343,0,,,,
417,12/18/2020 21:00,0.343,0,,,,
418,12/19/2020 3:00,0.343,0,,,,
419,12/19/2020 9:00,0.343,0,,,,
420,12/19/2020 15:00,0.343,21.5,,,,
421,12/19/2020 21:00,0.343,0,,,,
422,12/20/2020 3:00,0.343,0,,,,
423,12/20/2020 9:00,0.343,0,,,,
424,12/20/2020 15:00,0.453,43.1,,,,
425,12/20/2020 21:00,0.674,0,,,,
426,12/21/2020 3:00,1.003,0,,,,
427,12/21/2020 9:00,1.221,0,,,,
428,12/21/2020 15:00,1.656,344.4,,,,
429,12/21/2020 21:00,0.343,0,,,,
430,12/22/2020 3:00,-0.213,0,,,,
431,12/22/2020 9:00,-0.213,0,,,,
432,12/22/2020 15:00,-0.102,107.6,,,,
433,12/22/2020 21:00,-0.437,0,,,,
434,12/23/2020 3:00,-0.774,0,,,,
435,12/23/2020 9:00,-1.001,0,,,,
436,12/23/2020 15:00,-0.213,21.5,,,,
437,12/23/2020 21:00,-0.213,0,,,,
438,12/24/2020 3:00,-0.213,0,,,,
439,12/24/2020 9:00,-0.102,0,,,,
440,12/24/2020 15:00,0.121,172.2,,,,
441,12/24/2020 21:00,0.232,0,,,,
442,12/25/2020 3:00,0.232,0,,,,
443,12/25/2020 9:00,0.232,0,,,,
444,12/25/2020 15:00,0.232,139.9,,,,
445,12/25/2020 21:00,0.232,0,,,,
446,12/26/2020 3:00,0.232,0,,,,
447,12/26/2020 9:00,0.232,0,,,,
448,12/26/2020 15:00,0.232,53.8,,,,
449,12/26/2020 21:00,0.232,0,,,,
450,12/27/2020 3:00,-0.102,0,,,,
451,12/27/2020 9:00,-0.549,0,,,,
452,12/27/2020 15:00,0.01,32.3,,,,
453,12/27/2020 21:00,-0.549,0,,,,
454,12/28/2020 3:00,-0.437,0,,,,
455,12/28/2020 9:00,-0.774,0,,,,
456,12/28/2020 15:00,-0.102,43.1,,,,
457,12/28/2020 21:00,-0.102,0,,,,
458,12/29/2020 3:00,-0.102,0,,,,
459,12/29/2020 9:00,0.01,0,,,,
460,12/29/2020 15:00,0.121,139.9,,,,
461,12/29/2020 21:00,0.121,0,,,,
462,12/30/2020 3:00,0.121,0,,,,
463,12/30/2020 9:00,0.121,0,,,,
464,12/30/2020 15:00,0.121,0,,,,
465,12/30/2020 21:00,0.121,0,,,,
466,12/31/2020 3:00,0.121,0,,,,
467,12/31/2020 9:00,0.232,0,,,,
468,12/31/2020 15:00,0.232,0,,,,
469,12/31/2020 21:00,0.232,0,,,,
470,1/1/2021 3:00,0.232,0,,,,
471,1/1/2021 9:00,0.232,0,,,,
472,1/1/2021 15:00,0.232,10.8,,,,
473,1/1/2021 21:00,0.232,0,,,,
474,1/2/2021 3:00,0.232,0,,,,
475,1/2/2021 9:00,0.232,0,,,,
476,1/2/2021 15:00,0.232,10.8,,,,
477,1/2/2021 21:00,0.232,0,,,,
478,1/3/2021 3:00,0.232,0,,,,
479,1/3/2021 9:00,0.232,0,,,,
480,1/3/2021 15:00,0.232,96.9,,,,
481,1/3/2021 21:00,0.232,0,,,,
482,1/4/2021 3:00,0.232,0,,,,
483,1/4/2021 9:00,0.232,0,,,,
484,1/4/2021 15:00,0.232,96.9,,,,
485,1/4/2021 21:00,0.232,0,,,,
486,1/5/2021 3:00,0.121,0,,,,
487,1/5/2021 9:00,-0.102,0,,,,
488,1/5/2021 15:00,0.121,86.1,,,,
489,1/5/2021 21:00,0.232,0,,,,
490,1/6/2021 3:00,0.232,0,,,,
491,1/6/2021 9:00,0.232,0,,,,
492,1/6/2021 15:00,0.232,21.5,,,,
493,1/6/2021 21:00,0.232,0,,,,
494,1/7/2021 3:00,0.232,0,,,,
495,1/7/2021 9:00,0.232,0,,,,
496,1/7/2021 15:00,0.232,21.5,,,,
497,1/7/2021 21:00,0.121,0,,,,
498,1/8/2021 3:00,0.121,0,,,,
499,1/8/2021 9:00,0.232,0,,,,
500,1/8/2021 15:00,0.232,86.1,,,,
501,1/8/2021 21:00,0.121,0,,,,
502,1/9/2021 3:00,-0.102,0,,,,
503,1/9/2021 9:00,-0.102,0,,,,
504,1/9/2021 15:00,0.121,21.5,,,,
505,1/9/2021 21:00,0.121,0,,,,
506,1/10/2021 3:00,0.232,0,,,,
507,1/10/2021 9:00,0.232,0,,,,
508,1/10/2021 15:00,0.232,64.6,,,,
509,1/10/2021 21:00,0.232,0,,,,
510,1/11/2021 3:00,0.232,0,,,,
511,1/11/2021 9:00,0.232,0,,,,
512,1/11/2021 15:00,0.232,96.9,,,,
513,1/11/2021 21:00,0.232,0,,,,
514,1/12/2021 3:00,0.232,0,,,,
515,1/12/2021 9:00,0.232,0,,,,
516,1/12/2021 15:00,0.232,53.8,,,,
517,1/12/2021 21:00,0.453,0,,,,
518,1/13/2021 3:00,2.088,0,,,,
519,1/13/2021 9:00,0.232,21.5,,,,
520,1/13/2021 15:00,0.232,236.8,,,,
521,1/13/2021 21:00,0.121,0,,,,
522,1/14/2021 3:00,0.232,0,,,,
523,1/14/2021 9:00,0.453,64.6,,,,
524,1/14/2021 15:00,1.221,312.2,,,,
525,1/14/2021 21:00,0.893,0,,,,
526,1/15/2021 3:00,1.439,0,,,,
527,1/15/2021 9:00,1.439,10.8,,,,
528,1/15/2021 15:00,1.872,828.8,,,,
529,1/15/2021 21:00,1.439,0,,,,
530,1/16/2021 3:00,0.784,0,,,,
531,1/16/2021 9:00,1.112,204.5,,,,
532,1/16/2021 15:00,2.41,473.6,,,,
533,1/16/2021 21:00,1.656,0,,,,
534,1/17/2021 3:00,1.872,0,,,,
535,1/17/2021 9:00,1.33,139.9,,,,
536,1/17/2021 15:00,2.088,1463.9,,,,
537,1/17/2021 21:00,1.112,0,,,,
538,1/18/2021 3:00,0.343,0,,,,
539,1/18/2021 9:00,0.343,43.1,,,,
540,1/18/2021 15:00,1.112,452.1,,,,
541,1/18/2021 21:00,-0.102,0,,,,
542,1/19/2021 3:00,-1.001,0,,,,
543,1/19/2021 9:00,-1.57,107.6,,,,
544,1/19/2021 15:00,0.563,731.9,,,,
545,1/19/2021 21:00,0.121,0,,,,
546,1/20/2021 3:00,0.453,0,,,,
547,1/20/2021 9:00,0.784,150.7,,,,
548,1/20/2021 15:00,1.548,2066.7,,,,
549,1/20/2021 21:00,0.784,0,,,,
550,1/21/2021 3:00,0.893,0,,,,
551,1/21/2021 9:00,0.232,53.8,,,,
552,1/21/2021 15:00,1.33,1259.4,,,,
553,1/21/2021 21:00,0.674,0,,,,
554,1/22/2021 3:00,-0.102,0,,,,
555,1/22/2021 9:00,-0.437,86.1,,,,
556,1/22/2021 15:00,0.343,1205.6,,,,
557,1/22/2021 21:00,-1.001,0,,,,
558,1/23/2021 3:00,-1.57,0,,,,
559,1/23/2021 9:00,-1.914,53.8,,,,
560,1/23/2021 15:00,-0.549,570.5,,,,
561,1/23/2021 21:00,-1.001,0,,,,
562,1/24/2021 3:00,-1.799,0,,,,
563,1/24/2021 9:00,-1.57,43.1,,,,
564,1/24/2021 15:00,-0.887,376.7,,,,
565,1/24/2021 21:00,-1.001,0,,,,
566,1/25/2021 3:00,-1.799,0,,,,
567,1/25/2021 9:00,-1.341,0,,,,
568,1/25/2021 15:00,-1.001,53.8,,,,
569,1/25/2021 21:00,-1.341,0,,,,
570,1/26/2021 3:00,-1.341,0,,,,
571,1/26/2021 9:00,-2.261,0,,,,
572,1/26/2021 15:00,-1.799,0,,,,
573,1/26/2021 21:00,-1.341,0,,,,
574,1/27/2021 3:00,-1.228,0,,,,
575,1/27/2021 9:00,-1.228,0,,,,
576,1/27/2021 15:00,-0.662,10.8,,,,
577,1/27/2021 21:00,-0.437,0,,,,
578,1/28/2021 3:00,-0.549,0,,,,
579,1/28/2021 9:00,-0.437,0,,,,
