Plot Title: 10169155,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,Coupler Attached,Stopped,End Of File
211,10/28/2020 8:16,9.768,1076.4,2.77,,,,
212,10/28/2020 14:16,15.951,4133.4,2.81,,,,
213,10/28/2020 20:16,11.431,0,2.81,,,,
214,10/29/2020 2:16,10.846,0,2.79,,,,
215,10/29/2020 8:16,11.139,1065.6,2.81,,,,
216,10/29/2020 14:16,16.046,4305.6,2.83,,,,
217,10/29/2020 20:16,13.461,0,2.83,,,,
218,10/30/2020 2:16,10.944,0,2.81,,,,
219,10/30/2020 8:16,6.978,2152.8,2.79,,,,
220,10/30/2020 14:16,6.877,904.2,2.79,,,,
221,10/30/2020 20:16,3.472,0,2.77,,,,
222,10/31/2020 2:16,2.624,0,2.77,,,,
223,10/31/2020 8:16,4.207,947.2,2.77,,,,
224,10/31/2020 14:16,11.722,3961.1,2.79,,,,
225,10/31/2020 20:16,9.077,0,2.81,,,,
226,11/1/2020 2:16,9.768,0,2.79,,,,
227,11/1/2020 8:16,10.846,1033.3,2.79,,,,
228,11/1/2020 14:16,17.475,4133.4,2.83,,,,
229,11/1/2020 20:16,12.98,0,2.83,,,,
230,11/2/2020 2:16,13.942,0,2.83,,,,
231,11/2/2020 8:16,13.654,1033.3,2.83,,,,
232,11/2/2020 14:16,17.189,4305.6,2.83,,,,
233,11/2/2020 20:16,12.207,0,2.83,,,,
234,11/3/2020 2:16,13.076,0,2.83,,,,
235,11/3/2020 8:16,11.625,1463.9,2.81,,,,
236,11/3/2020 14:16,10.944,1216.3,2.81,,,,
237,11/3/2020 20:16,10.357,0,2.81,,,,
238,11/4/2020 2:16,10.063,0,2.81,,,,
239,11/4/2020 8:16,9.965,990.3,2.79,,,,
240,11/4/2020 14:16,13.942,4477.8,2.83,,,,
241,11/4/2020 20:16,10.259,0,2.81,,,,
242,11/5/2020 2:16,10.063,0,2.79,,,,
243,11/5/2020 8:16,8.481,505.9,2.81,,,,
244,11/5/2020 14:16,8.68,172.2,2.81,,,,
245,11/5/2020 20:16,6.775,0,2.79,,,,
246,11/6/2020 2:16,0.453,0,2.75,,,,
247,11/6/2020 8:16,0.784,452.1,2.75,,,,
248,11/6/2020 14:16,0.563,1087.2,2.75,,,,
249,11/6/2020 20:16,0.563,0,2.74,,,,
250,11/7/2020 2:16,0.893,0,2.74,,,,
251,11/7/2020 8:16,0.121,807.3,2.74,,,,
252,11/7/2020 14:16,-0.213,796.5,2.74,,,,
253,11/7/2020 20:16,-0.325,0,2.72,,,,
254,11/8/2020 2:16,-0.213,0,2.72,,,,
255,11/8/2020 8:16,-0.662,53.8,2.74,,,,
256,11/8/2020 14:16,-0.102,247.6,2.72,,,,
257,11/8/2020 20:16,-0.437,0,2.74,,,,
258,11/9/2020 2:16,-0.887,0,2.74,,,,
259,11/9/2020 8:16,-0.887,118.4,2.74,,,,
260,11/9/2020 14:16,-0.325,204.5,2.72,,,,
261,11/9/2020 20:16,-0.549,0,2.74,,,,
262,11/10/2020 2:16,-0.102,0,2.72,,,,
263,11/10/2020 8:16,0.01,10.8,2.72,,,,
264,11/10/2020 14:16,0.121,0,2.72,,,,
265,11/10/2020 20:16,0.232,0,2.72,,,,
266,11/11/2020 2:16,0.232,0,2.72,,,,
267,11/11/2020 8:16,0.232,0,2.72,,,,
268,11/11/2020 14:16,0.343,0,2.72,,,,
269,11/11/2020 20:16,0.343,0,2.72,,,,
270,11/12/2020 2:16,0.343,0,2.72,,,,
271,11/12/2020 8:16,0.343,0,2.72,,,,
272,11/12/2020 14:16,0.343,0,2.72,,,,
273,11/12/2020 20:16,0.343,0,2.72,,,,
274,11/13/2020 2:16,0.343,0,2.72,,,,
275,11/13/2020 8:16,0.232,0,2.72,,,,
276,11/13/2020 14:16,0.343,0,2.72,,,,
277,11/13/2020 20:16,0.343,0,2.72,,,,
278,11/14/2020 2:16,0.343,0,2.72,,,,
279,11/14/2020 8:16,0.343,0,2.72,,,,
280,11/14/2020 14:16,0.343,0,2.72,,,,
281,11/14/2020 20:16,0.343,0,2.72,,,,
282,11/15/2020 2:16,0.343,0,2.72,,,,
283,11/15/2020 8:16,0.343,0,2.72,,,,
284,11/15/2020 14:16,0.343,0,2.72,,,,
285,11/15/2020 20:16,0.343,0,2.72,,,,
286,11/16/2020 2:16,0.343,0,2.72,,,,
287,11/16/2020 8:16,0.232,0,2.72,,,,
288,11/16/2020 14:16,0.232,75.3,2.72,,,,
289,11/16/2020 20:16,0.232,0,2.72,,,,
290,11/17/2020 2:16,0.674,0,2.72,,,,
291,11/17/2020 8:16,3.261,344.4,2.74,,,,
292,11/17/2020 14:16,3.893,279.9,2.75,,,,
293,11/17/2020 20:16,1.439,0,2.74,,,,
294,11/18/2020 2:16,1.764,0,2.74,,,,
295,11/18/2020 8:16,0.232,43.1,2.74,,,,
296,11/18/2020 14:16,0.121,183,2.74,,,,
297,11/18/2020 20:16,-0.102,0,2.72,,,,
298,11/19/2020 2:16,0.01,0,2.72,,,,
299,11/19/2020 8:16,0.121,0,2.72,,,,
300,11/19/2020 14:16,0.121,21.5,2.72,,,,
301,11/19/2020 20:16,0.121,0,2.72,,,,
302,11/20/2020 2:16,0.121,0,2.72,,,,
303,11/20/2020 8:16,0.01,0,2.72,,,,
304,11/20/2020 14:16,0.232,53.8,2.72,,,,
305,11/20/2020 20:16,0.232,0,2.72,,,,
306,11/21/2020 2:16,0.232,0,2.72,,,,
307,11/21/2020 8:16,0.121,10.8,2.72,,,,
308,11/21/2020 14:16,0.232,86.1,2.72,,,,
309,11/21/2020 20:16,0.232,0,2.72,,,,
310,11/22/2020 2:16,0.232,0,2.72,,,,
311,11/22/2020 8:16,0.232,21.5,2.72,,,,
312,11/22/2020 14:16,0.232,96.9,2.72,,,,
313,11/22/2020 20:16,0.232,0,2.72,,,,
314,11/23/2020 2:16,0.232,0,2.72,,,,
315,11/23/2020 8:16,0.232,0,2.74,,,,
316,11/23/2020 14:16,0.232,43.1,2.74,,,,
317,11/23/2020 20:16,0.232,0,2.74,,,,
318,11/24/2020 2:16,0.232,0,2.74,,,,
319,11/24/2020 8:16,0.232,21.5,2.74,,,,
320,11/24/2020 14:16,0.232,247.6,2.74,,,,
321,11/24/2020 20:16,0.232,0,2.74,,,,
322,11/25/2020 2:16,0.232,0,2.74,,,,
323,11/25/2020 8:16,0.232,0,2.74,,,,
324,11/25/2020 14:16,0.232,0,2.74,,,,
325,11/25/2020 20:16,0.232,0,2.74,,,,
326,11/26/2020 2:16,0.232,0,2.74,,,,
327,11/26/2020 8:16,0.232,0,2.74,,,,
328,11/26/2020 14:16,0.232,0,2.74,,,,
329,11/26/2020 20:16,0.232,0,2.74,,,,
330,11/27/2020 2:16,0.232,0,2.74,,,,
331,11/27/2020 8:16,0.343,0,2.74,,,,
332,11/27/2020 14:16,0.343,32.3,2.74,,,,
333,11/27/2020 20:16,0.343,0,2.74,,,,
334,11/28/2020 2:16,0.343,0,2.74,,,,
335,11/28/2020 8:16,0.343,10.8,2.74,,,,
336,11/28/2020 14:16,0.343,139.9,2.74,,,,
337,11/28/2020 20:16,0.343,0,2.74,,,,
