Plot Title: 10169182,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,End Of File
1,9/1/2020 0:36,13.846,0,2.77,,
2,9/1/2020 6:36,16.999,0,2.79,,
3,9/1/2020 12:36,23.581,958,2.81,,
4,9/1/2020 18:36,22.429,0,2.81,,
5,9/2/2020 0:36,19.567,0,2.81,,
6,9/2/2020 6:36,18.616,0,2.79,,
7,9/2/2020 12:36,25.708,893.4,2.79,,
8,9/2/2020 18:36,23.004,0,2.81,,
9,9/3/2020 0:36,20.329,0,2.79,,
10,9/3/2020 6:36,20.043,0,2.79,,
11,9/3/2020 12:36,27.764,376.7,2.81,,
12,9/3/2020 18:36,25.902,0,2.79,,
13,9/4/2020 0:36,21.187,0,2.81,,
14,9/4/2020 6:36,19.948,0,2.79,,
15,9/4/2020 12:36,24.835,355.2,2.81,,
16,9/4/2020 18:36,21.282,0,2.81,,
17,9/5/2020 0:36,16.713,0,2.79,,
18,9/5/2020 6:36,15.569,0,2.77,,
19,9/5/2020 12:36,21.569,366,2.79,,
20,9/5/2020 18:36,20.234,0,2.79,,
21,9/6/2020 0:36,17.665,0,2.79,,
22,9/6/2020 6:36,18.711,0,2.79,,
23,9/6/2020 12:36,25.902,398.3,2.79,,
24,9/6/2020 18:36,23.1,0,2.81,,
25,9/7/2020 0:36,18.806,0,2.81,,
26,9/7/2020 6:36,17.475,0,2.79,,
27,9/7/2020 12:36,24.351,409,2.81,,
28,9/7/2020 18:36,15.76,0,2.77,,
29,9/8/2020 0:36,10.455,0,2.75,,
30,9/8/2020 6:36,8.581,10.8,2.77,,
31,9/8/2020 12:36,17.665,538.2,2.79,,
32,9/8/2020 18:36,15.664,0,2.77,,
33,9/9/2020 0:36,13.461,0,2.77,,
34,9/9/2020 6:36,13.365,0,2.77,,
35,9/9/2020 12:36,22.429,452.1,2.81,,
36,9/9/2020 18:36,20.138,0,2.79,,
37,9/10/2020 0:36,17.855,0,2.79,,
38,9/10/2020 6:36,17.95,0,2.79,,
39,9/10/2020 12:36,22.142,183,2.79,,
40,9/10/2020 18:36,19.567,0,2.79,,
41,9/11/2020 0:36,14.613,0,2.79,,
42,9/11/2020 6:36,14.996,0,2.79,,
