Plot Title: 10760648,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, Lux",Bad Battery,End Of File
1,9/1/2020 0:36,13.461,0,,
2,9/1/2020 6:36,15.664,0,,
3,9/1/2020 12:36,24.158,4822.3,,
4,9/1/2020 18:36,23.292,958,,
5,9/2/2020 0:36,18.901,0,,
6,9/2/2020 6:36,17.76,0,,
7,9/2/2020 12:36,26.488,4994.5,,
8,9/2/2020 18:36,24.158,1097.9,,
9,9/3/2020 0:36,19.187,0,,
10,9/3/2020 6:36,18.996,0,,
11,9/3/2020 12:36,26.585,4822.3,,
12,9/3/2020 18:36,26.585,1033.3,,
13,9/4/2020 0:36,21.187,0,,
14,9/4/2020 6:36,19.662,0,,
15,9/4/2020 12:36,24.158,4477.8,,
16,9/4/2020 18:36,22.333,914.9,,
17,9/5/2020 0:36,16.903,0,,
18,9/5/2020 6:36,15.282,0,,
19,9/5/2020 12:36,20.901,4477.8,,
20,9/5/2020 18:36,21.473,1119.5,,
21,9/6/2020 0:36,17.094,0,,
22,9/6/2020 6:36,17.95,0,,
23,9/6/2020 12:36,23.869,4650,,
24,9/6/2020 18:36,23.581,731.9,,
25,9/7/2020 0:36,19.282,0,,
26,9/7/2020 6:36,17.189,0,,
27,9/7/2020 12:36,22.238,4133.4,,
28,9/7/2020 18:36,17.665,236.8,,
29,9/8/2020 0:36,11.041,0,,
30,9/8/2020 6:36,8.68,10.8,,
31,9/8/2020 12:36,16.332,4477.8,,
32,9/8/2020 18:36,16.999,1011.8,,
33,9/9/2020 0:36,13.461,0,,
34,9/9/2020 6:36,12.594,0,,
35,9/9/2020 12:36,20.805,4133.4,,
36,9/9/2020 18:36,21.091,387.5,,
37,9/10/2020 0:36,16.618,0,,
38,9/10/2020 6:36,16.141,0,,
39,9/10/2020 12:36,21.282,2497.2,,
40,9/10/2020 18:36,20.043,96.9,,
41,9/11/2020 0:36,15.187,0,,
42,9/11/2020 6:36,14.613,0,,
43,9/11/2020 12:36,18.426,2411.1,,
44,9/11/2020 18:36,17.284,215.3,,
45,9/12/2020 0:36,14.996,0,,
46,9/12/2020 6:36,15.473,0,,
47,9/12/2020 12:36,19.948,3788.9,,
48,9/12/2020 18:36,17.475,183,,
49,9/13/2020 0:36,16.523,0,,
50,9/13/2020 6:36,16.808,0,,
51,9/13/2020 12:36,20.996,3961.1,,
52,9/13/2020 18:36,18.711,96.9,,
53,9/14/2020 0:36,15.855,0,,
54,9/14/2020 6:36,16.808,0,,
55,9/14/2020 12:36,20.234,3961.1,,
56,9/14/2020 18:36,17.475,193.8,,
57,9/15/2020 0:36,16.141,0,,
58,9/15/2020 6:36,16.618,0,,
59,9/15/2020 12:36,21.091,4650,,
60,9/15/2020 18:36,19.187,301.4,,
61,9/16/2020 0:36,15.569,0,,
62,9/16/2020 6:36,16.427,0,,
63,9/16/2020 12:36,21.282,4650,,
64,9/16/2020 18:36,16.903,236.8,,
65,9/17/2020 0:36,13.846,0,,
66,9/17/2020 6:36,13.269,0,,
67,9/17/2020 12:36,18.806,4305.6,,
68,9/17/2020 18:36,15.569,107.6,,
69,9/18/2020 0:36,13.269,0,,
70,9/18/2020 6:36,12.401,0,,
71,9/18/2020 12:36,13.75,2325,,
72,9/18/2020 18:36,9.866,129.2,,
73,9/19/2020 0:36,9.176,0,,
74,9/19/2020 6:36,9.768,0,,
75,9/19/2020 12:36,10.357,1722.2,,
76,9/19/2020 18:36,10.944,495.1,,
