"Plot Title: 10166298"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Stopped","End Of File"
1,06/29/12 09:00:00 PM,11.916,0.0,3.08,,,
2,06/30/12 03:00:00 AM,11.236,0.0,3.05,,,
3,06/30/12 09:00:00 AM,13.654,2755.6,3.05,,,
4,06/30/12 03:00:00 PM,12.883,1065.6,3.05,,,
5,06/30/12 09:00:00 PM,11.722,0.0,3.03,,,
6,07/01/12 03:00:00 AM,10.846,0.0,3.03,,,
7,07/01/12 09:00:00 AM,11.528,3100.0,3.01,,,
8,07/01/12 03:00:00 PM,15.569,8266.7,3.01,,,
9,07/01/12 09:00:00 PM,11.625,0.0,3.01,,,
10,07/02/12 03:00:00 AM,10.748,0.0,2.99,,,
11,07/02/12 09:00:00 AM,11.722,2325.0,2.99,,,
12,07/02/12 03:00:00 PM,16.713,6200.0,2.99,,,
13,07/02/12 09:00:00 PM,10.161,0.0,2.99,,,
14,07/03/12 03:00:00 AM,7.481,0.0,2.99,,,
15,07/03/12 09:00:00 AM,7.882,1894.5,2.97,,,
16,07/03/12 03:00:00 PM,10.553,4477.8,2.97,,,
17,07/03/12 09:00:00 PM,8.581,0.0,2.97,,,
18,07/04/12 03:00:00 AM,7.280,0.0,2.97,,,
19,07/04/12 09:00:00 AM,8.779,2755.6,2.97,,,
20,07/04/12 03:00:00 PM,15.091,6544.5,2.95,,,
21,07/04/12 09:00:00 PM,10.846,0.0,2.95,,,
22,07/05/12 03:00:00 AM,9.373,0.0,2.97,,,
23,07/05/12 09:00:00 AM,11.431,2497.2,2.95,,,
24,07/05/12 03:00:00 PM,18.521,6200.0,2.97,,,
25,07/05/12 09:00:00 PM,13.076,0.0,2.97,,,
26,07/06/12 03:00:00 AM,11.431,0.0,2.95,,,
27,07/06/12 09:00:00 AM,13.076,2411.1,2.95,,,
28,07/06/12 03:00:00 PM,20.615,6544.5,2.95,,,
29,07/06/12 09:00:00 PM,14.804,0.0,2.97,,,
30,07/07/12 03:00:00 AM,13.461,0.0,2.95,,,
31,07/07/12 09:00:00 AM,15.187,2325.0,2.95,,,
