"Plot Title: 10169139"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/30/12 09:00:00 PM,19.948,236.8,3.10,
2,07/01/12 03:00:00 AM,18.901,0.0,3.10,
3,07/01/12 09:00:00 AM,19.377,10.8,3.10,
4,07/01/12 03:00:00 PM,20.805,43.1,3.05,
5,07/01/12 09:00:00 PM,20.805,0.0,3.05,
6,07/02/12 03:00:00 AM,18.901,0.0,3.05,
7,07/02/12 09:00:00 AM,20.901,0.0,3.03,
8,07/02/12 03:00:00 PM,14.996,4994.5,3.05,
9,07/02/12 09:00:00 PM,8.680,0.0,3.03,
10,07/03/12 03:00:00 AM,6.370,0.0,3.01,
11,07/03/12 09:00:00 AM,6.978,6200.0,2.99,
12,07/03/12 03:00:00 PM,9.669,6544.5,2.99,
13,07/03/12 09:00:00 PM,6.573,0.0,2.99,
14,07/04/12 03:00:00 AM,5.552,0.0,2.97,
15,07/04/12 09:00:00 AM,8.879,9300.1,2.99,
16,07/04/12 03:00:00 PM,13.750,5166.7,2.99,
17,07/04/12 09:00:00 PM,9.571,0.0,2.99,
18,07/05/12 03:00:00 AM,8.779,0.0,2.97,
19,07/05/12 09:00:00 AM,11.916,7577.8,2.97,
20,07/05/12 03:00:00 PM,17.475,4994.5,2.97,
21,07/05/12 09:00:00 PM,12.304,0.0,2.97,
22,07/06/12 03:00:00 AM,10.944,0.0,2.95,
23,07/06/12 09:00:00 AM,14.804,4822.3,2.97,
24,07/06/12 03:00:00 PM,19.758,4822.3,2.95,
25,07/06/12 09:00:00 PM,14.517,0.0,2.97,
26,07/07/12 03:00:00 AM,13.654,0.0,2.97,
27,07/07/12 09:00:00 AM,17.570,3788.9,2.95,
28,07/07/12 03:00:00 PM,22.908,4650.0,2.97,
29,07/07/12 09:00:00 PM,17.475,0.0,2.97,
30,07/08/12 03:00:00 AM,16.618,0.0,2.95,
31,07/08/12 09:00:00 AM,18.711,7233.4,2.97,
32,07/08/12 03:00:00 PM,24.351,4650.0,2.97,
33,07/08/12 09:00:00 PM,17.665,0.0,2.97,
34,07/09/12 03:00:00 AM,15.951,0.0,2.95,
35,07/09/12 09:00:00 AM,17.094,3444.5,2.95,
36,07/09/12 03:00:00 PM,21.569,4994.5,2.95,
37,07/09/12 09:00:00 PM,15.187,0.0,2.95,
38,07/10/12 03:00:00 AM,13.461,0.0,2.95,
39,07/10/12 09:00:00 AM,16.046,3272.2,2.93,
40,07/10/12 03:00:00 PM,22.812,4822.3,2.95,
41,07/10/12 09:00:00 PM,16.237,0.0,2.95,
42,07/11/12 03:00:00 AM,13.846,0.0,2.95,
43,07/11/12 09:00:00 AM,16.903,3100.0,2.95,
44,07/11/12 03:00:00 PM,23.292,4477.8,2.95,
45,07/11/12 09:00:00 PM,16.903,0.0,2.95,
46,07/12/12 03:00:00 AM,14.517,0.0,2.95,
47,07/12/12 09:00:00 AM,16.427,2755.6,2.93,
48,07/12/12 03:00:00 PM,20.138,4477.8,2.93,
49,07/12/12 09:00:00 PM,13.750,0.0,2.95,
50,07/13/12 03:00:00 AM,11.916,0.0,2.93,
51,07/13/12 09:00:00 AM,13.846,2755.6,2.93,
52,07/13/12 03:00:00 PM,20.424,4477.8,2.93,
53,07/13/12 09:00:00 PM,14.421,0.0,2.95,
54,07/14/12 03:00:00 AM,12.110,0.0,2.93,
55,07/14/12 09:00:00 AM,14.421,3788.9,2.93,
56,07/14/12 03:00:00 PM,17.855,1377.8,2.93,
57,07/14/12 09:00:00 PM,14.709,0.0,2.95,
58,07/15/12 03:00:00 AM,13.558,0.0,2.93,
59,07/15/12 09:00:00 AM,13.942,3272.2,2.93,
60,07/15/12 03:00:00 PM,14.517,4477.8,2.93,
61,07/15/12 09:00:00 PM,9.965,0.0,2.91,
62,07/16/12 03:00:00 AM,8.481,0.0,2.93,
63,07/16/12 09:00:00 AM,11.041,5166.7,2.91,
64,07/16/12 03:00:00 PM,13.269,3616.7,2.93,
65,07/16/12 09:00:00 PM,11.431,0.0,2.91,
66,07/17/12 03:00:00 AM,11.139,0.0,2.91,
67,07/17/12 09:00:00 AM,13.558,2927.8,2.93,
68,07/17/12 03:00:00 PM,15.569,2325.0,2.91,
69,07/17/12 09:00:00 PM,12.690,0.0,2.93,
70,07/18/12 03:00:00 AM,10.357,0.0,2.91,
71,07/18/12 09:00:00 AM,11.528,3444.5,2.91,
72,07/18/12 03:00:00 PM,13.173,2927.8,2.93,
73,07/18/12 09:00:00 PM,11.722,0.0,2.91,
74,07/19/12 03:00:00 AM,10.944,0.0,2.91,
75,07/19/12 09:00:00 AM,15.951,3788.9,2.91,
76,07/19/12 03:00:00 PM,19.662,5166.7,2.91,
77,07/19/12 09:00:00 PM,14.134,0.0,2.93,
78,07/20/12 03:00:00 AM,11.139,0.0,2.91,
79,07/20/12 09:00:00 AM,10.161,2755.6,2.91,
80,07/20/12 03:00:00 PM,14.804,5166.7,2.93,
81,07/20/12 09:00:00 PM,10.553,0.0,2.91,
82,07/21/12 03:00:00 AM,9.965,0.0,2.91,
83,07/21/12 09:00:00 AM,13.558,2755.6,2.93,
84,07/21/12 03:00:00 PM,18.711,7233.4,2.93,
85,07/21/12 09:00:00 PM,13.173,0.0,2.93,
86,07/22/12 03:00:00 AM,11.041,0.0,2.91,
87,07/22/12 09:00:00 AM,13.654,3100.0,2.93,
