"Plot Title: 10169167"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/30/12 09:00:00 PM,19.948,215.3,3.10,
2,07/01/12 03:00:00 AM,18.901,0.0,3.10,
3,07/01/12 09:00:00 AM,19.377,10.8,3.10,
4,07/01/12 03:00:00 PM,20.901,32.3,3.08,
5,07/01/12 09:00:00 PM,20.901,0.0,3.05,
6,07/02/12 03:00:00 AM,18.901,0.0,3.08,
7,07/02/12 09:00:00 AM,16.237,0.0,3.05,
8,07/02/12 03:00:00 PM,24.835,0.0,3.05,
9,07/02/12 09:00:00 PM,20.329,0.0,3.03,
10,07/03/12 03:00:00 AM,15.855,0.0,3.03,
11,07/03/12 09:00:00 AM,14.996,0.0,3.03,
12,07/03/12 03:00:00 PM,54.356,143289.8,3.03,
13,07/03/12 09:00:00 PM,7.280,0.0,3.05,
14,07/04/12 03:00:00 AM,3.578,0.0,3.03,
15,07/04/12 09:00:00 AM,42.758,198401.3,3.01,
16,07/04/12 03:00:00 PM,55.891,137778.7,3.05,
17,07/04/12 09:00:00 PM,9.472,0.0,3.08,
18,07/05/12 03:00:00 AM,5.244,0.0,3.05,
19,07/05/12 09:00:00 AM,45.703,198401.3,3.05,
20,07/05/12 03:00:00 PM,60.852,148801.0,3.08,
21,07/05/12 09:00:00 PM,11.334,0.0,3.08,
22,07/06/12 03:00:00 AM,8.082,0.0,3.08,
23,07/06/12 09:00:00 AM,47.368,198401.3,3.03,
24,07/06/12 03:00:00 PM,62.100,143289.8,3.08,
25,07/06/12 09:00:00 PM,13.846,0.0,3.10,
26,07/07/12 03:00:00 AM,9.373,0.0,3.08,
27,07/07/12 09:00:00 AM,48.821,198401.3,3.03,
28,07/07/12 03:00:00 PM,65.498,148801.0,3.05,
29,07/07/12 09:00:00 PM,15.473,0.0,3.08,
30,07/08/12 03:00:00 AM,11.236,0.0,3.05,
31,07/08/12 09:00:00 AM,34.691,187379.0,3.03,
32,07/08/12 03:00:00 PM,64.717,148801.0,3.05,
33,07/08/12 09:00:00 PM,18.426,0.0,3.08,
34,07/09/12 03:00:00 AM,13.076,0.0,3.08,
35,07/09/12 09:00:00 AM,48.155,132267.5,3.03,
36,07/09/12 03:00:00 PM,62.463,143289.8,3.05,
37,07/09/12 09:00:00 PM,15.282,0.0,3.05,
38,07/10/12 03:00:00 AM,9.768,0.0,3.05,
39,07/10/12 09:00:00 AM,46.465,115734.1,3.05,
40,07/10/12 03:00:00 PM,61.028,132267.5,3.05,
41,07/10/12 09:00:00 PM,14.134,0.0,3.08,
42,07/11/12 03:00:00 AM,9.472,0.0,3.05,
43,07/11/12 09:00:00 AM,48.554,41333.6,3.03,
44,07/11/12 03:00:00 PM,66.094,148801.0,3.05,
45,07/11/12 09:00:00 PM,14.804,0.0,3.08,
46,07/12/12 03:00:00 AM,9.965,0.0,3.03,
47,07/12/12 09:00:00 AM,48.821,35822.5,3.03,
48,07/12/12 03:00:00 PM,64.911,148801.0,3.03,
49,07/12/12 09:00:00 PM,12.883,0.0,3.05,
50,07/13/12 03:00:00 AM,8.082,0.0,3.05,
51,07/13/12 09:00:00 AM,48.421,30311.3,3.01,
52,07/13/12 03:00:00 PM,66.496,154312.1,3.05,
53,07/13/12 09:00:00 PM,12.304,0.0,3.05,
54,07/14/12 03:00:00 AM,8.382,0.0,3.05,
55,07/14/12 09:00:00 AM,38.046,52355.9,3.03,
56,07/14/12 03:00:00 PM,60.329,154312.1,3.03,
57,07/14/12 09:00:00 PM,13.750,0.0,3.05,
58,07/15/12 03:00:00 AM,10.357,0.0,3.03,
59,07/15/12 09:00:00 AM,38.268,63378.2,3.01,
60,07/15/12 03:00:00 PM,58.630,159823.3,3.03,
61,07/15/12 09:00:00 PM,12.690,0.0,3.05,
62,07/16/12 03:00:00 AM,12.980,0.0,3.03,
63,07/16/12 09:00:00 AM,22.429,24800.2,3.01,
64,07/16/12 03:00:00 PM,38.046,66133.8,2.99,
65,07/16/12 09:00:00 PM,11.625,0.0,2.99,
66,07/17/12 03:00:00 AM,11.916,0.0,2.99,
67,07/17/12 09:00:00 AM,47.368,121245.2,2.97,
68,07/17/12 03:00:00 PM,38.714,60622.6,3.01,
69,07/17/12 09:00:00 PM,17.284,0.0,3.01,
70,07/18/12 03:00:00 AM,15.091,0.0,2.99,
71,07/18/12 09:00:00 AM,22.238,38578.0,2.99,
72,07/18/12 03:00:00 PM,35.115,46844.8,2.97,
73,07/18/12 09:00:00 PM,12.401,0.0,2.99,
74,07/19/12 03:00:00 AM,15.855,0.0,2.97,
75,07/19/12 09:00:00 AM,34.268,154312.1,2.97,
76,07/19/12 03:00:00 PM,68.786,198401.3,3.03,
77,07/19/12 09:00:00 PM,17.855,0.0,3.03,
78,07/20/12 03:00:00 AM,16.618,0.0,3.01,
79,07/20/12 09:00:00 AM,22.812,42711.4,3.01,
80,07/20/12 03:00:00 PM,62.100,170845.6,3.01,
81,07/20/12 09:00:00 PM,10.651,0.0,3.01,
82,07/21/12 03:00:00 AM,14.134,0.0,3.01,
83,07/21/12 09:00:00 AM,48.023,187379.0,2.99,
84,07/21/12 03:00:00 PM,64.717,148801.0,3.01,
85,07/21/12 09:00:00 PM,11.722,0.0,3.03,
86,07/22/12 03:00:00 AM,6.978,0.0,3.01,
87,07/22/12 09:00:00 AM,30.054,57867.0,2.99,
88,07/22/12 03:00:00 PM,54.356,143289.8,3.03,
89,07/22/12 09:00:00 PM,12.594,0.0,3.03,
90,07/23/12 03:00:00 AM,3.472,0.0,3.01,
91,07/23/12 09:00:00 AM,44.457,187379.0,2.99,
92,07/23/12 03:00:00 PM,64.717,148801.0,3.01,
93,07/23/12 09:00:00 PM,10.063,0.0,3.03,
94,07/24/12 03:00:00 AM,4.727,0.0,3.03,
95,07/24/12 09:00:00 AM,46.083,187379.0,3.01,
96,07/24/12 03:00:00 PM,65.696,148801.0,3.03,
97,07/24/12 09:00:00 PM,12.110,0.0,3.03,
98,07/25/12 03:00:00 AM,7.983,0.0,3.03,
99,07/25/12 09:00:00 AM,47.499,176356.7,2.99,
100,07/25/12 03:00:00 PM,66.699,143289.8,3.03,
101,07/25/12 09:00:00 PM,16.713,0.0,3.03,
102,07/26/12 03:00:00 AM,9.373,0.0,3.03,
103,07/26/12 09:00:00 AM,48.687,187379.0,3.01,
104,07/26/12 03:00:00 PM,67.938,148801.0,3.03,
105,07/26/12 09:00:00 PM,14.613,0.0,3.05,
106,07/27/12 03:00:00 AM,15.855,0.0,3.03,
107,07/27/12 09:00:00 AM,31.064,63378.2,3.01,
108,07/27/12 03:00:00 PM,59.812,137778.7,3.03,
109,07/27/12 09:00:00 PM,9.866,0.0,3.03,
110,07/28/12 03:00:00 AM,5.450,0.0,3.01,
111,07/28/12 09:00:00 AM,46.465,187379.0,3.01,
112,07/28/12 03:00:00 PM,65.498,148801.0,3.03,
113,07/28/12 09:00:00 PM,10.944,0.0,3.03,
