"Plot Title: 10166263"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/30/12 09:00:00 PM,14.709,0.0,3.14,
2,07/01/12 03:00:00 AM,13.558,0.0,3.12,
3,07/01/12 09:00:00 AM,23.100,46844.8,3.10,
4,07/01/12 03:00:00 PM,36.511,31689.1,3.10,
5,07/01/12 09:00:00 PM,11.819,0.0,3.10,
6,07/02/12 03:00:00 AM,11.431,0.0,3.08,
7,07/02/12 09:00:00 AM,36.295,187379.0,3.05,
8,07/02/12 03:00:00 PM,35.649,35822.5,3.10,
9,07/02/12 09:00:00 PM,13.942,0.0,3.10,
10,07/03/12 03:00:00 AM,10.944,0.0,3.08,
11,07/03/12 09:00:00 AM,19.282,63378.2,3.08,
12,07/03/12 03:00:00 PM,28.357,46844.8,3.08,
13,07/03/12 09:00:00 PM,7.882,0.0,3.05,
14,07/04/12 03:00:00 AM,4.519,0.0,3.05,
15,07/04/12 09:00:00 AM,29.652,165334.4,3.03,
16,07/04/12 03:00:00 PM,32.704,33066.9,3.08,
17,07/04/12 09:00:00 PM,10.357,0.0,3.05,
18,07/05/12 03:00:00 AM,6.471,0.0,3.05,
19,07/05/12 09:00:00 AM,31.268,170845.6,3.03,
20,07/05/12 03:00:00 PM,34.585,23422.4,3.08,
21,07/05/12 09:00:00 PM,12.594,0.0,3.08,
22,07/06/12 03:00:00 AM,9.176,0.0,3.05,
23,07/06/12 09:00:00 AM,33.014,143289.8,3.03,
24,07/06/12 03:00:00 PM,35.222,17222.3,3.05,
25,07/06/12 09:00:00 PM,14.517,0.0,3.08,
26,07/07/12 03:00:00 AM,10.651,0.0,3.05,
27,07/07/12 09:00:00 AM,34.058,99200.7,3.03,
28,07/07/12 03:00:00 PM,36.946,15844.5,3.08,
29,07/07/12 09:00:00 PM,16.141,0.0,3.05,
30,07/08/12 03:00:00 AM,12.594,0.0,3.05,
31,07/08/12 09:00:00 AM,21.951,46844.8,3.03,
32,07/08/12 03:00:00 PM,37.055,14466.8,3.05,
33,07/08/12 09:00:00 PM,18.045,0.0,3.08,
34,07/09/12 03:00:00 AM,14.134,0.0,3.05,
35,07/09/12 09:00:00 AM,34.585,46844.8,3.03,
36,07/09/12 03:00:00 PM,35.864,14466.8,3.05,
37,07/09/12 09:00:00 PM,15.569,0.0,3.05,
38,07/10/12 03:00:00 AM,11.431,0.0,3.03,
39,07/10/12 09:00:00 AM,32.600,49600.3,3.03,
40,07/10/12 03:00:00 PM,34.585,19289.0,3.08,
41,07/10/12 09:00:00 PM,14.900,0.0,3.05,
42,07/11/12 03:00:00 AM,11.236,0.0,3.03,
43,07/11/12 09:00:00 AM,32.394,68889.3,3.01,
44,07/11/12 03:00:00 PM,35.115,13777.9,3.05,
45,07/11/12 09:00:00 PM,15.951,0.0,3.05,
46,07/12/12 03:00:00 AM,11.916,0.0,3.03,
47,07/12/12 09:00:00 AM,33.222,68889.3,3.01,
48,07/12/12 03:00:00 PM,32.807,18600.1,3.05,
49,07/12/12 09:00:00 PM,13.461,0.0,3.05,
