"Plot Title: 10166276"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Stopped","End Of File"
1,06/30/12 09:00:00 PM,19.948,193.8,3.10,,,
2,07/01/12 03:00:00 AM,18.806,0.0,3.12,,,
3,07/01/12 09:00:00 AM,22.238,0.0,3.10,,,
4,07/01/12 03:00:00 PM,18.331,0.0,3.08,,,
5,07/01/12 09:00:00 PM,11.722,0.0,3.08,,,
6,07/02/12 03:00:00 AM,11.139,0.0,3.05,,,
7,07/02/12 09:00:00 AM,13.846,7233.4,3.05,,,
8,07/02/12 03:00:00 PM,14.230,1463.9,3.05,,,
9,07/02/12 09:00:00 PM,11.041,0.0,3.03,,,
10,07/03/12 03:00:00 AM,8.978,0.0,3.03,,,
11,07/03/12 09:00:00 AM,9.472,1044.1,3.03,,,
12,07/03/12 03:00:00 PM,10.553,882.6,2.99,,,
13,07/03/12 09:00:00 PM,8.779,0.0,3.01,,,
14,07/04/12 03:00:00 AM,7.481,0.0,2.99,,,
15,07/04/12 09:00:00 AM,11.625,5511.1,2.99,,,
16,07/04/12 03:00:00 PM,12.980,764.2,2.99,,,
17,07/04/12 09:00:00 PM,10.455,0.0,2.97,,,
18,07/05/12 03:00:00 AM,9.275,0.0,2.99,,,
19,07/05/12 09:00:00 AM,13.654,14466.8,2.99,,,
20,07/05/12 03:00:00 PM,14.996,602.8,2.99,,,
21,07/05/12 09:00:00 PM,12.401,0.0,2.97,,,
22,07/06/12 03:00:00 AM,10.748,0.0,2.97,,,
23,07/06/12 09:00:00 AM,14.804,6200.0,2.97,,,
24,07/06/12 03:00:00 PM,16.713,925.7,2.97,,,
25,07/06/12 09:00:00 PM,14.134,0.0,2.97,,,
26,07/07/12 03:00:00 AM,12.980,0.0,2.97,,,
27,07/07/12 09:00:00 AM,16.808,6544.5,2.95,,,
28,07/07/12 03:00:00 PM,18.711,947.2,2.97,,,
29,07/07/12 09:00:00 PM,15.951,0.0,2.95,,,
30,07/08/12 03:00:00 AM,14.804,0.0,2.97,,,
31,07/08/12 09:00:00 AM,16.523,2755.6,2.95,,,
32,07/08/12 03:00:00 PM,19.853,979.5,2.95,,,
33,07/08/12 09:00:00 PM,16.903,0.0,2.95,,,
34,07/09/12 03:00:00 AM,15.569,0.0,2.95,,,
35,07/09/12 09:00:00 AM,18.806,6544.5,2.95,,,
36,07/09/12 03:00:00 PM,19.282,1076.4,2.97,,,
37,07/09/12 09:00:00 PM,15.760,0.0,2.95,,,
38,07/10/12 03:00:00 AM,13.942,0.0,2.95,,,
39,07/10/12 09:00:00 AM,17.189,6200.0,2.95,,,
40,07/10/12 03:00:00 PM,18.806,1216.3,2.95,,,
41,07/10/12 09:00:00 PM,15.760,0.0,2.95,,,
42,07/11/12 03:00:00 AM,14.038,0.0,2.95,,,
43,07/11/12 09:00:00 AM,18.045,6544.5,2.95,,,
44,07/11/12 03:00:00 PM,19.377,968.8,2.95,,,
45,07/11/12 09:00:00 PM,16.141,0.0,2.95,,,
46,07/12/12 03:00:00 AM,14.230,0.0,2.95,,,
47,07/12/12 09:00:00 AM,18.236,5166.7,2.95,,,
48,07/12/12 03:00:00 PM,17.760,581.3,2.95,,,
49,07/12/12 09:00:00 PM,14.709,0.0,2.95,,,
50,07/13/12 03:00:00 AM,13.076,0.0,2.95,,,
51,07/13/12 09:00:00 AM,16.332,5166.7,2.93,,,
52,07/13/12 03:00:00 PM,17.855,947.2,2.95,,,
53,07/13/12 09:00:00 PM,14.517,0.0,2.95,,,
54,07/14/12 03:00:00 AM,13.076,0.0,2.93,,,
55,07/14/12 09:00:00 AM,15.282,2497.2,2.93,,,
56,07/14/12 03:00:00 PM,16.332,678.1,2.93,,,
57,07/14/12 09:00:00 PM,14.421,0.0,2.95,,,
58,07/15/12 03:00:00 AM,13.846,0.0,2.93,,,
59,07/15/12 09:00:00 AM,13.750,1894.5,2.93,,,
60,07/15/12 03:00:00 PM,13.942,1022.6,2.93,,,
61,07/15/12 09:00:00 PM,12.207,0.0,2.93,,,
62,07/16/12 03:00:00 AM,10.846,0.0,2.91,,,
63,07/16/12 09:00:00 AM,11.819,2066.7,2.91,,,
64,07/16/12 03:00:00 PM,13.365,1808.3,2.93,,,
65,07/16/12 09:00:00 PM,12.207,0.0,2.91,,,
66,07/17/12 03:00:00 AM,11.431,0.0,2.91,,,
67,07/17/12 09:00:00 AM,14.709,3616.7,2.93,,,
68,07/17/12 03:00:00 PM,15.473,1463.9,2.91,,,
69,07/17/12 09:00:00 PM,13.750,0.0,2.93,,,
70,07/18/12 03:00:00 AM,12.207,0.0,2.93,,,
71,07/18/12 09:00:00 AM,12.401,904.2,2.93,,,
72,07/18/12 03:00:00 PM,13.558,828.8,2.93,,,
73,07/18/12 09:00:00 PM,12.401,0.0,2.93,,,
74,07/19/12 03:00:00 AM,12.013,0.0,2.91,,,
75,07/19/12 09:00:00 AM,14.230,1636.1,2.93,,,
76,07/19/12 03:00:00 PM,17.284,1722.2,2.93,,,
77,07/19/12 09:00:00 PM,14.804,0.0,2.93,,,
78,07/20/12 03:00:00 AM,13.076,0.0,2.93,,,
79,07/20/12 09:00:00 AM,12.497,2066.7,2.93,,,
80,07/20/12 03:00:00 PM,14.613,1980.6,2.93,,,
81,07/20/12 09:00:00 PM,12.013,0.0,2.91,,,
82,07/21/12 03:00:00 AM,11.236,0.0,2.91,,,
83,07/21/12 09:00:00 AM,14.230,2755.6,2.93,,,
84,07/21/12 03:00:00 PM,16.237,818.1,2.93,,,
85,07/21/12 09:00:00 PM,13.365,0.0,2.93,,,
86,07/22/12 03:00:00 AM,11.819,0.0,2.91,,,
87,07/22/12 09:00:00 AM,14.709,2927.8,2.93,,,
88,07/22/12 03:00:00 PM,14.613,559.7,2.93,,,
89,07/22/12 09:00:00 PM,11.236,0.0,2.91,,,
90,07/23/12 03:00:00 AM,9.077,0.0,2.93,,,
91,07/23/12 09:00:00 AM,12.304,2583.4,2.91,,,
92,07/23/12 03:00:00 PM,14.709,775.0,2.93,,,
93,07/23/12 09:00:00 PM,12.207,0.0,2.91,,,
94,07/24/12 03:00:00 AM,10.748,0.0,2.91,,,
95,07/24/12 09:00:00 AM,14.517,2325.0,2.93,,,
96,07/24/12 03:00:00 PM,17.475,775.0,2.93,,,
97,07/24/12 09:00:00 PM,14.230,0.0,2.93,,,
98,07/25/12 03:00:00 AM,12.883,0.0,2.93,,,
99,07/25/12 09:00:00 AM,16.332,2152.8,2.91,,,
100,07/25/12 03:00:00 PM,17.950,796.5,2.93,,,
101,07/25/12 09:00:00 PM,15.473,0.0,2.93,,,
102,07/26/12 03:00:00 AM,13.942,0.0,2.93,,,
103,07/26/12 09:00:00 AM,17.189,2152.8,2.93,,,
104,07/26/12 03:00:00 PM,18.236,818.1,2.93,,,
105,07/26/12 09:00:00 PM,15.664,0.0,2.93,,,
106,07/27/12 03:00:00 AM,14.230,0.0,2.93,,,
107,07/27/12 09:00:00 AM,15.282,2755.6,2.91,,,
108,07/27/12 03:00:00 PM,16.046,882.6,2.93,,,
109,07/27/12 09:00:00 PM,12.787,0.0,2.93,,,
110,07/28/12 03:00:00 AM,11.236,0.0,2.91,,,
111,07/28/12 09:00:00 AM,14.134,2066.7,2.93,,,
112,07/28/12 03:00:00 PM,16.332,785.8,2.93,,,
113,07/28/12 09:00:00 PM,13.173,0.0,2.93,,,
114,07/29/12 03:00:00 AM,11.625,0.0,2.91,,,
115,07/29/12 09:00:00 AM,14.517,2583.4,2.93,,,
116,07/29/12 03:00:00 PM,16.523,775.0,2.93,,,
117,07/29/12 09:00:00 PM,12.787,0.0,2.93,,,
118,07/30/12 03:00:00 AM,11.236,0.0,2.91,,,
