"Plot Title: 10169147"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/30/12 09:00:00 PM,11.916,0.0,3.12,
2,07/01/12 03:00:00 AM,10.944,0.0,3.10,
3,07/01/12 09:00:00 AM,11.625,4133.4,3.08,
4,07/01/12 03:00:00 PM,15.473,5166.7,3.05,
5,07/01/12 09:00:00 PM,11.819,0.0,3.05,
6,07/02/12 03:00:00 AM,10.553,0.0,3.03,
7,07/02/12 09:00:00 AM,11.625,3788.9,3.03,
8,07/02/12 03:00:00 PM,16.237,5166.7,3.03,
9,07/02/12 09:00:00 PM,10.161,0.0,3.01,
10,07/03/12 03:00:00 AM,7.381,0.0,3.01,
11,07/03/12 09:00:00 AM,7.882,2238.9,3.01,
12,07/03/12 03:00:00 PM,10.063,6200.0,2.99,
13,07/03/12 09:00:00 PM,8.082,0.0,2.99,
14,07/04/12 03:00:00 AM,6.674,0.0,2.97,
15,07/04/12 09:00:00 AM,8.581,3272.2,2.99,
16,07/04/12 03:00:00 PM,15.091,5338.9,2.97,
17,07/04/12 09:00:00 PM,11.041,0.0,2.97,
18,07/05/12 03:00:00 AM,9.373,0.0,2.99,
19,07/05/12 09:00:00 AM,11.528,3616.7,2.97,
20,07/05/12 03:00:00 PM,18.711,4994.5,2.97,
21,07/05/12 09:00:00 PM,13.461,0.0,2.97,
22,07/06/12 03:00:00 AM,11.431,0.0,2.97,
23,07/06/12 09:00:00 AM,13.365,4305.6,2.97,
24,07/06/12 03:00:00 PM,20.519,4994.5,2.95,
25,07/06/12 09:00:00 PM,15.187,0.0,2.95,
26,07/07/12 03:00:00 AM,13.461,0.0,2.97,
27,07/07/12 09:00:00 AM,15.378,4822.3,2.95,
28,07/07/12 03:00:00 PM,23.100,6200.0,2.97,
29,07/07/12 09:00:00 PM,17.379,0.0,2.97,
30,07/08/12 03:00:00 AM,15.760,0.0,2.95,
31,07/08/12 09:00:00 AM,17.094,1980.6,2.95,
32,07/08/12 03:00:00 PM,24.255,7233.4,2.97,
33,07/08/12 09:00:00 PM,18.236,0.0,2.97,
34,07/09/12 03:00:00 AM,16.332,0.0,2.95,
35,07/09/12 09:00:00 AM,16.903,5166.7,2.95,
36,07/09/12 03:00:00 PM,22.621,7233.4,2.95,
37,07/09/12 09:00:00 PM,16.523,0.0,2.95,
38,07/10/12 03:00:00 AM,14.134,0.0,2.95,
39,07/10/12 09:00:00 AM,15.187,6544.5,2.93,
40,07/10/12 03:00:00 PM,22.812,6544.5,2.95,
41,07/10/12 09:00:00 PM,16.523,0.0,2.95,
42,07/11/12 03:00:00 AM,14.517,0.0,2.95,
43,07/11/12 09:00:00 AM,15.569,7233.4,2.93,
44,07/11/12 03:00:00 PM,23.581,5166.7,2.95,
45,07/11/12 09:00:00 PM,17.665,0.0,2.95,
46,07/12/12 03:00:00 AM,15.091,0.0,2.93,
47,07/12/12 09:00:00 AM,15.951,7233.4,2.93,
48,07/12/12 03:00:00 PM,21.187,5166.7,2.95,
49,07/12/12 09:00:00 PM,14.996,0.0,2.95,
50,07/13/12 03:00:00 AM,13.076,0.0,2.95,
51,07/13/12 09:00:00 AM,13.942,7233.4,2.95,
52,07/13/12 03:00:00 PM,21.091,4994.5,2.93,
53,07/13/12 09:00:00 PM,15.282,0.0,2.93,
54,07/14/12 03:00:00 AM,13.365,0.0,2.95,
55,07/14/12 09:00:00 AM,15.091,2583.4,2.93,
56,07/14/12 03:00:00 PM,19.092,1722.2,2.95,
57,07/14/12 09:00:00 PM,15.282,0.0,2.93,
58,07/15/12 03:00:00 AM,14.038,0.0,2.95,
59,07/15/12 09:00:00 AM,13.076,1237.9,2.93,
60,07/15/12 03:00:00 PM,15.378,5166.7,2.93,
61,07/15/12 09:00:00 PM,11.334,0.0,2.93,
62,07/16/12 03:00:00 AM,9.373,0.0,2.93,
63,07/16/12 09:00:00 AM,10.944,3444.5,2.91,
64,07/16/12 03:00:00 PM,12.594,1227.1,2.93,
65,07/16/12 09:00:00 PM,12.013,0.0,2.91,
66,07/17/12 03:00:00 AM,11.431,0.0,2.91,
67,07/17/12 09:00:00 AM,13.076,4477.8,2.93,
68,07/17/12 03:00:00 PM,16.141,247.6,2.91,
69,07/17/12 09:00:00 PM,13.654,0.0,2.93,
70,07/18/12 03:00:00 AM,11.334,0.0,2.91,
71,07/18/12 09:00:00 AM,11.722,1722.2,2.91,
72,07/18/12 03:00:00 PM,13.269,828.8,2.93,
73,07/18/12 09:00:00 PM,12.401,0.0,2.93,
74,07/19/12 03:00:00 AM,11.236,0.0,2.91,
75,07/19/12 09:00:00 AM,15.091,2325.0,2.91,
76,07/19/12 03:00:00 PM,19.758,3961.1,2.91,
77,07/19/12 09:00:00 PM,14.900,0.0,2.93,
78,07/20/12 03:00:00 AM,12.401,0.0,2.93,
79,07/20/12 09:00:00 AM,11.625,947.2,2.91,
80,07/20/12 03:00:00 PM,14.996,5511.1,2.93,
81,07/20/12 09:00:00 PM,11.625,0.0,2.91,
82,07/21/12 03:00:00 AM,10.161,0.0,2.91,
83,07/21/12 09:00:00 AM,11.819,1980.6,2.91,
84,07/21/12 03:00:00 PM,18.806,4650.0,2.93,
85,07/21/12 09:00:00 PM,14.038,0.0,2.93,
86,07/22/12 03:00:00 AM,12.013,0.0,2.93,
87,07/22/12 09:00:00 AM,12.110,2066.7,2.93,
88,07/22/12 03:00:00 PM,14.613,6200.0,2.93,
89,07/22/12 09:00:00 PM,9.965,0.0,2.91,
90,07/23/12 03:00:00 AM,7.280,0.0,2.91,
91,07/23/12 09:00:00 AM,8.779,1980.6,2.91,
92,07/23/12 03:00:00 PM,17.665,4650.0,2.93,
93,07/23/12 09:00:00 PM,12.690,0.0,2.93,
94,07/24/12 03:00:00 AM,11.236,0.0,2.91,
95,07/24/12 09:00:00 AM,13.365,1980.6,2.93,
96,07/24/12 03:00:00 PM,21.569,4650.0,2.93,
97,07/24/12 09:00:00 PM,15.378,0.0,2.93,
98,07/25/12 03:00:00 AM,13.558,0.0,2.93,
99,07/25/12 09:00:00 AM,15.187,1808.3,2.91,
100,07/25/12 03:00:00 PM,22.333,4477.8,2.93,
101,07/25/12 09:00:00 PM,17.189,0.0,2.93,
102,07/26/12 03:00:00 AM,14.709,0.0,2.95,
103,07/26/12 09:00:00 AM,15.760,1808.3,2.93,
104,07/26/12 03:00:00 PM,22.621,4650.0,2.93,
105,07/26/12 09:00:00 PM,16.999,0.0,2.93,
106,07/27/12 03:00:00 AM,14.134,0.0,2.95,
107,07/27/12 09:00:00 AM,13.461,2238.9,2.93,
108,07/27/12 03:00:00 PM,18.331,4822.3,2.93,
109,07/27/12 09:00:00 PM,12.883,0.0,2.93,
110,07/28/12 03:00:00 AM,11.041,0.0,2.93,
111,07/28/12 09:00:00 AM,11.819,1808.3,2.93,
112,07/28/12 03:00:00 PM,19.853,4822.3,2.91,
113,07/28/12 09:00:00 PM,13.846,0.0,2.93,
114,07/29/12 03:00:00 AM,11.625,0.0,2.93,
115,07/29/12 09:00:00 AM,12.980,2583.4,2.93,
116,07/29/12 03:00:00 PM,19.853,4477.8,2.91,
117,07/29/12 09:00:00 PM,12.980,0.0,2.93,
118,07/30/12 03:00:00 AM,10.944,0.0,2.91,
119,07/30/12 09:00:00 AM,11.625,1722.2,2.91,
120,07/30/12 03:00:00 PM,19.758,4822.3,2.91,
121,07/30/12 09:00:00 PM,13.846,0.0,2.93,
122,07/31/12 03:00:00 AM,11.819,0.0,2.93,
123,07/31/12 09:00:00 AM,12.207,1722.2,2.93,
124,07/31/12 03:00:00 PM,20.234,4477.8,2.93,
125,07/31/12 09:00:00 PM,14.134,0.0,2.93,
126,08/01/12 03:00:00 AM,11.722,0.0,2.93,
127,08/01/12 09:00:00 AM,12.690,1636.1,2.93,
128,08/01/12 03:00:00 PM,20.805,4477.8,2.93,
129,08/01/12 09:00:00 PM,14.613,0.0,2.95,
130,08/02/12 03:00:00 AM,12.013,0.0,2.93,
131,08/02/12 09:00:00 AM,12.594,1636.1,2.93,
132,08/02/12 03:00:00 PM,20.424,4477.8,2.93,
133,08/02/12 09:00:00 PM,14.230,0.0,2.93,
134,08/03/12 03:00:00 AM,12.401,0.0,2.93,
135,08/03/12 09:00:00 AM,15.951,1636.1,2.93,
136,08/03/12 03:00:00 PM,24.255,4650.0,2.95,
137,08/03/12 09:00:00 PM,17.760,0.0,2.95,
138,08/04/12 03:00:00 AM,16.618,0.0,2.93,
139,08/04/12 09:00:00 AM,18.236,1636.1,2.93,
140,08/04/12 03:00:00 PM,28.555,4650.0,2.95,
141,08/04/12 09:00:00 PM,21.187,0.0,2.95,
142,08/05/12 03:00:00 AM,19.853,0.0,2.93,
143,08/05/12 09:00:00 AM,18.901,2583.4,2.95,
144,08/05/12 03:00:00 PM,23.292,2152.8,2.95,
145,08/05/12 09:00:00 PM,15.664,0.0,2.95,
146,08/06/12 03:00:00 AM,16.523,0.0,2.95,
147,08/06/12 09:00:00 AM,18.521,1636.1,2.95,
148,08/06/12 03:00:00 PM,25.805,4477.8,2.93,
149,08/06/12 09:00:00 PM,17.950,0.0,2.95,
150,08/07/12 03:00:00 AM,15.951,0.0,2.93,
151,08/07/12 09:00:00 AM,17.094,1808.3,2.93,
152,08/07/12 03:00:00 PM,23.581,4477.8,2.95,
153,08/07/12 09:00:00 PM,16.903,0.0,2.95,
154,08/08/12 03:00:00 AM,14.038,0.0,2.95,
155,08/08/12 09:00:00 AM,13.750,1550.0,2.95,
156,08/08/12 03:00:00 PM,21.091,4650.0,2.93,
157,08/08/12 09:00:00 PM,15.091,0.0,2.93,
158,08/09/12 03:00:00 AM,13.076,0.0,2.93,
159,08/09/12 09:00:00 AM,15.282,2927.8,2.93,
160,08/09/12 03:00:00 PM,21.091,4477.8,2.93,
161,08/09/12 09:00:00 PM,14.709,0.0,2.95,
162,08/10/12 03:00:00 AM,12.980,0.0,2.93,
163,08/10/12 09:00:00 AM,13.365,1636.1,2.93,
164,08/10/12 03:00:00 PM,20.805,4477.8,2.93,
165,08/10/12 09:00:00 PM,15.187,0.0,2.93,
166,08/11/12 03:00:00 AM,12.980,0.0,2.93,
167,08/11/12 09:00:00 AM,17.284,1636.1,2.93,
168,08/11/12 03:00:00 PM,26.390,4477.8,2.93,
169,08/11/12 09:00:00 PM,19.187,0.0,2.95,
