"Plot Title: 10166299"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","End Of File"
1,06/30/12 09:00:00 PM,19.948,0.0,3.10,
2,07/01/12 03:00:00 AM,19.282,0.0,3.10,
3,07/01/12 09:00:00 AM,17.570,0.0,3.08,
4,07/01/12 03:00:00 PM,19.377,0.0,3.08,
5,07/01/12 09:00:00 PM,20.138,0.0,3.05,
6,07/02/12 03:00:00 AM,21.187,0.0,3.05,
7,07/02/12 09:00:00 AM,17.950,0.0,3.05,
8,07/02/12 03:00:00 PM,29.053,0.0,3.05,
9,07/02/12 09:00:00 PM,21.187,0.0,3.03,
10,07/03/12 03:00:00 AM,19.948,0.0,3.01,
11,07/03/12 09:00:00 AM,18.901,215.3,3.03,
12,07/03/12 03:00:00 PM,15.473,3616.7,3.01,
13,07/03/12 09:00:00 PM,11.431,0.0,3.01,
14,07/04/12 03:00:00 AM,8.481,0.0,3.01,
15,07/04/12 09:00:00 AM,11.528,3444.5,2.99,
16,07/04/12 03:00:00 PM,18.616,2927.8,3.01,
17,07/04/12 09:00:00 PM,13.558,0.0,2.99,
18,07/05/12 03:00:00 AM,9.965,0.0,2.97,
19,07/05/12 09:00:00 AM,12.980,3444.5,2.99,
20,07/05/12 03:00:00 PM,21.282,2755.6,2.99,
21,07/05/12 09:00:00 PM,15.282,0.0,2.97,
22,07/06/12 03:00:00 AM,11.916,0.0,2.97,
23,07/06/12 09:00:00 AM,14.421,3272.2,2.97,
24,07/06/12 03:00:00 PM,22.525,2755.6,2.97,
25,07/06/12 09:00:00 PM,16.713,0.0,2.97,
26,07/07/12 03:00:00 AM,13.654,0.0,2.97,
27,07/07/12 09:00:00 AM,16.141,3272.2,2.95,
28,07/07/12 03:00:00 PM,24.835,2755.6,2.99,
29,07/07/12 09:00:00 PM,18.331,0.0,2.97,
30,07/08/12 03:00:00 AM,15.187,0.0,2.97,
31,07/08/12 09:00:00 AM,16.999,1550.0,2.97,
32,07/08/12 03:00:00 PM,25.319,2755.6,2.97,
33,07/08/12 09:00:00 PM,19.567,0.0,2.99,
34,07/09/12 03:00:00 AM,16.523,0.0,2.97,
35,07/09/12 09:00:00 AM,18.426,3272.2,2.97,
36,07/09/12 03:00:00 PM,24.738,2927.8,2.97,
37,07/09/12 09:00:00 PM,18.521,0.0,2.97,
38,07/10/12 03:00:00 AM,14.804,0.0,2.97,
39,07/10/12 09:00:00 AM,16.903,3444.5,2.95,
40,07/10/12 03:00:00 PM,24.158,3100.0,2.97,
41,07/10/12 09:00:00 PM,18.140,0.0,2.97,
42,07/11/12 03:00:00 AM,14.709,0.0,2.97,
43,07/11/12 09:00:00 AM,17.094,3788.9,2.95,
44,07/11/12 03:00:00 PM,25.513,3100.0,2.95,
45,07/11/12 09:00:00 PM,18.806,0.0,2.97,
46,07/12/12 03:00:00 AM,14.996,0.0,2.97,
47,07/12/12 09:00:00 AM,17.475,3788.9,2.95,
48,07/12/12 03:00:00 PM,23.773,3100.0,2.97,
49,07/12/12 09:00:00 PM,17.475,0.0,2.95,
50,07/13/12 03:00:00 AM,13.846,0.0,2.95,
51,07/13/12 09:00:00 AM,16.332,3961.1,2.93,
52,07/13/12 03:00:00 PM,24.062,3100.0,2.95,
53,07/13/12 09:00:00 PM,17.094,0.0,2.95,
54,07/14/12 03:00:00 AM,13.654,0.0,2.95,
55,07/14/12 09:00:00 AM,16.427,2755.6,2.93,
56,07/14/12 03:00:00 PM,22.717,4133.4,2.95,
57,07/14/12 09:00:00 PM,17.475,0.0,2.95,
58,07/15/12 03:00:00 AM,14.613,0.0,2.95,
59,07/15/12 09:00:00 AM,16.046,4477.8,2.93,
60,07/15/12 03:00:00 PM,18.901,3100.0,2.95,
61,07/15/12 09:00:00 PM,15.091,0.0,2.93,
62,07/16/12 03:00:00 AM,13.173,0.0,2.95,
63,07/16/12 09:00:00 AM,14.325,2238.9,2.95,
64,07/16/12 03:00:00 PM,16.618,2497.2,2.93,
65,07/16/12 09:00:00 PM,14.900,0.0,2.95,
66,07/17/12 03:00:00 AM,12.401,0.0,2.93,
67,07/17/12 09:00:00 AM,15.378,3616.7,2.91,
68,07/17/12 03:00:00 PM,19.948,1550.0,2.93,
69,07/17/12 09:00:00 PM,16.808,0.0,2.93,
70,07/18/12 03:00:00 AM,14.421,0.0,2.95,
71,07/18/12 09:00:00 AM,14.421,1302.4,2.93,
72,07/18/12 03:00:00 PM,16.999,1324.0,2.93,
73,07/18/12 09:00:00 PM,15.091,0.0,2.93,
74,07/19/12 03:00:00 AM,14.517,0.0,2.93,
75,07/19/12 09:00:00 AM,15.855,1636.1,2.93,
76,07/19/12 03:00:00 PM,22.429,2583.4,2.93,
77,07/19/12 09:00:00 PM,17.570,0.0,2.93,
78,07/20/12 03:00:00 AM,15.951,0.0,2.93,
