"Plot Title: 10166278"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","Stopped","End Of File"
52,07/13/12 03:00:00 PM,33.326,12400.1,2.95,,,,
53,07/13/12 09:00:00 PM,14.325,0.0,2.95,,,,
54,07/14/12 03:00:00 AM,12.401,0.0,2.95,,,,
55,07/14/12 09:00:00 AM,17.189,9644.5,2.93,,,,
56,07/14/12 03:00:00 PM,21.282,2927.8,2.93,,,,
57,07/14/12 09:00:00 PM,14.230,0.0,2.95,,,,
58,07/15/12 03:00:00 AM,13.558,0.0,2.95,,,,
59,07/15/12 09:00:00 AM,14.900,8611.2,2.95,,,,
60,07/15/12 03:00:00 PM,29.053,13089.0,2.95,,,,
61,07/15/12 09:00:00 PM,11.431,0.0,2.93,,,,
62,07/16/12 03:00:00 AM,9.866,0.0,2.91,,,,
63,07/16/12 09:00:00 AM,12.401,8266.7,2.93,,,,
64,07/16/12 03:00:00 PM,15.664,8266.7,2.93,,,,
65,07/16/12 09:00:00 PM,11.819,0.0,2.93,,,,
66,07/17/12 03:00:00 AM,10.846,0.0,2.91,,,,
67,07/17/12 09:00:00 AM,16.046,7577.8,2.91,,,,
68,07/17/12 03:00:00 PM,17.094,5511.1,2.93,,,,
69,07/17/12 09:00:00 PM,13.750,0.0,2.93,,,,
70,07/18/12 03:00:00 AM,11.431,0.0,2.93,,,,
71,07/18/12 09:00:00 AM,12.594,5166.7,2.93,,,,
72,07/18/12 03:00:00 PM,14.325,5338.9,2.93,,,,
73,07/18/12 09:00:00 PM,12.013,0.0,2.93,,,,
74,07/19/12 03:00:00 AM,11.819,0.0,2.91,,,,
75,07/19/12 09:00:00 AM,15.282,6200.0,2.91,,,,
76,07/19/12 03:00:00 PM,23.004,20666.8,2.93,,,,
77,07/19/12 09:00:00 PM,14.996,0.0,2.95,,,,
78,07/20/12 03:00:00 AM,12.497,0.0,2.93,,,,
79,07/20/12 09:00:00 AM,12.304,10677.8,2.93,,,,
80,07/20/12 03:00:00 PM,26.683,99200.7,2.93,,,,
81,07/20/12 09:00:00 PM,11.139,0.0,2.93,,,,
82,07/21/12 03:00:00 AM,10.455,0.0,2.91,,,,
83,07/21/12 09:00:00 AM,14.900,7233.4,2.93,,,,
84,07/21/12 03:00:00 PM,40.992,187379.0,2.93,,,,
85,07/21/12 09:00:00 PM,13.173,0.0,2.95,,,,
86,07/22/12 03:00:00 AM,11.139,0.0,2.93,,,,
87,07/22/12 09:00:00 AM,15.187,7577.8,2.93,,,,
88,07/22/12 03:00:00 PM,22.238,3788.9,2.93,,,,
89,07/22/12 09:00:00 PM,10.161,0.0,2.93,,,,
90,07/23/12 03:00:00 AM,6.978,0.0,2.91,,,,
91,07/23/12 09:00:00 AM,12.013,6544.5,2.91,,,,
92,07/23/12 03:00:00 PM,38.714,198401.3,2.93,,,,
93,07/23/12 09:00:00 PM,11.528,0.0,2.93,,,,
94,07/24/12 03:00:00 AM,10.063,0.0,2.91,,,,
95,07/24/12 09:00:00 AM,15.569,6544.5,2.91,,,,
96,07/24/12 03:00:00 PM,43.238,198401.3,2.93,,,,
97,07/24/12 09:00:00 PM,14.134,0.0,2.95,,,,
98,07/25/12 03:00:00 AM,12.497,0.0,2.93,,,,
99,07/25/12 09:00:00 AM,17.379,6544.5,2.93,,,,
100,07/25/12 03:00:00 PM,40.761,187379.0,2.95,,,,
101,07/25/12 09:00:00 PM,15.855,0.0,2.93,,,,
102,07/26/12 03:00:00 AM,13.654,0.0,2.95,,,,
103,07/26/12 09:00:00 AM,18.140,6200.0,2.93,,,,
104,07/26/12 03:00:00 PM,39.843,137778.7,2.95,,,,
105,07/26/12 09:00:00 PM,15.569,0.0,2.93,,,,
106,07/27/12 03:00:00 AM,14.230,0.0,2.95,,,,
107,07/27/12 09:00:00 AM,15.855,12400.1,2.93,,,,
108,07/27/12 03:00:00 PM,32.704,71644.9,2.93,,,,
109,07/27/12 09:00:00 PM,12.013,0.0,2.93,,,,
110,07/28/12 03:00:00 AM,10.161,0.0,2.93,,,,
111,07/28/12 09:00:00 AM,14.134,6200.0,2.93,,,,
112,07/28/12 03:00:00 PM,33.953,176356.7,2.93,,,,
113,07/28/12 09:00:00 PM,12.690,0.0,2.93,,,,
114,07/29/12 03:00:00 AM,10.651,0.0,2.93,,,,
115,07/29/12 09:00:00 AM,15.378,7577.8,2.91,,,,
116,07/29/12 03:00:00 PM,31.370,104711.8,2.93,,,,
117,07/29/12 09:00:00 PM,12.013,0.0,2.93,,,,
118,07/30/12 03:00:00 AM,10.259,0.0,2.91,,,,
119,07/30/12 09:00:00 AM,14.038,6200.0,2.93,,,,
120,07/30/12 03:00:00 PM,31.268,154312.1,2.93,,,,
121,07/30/12 09:00:00 PM,12.787,0.0,2.93,,,,
122,07/31/12 03:00:00 AM,10.846,0.0,2.93,,,,
123,07/31/12 09:00:00 AM,14.613,6200.0,2.93,,,,
124,07/31/12 03:00:00 PM,31.166,148801.0,2.93,,,,
125,07/31/12 09:00:00 PM,12.787,0.0,2.93,,,,
126,08/01/12 03:00:00 AM,10.553,0.0,2.93,,,,
127,08/01/12 09:00:00 AM,14.517,5511.1,2.93,,,,
128,08/01/12 03:00:00 PM,31.268,22044.6,2.93,,,,
129,08/01/12 09:00:00 PM,12.980,0.0,2.93,,,,
130,08/02/12 03:00:00 AM,10.553,0.0,2.93,,,,
131,08/02/12 09:00:00 AM,14.230,5511.1,2.93,,,,
132,08/02/12 03:00:00 PM,27.764,35822.5,2.93,,,,
133,08/02/12 09:00:00 PM,12.690,0.0,2.93,,,,
134,08/03/12 03:00:00 AM,11.236,0.0,2.93,,,,
135,08/03/12 09:00:00 AM,16.046,5511.1,2.91,,,,
136,08/03/12 03:00:00 PM,31.983,77156.1,2.93,,,,
137,08/03/12 09:00:00 PM,16.237,0.0,2.93,,,,
138,08/04/12 03:00:00 AM,14.421,0.0,2.95,,,,
139,08/04/12 09:00:00 AM,19.472,5166.7,2.95,,,,
140,08/04/12 03:00:00 PM,33.430,44089.2,2.93,,,,
141,08/04/12 09:00:00 PM,18.996,0.0,2.95,,,,
142,08/05/12 03:00:00 AM,17.094,0.0,2.95,,,,
143,08/05/12 09:00:00 AM,19.662,8266.7,2.93,,,,
144,08/05/12 03:00:00 PM,21.855,5166.7,2.95,,,,
145,08/05/12 09:00:00 PM,15.760,0.0,2.93,,,,
146,08/06/12 03:00:00 AM,14.804,0.0,2.95,,,,
147,08/06/12 09:00:00 AM,18.806,5166.7,2.95,,,,
148,08/06/12 03:00:00 PM,27.665,46844.8,2.93,,,,
149,08/06/12 09:00:00 PM,16.523,0.0,2.93,,,,
150,08/07/12 03:00:00 AM,14.804,0.0,2.95,,,,
151,08/07/12 09:00:00 AM,18.616,6200.0,2.95,,,,
152,08/07/12 03:00:00 PM,27.665,18600.1,2.93,,,,
153,08/07/12 09:00:00 PM,15.760,0.0,2.93,,,,
154,08/08/12 03:00:00 AM,13.076,0.0,2.93,,,,
155,08/08/12 09:00:00 AM,15.378,5166.7,2.93,,,,
156,08/08/12 03:00:00 PM,24.545,24800.2,2.95,,,,
157,08/08/12 09:00:00 PM,13.461,0.0,2.93,,,,
158,08/09/12 03:00:00 AM,12.110,0.0,2.93,,,,
159,08/09/12 09:00:00 AM,16.903,5511.1,2.93,,,,
160,08/09/12 03:00:00 PM,25.902,46844.8,2.93,,,,
161,08/09/12 09:00:00 PM,13.654,0.0,2.93,,,,
162,08/10/12 03:00:00 AM,12.013,0.0,2.93,,,,
163,08/10/12 09:00:00 AM,14.709,5511.1,2.93,,,,
164,08/10/12 03:00:00 PM,27.370,143289.8,2.93,,,,
165,08/10/12 09:00:00 PM,13.654,0.0,2.93,,,,
166,08/11/12 03:00:00 AM,11.625,0.0,2.93,,,,
167,08/11/12 09:00:00 AM,16.903,5166.7,2.93,,,,
168,08/11/12 03:00:00 PM,31.166,170845.6,2.93,,,,
169,08/11/12 09:00:00 PM,17.570,0.0,2.95,,,,
170,08/12/12 03:00:00 AM,15.760,0.0,2.93,,,,
171,08/12/12 09:00:00 AM,19.853,5511.1,2.93,,,,
172,08/12/12 03:00:00 PM,32.086,132267.5,2.95,,,,
173,08/12/12 09:00:00 PM,17.855,0.0,2.95,,,,
174,08/13/12 03:00:00 AM,16.237,0.0,2.93,,,,
175,08/13/12 09:00:00 AM,19.662,5338.9,2.93,,,,
176,08/13/12 03:00:00 PM,32.497,132267.5,2.95,,,,
177,08/13/12 09:00:00 PM,17.094,0.0,2.95,,,,
178,08/14/12 03:00:00 AM,15.473,0.0,2.93,,,,
179,08/14/12 09:00:00 AM,18.236,5511.1,2.95,,,,
180,08/14/12 03:00:00 PM,30.659,170845.6,2.93,,,,
181,08/14/12 09:00:00 PM,17.189,0.0,2.95,,,,
182,08/15/12 03:00:00 AM,15.951,0.0,2.93,,,,
183,08/15/12 09:00:00 AM,19.377,5166.7,2.95,,,,
184,08/15/12 03:00:00 PM,29.252,165334.4,2.95,,,,
185,08/15/12 09:00:00 PM,18.521,0.0,2.95,,,,
186,08/16/12 03:00:00 AM,16.427,0.0,2.93,,,,
187,08/16/12 09:00:00 AM,20.138,5511.1,2.93,,,,
188,08/16/12 03:00:00 PM,26.097,79911.6,2.93,,,,
189,08/16/12 09:00:00 PM,18.616,0.0,2.95,,,,
190,08/17/12 03:00:00 AM,16.903,0.0,2.95,,,,
191,08/17/12 09:00:00 AM,20.519,5511.1,2.93,,,,
192,08/17/12 03:00:00 PM,27.567,93689.5,2.95,,,,
193,08/17/12 09:00:00 PM,18.616,0.0,2.95,,,,
194,08/18/12 03:00:00 AM,17.189,0.0,2.95,,,,
195,08/18/12 09:00:00 AM,16.999,893.4,2.93,,,,
196,08/18/12 03:00:00 PM,23.196,12400.1,2.95,,,,
197,08/18/12 09:00:00 PM,16.427,0.0,2.93,,,,
198,08/19/12 03:00:00 AM,14.421,0.0,2.95,,,,
199,08/19/12 09:00:00 AM,17.475,5166.7,2.93,,,,
200,08/19/12 03:00:00 PM,20.234,8611.2,2.93,,,,
201,08/19/12 09:00:00 PM,13.269,0.0,2.93,,,,
202,08/20/12 03:00:00 AM,12.013,0.0,2.93,,,,
203,08/20/12 09:00:00 AM,15.664,4650.0,2.93,,,,
204,08/20/12 03:00:00 PM,21.664,10333.4,2.93,,,,
205,08/20/12 09:00:00 PM,14.996,0.0,2.95,,,,
206,08/21/12 03:00:00 AM,12.787,0.0,2.93,,,,
207,08/21/12 09:00:00 AM,14.613,4477.8,2.93,,,,
208,08/21/12 03:00:00 PM,19.758,9644.5,2.93,,,,
209,08/21/12 09:00:00 PM,12.110,0.0,2.93,,,,
210,08/22/12 03:00:00 AM,10.553,0.0,2.91,,,,
211,08/22/12 09:00:00 AM,13.558,4477.8,2.93,,,,
212,08/22/12 03:00:00 PM,18.521,8611.2,2.93,,,,
213,08/22/12 09:00:00 PM,11.916,0.0,2.93,,,,
214,08/23/12 03:00:00 AM,9.571,0.0,2.93,,,,
215,08/23/12 09:00:00 AM,13.654,9300.1,2.93,,,,
216,08/23/12 03:00:00 PM,15.951,14466.8,2.91,,,,
217,08/23/12 09:00:00 PM,8.779,0.0,2.93,,,,
218,08/24/12 03:00:00 AM,7.179,0.0,2.91,,,,
219,08/24/12 09:00:00 AM,10.455,4650.0,2.91,,,,
220,08/24/12 03:00:00 PM,17.950,8266.7,2.93,,,,
221,08/24/12 09:00:00 PM,12.401,0.0,2.93,,,,
222,08/25/12 03:00:00 AM,11.528,0.0,2.91,,,,
223,08/25/12 09:00:00 AM,14.804,5511.1,2.93,,,,
224,08/25/12 03:00:00 PM,18.806,7233.4,2.93,,,,
225,08/25/12 09:00:00 PM,13.269,0.0,2.93,,,,
226,08/26/12 03:00:00 AM,11.041,0.0,2.91,,,,
227,08/26/12 09:00:00 AM,15.569,5511.1,2.91,,,,
228,08/26/12 03:00:00 PM,17.189,5511.1,2.93,,,,
229,08/26/12 09:00:00 PM,10.553,0.0,2.91,,,,
230,08/27/12 03:00:00 AM,9.077,0.0,2.93,,,,
231,08/27/12 09:00:00 AM,12.787,4650.0,2.93,,,,
232,08/27/12 03:00:00 PM,16.903,8611.2,2.93,,,,
233,08/27/12 09:00:00 PM,12.207,0.0,2.93,,,,
234,08/28/12 03:00:00 AM,10.944,0.0,2.91,,,,
235,08/28/12 09:00:00 AM,12.594,4305.6,2.93,,,,
236,08/28/12 03:00:00 PM,13.942,6200.0,2.93,,,,
237,08/28/12 09:00:00 PM,9.571,0.0,2.93,,,,
238,08/29/12 03:00:00 AM,7.882,0.0,2.91,,,,
239,08/29/12 09:00:00 AM,9.768,4822.3,2.91,,,,
240,08/29/12 03:00:00 PM,15.378,6544.5,2.91,,,,
241,08/29/12 09:00:00 PM,9.866,0.0,2.91,,,,
242,08/30/12 03:00:00 AM,8.779,0.0,2.91,,,,
243,08/30/12 09:00:00 AM,12.594,4305.6,2.91,,,,
244,08/30/12 03:00:00 PM,18.426,6544.5,2.93,,,,
245,08/30/12 09:00:00 PM,12.110,0.0,2.93,,,,
246,08/31/12 03:00:00 AM,10.063,0.0,2.91,,,,
247,08/31/12 09:00:00 AM,12.497,5166.7,2.91,,,,
248,08/31/12 03:00:00 PM,16.523,6200.0,2.91,,,,
249,08/31/12 09:00:00 PM,9.373,0.0,2.93,,,,
250,09/01/12 03:00:00 AM,7.582,0.0,2.91,,,,
251,09/01/12 09:00:00 AM,10.357,4650.0,2.91,,,,
252,09/01/12 03:00:00 PM,16.046,5511.1,2.91,,,,
253,09/01/12 09:00:00 PM,9.669,0.0,2.91,,,,
254,09/02/12 03:00:00 AM,8.182,0.0,2.91,,,,
255,09/02/12 09:00:00 AM,11.139,4133.4,2.91,,,,
256,09/02/12 03:00:00 PM,17.189,6544.5,2.91,,,,
257,09/02/12 09:00:00 PM,11.236,0.0,2.91,,,,
258,09/03/12 03:00:00 AM,10.063,0.0,2.91,,,,
259,09/03/12 09:00:00 AM,13.269,3961.1,2.93,,,,
260,09/03/12 03:00:00 PM,18.236,5166.7,2.93,,,,
261,09/03/12 09:00:00 PM,12.304,0.0,2.93,,,,
262,09/04/12 03:00:00 AM,10.846,0.0,2.91,,,,
263,09/04/12 09:00:00 AM,13.942,3961.1,2.93,,,,
264,09/04/12 03:00:00 PM,19.948,5511.1,2.91,,,,
265,09/04/12 09:00:00 PM,14.230,0.0,2.93,,,,
266,09/05/12 03:00:00 AM,12.690,0.0,2.93,,,,
267,09/05/12 09:00:00 AM,15.378,3961.1,2.91,,,,
268,09/05/12 03:00:00 PM,20.424,6200.0,2.93,,,,
269,09/05/12 09:00:00 PM,14.325,0.0,2.95,,,,
270,09/06/12 03:00:00 AM,12.690,0.0,2.93,,,,
271,09/06/12 09:00:00 AM,15.378,3961.1,2.93,,,,
272,09/06/12 03:00:00 PM,20.329,5166.7,2.93,,,,
273,09/06/12 09:00:00 PM,14.900,0.0,2.95,,,,
274,09/07/12 03:00:00 AM,13.173,0.0,2.93,,,,
275,09/07/12 09:00:00 AM,16.523,3961.1,2.93,,,,
276,09/07/12 03:00:00 PM,21.760,4994.5,2.93,,,,
277,09/07/12 09:00:00 PM,16.808,0.0,2.93,,,,
278,09/08/12 03:00:00 AM,14.709,0.0,2.95,,,,
279,09/08/12 09:00:00 AM,17.760,3961.1,2.93,,,,
280,09/08/12 03:00:00 PM,20.901,4994.5,2.93,,,,
281,09/08/12 09:00:00 PM,14.038,0.0,2.95,,,,
282,09/09/12 03:00:00 AM,10.651,0.0,2.93,,,,
283,09/09/12 09:00:00 AM,9.571,4650.0,2.93,,,,
284,09/09/12 03:00:00 PM,14.038,17911.2,2.93,,,,
285,09/09/12 09:00:00 PM,9.275,0.0,2.93,,,,
286,09/10/12 03:00:00 AM,8.779,0.0,2.93,,,,
287,09/10/12 09:00:00 AM,9.176,3788.9,2.93,,,,
288,09/10/12 03:00:00 PM,10.846,12400.1,2.91,,,,
289,09/10/12 09:00:00 PM,7.381,0.0,2.91,,,,
290,09/11/12 03:00:00 AM,4.727,0.0,2.91,,,,
291,09/11/12 09:00:00 AM,7.782,3961.1,2.91,,,,
292,09/11/12 03:00:00 PM,15.091,11711.2,2.91,,,,
293,09/11/12 09:00:00 PM,9.669,0.0,2.91,,,,
294,09/12/12 03:00:00 AM,8.581,0.0,2.91,,,,
295,09/12/12 09:00:00 AM,12.013,3961.1,2.91,,,,
296,09/12/12 03:00:00 PM,18.045,5166.7,2.93,,,,
297,09/12/12 09:00:00 PM,13.942,0.0,2.93,,,,
298,09/13/12 03:00:00 AM,16.713,0.0,2.91,,,,
299,09/13/12 09:00:00 AM,19.377,3788.9,2.93,,,,
300,09/13/12 03:00:00 PM,22.908,4822.3,2.93,,,,
301,09/13/12 09:00:00 PM,16.999,0.0,2.93,,,,
302,09/14/12 03:00:00 AM,15.378,0.0,2.93,,,,
303,09/14/12 09:00:00 AM,18.521,2927.8,2.93,,,,
304,09/14/12 03:00:00 PM,22.908,3788.9,2.93,,,,
305,09/14/12 09:00:00 PM,15.760,0.0,2.93,,,,
306,09/15/12 03:00:00 AM,14.134,0.0,2.95,,,,
307,09/15/12 09:00:00 AM,16.332,3444.5,2.93,,,,
308,09/15/12 03:00:00 PM,19.282,4650.0,2.95,,,,
309,09/15/12 09:00:00 PM,13.076,0.0,2.93,,,,
310,09/16/12 03:00:00 AM,11.139,0.0,2.93,,,,
311,09/16/12 09:00:00 AM,14.230,4650.0,2.93,,,,
312,09/16/12 03:00:00 PM,18.996,5338.9,2.93,,,,
313,09/16/12 09:00:00 PM,14.421,0.0,2.93,,,,
314,09/17/12 03:00:00 AM,13.076,0.0,2.93,,,,
315,09/17/12 09:00:00 AM,17.855,3616.7,2.93,,,,
316,09/17/12 03:00:00 PM,21.187,4477.8,2.93,,,,
317,09/17/12 09:00:00 PM,16.332,0.0,2.93,,,,
318,09/18/12 03:00:00 AM,15.569,0.0,2.93,,,,
319,09/18/12 09:00:00 AM,18.331,3788.9,2.93,,,,
320,09/18/12 03:00:00 PM,21.473,4477.8,2.93,,,,
321,09/18/12 09:00:00 PM,15.091,0.0,2.93,,,,
322,09/19/12 03:00:00 AM,14.134,0.0,2.95,,,,
323,09/19/12 09:00:00 AM,17.665,2325.0,2.93,,,,
324,09/19/12 03:00:00 PM,20.901,4305.6,2.93,,,,
325,09/19/12 09:00:00 PM,16.141,0.0,2.93,,,,
326,09/20/12 03:00:00 AM,15.569,0.0,2.93,,,,
327,09/20/12 09:00:00 AM,18.711,3616.7,2.93,,,,
328,09/20/12 03:00:00 PM,20.996,4133.4,2.93,,,,
329,09/20/12 09:00:00 PM,14.038,0.0,2.95,,,,
330,09/21/12 03:00:00 AM,10.357,0.0,2.93,,,,
331,09/21/12 09:00:00 AM,11.334,4650.0,2.93,,,,
332,09/21/12 03:00:00 PM,15.378,3961.1,2.93,,,,
333,09/21/12 09:00:00 PM,9.866,0.0,2.91,,,,
334,09/22/12 03:00:00 AM,8.481,0.0,2.93,,,,
335,09/22/12 09:00:00 AM,9.373,2325.0,2.93,,,,
336,09/22/12 03:00:00 PM,12.883,3961.1,2.93,,,,
337,09/22/12 09:00:00 PM,10.455,0.0,2.91,,,,
338,09/23/12 03:00:00 AM,7.682,0.0,2.91,,,,
339,09/23/12 09:00:00 AM,10.748,3788.9,2.91,,,,
340,09/23/12 03:00:00 PM,13.269,4133.4,2.91,,,,
341,09/23/12 09:00:00 PM,9.077,0.0,2.93,,,,
342,09/24/12 03:00:00 AM,8.779,0.0,2.91,,,,
343,09/24/12 09:00:00 AM,11.722,4650.0,2.91,,,,
344,09/24/12 03:00:00 PM,15.187,4305.6,2.91,,,,
345,09/24/12 09:00:00 PM,10.651,0.0,2.91,,,,
346,09/25/12 03:00:00 AM,8.879,0.0,2.93,,,,
347,09/25/12 09:00:00 AM,11.139,4305.6,2.91,,,,
348,09/25/12 03:00:00 PM,14.900,3961.1,2.93,,,,
349,09/25/12 09:00:00 PM,9.866,0.0,2.91,,,,
350,09/26/12 03:00:00 AM,8.680,0.0,2.91,,,,
351,09/26/12 09:00:00 AM,10.455,2927.8,2.91,,,,
352,09/26/12 03:00:00 PM,15.473,3616.7,2.91,,,,
353,09/26/12 09:00:00 PM,12.401,0.0,2.91,,,,
354,09/27/12 03:00:00 AM,12.110,0.0,2.91,,,,
355,09/27/12 09:00:00 AM,14.900,3788.9,2.93,,,,
356,09/27/12 03:00:00 PM,19.758,4994.5,2.91,,,,
357,09/27/12 09:00:00 PM,15.282,0.0,2.91,,,,
358,09/28/12 03:00:00 AM,14.325,0.0,2.93,,,,
359,09/28/12 09:00:00 AM,16.141,4994.5,2.93,,,,
360,09/28/12 03:00:00 PM,18.806,4133.4,2.93,,,,
361,09/28/12 09:00:00 PM,13.461,0.0,2.93,,,,
362,09/29/12 03:00:00 AM,12.690,0.0,2.93,,,,
363,09/29/12 09:00:00 AM,13.942,2755.6,2.93,,,,
364,09/29/12 03:00:00 PM,17.760,4305.6,2.93,,,,
365,09/29/12 09:00:00 PM,11.916,0.0,2.93,,,,
366,09/30/12 03:00:00 AM,10.455,0.0,2.91,,,,
367,09/30/12 09:00:00 AM,12.401,2669.5,2.93,,,,
368,09/30/12 03:00:00 PM,16.808,3272.2,2.93,,,,
369,09/30/12 09:00:00 PM,13.461,0.0,2.93,,,,
370,10/01/12 03:00:00 AM,12.883,0.0,2.93,,,,
371,10/01/12 09:00:00 AM,15.473,2755.6,2.91,,,,
372,10/01/12 03:00:00 PM,19.948,3272.2,2.91,,,,
373,10/01/12 09:00:00 PM,14.038,0.0,2.93,,,,
374,10/02/12 03:00:00 AM,12.013,0.0,2.93,,,,
375,10/02/12 09:00:00 AM,12.787,2755.6,2.93,,,,
376,10/02/12 03:00:00 PM,15.951,3272.2,2.93,,,,
377,10/02/12 09:00:00 PM,9.768,0.0,2.91,,,,
378,10/03/12 03:00:00 AM,6.775,0.0,2.91,,,,
379,10/03/12 09:00:00 AM,6.674,2755.6,2.91,,,,
380,10/03/12 03:00:00 PM,11.334,3272.2,2.91,,,,
381,10/03/12 09:00:00 PM,6.268,0.0,2.91,,,,
382,10/04/12 03:00:00 AM,5.757,0.0,2.91,,,,
383,10/04/12 09:00:00 AM,7.983,2755.6,2.91,,,,
384,10/04/12 03:00:00 PM,12.594,3444.5,2.91,,,,
385,10/04/12 09:00:00 PM,6.471,0.0,2.91,,,,
386,10/05/12 03:00:00 AM,4.934,0.0,2.89,,,,
387,10/05/12 09:00:00 AM,7.079,2669.5,2.91,,,,
388,10/05/12 03:00:00 PM,11.334,3444.5,2.91,,,,
389,10/05/12 09:00:00 PM,6.674,0.0,2.91,,,,
390,10/06/12 03:00:00 AM,5.757,0.0,2.89,,,,
391,10/06/12 09:00:00 AM,7.481,2669.5,2.91,,,,
392,10/06/12 03:00:00 PM,12.690,3272.2,2.91,,,,
393,10/06/12 09:00:00 PM,8.680,0.0,2.91,,,,
394,10/07/12 03:00:00 AM,10.161,0.0,2.91,,,,
395,10/07/12 09:00:00 AM,11.139,2755.6,2.91,,,,
396,10/07/12 03:00:00 PM,15.282,3272.2,2.91,,,,
397,10/07/12 09:00:00 PM,10.748,0.0,2.91,,,,
398,10/08/12 03:00:00 AM,9.275,0.0,2.93,,,,
399,10/08/12 09:00:00 AM,9.669,2669.5,2.91,,,,
400,10/08/12 03:00:00 PM,13.558,3100.0,2.93,,,,
401,10/08/12 09:00:00 PM,7.381,0.0,2.91,,,,
402,10/09/12 03:00:00 AM,6.064,0.0,2.91,,,,
403,10/09/12 09:00:00 AM,8.382,2583.4,2.91,,,,
404,10/09/12 03:00:00 PM,13.942,2927.8,2.93,,,,
405,10/09/12 09:00:00 PM,9.176,0.0,2.93,,,,
406,10/10/12 03:00:00 AM,8.779,0.0,2.91,,,,
407,10/10/12 09:00:00 AM,10.748,2669.5,2.91,,,,
408,10/10/12 03:00:00 PM,14.709,2927.8,2.93,,,,
409,10/10/12 09:00:00 PM,9.866,0.0,2.91,,,,
410,10/11/12 03:00:00 AM,8.182,0.0,2.91,,,,
411,10/11/12 09:00:00 AM,10.259,2669.5,2.91,,,,
412,10/11/12 03:00:00 PM,14.421,3100.0,2.93,,,,
413,10/11/12 09:00:00 PM,10.259,0.0,2.91,,,,
