"Plot Title: 10166320"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Stopped","End Of File"
1,07/10/13 03:00:00 PM,21.855,480.0,3.12,,,
2,07/10/13 09:00:00 PM,14.038,0.0,3.12,,,
3,07/11/13 03:00:00 AM,11.625,0.0,3.08,,,
4,07/11/13 09:00:00 AM,15.760,576.0,3.08,,,
5,07/11/13 03:00:00 PM,18.045,480.0,3.08,,,
6,07/11/13 09:00:00 PM,10.944,0.0,3.05,,,
7,07/12/13 03:00:00 AM,8.481,0.0,3.03,,,
8,07/12/13 09:00:00 AM,13.365,512.0,3.03,,,
9,07/12/13 03:00:00 PM,16.141,480.0,3.03,,,
10,07/12/13 09:00:00 PM,9.669,0.0,3.01,,,
11,07/13/13 03:00:00 AM,7.782,0.0,2.99,,,
12,07/13/13 09:00:00 AM,13.365,512.0,3.01,,,
13,07/13/13 03:00:00 PM,19.282,448.0,3.01,,,
14,07/13/13 09:00:00 PM,13.076,0.0,3.01,,,
15,07/14/13 03:00:00 AM,11.041,0.0,2.99,,,
16,07/14/13 09:00:00 AM,17.284,496.0,2.99,,,
17,07/14/13 03:00:00 PM,22.621,400.0,3.01,,,
18,07/14/13 09:00:00 PM,15.091,0.0,2.99,,,
19,07/15/13 03:00:00 AM,12.594,0.0,2.99,,,
20,07/15/13 09:00:00 AM,17.665,480.0,2.99,,,
21,07/15/13 03:00:00 PM,23.388,416.0,2.99,,,
22,07/15/13 09:00:00 PM,16.999,0.0,2.99,,,
23,07/16/13 03:00:00 AM,15.569,0.0,2.97,,,
24,07/16/13 09:00:00 AM,18.521,512.0,2.99,,,
25,07/16/13 03:00:00 PM,21.473,496.0,2.97,,,
26,07/16/13 09:00:00 PM,14.804,0.0,2.99,,,
27,07/17/13 03:00:00 AM,12.594,0.0,2.97,,,
28,07/17/13 09:00:00 AM,17.189,496.0,2.97,,,
29,07/17/13 03:00:00 PM,20.996,448.0,2.97,,,
30,07/17/13 09:00:00 PM,14.421,0.0,2.97,,,
31,07/18/13 03:00:00 AM,12.401,0.0,2.95,,,
32,07/18/13 09:00:00 AM,18.140,512.0,2.97,,,
33,07/18/13 03:00:00 PM,23.196,448.0,2.97,,,
34,07/18/13 09:00:00 PM,15.378,0.0,2.95,,,
35,07/19/13 03:00:00 AM,13.365,0.0,2.95,,,
36,07/19/13 09:00:00 AM,18.616,480.0,2.97,,,
37,07/19/13 03:00:00 PM,23.388,448.0,2.97,,,
38,07/19/13 09:00:00 PM,16.046,0.0,2.95,,,
39,07/20/13 03:00:00 AM,13.365,0.0,2.95,,,
40,07/20/13 09:00:00 AM,18.616,480.0,2.95,,,
41,07/20/13 03:00:00 PM,23.292,448.0,2.97,,,
42,07/20/13 09:00:00 PM,16.141,0.0,2.95,,,
43,07/21/13 03:00:00 AM,12.980,0.0,2.95,,,
44,07/21/13 09:00:00 AM,17.950,512.0,2.95,,,
45,07/21/13 03:00:00 PM,23.966,480.0,2.97,,,
46,07/21/13 09:00:00 PM,16.427,0.0,2.95,,,
47,07/22/13 03:00:00 AM,13.942,0.0,2.95,,,
48,07/22/13 09:00:00 AM,18.711,512.0,2.95,,,
49,07/22/13 03:00:00 PM,24.835,480.0,2.97,,,
50,07/22/13 09:00:00 PM,17.094,0.0,2.95,,,
51,07/23/13 03:00:00 AM,15.091,0.0,2.93,,,
52,07/23/13 09:00:00 AM,20.710,576.0,2.95,,,
53,07/23/13 03:00:00 PM,25.513,512.0,2.95,,,
54,07/23/13 09:00:00 PM,18.045,0.0,2.97,,,
55,07/24/13 03:00:00 AM,16.618,0.0,2.95,,,
56,07/24/13 09:00:00 AM,20.138,672.0,2.93,,,
57,07/24/13 03:00:00 PM,24.931,576.0,2.97,,,
58,07/24/13 09:00:00 PM,16.713,0.0,2.95,,,
59,07/25/13 03:00:00 AM,15.282,0.0,2.93,,,
60,07/25/13 09:00:00 AM,20.138,672.0,2.93,,,
61,07/25/13 03:00:00 PM,26.390,512.0,2.95,,,
62,07/25/13 09:00:00 PM,18.521,0.0,2.95,,,
63,07/26/13 03:00:00 AM,17.284,0.0,2.95,,,
64,07/26/13 09:00:00 AM,21.855,1088.0,2.95,,,
65,07/26/13 03:00:00 PM,24.835,608.0,2.95,,,
66,07/26/13 09:00:00 PM,16.523,0.0,2.95,,,
67,07/27/13 03:00:00 AM,13.461,0.0,2.95,,,
68,07/27/13 09:00:00 AM,17.284,672.0,2.93,,,
69,07/27/13 03:00:00 PM,20.996,512.0,2.93,,,
70,07/27/13 09:00:00 PM,12.690,0.0,2.93,,,
71,07/28/13 03:00:00 AM,10.161,0.0,2.91,,,
