"Plot Title: 10166265"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","End Of File"
1,07/10/13 09:00:00 AM,20.519,368.0,3.14,
2,07/10/13 03:00:00 PM,20.710,216.0,3.14,
3,07/10/13 09:00:00 PM,14.517,0.0,3.12,
4,07/11/13 03:00:00 AM,12.304,0.0,3.10,
5,07/11/13 09:00:00 AM,14.996,384.0,3.10,
6,07/11/13 03:00:00 PM,17.379,224.0,3.08,
7,07/11/13 09:00:00 PM,11.722,0.0,3.08,
8,07/12/13 03:00:00 AM,9.472,0.0,3.05,
9,07/12/13 09:00:00 AM,12.594,400.0,3.05,
10,07/12/13 03:00:00 PM,15.760,224.0,3.03,
11,07/12/13 09:00:00 PM,10.455,0.0,3.03,
12,07/13/13 03:00:00 AM,8.581,0.0,3.03,
13,07/13/13 09:00:00 AM,12.883,416.0,3.01,
14,07/13/13 03:00:00 PM,18.140,208.0,3.03,
15,07/13/13 09:00:00 PM,13.365,0.0,3.01,
16,07/14/13 03:00:00 AM,11.431,0.0,3.01,
17,07/14/13 09:00:00 AM,16.618,400.0,3.01,
18,07/14/13 03:00:00 PM,20.805,200.0,3.01,
19,07/14/13 09:00:00 PM,15.187,0.0,2.99,
20,07/15/13 03:00:00 AM,12.980,0.0,3.01,
21,07/15/13 09:00:00 AM,17.189,384.0,2.99,
22,07/15/13 03:00:00 PM,21.664,200.0,2.99,
23,07/15/13 09:00:00 PM,17.284,0.0,2.99,
24,07/16/13 03:00:00 AM,16.237,0.0,2.99,
25,07/16/13 09:00:00 AM,17.855,368.0,2.99,
26,07/16/13 03:00:00 PM,20.043,248.0,2.99,
27,07/16/13 09:00:00 PM,15.187,0.0,2.97,
28,07/17/13 03:00:00 AM,13.173,0.0,2.99,
29,07/17/13 09:00:00 AM,16.332,368.0,2.97,
30,07/17/13 03:00:00 PM,19.092,192.0,2.99,
31,07/17/13 09:00:00 PM,14.421,0.0,2.99,
32,07/18/13 03:00:00 AM,12.690,0.0,2.97,
33,07/18/13 09:00:00 AM,17.094,368.0,2.97,
34,07/18/13 03:00:00 PM,21.378,192.0,2.97,
35,07/18/13 09:00:00 PM,15.282,0.0,2.97,
36,07/19/13 03:00:00 AM,13.558,0.0,2.97,
37,07/19/13 09:00:00 AM,17.665,352.0,2.97,
38,07/19/13 03:00:00 PM,21.664,192.0,2.97,
39,07/19/13 09:00:00 PM,16.046,0.0,2.97,
40,07/20/13 03:00:00 AM,13.558,0.0,2.97,
41,07/20/13 09:00:00 AM,17.570,352.0,2.97,
42,07/20/13 03:00:00 PM,21.473,184.0,2.97,
43,07/20/13 09:00:00 PM,16.046,0.0,2.97,
44,07/21/13 03:00:00 AM,13.269,0.0,2.97,
45,07/21/13 09:00:00 AM,17.094,368.0,2.95,
46,07/21/13 03:00:00 PM,21.664,176.0,2.97,
47,07/21/13 09:00:00 PM,16.141,0.0,2.95,
48,07/22/13 03:00:00 AM,14.038,0.0,2.97,
49,07/22/13 09:00:00 AM,17.570,368.0,2.95,
50,07/22/13 03:00:00 PM,22.238,184.0,2.97,
51,07/22/13 09:00:00 PM,16.903,0.0,2.97,
52,07/23/13 03:00:00 AM,14.996,0.0,2.97,
53,07/23/13 09:00:00 AM,19.377,448.0,2.97,
54,07/23/13 03:00:00 PM,22.525,184.0,2.97,
55,07/23/13 09:00:00 PM,17.475,0.0,2.97,
