"Plot Title: 10166272"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Stopped","End Of File"
1,07/09/13 09:00:00 AM,16.427,144.0,3.14,,,
2,07/09/13 03:00:00 PM,26.683,1920.0,3.12,,,
3,07/09/13 09:00:00 PM,17.665,0.0,3.12,,,
4,07/10/13 03:00:00 AM,14.517,0.0,3.10,,,
5,07/10/13 09:00:00 AM,16.141,136.0,3.08,,,
6,07/10/13 03:00:00 PM,24.448,1472.0,3.10,,,
7,07/10/13 09:00:00 PM,15.855,0.0,3.05,,,
8,07/11/13 03:00:00 AM,12.207,0.0,3.05,,,
9,07/11/13 09:00:00 AM,13.942,128.0,3.05,,,
10,07/11/13 03:00:00 PM,20.329,864.0,3.03,,,
11,07/11/13 09:00:00 PM,12.594,0.0,3.03,,,
12,07/12/13 03:00:00 AM,9.176,0.0,3.01,,,
13,07/12/13 09:00:00 AM,11.139,128.0,2.99,,,
14,07/12/13 03:00:00 PM,18.616,672.0,3.01,,,
15,07/12/13 09:00:00 PM,11.139,0.0,2.99,,,
16,07/13/13 03:00:00 AM,8.680,0.0,2.99,,,
17,07/13/13 09:00:00 AM,10.846,128.0,2.97,,,
18,07/13/13 03:00:00 PM,22.908,512.0,3.01,,,
19,07/13/13 09:00:00 PM,14.421,0.0,3.01,,,
20,07/14/13 03:00:00 AM,11.819,0.0,2.97,,,
21,07/14/13 09:00:00 AM,15.091,144.0,2.97,,,
22,07/14/13 03:00:00 PM,25.708,480.0,2.99,,,
23,07/14/13 09:00:00 PM,16.427,0.0,2.99,,,
24,07/15/13 03:00:00 AM,13.076,0.0,2.99,,,
25,07/15/13 09:00:00 AM,14.996,136.0,2.99,,,
26,07/15/13 03:00:00 PM,26.195,480.0,2.99,,,
27,07/15/13 09:00:00 PM,17.475,0.0,2.99,,,
28,07/16/13 03:00:00 AM,14.230,0.0,2.99,,,
29,07/16/13 09:00:00 AM,16.713,136.0,2.97,,,
30,07/16/13 03:00:00 PM,24.448,512.0,2.99,,,
31,07/16/13 09:00:00 PM,16.332,0.0,2.97,,,
32,07/17/13 03:00:00 AM,13.750,0.0,2.97,,,
33,07/17/13 09:00:00 AM,14.230,122.0,2.97,,,
34,07/17/13 03:00:00 PM,24.062,480.0,2.97,,,
35,07/17/13 09:00:00 PM,15.951,0.0,2.97,,,
36,07/18/13 03:00:00 AM,12.401,0.0,2.95,,,
37,07/18/13 09:00:00 AM,14.900,118.0,2.97,,,
38,07/18/13 03:00:00 PM,25.513,480.0,2.97,,,
39,07/18/13 09:00:00 PM,16.713,0.0,2.97,,,
40,07/19/13 03:00:00 AM,13.942,0.0,2.97,,,
41,07/19/13 09:00:00 AM,15.282,118.0,2.95,,,
