"Plot Title: 10169175"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","End Of File"
1,07/08/13 03:00:00 PM,27.370,7936.0,3.14,
2,07/08/13 09:00:00 PM,17.284,0.0,3.12,
3,07/09/13 03:00:00 AM,15.187,0.0,3.10,
4,07/09/13 09:00:00 AM,23.388,2688.0,3.10,
5,07/09/13 03:00:00 PM,28.655,8704.0,3.10,
6,07/09/13 09:00:00 PM,18.521,0.0,3.10,
7,07/10/13 03:00:00 AM,15.664,0.0,3.05,
8,07/10/13 09:00:00 AM,22.525,2432.0,3.05,
9,07/10/13 03:00:00 PM,26.097,3840.0,3.05,
10,07/10/13 09:00:00 PM,16.046,0.0,3.05,
11,07/11/13 03:00:00 AM,12.594,0.0,3.03,
12,07/11/13 09:00:00 AM,18.996,1792.0,3.03,
13,07/11/13 03:00:00 PM,22.046,4864.0,3.03,
14,07/11/13 09:00:00 PM,12.883,0.0,3.03,
15,07/12/13 03:00:00 AM,10.259,0.0,2.99,
16,07/12/13 09:00:00 AM,16.999,1856.0,2.99,
17,07/12/13 03:00:00 PM,19.853,2048.0,2.99,
18,07/12/13 09:00:00 PM,11.236,0.0,2.99,
19,07/13/13 03:00:00 AM,9.373,0.0,2.99,
20,07/13/13 09:00:00 AM,18.331,1728.0,2.99,
21,07/13/13 03:00:00 PM,23.292,2688.0,3.01,
22,07/13/13 09:00:00 PM,15.282,0.0,2.99,
23,07/14/13 03:00:00 AM,13.076,0.0,2.99,
24,07/14/13 09:00:00 AM,22.812,1728.0,2.99,
25,07/14/13 03:00:00 PM,25.708,1472.0,2.99,
26,07/14/13 09:00:00 PM,17.189,0.0,2.99,
27,07/15/13 03:00:00 AM,14.421,0.0,2.99,
28,07/15/13 09:00:00 AM,22.525,4608.0,2.97,
29,07/15/13 03:00:00 PM,27.173,576.0,2.99,
30,07/15/13 09:00:00 PM,18.901,0.0,2.99,
31,07/16/13 03:00:00 AM,16.903,0.0,2.99,
32,07/16/13 09:00:00 AM,20.043,1344.0,2.97,
33,07/16/13 03:00:00 PM,25.416,496.0,2.97,
34,07/16/13 09:00:00 PM,16.141,0.0,2.97,
35,07/17/13 03:00:00 AM,14.038,0.0,2.97,
36,07/17/13 09:00:00 AM,19.567,1472.0,2.97,
37,07/17/13 03:00:00 PM,24.931,480.0,2.99,
38,07/17/13 09:00:00 PM,16.332,0.0,2.97,
39,07/18/13 03:00:00 AM,13.846,0.0,2.97,
40,07/18/13 09:00:00 AM,20.234,1472.0,2.95,
41,07/18/13 03:00:00 PM,26.781,432.0,2.97,
42,07/18/13 09:00:00 PM,17.189,0.0,2.97,
43,07/19/13 03:00:00 AM,14.709,0.0,2.97,
44,07/19/13 09:00:00 AM,20.043,1664.0,2.95,
45,07/19/13 03:00:00 PM,27.862,480.0,2.97,
46,07/19/13 09:00:00 PM,17.570,0.0,2.97,
47,07/20/13 03:00:00 AM,14.804,0.0,2.97,
48,07/20/13 09:00:00 AM,19.662,1344.0,2.95,
49,07/20/13 03:00:00 PM,28.357,448.0,2.97,
50,07/20/13 09:00:00 PM,17.760,0.0,2.97,
51,07/21/13 03:00:00 AM,14.421,0.0,2.97,
52,07/21/13 09:00:00 AM,19.567,1152.0,2.97,
53,07/21/13 03:00:00 PM,29.352,448.0,2.97,
54,07/21/13 09:00:00 PM,17.950,0.0,2.97,
55,07/22/13 03:00:00 AM,15.282,0.0,2.95,
56,07/22/13 09:00:00 AM,19.377,896.0,2.95,
57,07/22/13 03:00:00 PM,30.760,448.0,2.95,
58,07/22/13 09:00:00 PM,18.996,0.0,2.97,
59,07/23/13 03:00:00 AM,16.618,0.0,2.95,
60,07/23/13 09:00:00 AM,21.378,864.0,2.95,
61,07/23/13 03:00:00 PM,31.472,464.0,2.97,
62,07/23/13 09:00:00 PM,19.662,0.0,2.95,
63,07/24/13 03:00:00 AM,17.665,0.0,2.95,
64,07/24/13 09:00:00 AM,20.043,864.0,2.95,
65,07/24/13 03:00:00 PM,30.457,464.0,2.95,
66,07/24/13 09:00:00 PM,18.996,0.0,2.97,
67,07/25/13 03:00:00 AM,17.094,0.0,2.95,
68,07/25/13 09:00:00 AM,20.424,496.0,2.95,
69,07/25/13 03:00:00 PM,31.676,496.0,2.95,
70,07/25/13 09:00:00 PM,20.710,0.0,2.95,
71,07/26/13 03:00:00 AM,19.187,0.0,2.97,
72,07/26/13 09:00:00 AM,21.378,200.0,2.95,
73,07/26/13 03:00:00 PM,29.652,464.0,2.97,
74,07/26/13 09:00:00 PM,18.331,0.0,2.97,
75,07/27/13 03:00:00 AM,14.804,0.0,2.97,
76,07/27/13 09:00:00 AM,16.618,480.0,2.95,
77,07/27/13 03:00:00 PM,26.292,448.0,2.95,
78,07/27/13 09:00:00 PM,14.230,0.0,2.97,
79,07/28/13 03:00:00 AM,11.334,0.0,2.93,
80,07/28/13 09:00:00 AM,13.461,480.0,2.93,
81,07/28/13 03:00:00 PM,24.351,480.0,2.95,
82,07/28/13 09:00:00 PM,13.654,0.0,2.95,
83,07/29/13 03:00:00 AM,11.528,0.0,2.93,
84,07/29/13 09:00:00 AM,14.900,576.0,2.95,
85,07/29/13 03:00:00 PM,24.931,672.0,2.95,
86,07/29/13 09:00:00 PM,14.517,0.0,2.95,
87,07/30/13 03:00:00 AM,11.819,0.0,2.93,
88,07/30/13 09:00:00 AM,15.378,512.0,2.93,
89,07/30/13 03:00:00 PM,26.195,992.0,2.95,
90,07/30/13 09:00:00 PM,16.237,0.0,2.95,
91,07/31/13 03:00:00 AM,14.613,0.0,2.95,
92,07/31/13 09:00:00 AM,16.808,288.0,2.93,
93,07/31/13 03:00:00 PM,20.710,480.0,2.93,
94,07/31/13 09:00:00 PM,14.709,0.0,2.95,
95,08/01/13 03:00:00 AM,12.594,0.0,2.93,
96,08/01/13 09:00:00 AM,11.431,272.0,2.91,
97,08/01/13 03:00:00 PM,10.161,74.0,2.91,
98,08/01/13 09:00:00 PM,9.275,0.0,2.91,
99,08/02/13 03:00:00 AM,8.282,0.0,2.91,
100,08/02/13 09:00:00 AM,10.259,336.0,2.89,
101,08/02/13 03:00:00 PM,19.187,704.0,2.93,
102,08/02/13 09:00:00 PM,12.013,0.0,2.93,
103,08/03/13 03:00:00 AM,10.748,0.0,2.91,
104,08/03/13 09:00:00 AM,14.709,608.0,2.93,
105,08/03/13 03:00:00 PM,23.869,480.0,2.93,
106,08/03/13 09:00:00 PM,15.951,0.0,2.93,
107,08/04/13 03:00:00 AM,14.709,0.0,2.95,
108,08/04/13 09:00:00 AM,18.140,608.0,2.93,
109,08/04/13 03:00:00 PM,27.075,496.0,2.95,
110,08/04/13 09:00:00 PM,17.950,0.0,2.95,
111,08/05/13 03:00:00 AM,15.569,0.0,2.93,
112,08/05/13 09:00:00 AM,17.950,672.0,2.93,
113,08/05/13 03:00:00 PM,26.683,512.0,2.95,
114,08/05/13 09:00:00 PM,17.950,0.0,2.95,
115,08/06/13 03:00:00 AM,15.855,0.0,2.93,
116,08/06/13 09:00:00 AM,18.616,512.0,2.95,
117,08/06/13 03:00:00 PM,28.456,480.0,2.95,
118,08/06/13 09:00:00 PM,18.711,0.0,2.95,
119,08/07/13 03:00:00 AM,16.046,0.0,2.93,
120,08/07/13 09:00:00 AM,18.426,304.0,2.95,
121,08/07/13 03:00:00 PM,25.708,576.0,2.93,
122,08/07/13 09:00:00 PM,16.523,0.0,2.93,
123,08/08/13 03:00:00 AM,14.038,0.0,2.95,
124,08/08/13 09:00:00 AM,15.951,256.0,2.93,
125,08/08/13 03:00:00 PM,24.545,368.0,2.95,
126,08/08/13 09:00:00 PM,16.046,0.0,2.93,
127,08/09/13 03:00:00 AM,14.517,0.0,2.95,
128,08/09/13 09:00:00 AM,16.046,320.0,2.93,
129,08/09/13 03:00:00 PM,16.141,0.0,2.93,
130,08/09/13 09:00:00 PM,11.625,0.0,2.93,
131,08/10/13 03:00:00 AM,11.431,0.0,2.91,
132,08/10/13 09:00:00 AM,13.558,240.0,2.93,
133,08/10/13 03:00:00 PM,15.664,216.0,2.91,
134,08/10/13 09:00:00 PM,11.528,0.0,2.91,
135,08/11/13 03:00:00 AM,10.357,0.0,2.91,
136,08/11/13 09:00:00 AM,12.304,256.0,2.91,
137,08/11/13 03:00:00 PM,18.711,496.0,2.93,
138,08/11/13 09:00:00 PM,12.883,0.0,2.93,
139,08/12/13 03:00:00 AM,11.431,0.0,2.91,
140,08/12/13 09:00:00 AM,13.750,208.0,2.93,
141,08/12/13 03:00:00 PM,20.710,384.0,2.93,
142,08/12/13 09:00:00 PM,13.173,0.0,2.93,
143,08/13/13 03:00:00 AM,11.819,0.0,2.91,
144,08/13/13 09:00:00 AM,13.846,208.0,2.93,
145,08/13/13 03:00:00 PM,23.966,416.0,2.93,
146,08/13/13 09:00:00 PM,16.237,0.0,2.93,
147,08/14/13 03:00:00 AM,14.517,0.0,2.93,
148,08/14/13 09:00:00 AM,16.523,208.0,2.93,
149,08/14/13 03:00:00 PM,23.869,432.0,2.95,
150,08/14/13 09:00:00 PM,14.709,0.0,2.95,
151,08/15/13 03:00:00 AM,12.980,0.0,2.93,
152,08/15/13 09:00:00 AM,15.664,200.0,2.93,
153,08/15/13 03:00:00 PM,22.908,448.0,2.93,
154,08/15/13 09:00:00 PM,16.903,0.0,2.93,
155,08/16/13 03:00:00 AM,14.804,0.0,2.95,
156,08/16/13 09:00:00 AM,19.092,512.0,2.93,
157,08/16/13 03:00:00 PM,23.004,256.0,2.95,
158,08/16/13 09:00:00 PM,16.046,0.0,2.93,
159,08/17/13 03:00:00 AM,13.846,0.0,2.93,
160,08/17/13 09:00:00 AM,15.664,184.0,2.93,
161,08/17/13 03:00:00 PM,23.484,512.0,2.95,
162,08/17/13 09:00:00 PM,15.187,0.0,2.93,
163,08/18/13 03:00:00 AM,13.365,0.0,2.93,
164,08/18/13 09:00:00 AM,15.473,176.0,2.91,
165,08/18/13 03:00:00 PM,25.125,432.0,2.93,
166,08/18/13 09:00:00 PM,16.903,0.0,2.93,
167,08/19/13 03:00:00 AM,15.091,0.0,2.93,
168,08/19/13 09:00:00 AM,16.523,192.0,2.93,
169,08/19/13 03:00:00 PM,24.738,416.0,2.95,
170,08/19/13 09:00:00 PM,15.760,0.0,2.93,
171,08/20/13 03:00:00 AM,13.461,0.0,2.93,
172,08/20/13 09:00:00 AM,14.996,216.0,2.95,
173,08/20/13 03:00:00 PM,25.708,384.0,2.93,
174,08/20/13 09:00:00 PM,16.999,0.0,2.95,
175,08/21/13 03:00:00 AM,15.855,0.0,2.93,
176,08/21/13 09:00:00 AM,20.138,368.0,2.93,
177,08/21/13 03:00:00 PM,25.319,672.0,2.93,
178,08/21/13 09:00:00 PM,19.187,0.0,2.95,
179,08/22/13 03:00:00 AM,19.282,0.0,2.95,
180,08/22/13 09:00:00 AM,20.710,248.0,2.93,
181,08/22/13 03:00:00 PM,14.996,24.0,2.95,
182,08/22/13 09:00:00 PM,13.654,0.0,2.93,
183,08/23/13 03:00:00 AM,12.883,0.0,2.93,
184,08/23/13 09:00:00 AM,13.173,176.0,2.93,
185,08/23/13 03:00:00 PM,19.662,576.0,2.93,
186,08/23/13 09:00:00 PM,12.207,0.0,2.93,
187,08/24/13 03:00:00 AM,11.334,0.0,2.91,
188,08/24/13 09:00:00 AM,12.401,288.0,2.91,
189,08/24/13 03:00:00 PM,17.760,400.0,2.93,
190,08/24/13 09:00:00 PM,12.110,0.0,2.93,
191,08/25/13 03:00:00 AM,12.013,0.0,2.91,
192,08/25/13 09:00:00 AM,11.528,184.0,2.91,
193,08/25/13 03:00:00 PM,12.304,232.0,2.91,
194,08/25/13 09:00:00 PM,11.139,0.0,2.91,
195,08/26/13 03:00:00 AM,9.768,0.0,2.89,
196,08/26/13 09:00:00 AM,12.013,256.0,2.91,
197,08/26/13 03:00:00 PM,16.713,416.0,2.91,
198,08/26/13 09:00:00 PM,11.431,0.0,2.91,
199,08/27/13 03:00:00 AM,10.357,0.0,2.91,
200,08/27/13 09:00:00 AM,12.980,160.0,2.91,
201,08/27/13 03:00:00 PM,20.805,480.0,2.91,
202,08/27/13 09:00:00 PM,13.654,0.0,2.93,
203,08/28/13 03:00:00 AM,12.304,0.0,2.91,
204,08/28/13 09:00:00 AM,14.038,160.0,2.93,
205,08/28/13 03:00:00 PM,22.621,704.0,2.93,
206,08/28/13 09:00:00 PM,15.091,0.0,2.91,
207,08/29/13 03:00:00 AM,14.230,0.0,2.93,
208,08/29/13 09:00:00 AM,15.091,352.0,2.91,
209,08/29/13 03:00:00 PM,15.855,608.0,2.93,
210,08/29/13 09:00:00 PM,14.613,0.0,2.93,
211,08/30/13 03:00:00 AM,13.076,0.0,2.93,
212,08/30/13 09:00:00 AM,13.750,288.0,2.93,
213,08/30/13 03:00:00 PM,20.519,152.0,2.93,
214,08/30/13 09:00:00 PM,14.134,0.0,2.93,
215,08/31/13 03:00:00 AM,13.173,0.0,2.93,
216,08/31/13 09:00:00 AM,16.046,160.0,2.91,
217,08/31/13 03:00:00 PM,25.805,416.0,2.93,
218,08/31/13 09:00:00 PM,16.999,0.0,2.93,
219,09/01/13 03:00:00 AM,13.846,0.0,2.93,
220,09/01/13 09:00:00 AM,14.804,160.0,2.93,
221,09/01/13 03:00:00 PM,24.545,368.0,2.95,
222,09/01/13 09:00:00 PM,14.325,0.0,2.95,
223,09/02/13 03:00:00 AM,11.334,0.0,2.93,
224,09/02/13 09:00:00 AM,13.558,160.0,2.93,
225,09/02/13 03:00:00 PM,18.711,432.0,2.93,
226,09/02/13 09:00:00 PM,13.076,0.0,2.93,
227,09/03/13 03:00:00 AM,12.013,0.0,2.93,
228,09/03/13 09:00:00 AM,12.594,168.0,2.93,
229,09/03/13 03:00:00 PM,20.615,272.0,2.93,
230,09/03/13 09:00:00 PM,12.690,0.0,2.93,
231,09/04/13 03:00:00 AM,10.651,0.0,2.91,
232,09/04/13 09:00:00 AM,12.401,400.0,2.91,
233,09/04/13 03:00:00 PM,16.999,496.0,2.93,
234,09/04/13 09:00:00 PM,12.110,0.0,2.91,
235,09/05/13 03:00:00 AM,10.846,0.0,2.91,
236,09/05/13 09:00:00 AM,12.401,232.0,2.91,
237,09/05/13 03:00:00 PM,9.176,50.0,2.91,
238,09/05/13 09:00:00 PM,8.382,0.0,2.91,
239,09/06/13 03:00:00 AM,8.481,0.0,2.91,
240,09/06/13 09:00:00 AM,9.571,144.0,2.91,
241,09/06/13 03:00:00 PM,11.528,400.0,2.91,
242,09/06/13 09:00:00 PM,9.472,0.0,2.91,
243,09/07/13 03:00:00 AM,8.581,0.0,2.91,
244,09/07/13 09:00:00 AM,11.916,152.0,2.91,
245,09/07/13 03:00:00 PM,19.472,288.0,2.93,
246,09/07/13 09:00:00 PM,14.038,0.0,2.93,
247,09/08/13 03:00:00 AM,12.787,0.0,2.93,
248,09/08/13 09:00:00 AM,13.942,160.0,2.93,
249,09/08/13 03:00:00 PM,21.187,400.0,2.93,
250,09/08/13 09:00:00 PM,15.282,0.0,2.93,
251,09/09/13 03:00:00 AM,13.846,0.0,2.93,
252,09/09/13 09:00:00 AM,14.709,160.0,2.93,
253,09/09/13 03:00:00 PM,22.429,304.0,2.93,
254,09/09/13 09:00:00 PM,16.713,0.0,2.93,
255,09/10/13 03:00:00 AM,15.378,0.0,2.93,
256,09/10/13 09:00:00 AM,17.189,184.0,2.93,
257,09/10/13 03:00:00 PM,24.931,288.0,2.95,
258,09/10/13 09:00:00 PM,19.187,0.0,2.95,
259,09/11/13 03:00:00 AM,17.950,0.0,2.95,
