"Plot Title: 10169142"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","End Of File"
1,07/10/13 03:00:00 PM,20.615,168.0,2.95,
2,07/10/13 09:00:00 PM,14.421,0.0,2.95,
3,07/11/13 03:00:00 AM,12.013,0.0,2.95,
4,07/11/13 09:00:00 AM,18.806,768.0,2.95,
5,07/11/13 03:00:00 PM,17.570,168.0,2.95,
6,07/11/13 09:00:00 PM,11.334,0.0,2.95,
7,07/12/13 03:00:00 AM,8.978,0.0,2.95,
8,07/12/13 09:00:00 AM,16.999,864.0,2.95,
9,07/12/13 03:00:00 PM,15.569,176.0,2.95,
10,07/12/13 09:00:00 PM,10.259,0.0,2.93,
11,07/13/13 03:00:00 AM,8.481,0.0,2.95,
12,07/13/13 09:00:00 AM,17.379,960.0,2.95,
13,07/13/13 03:00:00 PM,17.950,168.0,2.95,
14,07/13/13 09:00:00 PM,13.461,0.0,2.95,
15,07/14/13 03:00:00 AM,11.334,0.0,2.95,
16,07/14/13 09:00:00 AM,22.238,1408.0,2.95,
17,07/14/13 03:00:00 PM,20.615,160.0,2.95,
18,07/14/13 09:00:00 PM,15.187,0.0,2.93,
19,07/15/13 03:00:00 AM,12.980,0.0,2.95,
20,07/15/13 09:00:00 AM,24.641,1984.0,2.95,
21,07/15/13 03:00:00 PM,21.473,160.0,2.95,
22,07/15/13 09:00:00 PM,17.094,0.0,2.95,
23,07/16/13 03:00:00 AM,15.951,0.0,2.95,
24,07/16/13 09:00:00 AM,19.472,1152.0,2.95,
25,07/16/13 03:00:00 PM,20.043,200.0,2.95,
26,07/16/13 09:00:00 PM,15.091,0.0,2.95,
27,07/17/13 03:00:00 AM,12.980,0.0,2.95,
28,07/17/13 09:00:00 AM,26.292,2048.0,2.95,
29,07/17/13 03:00:00 PM,19.187,168.0,2.95,
30,07/17/13 09:00:00 PM,14.517,0.0,2.95,
31,07/18/13 03:00:00 AM,12.594,0.0,2.95,
32,07/18/13 09:00:00 AM,26.683,1280.0,2.95,
33,07/18/13 03:00:00 PM,21.378,160.0,2.95,
34,07/18/13 09:00:00 PM,15.378,0.0,2.95,
35,07/19/13 03:00:00 AM,13.558,0.0,2.95,
36,07/19/13 09:00:00 AM,26.585,1024.0,2.95,
37,07/19/13 03:00:00 PM,21.664,160.0,2.95,
38,07/19/13 09:00:00 PM,16.046,0.0,2.95,
39,07/20/13 03:00:00 AM,13.654,0.0,2.95,
40,07/20/13 09:00:00 AM,28.456,1152.0,2.95,
41,07/20/13 03:00:00 PM,21.569,160.0,2.95,
42,07/20/13 09:00:00 PM,16.141,0.0,2.95,
43,07/21/13 03:00:00 AM,13.269,0.0,2.95,
44,07/21/13 09:00:00 AM,28.655,1152.0,2.95,
45,07/21/13 03:00:00 PM,21.569,160.0,2.95,
46,07/21/13 09:00:00 PM,16.237,0.0,2.95,
47,07/22/13 03:00:00 AM,14.038,0.0,2.95,
48,07/22/13 09:00:00 AM,29.152,960.0,2.95,
49,07/22/13 03:00:00 PM,22.333,168.0,2.95,
50,07/22/13 09:00:00 PM,16.999,0.0,2.95,
51,07/23/13 03:00:00 AM,15.091,0.0,2.95,
52,07/23/13 09:00:00 AM,31.064,1024.0,2.95,
53,07/23/13 03:00:00 PM,22.717,176.0,2.95,
54,07/23/13 09:00:00 PM,17.760,0.0,2.95,
55,07/24/13 03:00:00 AM,16.523,0.0,2.95,
56,07/24/13 09:00:00 AM,27.665,1024.0,2.95,
57,07/24/13 03:00:00 PM,22.142,168.0,2.95,
58,07/24/13 09:00:00 PM,16.618,0.0,2.95,
59,07/25/13 03:00:00 AM,15.282,0.0,2.95,
60,07/25/13 09:00:00 AM,30.154,1856.0,2.95,
61,07/25/13 03:00:00 PM,23.388,160.0,2.95,
62,07/25/13 09:00:00 PM,18.426,0.0,2.97,
63,07/26/13 03:00:00 AM,17.189,0.0,2.95,
64,07/26/13 09:00:00 AM,24.738,1728.0,2.97,
65,07/26/13 03:00:00 PM,22.525,192.0,2.95,
66,07/26/13 09:00:00 PM,16.618,0.0,2.95,
67,07/27/13 03:00:00 AM,13.846,0.0,2.97,
68,07/27/13 09:00:00 AM,24.351,1920.0,2.97,
69,07/27/13 03:00:00 PM,19.282,152.0,2.97,
70,07/27/13 09:00:00 PM,13.076,0.0,2.95,
71,07/28/13 03:00:00 AM,10.553,0.0,2.95,
72,07/28/13 09:00:00 AM,20.615,1152.0,2.95,
73,07/28/13 03:00:00 PM,17.855,152.0,2.95,
74,07/28/13 09:00:00 PM,12.207,0.0,2.95,
75,07/29/13 03:00:00 AM,10.455,0.0,2.95,
76,07/29/13 09:00:00 AM,19.758,960.0,2.95,
77,07/29/13 03:00:00 PM,18.331,176.0,2.95,
78,07/29/13 09:00:00 PM,13.942,0.0,2.95,
79,07/30/13 03:00:00 AM,11.041,0.0,2.95,
80,07/30/13 09:00:00 AM,20.138,960.0,2.95,
81,07/30/13 03:00:00 PM,18.806,184.0,2.95,
82,07/30/13 09:00:00 PM,14.996,0.0,2.97,
83,07/31/13 03:00:00 AM,13.654,0.0,2.95,
84,07/31/13 09:00:00 AM,15.951,240.0,2.95,
85,07/31/13 03:00:00 PM,19.377,336.0,2.95,
86,07/31/13 09:00:00 PM,14.038,0.0,2.95,
87,08/01/13 03:00:00 AM,12.690,0.0,2.95,
88,08/01/13 09:00:00 AM,11.916,160.0,2.95,
89,08/01/13 03:00:00 PM,10.748,91.0,2.93,
90,08/01/13 09:00:00 PM,9.768,0.0,2.93,
91,08/02/13 03:00:00 AM,9.275,0.0,2.95,
92,08/02/13 09:00:00 AM,12.013,272.0,2.95,
93,08/02/13 03:00:00 PM,15.569,168.0,2.93,
94,08/02/13 09:00:00 PM,11.431,0.0,2.93,
95,08/03/13 03:00:00 AM,10.455,0.0,2.93,
96,08/03/13 09:00:00 AM,22.621,3712.0,2.95,
97,08/03/13 03:00:00 PM,18.426,68.0,2.95,
98,08/03/13 09:00:00 PM,14.517,0.0,2.95,
99,08/04/13 03:00:00 AM,13.365,0.0,2.95,
100,08/04/13 09:00:00 AM,24.835,2560.0,2.95,
101,08/04/13 03:00:00 PM,20.710,152.0,2.93,
102,08/04/13 09:00:00 PM,16.046,0.0,2.95,
103,08/05/13 03:00:00 AM,14.325,0.0,2.95,
104,08/05/13 09:00:00 AM,24.738,1344.0,2.95,
105,08/05/13 03:00:00 PM,20.615,184.0,2.95,
106,08/05/13 09:00:00 PM,16.046,0.0,2.95,
107,08/06/13 03:00:00 AM,14.421,0.0,2.95,
108,08/06/13 09:00:00 AM,24.448,864.0,2.95,
109,08/06/13 03:00:00 PM,21.378,168.0,2.95,
110,08/06/13 09:00:00 PM,16.618,0.0,2.95,
111,08/07/13 03:00:00 AM,14.613,0.0,2.95,
112,08/07/13 09:00:00 AM,16.427,272.0,2.95,
113,08/07/13 03:00:00 PM,20.234,272.0,2.95,
114,08/07/13 09:00:00 PM,15.378,0.0,2.95,
115,08/08/13 03:00:00 AM,13.173,0.0,2.95,
116,08/08/13 09:00:00 AM,22.429,672.0,2.95,
